Cluster,Timestep_1,Timestep_2,Timestep_3,Timestep_4,Timestep_5,Timestep_6,Timestep_7,Timestep_8,Timestep_9,Timestep_10,Timestep_11,Timestep_12,Timestep_13,Timestep_14,Timestep_15,Timestep_16,Timestep_17,Timestep_18,Timestep_19,Timestep_20,Timestep_21,Timestep_22,Timestep_23,Timestep_24,Timestep_25,Timestep_26,Timestep_27,Timestep_28,Timestep_29,Timestep_30,Timestep_31,Timestep_32,Timestep_33,Timestep_34,Timestep_35,Timestep_36,Timestep_37,Timestep_38,Timestep_39,Timestep_40,Timestep_41,Timestep_42,Timestep_43,Timestep_44,Timestep_45,Timestep_46,Timestep_47,Timestep_48,Timestep_49,Timestep_50,Timestep_51,Timestep_52,Timestep_53,Timestep_54,Timestep_55,Timestep_56,Timestep_57,Timestep_58,Timestep_59,Timestep_60,Timestep_61,Timestep_62,Timestep_63,Timestep_64,Timestep_65,Timestep_66,Timestep_67,Timestep_68,Timestep_69,Timestep_70,Timestep_71,Timestep_72,Timestep_73,Timestep_74,Timestep_75,Timestep_76,Timestep_77,Timestep_78,Timestep_79,Timestep_80,Timestep_81,Timestep_82,Timestep_83,Timestep_84,Timestep_85,Timestep_86,Timestep_87,Timestep_88,Timestep_89,Timestep_90,Timestep_91,Timestep_92,Timestep_93,Timestep_94,Timestep_95,Timestep_96,Timestep_97,Timestep_98,Timestep_99,Timestep_100,Timestep_101,Timestep_102,Timestep_103,Timestep_104,Timestep_105,Timestep_106,Timestep_107,Timestep_108,Timestep_109,Timestep_110,Timestep_111,Timestep_112,Timestep_113,Timestep_114,Timestep_115,Timestep_116,Timestep_117,Timestep_118,Timestep_119,Timestep_120,Timestep_121,Timestep_122,Timestep_123,Timestep_124,Timestep_125,Timestep_126,Timestep_127,Timestep_128,Timestep_129,Timestep_130,Timestep_131,Timestep_132,Timestep_133,Timestep_134,Timestep_135,Timestep_136,Timestep_137,Timestep_138,Timestep_139,Timestep_140,Timestep_141,Timestep_142,Timestep_143,Timestep_144,Timestep_145,Timestep_146,Timestep_147,Timestep_148,Timestep_149,Timestep_150,Timestep_151,Timestep_152,Timestep_153,Timestep_154,Timestep_155,Timestep_156,Timestep_157,Timestep_158,Timestep_159,Timestep_160,Timestep_161,Timestep_162,Timestep_163,Timestep_164,Timestep_165,Timestep_166,Timestep_167,Timestep_168,Timestep_169,Timestep_170,Timestep_171,Timestep_172,Timestep_173,Timestep_174,Timestep_175,Timestep_176,Timestep_177,Timestep_178,Timestep_179,Timestep_180,Timestep_181,Timestep_182,a0,amplitude1,phase1,amplitude2,phase2,amplitude3,phase3
0,-0.14376682,-0.18195003,-0.22490062,-0.2562094,-0.2596579,-0.28048044,-0.31058562,-0.32655975,-0.31984395,-0.3061857,-0.29493153,-0.26482698,-0.21373019,-0.14856814,-0.060706317,0.028315065,0.14274119,0.25424784,0.34276447,0.42200705,0.50656956,0.5417485,0.5704028,0.59948105,0.6207861,0.6254839,0.64864635,0.60284346,0.53378713,0.41492146,0.2619327,0.15605915,0.05225763,-0.03223414,-0.0903706,-0.1354728,-0.16041465,-0.2068289,-0.27167666,-0.29084265,-0.31942916,-0.31929216,-0.33486962,-0.35580555,-0.35209888,-0.34567228,-0.32413498,-0.27273336,-0.20216095,-0.106847145,0.0236103,0.13159423,0.2548892,0.35178256,0.41529307,0.44411585,0.49098167,0.52795386,0.5668762,0.59206855,0.6000777,0.6105476,0.6234161,0.58434004,0.50579876,0.40278673,0.26735115,0.176977,0.07479997,1.0406483e-06,-0.06404567,-0.115322486,-0.3610243,-0.40931144,-0.45444846,-0.4614365,-0.48936626,-0.51271045,-0.52218026,-0.51860285,-0.51037234,-0.5032105,-0.46600223,-0.3746445,-0.25325906,-0.13298261,-0.0018974717,0.10640547,0.19879018,0.27390942,0.31780103,0.35800758,0.38145235,0.39319357,0.38754642,0.37827802,0.3796541,0.39465067,0.37951848,0.35364696,0.30577004,0.21957326,0.13463442,0.03519257,-0.05486776,-0.16002358,-0.24487749,-0.31445926,-0.87957525,-0.899947,-0.908442,-0.90472215,-0.9117569,-0.9092301,-0.89850384,-0.8798699,-0.8721276,-0.8536236,-0.8120002,-0.7494038,-0.6984922,-0.63102114,-0.5466533,-0.5454271,-0.5735568,-0.6164391,-0.6641961,-0.6968333,-0.70556325,-0.70067894,-0.7094193,-0.73406106,-0.75840545,-0.77600616,-0.7985072,-0.8138075,-0.81107616,-0.78939414,-0.771031,-0.8271124,-0.81470186,-0.8519418,-0.87320274,-0.8840123,-0.26368263,-0.30834407,-0.34892187,-0.37919044,-0.40113574,-0.42226145,-0.43529013,-0.4464369,-0.45534852,-0.44664925,-0.4074769,-0.3443083,-0.24977218,-0.13446969,-0.017209899,0.09915622,0.20350671,0.29469284,0.36677298,0.4214967,0.468202,0.49743566,0.5203313,0.5571789,0.57343066,0.5800987,0.5857493,0.5646564,0.4811555,0.36659145,0.23334765,0.111282915,0.001751004,-0.087118655,-0.16001545,-0.22819504,-0.18967271,0.3057978,0.196318,0.49199966,0.6984816,-0.79590946,-0.14735074,-0.30267012,-0.67646194
1,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,0.22552519,0.16659509,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956,-9987.956
2,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,-9991.521,0.5210487,-0.32248393,-0.08341608,-0.71532506,0.4582919,-0.5619605,0.48225322,-0.7061645,0.33582687
3,-43.617393,-175.23732,-175.29056,-43.753513,0.116216645,0.13001338,0.15002741,0.20364217,0.27518737,0.34388956,0.37479147,0.40448385,0.42995644,0.43433172,0.4141654,0.3631707,0.32777932,0.28649354,0.23157202,0.1976817,0.19740337,0.17483509,0.16312826,0.15838578,0.15521322,0.15976968,0.19289236,0.21367046,0.24645194,0.26688626,0.26291412,0.29683593,0.3066234,0.30701745,-9999.0,-9999.0,-43.510185,-175.13046,-175.18234,-43.609943,0.26281875,0.2991697,0.34671664,0.37498316,0.43265203,0.4725793,0.49745312,0.52596074,0.53690594,0.52321315,0.5320823,0.4979029,0.48918286,0.4632866,0.42449278,0.3694942,0.3554386,0.35164103,0.35613814,0.3597174,0.35273314,0.35334286,0.37240028,0.37836558,0.37790775,0.39376116,0.39672053,0.43375117,0.43426168,0.447233,-9999.0,-9999.0,-43.313725,-174.90237,-174.92374,-43.335804,0.545176,0.55384874,0.5670812,0.59001225,0.61285156,0.6320506,0.6557375,0.6929622,0.7023527,0.7063174,0.7136753,0.7102357,0.7081566,0.72037864,0.71808314,0.7271548,0.72979087,0.7322981,0.71958244,0.71135956,0.70701766,0.70745283,0.69882685,0.69359803,0.69699323,0.691277,0.7038857,0.68092895,0.6920734,0.6477406,-9999.0,-9999.0,-44.25582,-175.83296,-175.80263,-44.101215,-0.22272058,-0.18148781,-0.14422476,-0.1414054,-0.1524936,-0.1720932,-0.20872715,-0.24545094,-0.33259207,-0.33573142,-0.24790809,-0.2379099,-0.21764672,-0.18293472,-0.1490626,-0.118381396,-0.0885862,-0.048207894,-0.035639565,-0.042454805,-0.05698954,-0.07394006,-0.1063,-0.15508291,-0.19629984,-0.21794006,-0.23807812,-0.45150247,-0.40724745,-0.49887773,-9999.0,-9999.0,-43.497356,-175.11273,-175.14537,-43.576984,0.29518554,0.3246041,0.3636605,0.40688053,0.4510907,0.4952097,0.53368104,0.560165,0.57695156,0.58187294,0.561493,0.5352921,0.5039249,0.47504118,0.44511583,0.4134407,0.39328772,0.37224886,0.35541415,0.37578434,0.38213003,0.38018063,0.3918237,0.41933012,0.42056954,0.43451637,0.4450686,0.4565315,0.4618912,0.4632693,-9999.0,-9999.0,0.6292561,-0.5093511,0.5366052,-0.69138026,0.19968817,-0.35248154,0.5256667,-0.6915909,0.41587573
4,-714.2758,-0.16002926,-0.1909659,-0.22591367,-0.19642858,-0.18035252,-714.38495,-0.17247848,-0.12298465,-0.07911512,-0.04884319,-0.006493507,-714.1945,-714.16595,-714.15027,-714.1503,-714.1457,-1428.3728,-1428.4036,-4999.548,-5713.7744,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4285.3647,-3571.2,-4999.564,-8570.611,-7856.503,-714.1941,-0.071252204,-0.12472807,-0.1225526,-0.13659798,-0.11711387,-714.2843,-0.05207957,-0.0025380915,0.049658164,0.08755761,0.14880955,-714.0688,-714.0357,-713.98706,-713.9801,-713.9599,-1428.2161,-1428.2328,-4999.459,-5713.7056,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4285.242,-3571.052,-4999.4463,-8570.594,-7856.458,-713.8162,0.38939553,0.36801612,0.36926615,0.37248436,0.3836829,-713.7813,0.4250001,0.4606415,0.4936255,0.5444556,0.58696395,-713.64105,-713.633,-713.5998,-713.5777,-713.569,-1427.7971,-1427.8098,-4999.116,-5713.393,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4284.9897,-3570.718,-4999.209,-8570.494,-7856.3022,-714.43176,-0.23630972,-0.2068149,-0.044686798,-0.017143916,0.02682849,-714.12335,0.07138746,0.08477238,0.08992087,0.08222456,0.05939977,-714.2562,-714.2776,-714.16833,-714.17847,-714.19617,-1428.4071,-1428.4078,-4999.4463,-5713.6416,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4285.437,-3571.1436,-4999.6343,-8570.601,-7856.383,-714.1773,-0.042393047,-0.06616764,-0.07344172,-0.061965443,-0.04428146,-714.2138,0.008938047,0.04450095,0.0902985,0.14130794,0.18607941,-714.01697,-713.9759,-713.9499,-713.93933,-713.93933,-1428.1819,-1428.2052,-4999.4243,-5713.677,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4285.2295,-3571.0342,-4999.436,-8570.588,-7856.461,0.33833185,-0.41605532,0.24305622,-0.41563123,-0.09250394,-0.32209864,0.34273127,-0.6437192,0.16742711
5,0.25663212,-75.66709,-318.49835,0.09599936,0.1044828,0.11839698,0.14118628,0.19736809,0.2739656,0.34384808,0.37450626,0.40722892,0.43488434,0.44665697,0.43367103,0.38869798,0.35522062,0.31886676,0.2693832,0.23109415,0.22822045,0.2024553,0.1930173,0.19070098,0.19038892,0.19159657,0.22236325,0.24083379,0.2747113,0.29414275,0.29450282,0.3270032,0.33816186,-75.53279,0.32120338,-9999.0,0.35896558,-75.56437,-318.39172,0.24436356,0.2584594,0.29370758,0.33988944,0.36597443,0.4263111,0.4712012,0.5009427,0.52922577,0.5462155,0.5349398,0.5470942,0.5156018,0.50994974,0.48813403,0.45140016,0.39875847,0.3837128,0.37755674,0.38107148,0.38471463,0.37880072,0.3813557,0.3980166,0.4015609,0.39844263,0.41688934,0.4230569,0.4589133,0.4619358,-75.395706,0.4588511,-9999.0,0.506664,-75.38537,-318.1751,0.48891142,0.5194343,0.5358269,0.5544241,0.58025205,0.6042447,0.6234983,0.64948636,0.67995745,0.6898111,0.6955925,0.70614105,0.70281804,0.6950255,0.7054353,0.7042403,0.7154514,0.7195215,0.72210735,0.7073831,0.69626135,0.6881876,0.6849524,0.67498153,0.6678948,0.669573,0.66325796,0.6801702,0.65697646,0.67176294,-75.237045,0.5952171,-9999.0,-0.43895096,-76.31315,-319.03085,-0.26688862,-0.23235478,-0.1850938,-0.14622428,-0.14333987,-0.15504557,-0.17670132,-0.21552362,-0.25701517,-0.34670174,-0.35530224,-0.27971634,-0.27689847,-0.25685307,-0.22461624,-0.19045995,-0.15665326,-0.12454882,-0.083714515,-0.072718285,-0.08165599,-0.09876094,-0.11680114,-0.14978276,-0.19849709,-0.24098356,-0.26285005,-0.28395894,-0.48918715,-0.44925395,-76.39419,-0.5669419,-9999.0,0.36473212,-75.55326,-318.3599,0.27221027,0.28522575,0.31455657,0.3559343,0.40184435,0.44855,0.49401364,0.5338696,0.5622191,0.582546,0.5914231,0.57527214,0.5517128,0.5225635,0.49667233,0.46834725,0.4377337,0.4180924,0.3976301,0.38152194,0.39962637,0.4041831,0.40042555,0.41051385,0.43640983,0.4377291,0.45293528,0.4658578,0.4766683,0.48295665,-75.384125,0.46573538,-9999.0,0.6197186,-0.49979356,0.54893,-0.6708544,0.3120713,-0.30351344,0.5086849,-0.61188596,0.4204129
6,-0.13137119,-0.15527956,-0.17150202,-0.1443337,-0.10119048,-0.06561679,-0.026482651,0.04686915,0.14585678,0.19910012,0.218509,0.2662338,0.3082707,0.3330941,0.32160804,0.28322053,0.25915295,0.22564104,0.14809278,0.0808768,0.043809526,0.0015117186,-4285.2666,-4285.3086,-8570.557,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4285.505,-9999.0,-9999.0,-0.088987425,-0.1012483,0.011789178,0.02081129,0.0029006558,0.053662073,0.11413844,0.1696882,0.21336761,0.21808319,0.27048588,0.30550557,0.33569658,0.3634454,0.3860627,0.40664613,0.45970255,0.4334258,0.44647336,0.39956492,0.3551021,0.28647417,0.25638098,0.25593668,-4285.148,-4285.1797,-8570.525,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4285.374,-9999.0,-9999.0,0.10663022,0.08350588,0.40700808,0.40628165,0.42121112,0.46395808,0.5242495,0.5570119,0.6216569,0.6629871,0.6987367,0.7025172,0.7355978,0.7730496,0.7835295,0.79251695,0.805852,0.81652665,0.8016068,0.78747374,0.77086294,0.7846375,0.7808319,0.77377903,-4284.862,-4284.875,-8570.445,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4284.957,-9999.0,-9999.0,0.62917936,0.6174791,-0.15922387,-0.21402903,-0.19909416,-0.060864884,-0.03618037,0.016003018,0.08256744,0.081726395,0.06462511,0.038821977,0.008508493,-0.024988899,-0.14514264,-0.16844763,-0.08248785,-0.086742714,-0.08874398,-0.060093384,-0.030409256,0.008193586,0.043603376,0.08179829,-4285.2705,-4285.2427,-8570.554,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4285.2773,-9999.0,-9999.0,-0.25599808,-0.22465473,0.053003944,0.036175393,0.046296302,0.08497564,0.13133152,0.18260394,0.2389677,0.28023025,0.32340392,0.36622393,0.41677344,0.44812158,0.4800918,0.5059644,0.5032026,0.49222946,0.47373652,0.4353613,0.38825437,0.33706608,0.30007526,0.26485658,-4285.147,-4285.1655,-8570.52,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4285.325,-9999.0,-9999.0,0.15245955,0.13190643,0.55924493,-0.4069918,0.37235433,-0.39204225,-0.81415564,-0.27553472,0.41182005,-0.55062073,0.5668181
7,-45.631805,0.26530838,-9999.0,0.14691855,0.1449233,-22.8317,0.17086531,0.23348714,0.31018806,0.3876488,0.4234433,0.45945707,0.49002385,0.5008607,0.4875875,0.4461434,0.4209207,0.39294985,0.3525668,0.3245395,0.3287232,0.3089461,0.30417466,0.30784252,0.31761056,0.3273199,0.37570533,0.39946443,0.43362728,0.45225212,-45.523975,0.46996155,0.47163355,0.45996037,0.43810382,0.38567138,-45.529602,0.37387276,-9999.0,0.28687775,0.28658593,-22.662632,0.37262046,0.4056278,0.47191766,0.5189901,0.5512621,0.5791074,0.58795613,0.578511,0.5972614,0.57187796,0.5766884,0.5584218,0.5316078,0.48893404,0.4847021,0.48781124,0.50193995,0.50954336,0.50876397,0.51573175,0.538593,0.54327977,0.5445505,0.5581381,-45.411938,0.5890315,0.5884843,0.59522796,0.56827784,0.5235937,-45.544895,0.37639746,-9999.0,0.3575874,0.38327083,-22.587875,0.4228942,0.46005228,0.4973701,0.53193915,0.5669267,0.6136305,0.6373656,0.64966655,0.65994763,0.6620123,0.6576118,0.6716157,0.6707745,0.6783805,0.67898744,0.68288845,0.6753742,0.66744953,0.66398036,0.6695419,0.66131073,0.6572259,0.66128296,0.6567834,-45.297024,0.6538493,0.65895027,0.60910845,0.5506643,0.4869724,-46.53827,-0.57695115,-9999.0,-0.42907366,-0.38780028,-23.326727,-0.30102834,-0.29400945,-0.30003884,-0.31777495,-0.34621722,-0.37531805,-0.44506797,-0.44712865,-0.37734354,-0.37437367,-0.3603987,-0.33006153,-0.297626,-0.2681476,-0.23838206,-0.19938396,-0.18889149,-0.19873098,-0.2197521,-0.24390218,-0.28591323,-0.3413265,-0.38744628,-0.41135687,-46.40066,-0.5918496,-0.56423986,-0.63695014,-0.668232,-0.6532538,-45.54948,0.35258782,-9999.0,0.28331512,0.28683507,-22.67195,0.35709178,0.40847126,0.46165705,0.5138744,0.5596717,0.59175414,0.612564,0.62345445,0.60941344,0.59160084,0.5693569,0.5503542,0.5308948,0.50848657,0.49828407,0.48746246,0.4825073,0.5029194,0.5111065,0.5145037,0.5339675,0.56143445,0.5677428,0.5765302,-45.384926,0.59146553,0.5910305,0.583371,0.5506902,0.49351498,0.54596937,-0.5493416,0.6041588,-0.62428886,0.6454383,-0.2352086,0.5203286,-0.52801967,0.43483582
8,-221.98872,-333.13904,-555.388,0.0740167,0.09415515,-222.06995,0.1173194,-110.94086,0.20478266,0.26754168,-110.80268,0.32087538,0.34937355,0.36286977,0.34288114,0.3005265,0.27414867,0.23566963,0.19429892,0.16719575,0.16397046,0.13186364,0.11140127,0.0949653,0.09124933,0.091998905,0.11511003,0.12380955,0.16250351,0.1825826,0.17439619,0.21190482,0.22164443,-9999.0,-9999.0,-9776.819,-221.87473,-333.02274,-555.2848,0.21703328,0.22439872,-221.92758,0.28580406,-110.7937,0.35098702,0.3895328,-110.68448,0.4409042,0.45761508,0.46213692,0.48232448,0.45533964,0.45435813,0.4318106,0.39832625,0.3546691,0.32711115,0.3144534,0.32184315,0.32339954,0.31200683,0.311056,0.3262043,0.32673287,0.32002226,0.33527792,0.33219233,0.37195775,0.3730012,-9999.0,-9999.0,-9776.805,-221.61734,-332.74835,-554.97906,0.56620806,0.58296126,-221.63412,0.578387,-110.50693,0.59939545,0.61367935,-110.4662,0.6670869,0.67613083,0.68470913,0.6969213,0.69814813,0.69861495,0.706678,0.70814097,0.71959805,0.7215192,0.722251,0.7139897,0.70718294,0.70462,0.7102019,0.7026263,0.7019338,0.710593,0.7077014,0.7192429,0.699121,0.7119146,-9999.0,-9999.0,-9776.805,-222.5406,-333.6672,-555.83795,-0.19703041,-0.17416215,-222.35449,-0.095708184,-111.18568,-0.09352979,-0.10723281,-111.23984,-0.17140993,-0.26852444,-0.2747029,-0.18365142,-0.18147828,-0.16835374,-0.14322515,-0.11672296,-0.08794905,-0.05648958,-0.013230696,0.009635597,0.007091748,0.00016986518,-0.0021163088,-0.023082398,-0.05788942,-0.09681708,-0.11828714,-0.13803647,-0.3769089,-0.32592744,-9999.0,-9999.0,-9776.809,-221.85973,-333.00763,-555.2437,0.25825155,0.26815754,-221.89818,0.31488898,-110.75145,0.3767512,0.41381222,-110.64699,0.48003578,0.5028441,0.5180809,0.5088028,0.4911992,0.46533048,0.43801388,0.41049954,0.37932575,0.35583556,0.33095336,0.30990165,0.3293922,0.33651417,0.33146572,0.33938524,0.36306205,0.36239472,0.37858778,0.3875746,0.404663,0.41107827,-9999.0,-9999.0,-9776.813,0.5145269,-0.50493467,0.4931106,-0.6567393,0.05714103,-0.39145035,0.48361647,-0.7372846,0.23335296
9,-135.16882,-0.08032081,-0.120266855,-135.26616,-0.12141045,-0.10144005,-0.085597366,-0.029651742,0.036958206,0.09384975,0.11964149,0.14373471,0.16067196,0.1576803,0.134524,0.08681001,0.056498695,0.013236303,-0.048676964,-0.09845565,-0.10270278,-135.24106,-1216.1936,-2161.9966,-5269.7744,-7566.7983,-9999.002,-9999.002,-9999.002,-9999.002,-9999.002,-270.28302,-0.04779249,-0.040828075,-270.28003,-2162.0159,-135.02585,0.04537871,0.004115791,-135.11298,0.029673982,0.07326108,0.10949772,0.1373931,0.1931678,0.22908299,0.24820606,0.27166152,0.27415958,0.2733166,0.2875467,0.25951198,0.24771385,0.2276033,0.17816783,0.10889878,0.08735135,-135.04425,-1216.0049,-2161.8293,-5269.665,-7566.7417,-9999.002,-9999.002,-9999.002,-9999.002,-9999.002,-270.10718,0.12863098,0.14097711,-270.10507,-2161.8777,-134.7127,0.403297,0.40065834,-134.7076,0.44828674,0.4685718,0.490374,0.515295,0.5396828,0.56206334,0.5910037,0.6248166,0.6418444,0.64517397,0.6499511,0.6522921,0.64818627,0.6581681,0.66283125,0.66922474,0.6604174,-134.48285,-1215.5493,-2161.4685,-5269.453,-7566.6616,-9999.002,-9999.002,-9999.002,-9999.002,-9999.002,-269.7194,0.54776967,0.5128732,-269.77444,-2161.6067,-135.41336,-0.32032868,-0.28490934,-135.24153,-0.1044999,-0.06472247,-0.016164634,-0.006720611,-0.0096436925,-0.017964596,-0.0454946,-0.06674786,-0.1657498,-0.16978572,-0.061355878,-0.047365632,-0.028417163,0.005066695,0.035350446,0.06752964,0.094162084,-134.9923,-1215.9979,-2161.9001,-5269.723,-7566.8345,-9999.002,-9999.002,-9999.002,-9999.002,-9999.002,-270.54245,-0.23775697,-0.35981628,-270.64236,-2162.253,-135.02638,0.061843596,0.046000548,-135.07986,0.06682161,0.09769229,0.13518122,0.1767161,0.21577524,0.25470823,0.2881662,0.31119514,0.32906607,0.33777785,0.32376182,0.30242783,0.27259725,0.24264076,0.20443845,0.16359678,0.13221397,-135.02318,-1216.0162,-2161.8179,-5269.658,-7566.7437,-9999.002,-9999.002,-9999.002,-9999.002,-9999.002,-270.09283,0.1483192,0.15311912,-270.09927,-2161.8804,0.6054612,-0.4158774,0.30161983,-0.6323192,-0.32915246,-0.41641584,0.40699735,-0.5599909,0.43330997
