Cluster,Timestep_1,Timestep_2,Timestep_3,Timestep_4,Timestep_5,Timestep_6,Timestep_7,Timestep_8,Timestep_9,Timestep_10,Timestep_11,Timestep_12,Timestep_13,Timestep_14,Timestep_15,Timestep_16,Timestep_17,Timestep_18,Timestep_19,Timestep_20,Timestep_21,Timestep_22,Timestep_23,Timestep_24,Timestep_25,Timestep_26,Timestep_27,Timestep_28,Timestep_29,Timestep_30,Timestep_31,Timestep_32,Timestep_33,Timestep_34,Timestep_35,Timestep_36,Timestep_37,Timestep_38,Timestep_39,Timestep_40,Timestep_41,Timestep_42,Timestep_43,Timestep_44,Timestep_45,Timestep_46,Timestep_47,Timestep_48,Timestep_49,Timestep_50,Timestep_51,Timestep_52,Timestep_53,Timestep_54,Timestep_55,Timestep_56,Timestep_57,Timestep_58,Timestep_59,Timestep_60,Timestep_61,Timestep_62,Timestep_63,Timestep_64,Timestep_65,Timestep_66,Timestep_67,Timestep_68,Timestep_69,Timestep_70,Timestep_71,Timestep_72,Timestep_73,Timestep_74,Timestep_75,Timestep_76,Timestep_77,Timestep_78,Timestep_79,Timestep_80,Timestep_81,Timestep_82,Timestep_83,Timestep_84,Timestep_85,Timestep_86,Timestep_87,Timestep_88,Timestep_89,Timestep_90,Timestep_91,Timestep_92,Timestep_93,Timestep_94,Timestep_95,Timestep_96,Timestep_97,Timestep_98,Timestep_99,Timestep_100,Timestep_101,Timestep_102,Timestep_103,Timestep_104,Timestep_105,Timestep_106,Timestep_107,Timestep_108,Timestep_109,Timestep_110,Timestep_111,Timestep_112,Timestep_113,Timestep_114,Timestep_115,Timestep_116,Timestep_117,Timestep_118,Timestep_119,Timestep_120,Timestep_121,Timestep_122,Timestep_123,Timestep_124,Timestep_125,Timestep_126,Timestep_127,Timestep_128,Timestep_129,Timestep_130,Timestep_131,Timestep_132,Timestep_133,Timestep_134,Timestep_135,Timestep_136,Timestep_137,Timestep_138,Timestep_139,Timestep_140,Timestep_141,Timestep_142,Timestep_143,Timestep_144,Timestep_145,Timestep_146,Timestep_147,Timestep_148,Timestep_149,Timestep_150,Timestep_151,Timestep_152,Timestep_153,Timestep_154,Timestep_155,Timestep_156,Timestep_157,Timestep_158,Timestep_159,Timestep_160,Timestep_161,Timestep_162,Timestep_163,Timestep_164,Timestep_165,Timestep_166,Timestep_167,Timestep_168,Timestep_169,Timestep_170,Timestep_171,Timestep_172,Timestep_173,Timestep_174,Timestep_175,Timestep_176,Timestep_177,Timestep_178,Timestep_179,Timestep_180,Timestep_181,Timestep_182,a0,amplitude1,phase1,amplitude2,phase2,amplitude3,phase3
0,-0.39347517,-0.40275645,-0.4203164,-0.43241683,-0.42188677,-0.4309004,-0.4525498,-0.4688357,-0.47181547,-0.4790496,-1.9966074,-0.5122265,-0.52361494,-2.7894335,-0.56593513,-8.824918,-0.597181,-0.5892662,-0.5724774,-2.753419,-0.38962325,-4.764154,-0.15800564,-0.07594241,-0.035782404,-0.03798662,-0.061927427,-0.123057276,-0.18506262,-0.2594618,-0.3363058,-1.1065184,-0.38453943,-0.40468165,-0.41014934,-0.413422,-0.44064653,-0.45324597,-0.49066684,-0.4823046,-0.49701405,-0.48462552,-0.49763858,-0.51916915,-0.53031754,-0.54952204,-2.0656602,-0.5804222,-0.6030221,-2.8648343,-0.6256428,-8.87607,-0.6461248,-0.6176255,-0.58807194,-2.7961373,-0.44604164,-4.814044,-0.20708108,-0.11768695,-0.07117641,-0.05954806,-0.078586586,-0.13544872,-0.23257868,-0.31212497,-0.38127753,-1.1373639,-0.41302142,-0.4300468,-0.43683386,-0.43871424,-0.674249,-0.68351287,-0.6901132,-0.6637375,-0.67399704,-0.68640214,-0.69628686,-0.7010396,-0.7082933,-0.7334042,-2.255705,-0.76561457,-0.76704115,-3.0377977,-0.8047708,-9.052021,-0.792071,-0.74295783,-0.6814817,-2.852759,-0.52771103,-4.947311,-0.3938615,-0.35643056,-0.31980115,-0.27935517,-0.31995323,-0.36746648,-0.42746332,-0.4978585,-0.53779554,-1.3088936,-0.59557706,-0.631459,-0.656887,-0.67143375,-0.9522838,-0.95952374,-0.9586654,-0.95380086,-0.9562242,-0.955804,-0.9564843,-0.95111173,-0.95421934,-0.95335644,-2.4446254,-0.94974214,-0.9531972,-3.1924274,-0.93651116,-9.153047,-0.8905602,-0.8543773,-0.8190769,-3.0370028,-0.77047706,-5.2508645,-0.7692336,-0.7848342,-0.7930689,-0.7871722,-0.7828996,-0.78231233,-0.78751093,-0.7977676,-0.82035923,-1.6354502,-0.89690596,-0.92679626,-0.9420439,-0.94922036,-0.57480335,-0.5807939,-0.5881378,-0.5915019,-0.5951671,-0.60515577,-0.6139686,-0.6287855,-0.6523207,-0.6723195,-2.1785257,-0.6908734,-0.69480556,-2.9461896,-0.7138122,-8.959327,-0.7368883,-0.7315305,-0.7136535,-2.902213,-0.5708582,-4.970682,-0.3951364,-0.24835409,-0.16622816,-0.16056448,-0.19502173,-0.22550265,-0.33918732,-0.40238962,-0.4609633,-1.2486178,-0.53005517,-0.55172664,-0.56537646,-0.5838524,-0.81291866,-0.16072822,-0.3012621,-0.34898213,0.56609905,-0.40650576,-0.71222186,-0.4798753,-0.035649296
1,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,0.22670837,0.16301158,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235,-9985.235
2,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,-9986.662,0.52219933,-0.32156825,-0.08281329,-0.71554554,0.45711914,-0.5617789,0.48153722,-0.70605433,0.33653557
3,-26.835531,-129.74936,0.12823254,-97.354744,0.10486043,0.120631285,0.13961685,0.19289175,0.26620924,0.33411542,0.36597228,0.3979338,0.42317247,0.42913768,0.4125006,0.36086163,0.3251728,0.28778514,0.23419027,0.19620031,0.19052868,0.16718692,0.15570675,0.152683,0.15294111,0.15500115,0.18969265,0.20946947,0.2428898,-26.802649,0.25916108,0.29506576,0.30555618,0.30439103,-9999.084,-9999.084,-26.734066,-129.64891,0.23419741,-97.21472,0.24925666,0.28922698,0.33489057,0.36107698,0.4176156,0.45894223,0.48659548,0.5162825,0.5294735,0.51826507,0.528063,0.4940068,0.48619983,0.4592604,0.41934708,0.36547527,0.34760988,0.3408263,0.3468101,0.34975785,0.34488642,0.34595338,0.364493,0.36984304,0.36908233,-26.680193,0.39201465,0.42868018,0.4285279,0.43878955,-9999.084,-9999.084,-26.519545,-129.40457,0.51306874,-96.91935,0.55835027,0.56892455,0.583667,0.6063469,0.6305391,0.64867234,0.6749023,0.71054715,0.71884835,0.7207157,0.72497034,0.719782,0.71578723,0.72828436,0.72645545,0.73486245,0.736727,0.7386912,0.7275073,0.72047496,0.71586376,0.71601903,0.7084323,0.70179313,0.70159537,-26.375046,0.7066201,0.6842929,0.69686675,0.65698445,-9999.084,-9999.084,-27.461796,-130.33385,-0.3793643,-97.67484,-0.20215997,-0.15778568,-0.11758311,-0.11358427,-0.124618776,-0.1455623,-0.18268263,-0.22068104,-0.31349123,-0.32244447,-0.23906259,-0.23273776,-0.21415901,-0.17941459,-0.14476599,-0.1124087,-0.082770385,-0.04254064,-0.029063243,-0.036547787,-0.05145232,-0.06785041,-0.09996264,-0.14858955,-0.19062756,-27.283098,-0.2335155,-0.44846442,-0.40262458,-0.49318463,-9999.084,-9999.084,-26.718018,-129.6272,0.27485418,-97.17829,0.2861624,0.31539336,0.35455936,0.3978319,0.44265988,0.4877959,0.5272115,0.5546123,0.57285136,0.5792841,0.5601551,0.53363913,0.5022682,0.47350028,0.44327807,0.41065145,0.3893628,0.36737892,0.35018304,0.37051114,0.37738404,0.37487146,0.38615456,0.41300875,0.41465768,-26.636827,0.44039452,0.45254037,0.45797285,0.45894042,-9999.084,-9999.084,0.6271041,-0.5004388,0.531986,-0.68315256,0.16812927,-0.34084824,0.5245486,-0.6826972,0.38933322
4,-0.028488897,-0.068046786,-0.11280691,-472.5084,-315.02902,-315.02234,-315.0143,-0.057226133,-0.0053113406,-236.14929,0.04483536,0.06677012,0.087364055,0.0931033,-236.10387,0.058299154,-236.14246,0.03557439,0.008409941,-0.001999746,0.007580046,-0.00020830911,0.0073394845,0.006930765,0.0017951039,0.0040672435,0.016375523,-2047.0697,-6770.933,-9999.0,-9999.0,-9369.172,-9999.0,-9999.0,-8896.738,-9054.211,0.061272133,0.020666862,-0.022982532,-472.39365,-314.92477,-314.88998,-314.8516,0.08234824,0.1291019,-236.02222,0.18442385,0.20850705,0.22830798,0.24201736,-235.92165,0.2583902,-235.93504,0.26260042,0.23125066,0.17398226,0.1632546,0.1614485,0.16804104,0.17373708,0.18161818,0.19465668,0.21453245,-2046.8951,-6770.89,-9999.0,-9999.0,-9369.157,-9999.0,-9999.0,-8896.714,-9054.186,0.3723445,0.35969165,0.3445943,-472.00928,-314.53253,-314.5343,-314.53262,0.38038656,0.3910048,-235.78572,0.41214678,0.4500848,0.47534984,0.5041248,-235.65143,0.55450064,-235.63768,0.5772079,0.57367265,0.576465,0.57627875,0.570917,0.56182957,0.5519913,0.55623704,0.5761321,0.5782799,-2046.6034,-6770.745,-9999.0,-9999.0,-9369.091,-9999.0,-9999.0,-8896.688,-9054.173,-0.31458044,-0.34426135,-0.31876105,-472.5491,-315.05423,-315.02606,-314.99377,-0.08328491,-0.07700354,-236.27823,-0.10733301,-0.119558886,-0.19492297,-0.1690853,-236.24556,-0.04119604,-236.24419,-0.039061118,-0.03903933,-0.033924155,-0.02207504,0.0047462923,0.012874813,0.010050866,0.009408274,0.01239311,0.006575187,-2047.0312,-6770.9985,-9999.0,-9999.0,-9369.136,-9999.0,-9999.0,-8896.802,-9054.25,0.05769837,0.023041576,0.0034200544,-472.37048,-314.89502,-314.8735,-314.84598,0.093728386,0.12828857,-236.02328,0.1906859,0.21834971,0.24433796,0.2723794,-235.91153,0.27261722,-235.94064,0.24284606,0.21913768,0.1932917,0.17674983,0.15753385,0.1390357,0.17270885,0.19408816,0.19981156,0.21210553,-2046.8833,-6770.8657,-9999.0,-9999.0,-9369.15,-9999.0,-9999.0,-8896.712,-9054.188,0.45996222,-0.5076241,0.30069503,-0.46058974,-0.21114625,-0.5378316,0.36395302,-0.6334104,-0.064344436
5,-15.732028,0.27742556,-9999.091,-53.45737,0.15522777,-21.277124,0.18725151,0.25282392,0.3316096,0.40759492,0.44142485,0.47321066,0.50300294,0.5133962,0.49982458,0.45730868,0.428863,0.40001398,0.3580166,0.32838634,0.3331533,0.31540924,0.3116458,0.31731996,0.32710546,0.33745375,0.3865727,0.40884042,0.44356734,0.4600894,-15.629321,0.4811488,-10.23557,-31.692085,0.4532474,0.40089783,-15.626826,0.38881788,-9999.091,-53.31077,0.3057217,-21.100975,0.39647636,0.428999,0.49309897,0.5423521,0.5719764,0.5983701,0.60564697,0.5926687,0.60961914,0.5822216,0.58542645,0.5675127,0.54211694,0.49986306,0.495878,0.4981114,0.5126856,0.5214564,0.519674,0.5270919,0.5502442,0.55540293,0.55924463,0.5740023,-15.508741,0.6058512,-10.1183,-31.556444,0.5880268,0.5407578,-15.643395,0.39224637,-9999.091,-53.24254,0.3971229,-21.033937,0.43737468,0.4759402,0.5147636,0.5485957,0.58558965,0.6299456,0.649381,0.6623227,0.6723517,0.6702974,0.6648896,0.6802787,0.68239826,0.6919574,0.69285756,0.6960427,0.6857329,0.67700785,0.67322654,0.67790276,0.67141104,0.6681604,0.6750784,0.673051,-15.389535,0.6711171,-10.049468,-31.548203,0.56363463,0.4994705,-16.652813,-0.577506,-9999.091,-54.035103,-0.38289735,-21.783962,-0.30165988,-0.29441246,-0.29809397,-0.31372088,-0.34259662,-0.37452435,-0.44404796,-0.4454756,-0.37744856,-0.37448913,-0.3582785,-0.32705748,-0.2952535,-0.26617035,-0.23716769,-0.19921634,-0.18961275,-0.20053647,-0.22163254,-0.24557011,-0.2872951,-0.34212098,-0.38521022,-0.40497276,-16.504757,-0.5896638,-11.287388,-32.805874,-0.6723326,-0.658188,-15.646718,0.36824173,-9999.091,-53.315742,0.3038805,-21.112234,0.37797394,0.43117872,0.48536986,0.5375086,0.5814646,0.6117175,0.63038677,0.6388788,0.62307143,0.602736,0.57905114,0.55979323,0.54040384,0.5179992,0.5083467,0.49823964,0.49440527,0.5152958,0.52351344,0.5272096,0.547281,0.575452,0.5837195,0.59259325,-15.482965,0.60776037,-10.114781,-31.569553,0.5682135,0.5107372,0.5536668,-0.54843616,0.61760885,-0.63666224,0.64510983,-0.23260391,0.53115577,-0.5075413,0.43611702
6,-26.346231,0.18792143,0.12721033,0.08531256,0.09541832,0.11096427,0.13615133,0.19444576,0.27300426,0.34143147,0.3753645,0.40918386,0.43872276,0.4479931,0.4324699,0.3820206,0.34652442,0.31041637,0.25831476,0.21845546,0.21610717,0.19160439,0.18304543,0.17955291,-15.016006,0.17890811,0.20759745,0.2247997,0.25919068,0.27859965,0.27789465,0.31063658,0.32162613,0.32040298,0.30952722,-9999.339,-26.243345,0.29204524,0.24007314,0.23788431,0.25258482,0.2894823,0.3347317,0.36192346,0.42537928,0.47232312,0.501324,0.5300899,0.54457974,0.53380585,0.5442501,0.51288587,0.5053024,0.48090518,0.44374228,0.38872224,0.3730435,0.3665303,0.37245688,0.37633133,-14.825335,0.37162966,0.3884013,0.39131913,0.3898528,0.40723166,0.41264027,0.4478447,0.4498752,0.4614091,0.44843468,-9999.339,-26.096043,0.4765145,0.45969787,0.48106074,0.5094861,0.523926,0.54359496,0.56837624,0.59233737,0.6115402,0.6390612,0.67209035,0.68325734,0.68827647,0.69661504,0.69313896,0.68489915,0.69522256,0.6952725,0.7071461,0.7101219,0.7115593,0.6973458,0.688196,-14.5149555,0.67725235,0.66519773,0.65807563,0.6598664,0.65341175,0.6695592,0.6513264,0.66498464,0.62607414,0.5853393,-9999.339,-27.03288,-0.45114446,-0.41406056,-0.2673538,-0.23650701,-0.19095634,-0.15362965,-0.15233538,-0.16656636,-0.19022755,-0.22761682,-0.26749152,-0.35584518,-0.36402223,-0.28537017,-0.2774058,-0.25611883,-0.22260487,-0.18754622,-0.1530017,-0.12072512,-0.0804384,-0.06889115,-0.07710052,-15.289901,-0.1119398,-0.14521974,-0.19312105,-0.23337282,-0.25488448,-0.27450353,-0.480276,-0.43988228,-0.526458,-0.5638523,-9999.339,-26.238573,0.30273226,0.27035496,0.2627784,0.2769239,0.3074363,0.34990194,0.3966653,0.44465905,0.49151975,0.53219366,0.5609736,0.58113515,0.58912027,0.5710467,0.54578465,0.51541466,0.48789668,0.45773533,0.42588973,0.40494692,0.38392937,0.36751193,0.38647437,-14.8034115,0.38805416,0.3980603,0.4243818,0.42588723,0.44071048,0.45280865,0.46336547,0.46953455,0.47125512,0.45301318,-9999.339,0.6375847,-0.4876939,0.5409645,-0.6639144,0.2694014,-0.3001577,0.51160765,-0.6157313,0.41896364
7,-72.490456,-326.11874,-0.10139345,-145.04826,-0.10956372,-0.09290963,-0.07796951,-0.039370075,0.031667247,0.09289055,0.11832651,0.14489101,0.17233318,0.17990305,0.16981646,0.13117579,0.10771253,0.07053143,0.017736563,-0.018710224,-0.017101448,-0.04046851,-0.068301365,-0.08920211,-0.11284453,-2137.5596,-5506.7524,-9999.004,-9999.004,-9999.004,-9999.004,-72.50635,-398.5189,-434.74603,-217.39587,-1847.6755,-72.34262,-325.99344,0.023688687,-144.8897,0.042861972,0.08066649,0.11668721,0.14083663,0.19074167,0.22823343,0.2580287,0.28973097,0.30342853,0.30448684,0.32919297,0.3097476,0.30482054,0.29358864,0.2524563,0.1942453,0.17833826,0.16649456,0.16718027,0.15992595,0.14284681,-2137.347,-5506.616,-9999.004,-9999.004,-9999.004,-9999.004,-72.300766,-398.3378,-434.55615,-217.20845,-1847.5305,-72.100105,-325.71185,0.35101646,-144.5458,0.4099643,0.42938122,0.45445368,0.48674217,0.51028657,0.52339774,0.5475486,0.57912755,0.5912025,0.60339856,0.60686195,0.60585386,0.60419554,0.6220823,0.6348289,0.6497888,0.65164214,0.6528074,0.64032793,0.61865735,0.59984785,-2137.032,-5506.4497,-9999.004,-9999.004,-9999.004,-9999.004,-71.97661,-398.05078,-434.32516,-216.94856,-1847.327,-72.783264,-326.39694,-0.3211716,-145.0743,-0.1373856,-0.09218554,-0.041764315,-0.023892924,-0.02350473,-0.03199947,-0.06805876,-0.10275498,-0.20579122,-0.21449131,-0.117247984,-0.11082057,-0.09758671,-0.06985349,-0.040849276,-0.013411824,0.01848127,0.0590817,0.081154995,0.07844895,0.07030459,-2137.4475,-5506.6865,-9999.004,-9999.004,-9999.004,-9999.004,-72.77376,-398.79514,-435.13882,-217.80331,-1848.0007,-72.3579,-325.99252,0.053835515,-144.86583,0.072112985,0.09960144,0.13677807,0.17704836,0.21564387,0.25623143,0.2920614,0.32239205,0.34647092,0.36237592,0.35399324,0.3393397,0.31691575,0.2935703,0.26359823,0.23124966,0.20549875,0.1755332,0.14284016,0.15755971,0.15476304,-2137.3538,-5506.632,-9999.004,-9999.004,-9999.004,-9999.004,-72.29913,-398.33475,-434.56927,-217.21407,-1847.544,0.59283143,-0.3984027,0.32663557,-0.5699853,-0.23311421,-0.40284452,0.3970484,-0.50705326,0.38833383
8,-301.4409,-9999.005,-492.00278,-158.75972,-0.02867062,-0.007665721,0.012839324,0.05786779,0.12890896,0.19125964,0.22445852,0.2582333,0.2823729,0.29034868,0.2727212,0.22547613,0.19360311,0.16163632,0.114485145,0.08831759,0.09390053,0.078735106,0.07645576,0.07197415,0.072390765,0.077095196,0.10332564,0.117865995,0.13859557,0.14627366,0.13615522,-47.44913,-79.18176,0.16496682,0.14849418,0.11225157,-301.33484,-9999.005,-491.89023,-158.60768,0.12076582,0.15761016,0.20115077,0.22637738,0.2820321,0.32652837,0.35336566,0.37328818,0.38425076,0.37289026,0.38738623,0.35449222,0.34978688,0.3296595,0.29566708,0.2509709,0.24084677,0.24256815,0.24891038,0.2546491,0.24808294,0.251046,0.26715237,0.26643896,0.2596732,0.26931718,0.26702398,-47.31787,-79.06252,0.29399374,0.28342116,0.25639126,-301.23312,-9999.005,-491.75317,-158.43488,0.31752643,0.33852494,0.36503613,0.4019408,0.43954977,0.46934718,0.49805763,0.5440956,0.5597607,0.56137574,0.5678564,0.56547636,0.5665152,0.58053035,0.5798765,0.5948703,0.598819,0.6006448,0.58120006,0.56511253,0.55766106,0.55912024,0.5407208,0.5294406,0.52562743,0.52033484,0.53274363,-47.105885,-78.84956,0.4585877,0.41904044,0.37451375,-302.00812,-9999.005,-492.45026,-159.03374,-0.29554182,-0.2494965,-0.20333485,-0.18297793,-0.17559293,-0.18371998,-0.21008436,-0.22966513,-0.31347272,-0.3209478,-0.23593202,-0.22798775,-0.21045029,-0.18464687,-0.15613812,-0.13151915,-0.10988431,-0.075083286,-0.070456974,-0.081082866,-0.09581044,-0.11497949,-0.14958449,-0.19398515,-0.22706285,-0.23945785,-0.25762323,-48.08144,-79.789154,-0.5226519,-0.56058276,-0.54249007,-301.34885,-9999.005,-491.88696,-158.61122,0.12458938,0.15662287,0.19857638,0.24358347,0.287661,0.33031806,0.3697182,0.39902863,0.4181834,0.4256312,0.41034818,0.38797307,0.36069775,0.33688945,0.30946687,0.28169465,0.2651488,0.24521357,0.2265575,0.252625,0.26476,0.26179928,0.26756504,0.29261932,0.2819347,0.29124588,0.2953981,-47.31319,-79.05465,0.29164952,0.2735836,0.2368518,0.53667766,-0.48373157,0.40838933,-0.625491,0.21044926,-0.3473554,0.4557563,-0.61107975,0.39220393
9,-0.34673366,-0.37084398,-0.3984576,-0.42118862,-0.40625,-0.4015748,-0.40469974,-9999.0,-0.39107612,-0.46981627,-0.5372751,-0.5858586,-0.55889726,-0.5125628,-0.4723618,-0.42144638,-0.34170854,-0.15384616,-0.041884817,0.0,0.061333332,0.07936508,0.08616188,0.0625,0.03626943,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.37378642,-0.39753085,-0.4467005,-0.43654823,-0.43814433,-0.42131978,-0.4293059,-9999.0,-0.41624364,-0.41561714,-0.4044665,-0.37745097,-0.33658537,-0.27577937,-0.17675544,-0.1262136,-0.067669176,-0.02538071,-0.018181818,-0.015957447,-0.018666666,0.007915568,0.060367454,0.1007752,0.12846348,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.5660377,-0.59810877,-0.6206089,-0.60091746,-0.6073903,-0.58715594,-0.58447486,-9999.0,-0.5510204,-0.57894737,-0.5477855,-0.47044918,-0.37882352,-0.3,-0.22891566,-0.18627451,-0.14914425,-0.113300495,-0.103960395,-0.10552764,-0.103797466,-0.10025707,-0.103626944,-0.113456465,-0.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.57775587,-0.6022014,-0.5913818,-0.50754726,-0.5173914,-0.049303047,-0.0050516124,-9999.0,-0.5136755,-0.48021993,-0.4409338,-0.38011906,-0.36510533,-0.32025656,-0.21610242,-0.24233833,-0.36187655,-0.52775073,-0.6831868,-0.763913,-0.76693654,-0.74753517,-0.72416157,-0.7075758,-0.6565767,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.49277756,-0.51770097,-0.5391414,-0.55541426,-0.5592357,-0.45717937,-0.45930976,-9999.0,-0.57745284,-0.5816994,-0.55328465,-0.5115416,-0.44866842,-0.3743445,-0.3022418,-0.23708023,-0.1811861,-0.13564669,-0.11271297,-0.09652855,-0.08587131,-0.079915635,-0.0756262,-0.018032413,0.016457342,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.19025305,-0.33987916,-0.10395166,-0.10260264,0.73614717,-0.8565668,-0.32546785,-0.47164938,-0.7772669
