Cluster,Timestep_1,Timestep_2,Timestep_3,Timestep_4,Timestep_5,Timestep_6,Timestep_7,Timestep_8,Timestep_9,Timestep_10,Timestep_11,Timestep_12,Timestep_13,Timestep_14,Timestep_15,Timestep_16,Timestep_17,Timestep_18,Timestep_19,Timestep_20,Timestep_21,Timestep_22,Timestep_23,Timestep_24,Timestep_25,Timestep_26,Timestep_27,Timestep_28,Timestep_29,Timestep_30,Timestep_31,Timestep_32,Timestep_33,Timestep_34,Timestep_35,Timestep_36,Timestep_37,Timestep_38,Timestep_39,Timestep_40,Timestep_41,Timestep_42,Timestep_43,Timestep_44,Timestep_45,Timestep_46,Timestep_47,Timestep_48,Timestep_49,Timestep_50,Timestep_51,Timestep_52,Timestep_53,Timestep_54,Timestep_55,Timestep_56,Timestep_57,Timestep_58,Timestep_59,Timestep_60,Timestep_61,Timestep_62,Timestep_63,Timestep_64,Timestep_65,Timestep_66,Timestep_67,Timestep_68,Timestep_69,Timestep_70,Timestep_71,Timestep_72,Timestep_73,Timestep_74,Timestep_75,Timestep_76,Timestep_77,Timestep_78,Timestep_79,Timestep_80,Timestep_81,Timestep_82,Timestep_83,Timestep_84,Timestep_85,Timestep_86,Timestep_87,Timestep_88,Timestep_89,Timestep_90,Timestep_91,Timestep_92,Timestep_93,Timestep_94,Timestep_95,Timestep_96,Timestep_97,Timestep_98,Timestep_99,Timestep_100,Timestep_101,Timestep_102,Timestep_103,Timestep_104,Timestep_105,Timestep_106,Timestep_107,Timestep_108,Timestep_109,Timestep_110,Timestep_111,Timestep_112,Timestep_113,Timestep_114,Timestep_115,Timestep_116,Timestep_117,Timestep_118,Timestep_119,Timestep_120,Timestep_121,Timestep_122,Timestep_123,Timestep_124,Timestep_125,Timestep_126,Timestep_127,Timestep_128,Timestep_129,Timestep_130,Timestep_131,Timestep_132,Timestep_133,Timestep_134,Timestep_135,Timestep_136,Timestep_137,Timestep_138,Timestep_139,Timestep_140,Timestep_141,Timestep_142,Timestep_143,Timestep_144,Timestep_145,Timestep_146,Timestep_147,Timestep_148,Timestep_149,Timestep_150,Timestep_151,Timestep_152,Timestep_153,Timestep_154,Timestep_155,Timestep_156,Timestep_157,Timestep_158,Timestep_159,Timestep_160,Timestep_161,Timestep_162,Timestep_163,Timestep_164,Timestep_165,Timestep_166,Timestep_167,Timestep_168,Timestep_169,Timestep_170,Timestep_171,Timestep_172,Timestep_173,Timestep_174,Timestep_175,Timestep_176,Timestep_177,Timestep_178,Timestep_179,Timestep_180,Timestep_181,Timestep_182,a0,amplitude1,phase1,amplitude2,phase2,amplitude3,phase3
0,-0.3830747,-0.3924622,-0.4103579,-0.42254376,-0.41201717,-0.42119807,-0.44322807,-0.7391035,-0.4626488,-0.749377,-1.3294429,-0.5040152,-0.5161772,-0.537818,-0.5596987,-0.58733904,-0.5930086,-0.5874721,-0.5725349,-0.50925153,-0.38990912,-0.27341375,-0.15680265,-0.07539138,-0.035491873,-0.03654968,-0.057608698,-0.11528013,-0.17416391,-0.24693598,-0.32356912,-0.34584767,-0.3726346,-0.39312878,-0.39903125,-0.40282246,-0.43003693,-0.44314104,-0.4809479,-0.47304285,-0.48766893,-0.4756819,-0.488751,-0.7901514,-0.52201533,-0.8206265,-1.3989092,-0.5722384,-0.595234,-0.6130957,-0.6198642,-0.6400131,-0.64423233,-0.6177721,-0.5894637,-0.5524609,-0.4459055,-0.32249,-0.20600255,-0.11800588,-0.07301144,-0.06168545,-0.0785035,-0.13151951,-0.22426508,-0.30056688,-0.36818528,-0.37575385,-0.40022087,-0.41740587,-0.42482507,-0.4273664,-0.6650824,-0.67459136,-0.68171245,-0.6559757,-0.66637975,-0.6791674,-0.6891547,-0.9734573,-0.70157176,-1.006038,-1.5904827,-0.7587121,-0.7600941,-0.7866369,-0.8007241,-0.8186603,-0.7921964,-0.7442457,-0.68434995,-0.6115576,-0.5322771,-0.46128485,-0.39895877,-0.3641255,-0.33109432,-0.29202247,-0.33103573,-0.37406346,-0.42798266,-0.49308407,-0.5296577,-0.5510185,-0.58552575,-0.621613,-0.64754164,-0.6626187,-0.9532832,-0.9604461,-0.959687,-0.9553719,-0.9577836,-0.9573714,-0.95818186,-1.2330254,-0.9577233,-1.2361168,-1.7887617,-0.9514185,-0.9540464,-0.9484451,-0.939908,-0.92670065,-0.8961913,-0.8585697,-0.8225343,-0.79597205,-0.7765877,-0.7682658,-0.7779024,-0.7945745,-0.80462927,-0.80084366,-0.79769975,-0.79672176,-0.800098,-0.8075801,-0.82723355,-0.89053416,-0.89976764,-0.9289717,-0.9440298,-0.95115584,-0.56356156,-0.56994885,-0.5777055,-0.5814322,-0.5851918,-0.59545624,-0.60458016,-0.8992327,-0.64357734,-0.943003,-1.5114318,-0.68229926,-0.68671834,-0.6940717,-0.7081542,-0.7234585,-0.7349386,-0.73145694,-0.71505195,-0.65919435,-0.5725436,-0.48123273,-0.39618236,-0.250832,-0.1702615,-0.16465689,-0.1965934,-0.22284776,-0.33173868,-0.3916276,-0.44858214,-0.48738435,-0.5172554,-0.5391497,-0.55337024,-0.57234097,-0.7831133,-0.02762876,-0.2958795,-0.3577474,0.56001395,-0.41856828,-0.71931326,-0.48981038,-0.033731647
1,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,0.22521463,0.16559237,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578,-9987.578
2,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,-9994.424,0.5219592,-0.3208106,-0.08255763,-0.71455777,0.45926428,-0.5608743,0.48164204,-0.7061668,0.33386597
3,-31.089859,-93.838,0.1330233,-203.65198,0.10231357,0.11458871,0.13919966,0.19783777,0.27681664,0.34463042,0.37965697,0.41454557,0.4448655,0.45290697,0.43769822,0.38846448,0.35336536,0.3137447,0.25830054,0.2166411,0.21216296,0.18622202,0.17768483,0.17524658,-15.494728,0.17659357,0.2073881,0.22473952,-15.411005,-15.389874,0.27988267,0.31263617,0.32497382,0.3249962,0.31481883,-9999.0,-30.987965,-93.73669,0.24406081,-203.50528,0.25593027,0.29452008,0.34178975,0.3691598,0.42987293,0.47754723,0.50682557,0.53580445,0.5502863,0.5401474,0.5494702,0.51833665,0.51318675,0.4893388,0.45314512,0.39785245,0.3805478,0.3735038,0.3805857,0.38470507,-15.29286,0.3808309,0.39792228,0.40083453,-15.275802,-15.256929,0.42141917,0.45500088,0.45653793,0.46946013,0.45690763,-9999.0,-30.850557,-93.56369,0.45620483,-203.27301,0.5075183,0.5219436,0.5416754,0.5680325,0.5918367,0.6102662,0.63558894,0.6705352,0.6846241,0.68993175,0.69936943,0.69635564,0.68836766,0.6974074,0.6979736,0.7105592,0.7121464,0.71454805,0.7015694,0.69236803,-14.986992,0.6817417,0.6710904,0.66242725,-15.010348,-15.017714,0.669776,0.64954174,0.6610192,0.62142503,0.5812044,-9999.0,-31.792427,-94.48915,-0.4193635,-204.00975,-0.24421123,-0.19855887,-0.15995006,-0.1566049,-0.17052442,-0.19639863,-0.23779638,-0.27921134,-0.3647817,-0.3694882,-0.28895155,-0.27970022,-0.2587663,-0.22438405,-0.18806216,-0.15260494,-0.11891394,-0.076747864,-0.06271874,-0.071377344,-15.76111,-0.10604588,-0.14052378,-0.18991195,-15.904242,-15.926678,-0.27453628,-0.48199585,-0.44573385,-0.5334084,-0.5702801,-9999.0,-30.984514,-93.72746,0.27307484,-203.482,0.2805158,0.31185758,0.35444677,0.40155396,0.44868085,0.49497405,0.5352314,0.564587,0.5861875,0.59502137,0.57728547,0.55267626,0.5221135,0.49419355,0.46339586,0.43096682,0.4099806,0.388886,0.372947,0.39260185,-15.272957,0.39493322,0.40549725,0.43062097,-15.24075,-15.225754,0.45837817,0.4681905,0.47421226,0.4762484,0.4583542,-9999.0,0.6381881,-0.48656297,0.5453738,-0.65982884,0.2536102,-0.29784027,0.5156767,-0.6179584,0.4018755
4,0.051410887,0.011607313,-0.038164917,-0.07732066,-0.04727564,-0.032505553,-0.029925691,0.02523724,0.11124574,0.18110238,0.20506229,0.21484073,0.24002318,0.23540781,0.2083495,0.13447155,0.10900659,-3076.6428,-3845.8508,-6153.3096,-6153.3066,-7691.6055,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-769.1004,-769.0966,-769.0875,-769.1211,-769.1226,0.2031367,0.17986707,0.14486529,0.15189381,0.16970658,0.21241702,0.24144755,0.26037008,0.31433034,0.34663832,0.36743656,0.4147813,0.4225141,0.4122856,0.4159062,0.3752801,0.36225185,-3076.4563,-3845.6646,-6153.191,-6153.201,-7691.531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-768.92596,-768.9186,-768.91064,-768.9438,-768.9523,0.48766333,0.4831789,0.4880202,0.5031758,0.54663354,0.56280893,0.584475,0.6206295,0.6438166,0.6690724,0.69661117,0.7319513,0.7650678,0.78608066,0.7953663,0.7971343,0.791988,-3076.0635,-3845.2803,-6152.9185,-6152.9214,-7691.3667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-768.4689,-768.4832,-768.5476,-768.5969,-768.6345,-0.27592713,-0.30631992,-0.27076218,-0.11240019,-0.0863054,-0.03546434,0.032290667,0.06749097,0.060499363,0.037069447,9.605232e-05,-0.037109263,-0.1339916,-0.13242345,-0.020350184,0.014821961,0.03342605,-3076.5215,-3845.6558,-6153.1455,-6153.1396,-7691.4756,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-769.38245,-769.33765,-769.4723,-769.505,-769.48956,0.21489571,0.18585208,0.17421006,0.174923,0.19653767,0.22447646,0.2599391,0.30301005,0.34249446,0.38107982,0.41759852,0.44352844,0.46358708,0.47090954,0.44623396,0.40998328,0.37181064,-3076.4438,-3845.6597,-6153.1836,-6153.1963,-7691.538,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-768.87415,-768.87054,-768.8766,-768.9214,-768.9381,0.65928924,-0.39821053,0.39950377,-0.7006395,-0.13166805,-0.35094908,0.47644657,-0.6282348,0.36917755
5,0.35918298,0.28452337,-9999.0,0.17092228,0.17203677,0.18630722,0.20533703,0.26489916,0.3424974,0.41646275,0.45046708,0.48309395,0.5118446,0.5229255,0.50574905,0.46255824,0.43576628,0.40785176,0.36511675,0.3338864,0.33548757,0.31478503,0.3107938,0.31217635,0.32437575,0.33741623,0.38757944,0.40999445,0.4441827,0.4613891,0.45620793,0.484625,-55.998714,-112.50279,0.46160483,0.4097006,0.46551225,0.397824,-9999.0,0.3156816,0.31717047,0.35525823,0.40656185,0.43777457,0.503011,0.5484782,0.57743484,0.6044781,0.61304927,0.60237956,0.6160519,0.58768064,0.5899209,0.576314,0.5479785,0.50568,0.49920914,0.5008873,0.51465833,0.522008,0.51964635,0.52656233,0.55038714,0.55697274,0.55998737,0.57538116,0.57730734,0.6101699,-55.87929,-112.364914,0.5976264,0.5496875,0.45432255,0.40462926,-9999.0,0.3851268,0.4101201,0.42341778,0.45054588,0.48882905,0.5248341,0.56146824,0.59510344,0.6355064,0.6537989,0.6678232,0.6789194,0.68178785,0.67898816,0.69643223,0.6987189,0.7083587,0.7081311,0.7101216,0.6988676,0.6883114,0.68311024,0.6858411,0.6768952,0.67234564,0.67982525,0.6760737,0.69766176,0.6791177,-55.80894,-112.35588,0.57524276,0.5113727,-0.56587285,-0.5778733,-9999.0,-0.42676845,-0.3869907,-0.3403794,-0.299503,-0.289256,-0.29243955,-0.3080649,-0.34234333,-0.37881064,-0.45080352,-0.45162192,-0.38168758,-0.37592897,-0.3592109,-0.32375348,-0.29092848,-0.25956342,-0.22954693,-0.19051376,-0.1817385,-0.1926578,-0.21482389,-0.2395537,-0.28106052,-0.33850887,-0.38180214,-0.4035388,-0.41695392,-0.58627623,-57.05187,-113.614716,-0.6698352,-0.6546136,0.44644782,0.37851813,-9999.0,0.31284505,0.3197559,0.3478826,0.39404684,0.44527203,0.49721605,0.54729825,0.58957136,0.61844844,0.6369147,0.64619327,0.6302857,0.6107569,0.5882639,0.5693218,0.54918194,0.5264953,0.51601195,0.5050468,0.50052243,0.5201091,0.52784336,0.53112006,0.5508996,0.5784396,0.5859782,0.5948429,0.6034826,0.6136978,-55.875877,-112.37768,0.57899684,0.52156436,0.5611965,-0.54109263,0.6249048,-0.6451847,0.6137644,-0.24084657,0.5286262,-0.5102937,0.44830108
6,-45.2342,0.16436875,-45.337467,-90.821144,0.091489114,0.10794555,0.12872066,0.18144824,0.24922435,0.3160464,0.34622562,0.377227,0.4040214,0.41245997,0.39559165,0.34360704,0.30853108,0.26897427,0.21588513,0.18005058,0.17724842,0.15557937,0.14278421,0.1383996,0.13548051,0.13630581,0.16609024,0.1836183,0.21610653,0.2378041,0.23694548,0.27527064,0.2873412,0.2880401,-9999.0,-9999.0,-45.12968,0.27185178,-45.22735,-90.676926,0.24005373,0.27806878,0.32256374,0.34916002,0.40231904,0.4416307,0.46822712,0.4974155,0.5100668,0.49741706,0.5057453,0.4719659,0.46078855,0.43276393,0.3949234,0.33978492,0.3219517,0.3171145,0.32371765,0.32776627,0.32437626,0.3255541,0.3430742,0.34780574,0.3476424,0.36472735,0.37176046,0.40927485,0.41160807,0.42118338,-9999.0,-9999.0,-44.899223,0.530819,-44.935654,-90.36888,0.5602036,0.567358,0.5782375,0.59972113,0.6208205,0.6376118,0.664102,0.69980705,0.7074013,0.70844173,0.71230024,0.70869005,0.7040342,0.7150358,0.7135124,0.7226589,0.7237289,0.7242583,0.7111754,0.7029743,0.69928235,0.7016743,0.6963641,0.6946519,0.6947128,0.6890962,0.705023,0.68852204,0.7032095,0.6638516,-9999.0,-9999.0,-45.82777,-0.39824188,-45.812447,-91.11499,-0.19181815,-0.1494023,-0.111000024,-0.106282555,-0.1148765,-0.13618913,-0.17313081,-0.21053593,-0.30386677,-0.31176564,-0.22810921,-0.22291282,-0.20636958,-0.17489697,-0.14193119,-0.109423086,-0.08113588,-0.041131653,-0.027265737,-0.032662984,-0.043720037,-0.055618662,-0.08323215,-0.12782684,-0.16925938,-0.19179852,-0.21156979,-0.4316577,-0.38374054,-0.47745866,-9999.0,-9999.0,-45.11204,0.29187948,-45.186825,-90.640915,0.27665988,0.30537426,0.34365812,0.3848576,0.42720252,0.46994328,0.50805086,0.53474677,0.5526134,0.55886865,0.5394374,0.513109,0.48133984,0.45198366,0.42172834,0.38853604,0.36711207,0.3448792,0.32678655,0.34779406,0.3556252,0.35312444,0.36392096,0.39139864,0.3925925,0.40881914,0.42158434,0.4369073,0.44395548,0.44589645,-9999.0,-9999.0,0.6354861,-0.5055821,0.5168631,-0.6884795,0.18646406,-0.35176766,0.5221074,-0.678867,0.42787415
7,-7999.1147,-7999.1187,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-7999.2993,-3999.618,-3999.6074,-3999.5916,-0.18090452,-0.17085427,-0.2,-0.18994975,-0.16615386,-0.18010472,-0.18730159,-0.14986669,-0.12486773,-0.09660574,-0.07916667,-0.06528498,-0.07582698,-0.09614396,-0.15087721,-0.1980149,-0.25405407,-0.2888889,-0.3,-0.3002364,-0.3144208,-0.326969,-1999.9543,-7999.0757,-7999.083,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-7999.2593,-3999.5798,-3999.5466,-3999.5286,-0.08297362,-0.07990314,-0.10970874,-0.10676692,-0.09543147,-0.083636366,-0.07234042,-0.034666665,0.030079145,0.092913404,0.13385014,0.14659952,0.12039802,0.06666667,-0.011881188,-0.090726815,-0.108,-0.12860636,-0.09238096,-0.0728972,-0.071733974,-0.049760766,-1999.7606,-7999.1025,-7999.113,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-7999.2563,-3999.537,-3999.526,-3999.5232,0.34095237,0.37349397,0.35294122,0.3819071,0.42068967,0.46336636,0.51055276,0.54329115,0.55064267,0.55336785,0.5408971,0.54,0.5570333,0.54805195,0.5283117,0.503627,0.45882353,0.44661656,0.41390887,0.5595181,0.4995261,0.58487004,-1999.4498,-7999.3125,-7999.315,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-7999.2593,-3999.8093,-3999.8074,-3999.83,-0.027426917,0.07691442,0.040908515,0.02035131,0.004941553,0.009073615,0.012067861,0.022244757,0.042172708,0.045810908,0.020698756,0.012064046,0.018006517,0.026691932,0.02629487,0.03603695,0.061449833,0.07856277,-0.18664323,0.044448476,-0.10419259,-0.13367501,-2000.0221,-7999.0894,-7999.095,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-7999.2783,-3999.5918,-3999.5671,-3999.5437,-0.037111737,-0.039391525,-0.050472554,-0.05758691,-0.05177709,-0.04359982,-0.022082884,0.009205407,0.032106873,0.05163778,0.11134446,0.13824165,0.12598626,0.088980645,0.06081426,-0.017175237,-0.048493784,-0.06688499,-0.07354063,-0.025411293,-0.040589523,-0.023143493,-1999.7682,-0.4586692,-0.39486405,0.1186484,-0.3303289,0.6272261,-0.6088675,-0.098943196,-0.49371168,0.32417387
8,-0.18844223,-4999.2456,-0.24935733,-0.250646,-0.28645834,-0.30183727,-0.25065276,-0.22834647,-0.13385826,-0.099737525,-0.07969153,-0.103535354,-0.08020052,-0.05778894,-0.03517589,-0.107231915,-0.090452254,-0.11282052,-0.11256544,-0.11904763,-0.09066665,-0.11640212,-4999.841,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.18615752,-0.19660196,0.07038835,-4999.19,-0.027918786,-0.0152284205,-0.015463918,-0.0076141953,-0.0051414073,-0.0025316477,0.03553301,0.037783355,0.07692307,0.088235304,0.15121952,0.16786571,0.24455205,0.21601942,0.21303259,0.17005074,0.12207794,0.06914893,0.053333327,0.026385218,-4999.7666,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.11483252,0.09903383,0.7735849,-4999.1655,0.6674473,0.68119264,0.73210156,0.75688076,0.77168953,0.77272725,0.7800454,0.7734554,0.78787875,0.82742316,0.8494117,0.8452381,0.8481928,0.84313726,0.80684596,0.84975374,0.83168316,0.8316583,0.8177215,0.8277635,-4999.054,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.8037825,0.79294115,0.09953521,-4999.7886,-0.06510103,0.14599569,0.22110693,0.29292247,0.34224936,0.34078312,0.3411047,0.33534428,0.3129912,0.3064778,0.1959447,0.16184668,0.27266574,0.24134102,0.1759977,0.21317032,0.2108607,0.22135541,0.2455122,0.33253628,-4999.056,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.05986154,-0.016541928,0.115559235,-4999.1885,0.014520198,0.016952753,0.020382166,0.038559884,0.06540266,0.086320266,0.10913329,0.12713473,0.15662147,0.18961252,0.2297215,0.26401776,0.26621297,0.26503116,0.24539877,0.21934806,0.18479684,0.14647254,0.119761854,0.078743845,-4999.7446,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2260012,0.21438819,0.4592315,-0.5090634,0.2578376,-0.75950503,-0.9010173,-0.27667546,0.29620188,-0.4946714,0.45085222
9,-0.41708544,-0.4578005,-0.48586118,-0.503876,-0.5052083,-0.53805774,-0.5456919,-0.55380577,-0.5328084,-0.5065617,-0.4807198,-0.42424244,-0.3734336,-0.10050251,-9999.0,-0.21197008,-0.030150754,0.082051285,0.17801048,0.16402116,0.19466667,0.17460318,0.20104438,0.22916667,0.2746114,0.32315522,0.3521851,0.14285715,-0.0024813896,-0.14987715,-0.26086956,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.13592233,-0.18518518,-0.24873096,-0.26395938,-0.28865978,-0.26903552,-0.28534704,-0.28607595,-0.26395938,-0.24433249,-0.24069479,-0.19117647,-0.13658537,-0.03117506,-9999.0,0.18446602,0.24812031,0.31979695,0.32987013,0.31382978,0.32266667,0.36675462,0.4015748,0.42118862,0.4508816,0.49253732,0.5538847,0.519802,0.47869673,0.43,0.3202934,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.3537736,-0.3995272,-0.41920376,-0.44036698,-0.46420324,-0.48165137,-0.4611872,-0.4318182,-0.41950113,-0.42791763,-0.3846154,-0.31914893,-0.18588236,-0.00952381,-9999.0,0.09313726,0.14914425,0.1724138,0.2029703,0.22110553,0.24050634,0.2647815,0.24352331,0.2348285,0.26842105,0.2736573,0.31428573,0.31428573,0.29533678,0.25319692,0.17794487,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.47511497,-0.538855,-0.5477754,-0.4817435,-0.4765738,-0.43787697,-0.39802948,-0.36036712,-0.32577232,-0.2910775,-0.24134064,-0.18661274,-0.17834543,-0.010179595,-9999.0,0.09207096,0.0005981592,-0.11562084,-0.28172225,-0.3407418,-0.32253304,-0.2831448,-0.25759667,-0.23148248,-0.18354887,-0.1422987,-0.08382064,-0.025427753,0.036267348,0.100391485,0.11362818,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.3227404,-0.3635985,-0.39983165,-0.4329307,-0.44670913,-0.45888367,-0.45632723,-0.44984093,-0.44055945,-0.42441493,-0.38978103,-0.34089035,-0.25594634,-0.05445744,-9999.0,0.025135733,0.092842534,0.14868559,0.18960245,0.21343786,0.23105106,0.23505977,0.24036609,0.28646427,0.32351667,0.34476843,0.3675288,0.36513996,0.30296424,0.22856541,0.1260745,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.18088098,-0.36555892,0.10835418,0.2100571,0.7122544,-0.8409512,0.5377745,-0.33238685,-0.6787813
