Cluster,Timestep_1,Timestep_2,Timestep_3,Timestep_4,Timestep_5,Timestep_6,Timestep_7,Timestep_8,Timestep_9,Timestep_10,Timestep_11,Timestep_12,Timestep_13,Timestep_14,Timestep_15,Timestep_16,Timestep_17,Timestep_18,Timestep_19,Timestep_20,Timestep_21,Timestep_22,Timestep_23,Timestep_24,Timestep_25,Timestep_26,Timestep_27,Timestep_28,Timestep_29,Timestep_30,Timestep_31,Timestep_32,Timestep_33,Timestep_34,Timestep_35,Timestep_36,Timestep_37,Timestep_38,Timestep_39,Timestep_40,Timestep_41,Timestep_42,Timestep_43,Timestep_44,Timestep_45,Timestep_46,Timestep_47,Timestep_48,Timestep_49,Timestep_50,Timestep_51,Timestep_52,Timestep_53,Timestep_54,Timestep_55,Timestep_56,Timestep_57,Timestep_58,Timestep_59,Timestep_60,Timestep_61,Timestep_62,Timestep_63,Timestep_64,Timestep_65,Timestep_66,Timestep_67,Timestep_68,Timestep_69,Timestep_70,Timestep_71,Timestep_72,Timestep_73,Timestep_74,Timestep_75,Timestep_76,Timestep_77,Timestep_78,Timestep_79,Timestep_80,Timestep_81,Timestep_82,Timestep_83,Timestep_84,Timestep_85,Timestep_86,Timestep_87,Timestep_88,Timestep_89,Timestep_90,Timestep_91,Timestep_92,Timestep_93,Timestep_94,Timestep_95,Timestep_96,Timestep_97,Timestep_98,Timestep_99,Timestep_100,Timestep_101,Timestep_102,Timestep_103,Timestep_104,Timestep_105,Timestep_106,Timestep_107,Timestep_108,Timestep_109,Timestep_110,Timestep_111,Timestep_112,Timestep_113,Timestep_114,Timestep_115,Timestep_116,Timestep_117,Timestep_118,Timestep_119,Timestep_120,Timestep_121,Timestep_122,Timestep_123,Timestep_124,Timestep_125,Timestep_126,Timestep_127,Timestep_128,Timestep_129,Timestep_130,Timestep_131,Timestep_132,Timestep_133,Timestep_134,Timestep_135,Timestep_136,Timestep_137,Timestep_138,Timestep_139,Timestep_140,Timestep_141,Timestep_142,Timestep_143,Timestep_144,Timestep_145,Timestep_146,Timestep_147,Timestep_148,Timestep_149,Timestep_150,Timestep_151,Timestep_152,Timestep_153,Timestep_154,Timestep_155,Timestep_156,Timestep_157,Timestep_158,Timestep_159,Timestep_160,Timestep_161,Timestep_162,Timestep_163,Timestep_164,Timestep_165,Timestep_166,Timestep_167,Timestep_168,Timestep_169,Timestep_170,Timestep_171,Timestep_172,Timestep_173,Timestep_174,Timestep_175,Timestep_176,Timestep_177,Timestep_178,Timestep_179,Timestep_180,Timestep_181,Timestep_182,a0,amplitude1,phase1,amplitude2,phase2,amplitude3,phase3
0,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,-9988.503,0.5195252,-0.32011625,-0.08079609,-0.7147791,0.45742247,-0.5610677,0.48021045,-0.70577085,0.3370134
1,-0.3390211,-0.351275,-0.37156442,-0.3856416,-0.37656897,-0.3861183,-0.40833774,-0.4233799,-0.42345694,-0.42591017,-0.44304913,-0.45049837,-0.4573333,-0.47270983,-0.48995054,-0.51351595,-0.51304084,-0.49997967,-0.47581688,-0.40198168,-0.27120176,-0.14507437,-0.02402897,-6.66783,0.088082924,-46.993587,-20.129871,-134.50334,-74.05816,-0.17957285,-464.22522,-33.909874,-101.17843,-54.13588,-0.35088655,-0.3575291,-0.3652402,-0.38233808,-0.42192715,-0.41744438,-0.43260157,-0.42196497,-0.43453783,-0.45626646,-0.46490592,-0.4807967,-0.4965532,-0.50302655,-0.52025825,-0.5324611,-0.53088206,-0.5434306,-0.5353094,-0.49440745,-0.4477581,-0.39069846,-0.2665862,-0.13202022,-0.011181797,-6.654611,0.10139427,-46.966877,-20.09796,-134.4756,-74.056755,-0.18006395,-464.23453,-33.900463,-101.17548,-54.132202,-0.34908265,-0.35675663,-0.553359,-0.56662744,-0.5783285,-0.55723923,-0.5678115,-0.5810108,-0.5898421,-0.59382546,-0.59933406,-0.6210936,-0.6410514,-0.6411646,-0.6381537,-0.65668124,-0.6602434,-0.6630734,-0.62056124,-0.55079377,-0.46434787,-0.36062002,-0.2576338,-0.17491594,-0.11790978,-6.814325,-0.07040317,-47.119434,-20.26921,-134.63531,-74.18281,-0.2979153,-464.3452,-34.01594,-101.30357,-54.281956,-0.5184747,-0.5396787,-0.8846193,-0.8966603,-0.89630514,-0.8809261,-0.8816484,-0.8782155,-0.8736107,-0.86625344,-0.86900866,-0.8690523,-0.86510766,-0.8672786,-0.87718314,-0.86945057,-0.84503543,-0.821581,-0.778412,-0.72636914,-0.67387253,-0.63281506,-0.60853064,-0.60561985,-0.631928,-7.387431,-0.6794974,-47.747807,-20.848564,-135.16406,-74.64815,-0.687829,-464.6868,-34.43066,-101.678856,-54.65214,-0.88340753,-0.8904995,-0.48523706,-0.49578092,-0.5065243,-0.5127921,-0.5177105,-0.5283302,-0.53714824,-0.551478,-0.57287306,-0.58946884,-0.5946035,-0.5984792,-0.59722424,-0.59788376,-0.6049744,-0.61077315,-0.60935825,-0.5883407,-0.5487281,-0.4690861,-0.3599765,-0.25168085,-0.15775347,-6.755177,0.02833973,-47.046932,-20.19375,-134.54518,-74.14259,-0.25569993,-464.3008,-33.99787,-101.277756,-54.239506,-0.4635022,-0.48697037,-0.6325463,0.08543916,-0.19161564,-0.18744475,0.54447395,-0.27262533,-0.61676043,-0.3896966,0.0060201385
2,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,0.2268125,0.15915446,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456,-9986.456
3,0.3915411,-832.9421,-9999.0,0.20801036,0.21744794,0.2314086,0.23759794,0.27952754,0.35826775,0.4151357,0.4451586,0.4932661,0.5338347,0.548995,0.53391963,0.48046562,0.44974884,0.4119659,0.34904012,0.31481487,0.3097778,0.29629636,0.3076589,0.32118064,0.32167536,0.34435964,0.38774633,0.40685046,0.43382964,0.45577404,0.44162643,0.46944448,0.48108745,-2499.3462,-9999.0,-9999.0,0.47491908,-832.84937,-9999.0,0.34983084,0.36082476,0.38959396,0.4575836,0.49831232,0.533841,0.5911,0.59925574,0.60089874,0.6333334,0.61430866,0.62267965,0.56836575,0.5497078,0.531303,0.50649357,0.48005325,0.4751111,0.48241,0.4903763,0.48751077,0.48572633,0.49792707,0.5242273,0.52929056,0.5413534,0.56791675,0.55460465,0.58214295,0.602025,-2499.253,-9999.0,-9999.0,0.58411956,-832.7455,-9999.0,0.55466366,0.57351816,0.57033646,0.5818114,0.61628795,0.6390779,0.6559878,0.6759908,0.7013397,0.70588243,0.70714307,0.72771096,0.7348857,0.73431146,0.74548453,0.7359737,0.7365997,0.72827005,0.731791,0.72322977,0.7295515,0.7342106,0.74637693,0.74199146,0.7415587,0.74222803,0.74850816,0.79323316,0.77977633,0.78192776,-2499.2034,-9999.0,-9999.0,-0.48082682,-833.7077,-9999.0,-0.31409508,-0.27110252,-0.22216079,-0.1740208,-0.17359257,-0.18590078,-0.20702575,-0.24291925,-0.28229886,-0.3946949,-0.40988046,-0.3152066,-0.29670995,-0.26906776,-0.24129713,-0.2148277,-0.20764366,-0.18408917,-0.15565103,-0.15760069,-0.16758458,-0.18644518,-0.20946637,-0.25124884,-0.30504787,-0.33707985,-0.33554646,-0.3365934,-0.5220506,-0.50021815,-2500.2166,-9999.0,-9999.0,0.49329346,-832.8484,-9999.0,0.39167902,0.39992929,0.4238389,0.4594518,0.5015907,0.54856265,0.59557956,0.6320821,0.65344197,0.66825914,0.6726503,0.6497866,0.62299764,0.59556925,0.57339644,0.54987633,0.53094447,0.5191971,0.51089776,0.5087911,0.52624977,0.52941394,0.5309463,0.55082226,0.5821672,0.5952123,0.6050488,0.61362404,0.6198931,0.6279485,-2499.246,-9999.0,-9999.0,0.5691972,-0.6825277,0.6438983,-0.70247954,0.3798219,-0.32742438,0.5498008,-0.6162603,0.4446603
4,-58.570118,0.1874152,0.1262816,-102.846634,0.09796262,0.11327003,0.13619263,0.19028875,0.26447436,0.33104864,0.3634662,0.39769053,0.42778945,0.43737075,0.41965002,0.36951756,0.3334173,0.29802412,0.24662013,0.20982751,0.20606285,0.1838938,0.17357548,0.17008275,0.16817284,0.16478081,0.19535768,0.21372607,0.2480587,0.26973554,0.2724425,0.30457276,0.3170144,-58.50138,0.30677387,-9999.0,-58.46985,0.29039943,0.24101976,-102.69456,0.25357816,0.29056472,0.335491,0.36209232,0.42344728,0.4659359,0.494103,0.52232534,0.5355524,0.52489775,0.5353231,0.5033981,0.49575308,0.4692749,0.43153548,0.37740946,0.36174163,0.35552534,0.3618577,0.36592966,0.35929796,0.36044064,0.37800348,0.3806642,0.3795741,0.39698523,0.40281188,0.4398463,0.44309357,-58.365154,0.44149333,-9999.0,-58.310905,0.48573932,0.47187644,-102.44228,0.520364,0.5322186,0.5504971,0.5748663,0.59685224,0.6148063,0.64131343,0.67432225,0.6872453,0.6946009,0.703962,0.7014772,0.694412,0.70470124,0.7021916,0.7112327,0.7129859,0.71482,0.70032746,0.6903618,0.6828249,0.6808557,0.6707414,0.6673418,0.6708397,0.66229886,0.6785997,0.66070694,0.6745146,-58.187195,0.596315,-9999.0,-59.248623,-0.44270715,-0.4057515,-103.18631,-0.22835012,-0.18367735,-0.14496474,-0.14115722,-0.15118688,-0.17370929,-0.21225122,-0.2521477,-0.34156588,-0.34895056,-0.26784244,-0.2594192,-0.23638925,-0.2017501,-0.16780397,-0.13674606,-0.10670394,-0.06759611,-0.056266114,-0.06523677,-0.08283733,-0.10046648,-0.1329834,-0.17965628,-0.2199769,-0.24107279,-0.26005772,-0.4697962,-0.429928,-59.333855,-0.55528396,-9999.0,-58.462833,0.3031723,0.27241582,-102.66766,0.28124532,0.3114463,0.3523985,0.3968975,0.44159734,0.48593476,0.5248847,0.55276674,0.57292205,0.58146626,0.5636586,0.5383881,0.5084413,0.48076883,0.4500254,0.41804442,0.39676046,0.37538412,0.35870966,0.37829623,0.38425985,0.3806806,0.39092484,0.41795754,0.41956693,0.4346096,0.44759998,0.4584628,0.4657069,-58.351933,0.45049894,-9999.0,0.63447595,-0.49142736,0.53699684,-0.6732815,0.21426237,-0.30805805,0.5115261,-0.62523574,0.41629362
5,-53.13909,0.25388068,-9999.0,0.13283311,0.13172624,-80.05834,0.1642953,0.22727981,0.30457413,0.37937015,0.41432187,0.44803682,0.4779999,0.48653734,0.47605693,0.4328885,0.40725031,0.38085836,0.3380744,0.30956623,0.3158929,0.29984722,0.2959188,0.29913095,0.30725113,0.31852862,0.36538222,0.38758713,0.4189301,0.43466613,-79.774704,0.45401046,0.45966566,0.4504242,0.42623788,0.37555158,-53.03806,0.36265916,-9999.0,0.28069428,0.28389093,-79.87686,0.37412536,0.40419698,0.47068298,0.51863587,0.5457201,0.5701608,0.57854396,0.5687557,0.58222723,0.55256724,0.55507714,0.5397404,0.5130355,0.473618,0.47182882,0.47424266,0.48803464,0.49620742,0.4940126,0.5003191,0.5235815,0.52741313,0.5293178,0.54228574,-79.66068,0.57271457,0.5732794,0.5826845,0.5586831,0.5122064,-53.04765,0.37519106,-9999.0,0.35675558,0.38075364,-79.80932,0.42121467,0.45525023,0.49243948,0.52563053,0.5579325,0.60062474,0.61668456,0.6282022,0.6413119,0.6425889,0.6386385,0.6554228,0.65740967,0.6668232,0.6675689,0.6698652,0.65913934,0.6509814,0.646313,0.6517226,0.6443916,0.6420438,0.6475856,0.6450759,-79.53755,0.64752024,0.6492621,0.60034966,0.54134583,0.477974,-54.033466,-0.57226986,-9999.0,-0.41573715,-0.37405187,-80.53629,-0.29584238,-0.28908402,-0.29464176,-0.3126733,-0.34648162,-0.38206092,-0.45410177,-0.45454368,-0.3866169,-0.38116285,-0.36466467,-0.3344229,-0.30110735,-0.2711583,-0.24136025,-0.20415004,-0.19354409,-0.20311254,-0.22265628,-0.24750014,-0.28902826,-0.3445664,-0.3877449,-0.40685064,-80.62367,-0.58528584,-0.5593312,-0.63445264,-0.665693,-0.6522547,-53.0561,0.34335068,-9999.0,0.27552286,0.2812741,-79.89142,0.35342658,0.40463203,0.45797458,0.5088748,0.55147564,0.5809261,0.5993795,0.6086175,0.5934608,0.5744443,0.5515688,0.53325105,0.5134626,0.49218807,0.4827603,0.4724354,0.467475,0.4891702,0.4975346,0.5005712,0.51921314,0.5464708,0.55151755,0.56013846,-79.63369,0.5760274,0.57661694,0.5702774,0.53938794,0.48228422,0.5412446,-0.5536816,0.5935407,-0.63137233,0.6304719,-0.24782614,0.52015835,-0.50804186,0.4385766
6,-1904.6946,-0.33723056,-0.37740248,-0.39018086,-0.37177587,-0.3455819,-0.33034945,-0.29158863,-0.23334588,-0.18135235,-0.15313996,-0.11135162,-0.058121487,-0.016271846,0.008135925,0.00035626406,0.013639632,0.009768011,-0.023934184,-0.031997982,-0.045841273,-0.06475183,-0.101081714,-0.15699407,-0.2393289,-0.32121658,-0.35340935,-0.37343365,-0.387924,-2857.0134,-9999.001,-1904.766,-1904.7499,-0.3250029,-0.31605873,-9046.771,-1904.6136,-0.22375076,-0.26081708,-0.2552575,-0.25527743,-0.22069134,-0.18570207,-0.16576254,-0.11409237,-0.07688617,-0.048091695,-0.01680671,0.008130071,0.03871189,0.089588396,0.09477579,0.121374905,0.13463864,0.11144098,0.06534956,0.059555553,0.047619056,0.02537183,-0.0015996028,-0.038503066,-0.082208015,-0.121136226,-0.16100898,-0.21852258,-2856.8835,-9999.001,-1904.6228,-1904.6113,-0.17407537,-0.17612214,-9046.742,-1904.424,0.009793986,0.023530714,0.07077328,0.09666777,0.100262135,0.11698195,0.15346323,0.17849049,0.201482,0.25185925,0.29438254,0.32056025,0.32902497,0.33952957,0.3555089,0.39224598,0.43209007,0.44318733,0.45417568,0.4459314,0.44497496,0.41746858,0.3747959,0.3283209,0.29655346,0.23512682,0.17649971,0.12607946,-2856.6765,-9999.001,-1904.4208,-1904.3881,0.31663287,0.3083418,-9046.725,-1904.783,-0.29713723,-0.27406508,-0.11005401,-0.1347019,-0.11791324,-0.08106938,-0.07155024,-0.067322396,-0.07854487,-0.10456739,-0.13631934,-0.24852896,-0.27981332,-0.21844077,-0.23594469,-0.23601198,-0.2187757,-0.19930609,-0.17748068,-0.15333697,-0.112384856,-0.08412673,-0.06114225,-0.033216853,-0.000189698,0.0034015903,-0.025280312,-0.05952138,-2856.918,-9999.001,-1904.8628,-1904.8203,-0.24016055,-0.26961824,-9046.734,-1904.6226,-0.2421412,-0.25260544,-0.24485618,-0.23574972,-0.21593934,-0.18501839,-0.14960359,-0.11609601,-0.076694466,-0.03230548,0.0074588857,0.051839817,0.09058954,0.114777565,0.130409,0.13804659,0.13758951,0.12378042,0.10427136,0.08292717,0.04458358,-0.014588501,-0.026119279,-0.056012712,-0.11318714,-0.16270795,-0.17633995,-0.24249601,-2856.889,-9999.001,-1904.6459,-1904.6323,-0.1324058,-0.12602901,-9046.752,0.15213996,-0.27211922,0.094502665,-0.3078765,0.019687727,-0.2882328,0.077747256,-0.51552325,0.19393365
7,-19.144526,-135.46524,0.13525039,-154.92288,0.11450257,0.13158967,0.14841022,-38.554535,0.26944634,0.33661944,-38.389652,0.39654347,0.41920713,0.42603534,0.40634376,0.35255858,0.3147132,0.27430937,0.21940841,0.18390359,0.18157125,0.15548997,0.14340088,0.13845488,0.13722543,0.14150742,-19.202274,0.19325487,0.22764346,-19.12971,0.24568397,0.2798542,0.29552665,-1511.2236,-9999.01,-9999.01,-19.039553,-135.35825,0.24626185,-154.77989,0.26545402,0.3014405,0.3437856,-38.387733,0.42269707,0.461309,-38.266815,0.5172905,0.52818096,0.5143237,0.5208067,0.48616162,0.47605407,0.4497794,0.4108324,0.3574964,0.33706504,0.3300608,0.33578518,0.33939284,0.33281603,0.333931,-19.024282,0.35740474,0.35642433,-19.003443,0.37986398,0.41900155,0.42240837,-1511.1097,-9999.01,-9999.01,-18.807148,-135.09917,0.5360458,-154.47826,0.5792559,0.5859475,0.59798783,-38.136456,0.63795286,0.65432954,-38.07599,0.71665215,0.72497106,0.72626454,0.7308121,0.7274003,0.7202958,0.72733617,0.7209114,0.7281174,0.72975194,0.7329271,0.72436494,0.71893615,0.7146683,0.71886855,-18.665977,0.7100674,0.7135002,-18.67128,0.7227651,0.6986792,0.71097416,-1510.9087,-9999.01,-9999.01,-19.759865,-136.04167,-0.37313038,-155.24763,-0.19917952,-0.15610974,-0.11495429,-38.865303,-0.12135285,-0.14077015,-38.93079,-0.20899922,-0.30084538,-0.30975366,-0.22385928,-0.21812236,-0.2014916,-0.16744061,-0.1340166,-0.10177996,-0.07146187,-0.029411346,-0.015007363,-0.02204776,-0.03626372,-0.05111012,-19.461538,-0.13047858,-0.17182954,-19.570778,-0.211717,-0.43244037,-0.38802493,-1511.889,-9999.01,-9999.01,-19.021832,-135.33727,0.28590807,-154.7443,0.29981196,0.328209,0.36562443,-38.348106,0.44829598,0.4913142,-38.225704,0.55581826,0.572661,0.5775688,0.55598736,0.5274821,0.49397674,0.46360186,0.43225783,0.3992541,0.3774312,0.35443547,0.33607784,0.35682824,0.36477354,0.3636789,-19.001738,0.40299058,0.40410453,-18.95651,0.43313372,0.44748852,0.45530394,-1511.0901,-9999.01,-9999.01,0.6210997,-0.516546,0.52980363,-0.6969943,0.08247635,-0.35836828,0.52435786,-0.6936436,0.3791082
8,-263.28168,-263.3307,-87.94338,-438.804,-0.22258767,-0.1993369,-0.17983599,-0.13726579,-0.07754294,-0.027397899,-0.010192586,0.01364523,0.038429406,0.04553471,0.0444327,0.016143855,0.0058185635,-0.011560955,-0.043721866,-0.061914075,-0.052678384,-0.07490949,-0.097613506,-0.12641633,-0.16048545,-0.18896474,-1754.3728,-3683.955,-6753.773,-9911.3,-9999.0,-175.57106,-263.26984,-175.56964,-526.3797,-438.71573,-263.12726,-263.1763,-87.795815,-438.6327,-0.06569904,-0.028408598,0.009065083,0.023673108,0.068394326,0.10102083,0.1149275,0.14116788,0.14856662,0.14868107,0.1715306,0.15844832,0.1635668,0.16029921,0.13611306,0.093551695,0.08687722,0.08401617,0.08827188,0.08368467,0.073975906,0.06511303,-1754.1494,-3683.8008,-6753.697,-9911.295,-9999.0,-175.36351,-263.07666,-175.3633,-526.1915,-438.52844,-262.9496,-262.95303,-87.51626,-438.35022,0.2653053,0.2900371,0.32360008,0.36439395,0.39042062,0.39829004,0.41115615,0.44747204,0.46369475,0.4766082,0.49038276,0.49484003,0.5059838,0.53059393,0.5428176,0.5710129,0.5886299,0.590448,0.56094897,0.52557546,0.50101584,0.48077363,-1753.8323,-3683.5632,-6753.5557,-9911.291,-9999.0,-175.0566,-262.7659,-175.07817,-525.9474,-438.27988,-263.4435,-263.45984,-88.006966,-438.7017,-0.14187798,-0.09595866,-0.040654384,-0.01537975,-0.009769992,-0.017376428,-0.044932526,-0.07185378,-0.17149653,-0.17807403,-0.085527234,-0.08960321,-0.09283624,-0.07767773,-0.057814907,-0.029011581,-0.0019034229,0.034020398,0.048030626,0.042674854,0.036054887,0.030906698,-1754.1915,-3683.8616,-6753.716,-9911.288,-9999.0,-175.73149,-263.38638,-175.77802,-526.6714,-438.92838,-263.1563,-263.19293,-87.78116,-438.62872,-0.04665326,-0.01718506,0.02031709,0.056374792,0.08816542,0.11981826,0.14785874,0.1718878,0.1923797,0.20747611,0.20577508,0.19822833,0.18584651,0.17383002,0.15633893,0.13598554,0.11925566,0.092632584,0.06098096,0.07947399,0.081428126,0.05775102,-1754.1709,-3683.7986,-6753.7,-9911.295,-9999.0,-175.37703,-263.08572,-175.37773,-526.20966,-438.5502,0.3589175,-0.416097,0.22805336,-0.5336337,0.027445303,-0.42671886,0.29677606,-0.53564143,0.3311351
9,-4166.626,-9999.001,-9999.001,-833.9144,-0.71158874,-0.6961944,-0.67058337,-0.62664056,-0.5426511,-0.47615933,-0.4288776,-0.37352705,-0.32121983,-0.25188452,-0.19221109,-0.16292606,-0.12102181,-0.06965815,-0.06566323,-0.063712545,-0.029111128,-0.03725753,-0.04895565,-0.084418416,-0.14313471,-0.22137415,-0.31362474,-0.41374284,-833.6555,-1666.9126,-1666.9838,-1666.9784,-833.8412,-0.70882607,-833.88983,-417.32098,-4166.5503,-9999.001,-9999.001,-833.76575,-0.5762459,-0.5255924,-0.4922881,-0.45696223,-0.41180214,-0.36565918,-0.31555015,-0.26776972,-0.20752034,-0.14668271,-0.07506055,-0.025687717,0.019214693,0.057106607,0.06645022,0.042109933,0.05599999,0.0474934,0.027777769,0.0027993012,-0.015113385,-0.06260367,-0.1213451,-0.2106024,-833.5083,-1666.7811,-1666.848,-1666.8528,-833.7094,-0.54473495,-833.7374,-417.15417,-4166.229,-9999.001,-9999.001,-833.39343,-0.059661295,-0.023126915,-0.00019025803,0.04053031,0.09145884,0.1239512,0.20182602,0.28171796,0.3274511,0.3494049,0.37710854,0.38991016,0.40505308,0.42713472,0.44801986,0.48932168,0.5103376,0.49378762,0.45272025,0.41138968,0.36491248,0.3248083,0.27034634,0.2166667,-833.10046,-1666.45,-1666.4836,-1666.4514,-833.15405,0.037519753,-833.28125,-416.59436,-4166.265,-9999.001,-9999.001,-833.3176,0.009822144,0.067030236,0.12685898,0.14658134,0.15885872,0.16857474,0.17383167,0.15587845,0.04667753,0.018892564,0.096723735,0.03522539,-0.022921255,-0.06632845,-0.0846058,-0.09461464,-0.088324636,-0.07115307,-0.076996654,-0.08262196,-0.07736057,-0.057496738,-0.024095457,-0.004699218,-833.27386,-1666.54,-1666.5464,-1666.7268,-833.3363,-0.18536314,-833.50726,-416.81296,-4166.55,-9999.001,-9999.001,-833.78284,-0.56521606,-0.53060687,-0.4877859,-0.44402617,-0.40142688,-0.35383743,-0.291241,-0.22550851,-0.15197878,-0.07866078,-0.02158396,0.023208654,0.054311514,0.0804767,0.09236203,0.0910041,0.08518435,0.05274978,0.0022679649,0.0021303992,-0.022556689,-0.08849703,-0.16925678,-0.22492585,-833.532,-1666.7982,-1666.8496,-1666.8625,-833.6899,-0.5344056,-833.75586,-417.1711,-0.13472356,-0.57307416,-0.0724145,0.09731426,0.6399123,-0.6247953,0.029514676,-0.63409287,0.011488296
