Cluster,Timestep_1,Timestep_2,Timestep_3,Timestep_4,Timestep_5,Timestep_6,Timestep_7,Timestep_8,Timestep_9,Timestep_10,Timestep_11,Timestep_12,Timestep_13,Timestep_14,Timestep_15,Timestep_16,Timestep_17,Timestep_18,Timestep_19,Timestep_20,Timestep_21,Timestep_22,Timestep_23,Timestep_24,Timestep_25,Timestep_26,Timestep_27,Timestep_28,Timestep_29,Timestep_30,Timestep_31,Timestep_32,Timestep_33,Timestep_34,Timestep_35,Timestep_36,Timestep_37,Timestep_38,Timestep_39,Timestep_40,Timestep_41,Timestep_42,Timestep_43,Timestep_44,Timestep_45,Timestep_46,Timestep_47,Timestep_48,Timestep_49,Timestep_50,Timestep_51,Timestep_52,Timestep_53,Timestep_54,Timestep_55,Timestep_56,Timestep_57,Timestep_58,Timestep_59,Timestep_60,Timestep_61,Timestep_62,Timestep_63,Timestep_64,Timestep_65,Timestep_66,Timestep_67,Timestep_68,Timestep_69,Timestep_70,Timestep_71,Timestep_72,Timestep_73,Timestep_74,Timestep_75,Timestep_76,Timestep_77,Timestep_78,Timestep_79,Timestep_80,Timestep_81,Timestep_82,Timestep_83,Timestep_84,Timestep_85,Timestep_86,Timestep_87,Timestep_88,Timestep_89,Timestep_90,Timestep_91,Timestep_92,Timestep_93,Timestep_94,Timestep_95,Timestep_96,Timestep_97,Timestep_98,Timestep_99,Timestep_100,Timestep_101,Timestep_102,Timestep_103,Timestep_104,Timestep_105,Timestep_106,Timestep_107,Timestep_108,Timestep_109,Timestep_110,Timestep_111,Timestep_112,Timestep_113,Timestep_114,Timestep_115,Timestep_116,Timestep_117,Timestep_118,Timestep_119,Timestep_120,Timestep_121,Timestep_122,Timestep_123,Timestep_124,Timestep_125,Timestep_126,Timestep_127,Timestep_128,Timestep_129,Timestep_130,Timestep_131,Timestep_132,Timestep_133,Timestep_134,Timestep_135,Timestep_136,Timestep_137,Timestep_138,Timestep_139,Timestep_140,Timestep_141,Timestep_142,Timestep_143,Timestep_144,Timestep_145,Timestep_146,Timestep_147,Timestep_148,Timestep_149,Timestep_150,Timestep_151,Timestep_152,Timestep_153,Timestep_154,Timestep_155,Timestep_156,Timestep_157,Timestep_158,Timestep_159,Timestep_160,Timestep_161,Timestep_162,Timestep_163,Timestep_164,Timestep_165,Timestep_166,Timestep_167,Timestep_168,Timestep_169,Timestep_170,Timestep_171,Timestep_172,Timestep_173,Timestep_174,Timestep_175,Timestep_176,Timestep_177,Timestep_178,Timestep_179,Timestep_180,Timestep_181,Timestep_182,a0,amplitude1,phase1,amplitude2,phase2,amplitude3,phase3
0,0.35101134,0.2732227,0.19770345,0.14926559,0.15042403,0.15944262,0.17616618,0.23174745,0.31440055,0.39520162,0.43954372,0.48203415,0.51916873,0.53706825,0.52787095,0.48427394,0.4563121,0.43013084,0.3882489,0.35880038,0.3622081,0.34343433,0.33750653,0.34013304,0.34953332,0.35808906,0.40395212,0.42589685,0.46284634,0.48205072,0.47490656,0.5026716,0.50347275,0.48949578,0.4633945,0.40735537,0.44404557,0.37308607,0.3042144,0.28572032,0.283743,0.31698534,0.369355,0.404611,0.47542384,0.5310211,0.566407,0.60010326,0.61514235,0.60693806,0.62557495,0.6037216,0.6090728,0.5936832,0.56495345,0.52221614,0.5157569,0.5167008,0.5314502,0.5401344,0.53664887,0.5431323,0.5663781,0.56937766,0.57156736,0.58800536,0.58939034,0.62029785,0.61522883,0.6166668,0.5845615,0.53016555,0.41004336,0.35363743,0.30514097,0.30975258,0.32968697,0.35248828,0.38648468,0.43206462,0.4801945,0.520403,0.5667057,0.6175578,0.63983226,0.6529152,0.6674898,0.6721828,0.6711913,0.684241,0.68528235,0.6973575,0.6990559,0.700059,0.68844706,0.68148357,0.6766246,0.67814386,0.6705416,0.6682394,0.6737871,0.6703788,0.68551934,0.6571228,0.65789485,0.6017439,0.53994054,0.47160807,-0.60300213,-0.6117338,-0.5849106,-0.47601718,-0.43923593,-0.38840392,-0.34381697,-0.32606015,-0.32589638,-0.34025058,-0.36694753,-0.39694282,-0.47167695,-0.47830352,-0.41126442,-0.40034524,-0.3799013,-0.34851918,-0.3152176,-0.28307685,-0.2530196,-0.21553804,-0.20621198,-0.21642622,-0.23894542,-0.26433858,-0.3069333,-0.36096013,-0.4072527,-0.43369028,-0.4555859,-0.62056535,-0.5984577,-0.66715807,-0.6984775,-0.68699425,0.42104998,0.34825873,0.29450217,0.27136052,0.27315268,0.30024007,0.3466904,0.40120685,0.46005931,0.51971686,0.5729755,0.6114716,0.6361561,0.6497595,0.638404,0.6224853,0.6012315,0.58332735,0.5637236,0.54105407,0.53006727,0.51898515,0.5143003,0.5335805,0.53971815,0.5422983,0.56173354,0.5883865,0.59658706,0.6050942,0.61153036,0.61676604,0.6131394,0.600704,0.56332415,0.50019276,0.52176195,-0.44428796,0.620192,-0.5921061,0.78575796,-0.20296109,0.5144668,-0.5430353,0.42409852
1,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,0.22721963,0.16204722,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919,-9987.919
2,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.824,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,-9989.962,0.5217539,-0.3219604,-0.07954733,-0.71309936,0.45808756,-0.5589976,0.48122382,-0.7052771,0.3351346
3,-0.061055273,-0.09053709,-0.12236505,-1000.0112,-0.134375,-0.13832024,-0.13159269,-0.09422572,-0.03438319,-499.91925,0.020822652,0.052525282,0.08571434,0.097738735,-499.84186,0.04339154,-999.87494,-0.042051274,-0.054712027,-0.05899471,-0.030399993,-0.046296287,-0.049347263,-0.073437504,-0.094818674,-0.10025447,-999.9604,-4499.66,-9999.001,-9999.001,-9999.001,-8999.173,-9999.001,-9999.001,-9999.001,-9999.001,0.0004854493,-0.03555555,-0.07639594,-999.9233,-0.064948454,-0.02944161,-0.00077119767,0.024050651,0.07715743,-499.81558,0.12977672,0.15784319,0.17756103,0.19832139,-499.69907,0.24223308,-999.65784,0.25736046,0.21948054,0.15851068,0.14293338,0.13350925,0.13648298,0.14186051,0.1508817,0.1626866,-999.7505,-4499.529,-9999.001,-9999.001,-9999.001,-8999.153,-9999.001,-9999.001,-9999.001,-9999.001,0.27594337,0.2690308,0.26112413,-999.5612,0.30600467,0.3071102,0.30114162,0.30295464,0.313152,-499.5931,0.3407926,0.38014185,0.40588242,0.44976208,-499.44766,0.5039217,-999.39825,0.51650256,0.504208,0.5032665,0.49822792,0.49691525,0.47720218,0.47071257,0.47526318,0.493862,-999.41077,-4499.275,-9999.001,-9999.001,-9999.001,-8999.019,-9999.001,-9999.001,-9999.001,-9999.001,-0.34831506,-0.37680674,-0.35731927,-1000.0831,-0.17465083,-0.08885449,-0.06047007,-0.057953697,-0.02219964,-499.9673,-0.059997585,-0.07487503,-0.16320518,-0.13951159,-499.9767,-0.017668998,-999.93744,-0.02274736,-0.030987298,-0.027229244,-0.021965116,-0.0043219835,-0.017872786,-0.016673466,-0.0030883835,0.013454211,-999.8757,-4499.501,-9999.001,-9999.001,-9999.001,-8999.069,-9999.001,-9999.001,-9999.001,-9999.001,-0.0043540928,-0.03229903,-0.047622062,-999.903,-0.03492566,-0.008777152,0.013165766,0.03830331,0.0787667,-499.81305,0.1379145,0.16964142,0.20079294,0.23073828,-499.69003,0.24685304,-999.6755,0.21156688,0.18695942,0.1572005,0.13956957,0.115866,0.08937863,0.12193566,0.14252923,0.14524017,-999.75323,-4499.515,-9999.001,-9999.001,-9999.001,-8999.141,-9999.001,-9999.001,-9999.001,-9999.001,0.3985943,-0.4395772,0.25410157,-0.42366847,-0.18886296,-0.5444345,0.29929948,-0.67139745,-0.045352165
4,-41.86657,-182.36505,-294.77533,0.10149381,0.110728264,0.12749569,0.15061456,0.20636113,0.28172454,0.34705397,0.37680906,0.41095674,0.44179893,0.45384213,0.44366494,0.39624944,0.36490738,0.32956648,0.27750912,0.23946267,0.23531088,0.20998348,0.20241591,0.19997962,-13.841656,0.20116797,0.23505221,0.25481585,0.28921446,0.30593115,-126.08605,0.3329724,0.3438193,-13.703855,0.32680804,-9999.0,-41.7673,-182.26558,-294.66833,0.2514402,0.26349452,0.29919323,0.34500012,0.3698336,0.43118697,0.47452846,0.50437003,0.5358422,0.5511512,0.5426338,0.55690074,0.5260861,0.5201124,0.49711284,0.46196553,0.40980634,0.39453202,0.38981208,0.39695933,0.40013272,-13.648738,0.39534056,0.41145638,0.41331083,0.40991473,0.42904478,-125.95884,0.4678638,0.4666665,-13.56558,0.4652239,-9999.0,-41.62536,-182.09111,-294.46097,0.48255315,0.5054495,0.5174598,0.5337914,0.558191,0.58261395,0.6007192,0.6281855,0.6636651,0.6751621,0.680518,0.69013864,0.6895864,0.6816709,0.692084,0.69198525,0.7032916,0.7045444,0.7046448,0.6910772,0.6820724,-13.366977,0.6746817,0.6652491,0.659237,0.6626161,0.6575616,-125.72144,0.6575528,0.6706171,-13.414748,0.5888314,-9999.0,-42.576843,-183.01701,-295.32333,-0.27993897,-0.25056022,-0.20847075,-0.17285751,-0.1715379,-0.1830282,-0.20346676,-0.23760661,-0.2764546,-0.36565906,-0.3762649,-0.30266607,-0.296114,-0.27755344,-0.24617948,-0.21244806,-0.17824425,-0.14589892,-0.10559499,-0.09470993,-0.10361659,-14.163459,-0.13638382,-0.16907637,-0.21748087,-0.25635397,-0.2759651,-126.68452,-0.49301225,-0.4534861,-14.580672,-0.57311016,-9999.0,-41.76211,-182.25511,-294.63937,0.27534193,0.2878558,0.3172655,0.3576226,0.40276894,0.4488544,0.49340662,0.53347236,0.5630999,0.5850273,0.59495455,0.5794227,0.556103,0.5276626,0.50184315,0.47373846,0.44359002,0.4234612,0.40312803,0.38851312,0.40708932,-13.630546,0.40911523,0.4200454,0.44532648,0.44707566,0.46133685,-125.91957,0.48224443,0.4869786,-13.556622,0.46777868,-9999.0,0.6180571,-0.5073277,0.55254436,-0.6646813,0.37367886,-0.3068753,0.5127543,-0.6256533,0.42528495
5,-8708.794,-9031.314,-9999.004,-6451.1714,-2258.3928,-1613.344,-1290.7996,-2258.3325,-1290.7023,-1290.6365,-645.4895,-645.442,-645.39276,-0.27605778,-0.21948454,-0.18365379,-0.13211219,-0.08105873,-0.07414287,-0.06895375,-0.042064507,-0.068953745,-0.10536512,-0.14096104,-0.20240681,-0.27965203,-0.34472188,-0.41127017,-0.4645002,-0.52207345,-968.13995,-323.1147,-323.1412,-0.6496609,-323.18085,-645.704,-8708.778,-9031.302,-9999.004,-6451.117,-2258.2974,-1613.213,-1290.6564,-2258.2222,-1290.5968,-1290.565,-645.4238,-645.377,-645.3328,-0.20352753,-0.13270329,-0.094425306,-0.049721047,-0.014082185,0.0017595603,-0.019560736,-0.014537636,-0.016597163,-0.017356683,-0.043927632,-0.08312343,-0.1364147,-0.19168893,-0.2741936,-0.36017466,-0.41580644,-968.0249,-322.99283,-323.0082,-0.51145506,-323.04697,-645.57635,-8708.739,-9031.314,-9999.004,-6451.019,-2257.904,-1612.7954,-1290.2151,-2257.8137,-1290.138,-1290.0924,-644.91815,-644.8436,-644.803,0.32150552,0.35514978,0.38298556,0.38607162,0.40584797,0.4262218,0.43864495,0.4342181,0.39281872,0.33210778,0.27976853,0.23429547,0.20815127,0.14453287,0.07465441,0.016045474,-0.027637985,-967.6849,-322.58475,-322.49182,-0.018345825,-322.49362,-644.9865,-8708.846,-9031.421,-9999.004,-6451.029,-2257.8452,-1612.705,-1290.0968,-2257.7515,-1290.0919,-1290.079,-644.9935,-644.9788,-645.07587,0.0037434958,0.06922898,0.01022267,-0.050325103,-0.09006742,-0.10668175,-0.11627884,-0.117395945,-0.11188153,-0.11574393,-0.12861344,-0.13578185,-0.12588994,-0.121927924,-0.13478321,-0.13763443,-0.086676136,-967.7453,-322.81287,-322.67526,-0.19853693,-322.71655,-645.19946,-8708.777,-9031.311,-9999.004,-6451.126,-2258.2827,-1613.2162,-1290.6542,-2258.2126,-1290.5902,-1290.5475,-645.3858,-645.32733,-645.26495,-0.12433473,-0.07700354,-0.03554028,-0.0032323836,0.027292192,0.042263877,0.04377417,0.033646803,-0.007446481,-0.06791907,-0.07331511,-0.10011315,-0.16472085,-0.24078216,-0.28877673,-0.3976151,-0.42907235,-968.0279,-323.00238,-323.0095,-0.5033891,-323.02612,-645.5511,-0.29872727,-0.56924295,-0.08357476,-0.016491007,0.56611633,-0.4906239,0.011122139,-0.5913625,0.16808228
6,-1750.0709,-750.2875,-1000.26105,-2250.0906,-250.39531,-0.42624688,-250.36873,-250.3437,-0.33556435,-0.28792664,-0.27069423,-0.24040416,-250.17493,-0.21771364,-0.21658297,-0.24202,-0.2498744,-0.2488462,-0.2617802,-0.26984134,-0.2482668,-0.25595248,-0.2672325,-0.27604172,-0.30699492,-0.33358788,-0.35347056,-0.371178,-8499.222,-9999.003,-9999.003,-1250.1697,-0.42056748,-0.41784883,-1500.1158,-750.27423,-1749.975,-750.18866,-1000.159,-2249.9666,-250.27563,-0.28527924,-250.21277,-250.19864,-0.19720818,-0.16851394,-0.14888345,-0.12254908,-250.0689,-0.11678658,-0.10399518,-0.1224515,-0.11591482,-0.1031726,-0.10805199,-0.13603726,-0.12533337,-0.11266495,-0.107480325,-0.10943158,-0.113476075,-0.13395524,-0.15250629,-0.18131192,-8499.191,-9999.003,-9999.003,-1250.0326,-0.28399545,-0.28372929,-1499.9916,-750.1462,-1749.7043,-749.7128,-999.6875,-2249.6873,-249.75647,0.22534414,-249.74454,-249.74104,0.26065773,0.28032055,0.30641034,0.32600477,-249.64696,0.33333346,0.3390363,0.33137262,0.32836187,0.36736456,0.4073022,0.45778894,0.48987362,0.5065555,0.49598476,0.48311353,0.48342118,0.47979555,0.441039,0.39987013,-8499.109,-9999.003,-9999.003,-1249.6451,0.34590366,0.33720383,-1499.6376,-749.6149,-1750.0184,-750.0619,-999.998,-2249.8315,-249.9884,0.021820256,-249.9005,-249.86629,0.13901913,0.13472399,0.108416714,0.08302106,-250.00833,-0.024121273,0.079086974,0.05924165,0.043272357,0.046234567,0.06131062,0.09235587,0.116615415,0.14971572,0.16476902,0.16266063,0.16838267,0.17823403,0.17070185,0.12678084,-8499.135,-9999.003,-9999.003,-1250.086,-0.029791689,-0.13424057,-1500.1453,-750.0856,-1749.9736,-750.1365,-1000.0846,-2249.9568,-250.23572,-0.2582446,-250.18663,-250.15906,-0.17101084,-0.14577274,-0.11565175,-0.092899874,-250.0251,-0.057361867,-0.057656135,-0.06495074,-0.07486709,-0.077486865,-0.08050462,-0.08316912,-0.084314175,-0.10155851,-0.12804677,-0.09074413,-0.07350584,-0.093321204,-0.1270811,-0.13386351,-8499.19,-9999.003,-9999.003,-1250.0145,-0.21958382,-0.19033064,-1499.9781,-750.0623,0.08074037,-0.48221302,0.033662666,-0.5025057,0.082587756,-0.47122607,0.09658069,-0.45437193,0.2528135
7,-555.5553,-1111.0211,-0.15052845,-0.14441577,-0.11834492,-0.10440361,-555.5635,-555.52124,-0.006415844,0.039078467,0.07026568,0.09624023,0.12837656,0.15884982,0.16834171,-555.4032,-555.4122,-555.4272,-555.4865,-2222.0107,-4444.0493,-7221.5615,-8888.078,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-8332.477,-7777.0693,-9443.553,-6110.5747,-5555.126,-555.43774,-1110.9359,-0.03807107,-0.0155104315,0.007445606,0.06316981,-555.387,-555.3626,0.1565144,0.19787295,0.24372764,0.2731482,0.28915995,0.28510532,0.32176495,-555.24347,-555.25653,-555.29504,-555.3398,-2221.8674,-4443.9517,-7221.5024,-8888.061,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-8332.449,-7777.038,-9443.542,-6110.4766,-5555.0195,-554.9678,-1110.5461,0.5417645,0.56804276,0.6040545,0.6085628,-554.84357,-554.85736,0.61879575,0.6203916,0.6319607,0.66850543,0.7011766,0.7208995,0.7493977,-554.7866,-554.7879,-554.7837,-554.8086,-2221.4277,-4443.5547,-7221.267,-8887.903,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-8332.387,-7776.9287,-9443.543,-6110.2173,-5554.7676,-555.6556,-1111.2499,-0.17405963,-0.008200863,0.010750445,0.050053626,-555.37555,-555.3723,0.11205918,0.09464007,0.050216604,0.016571585,-0.091398306,-0.10032279,0.011830352,-555.4856,-555.4911,-555.4725,-555.4528,-2221.9583,-4443.8936,-7221.395,-8887.903,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-8332.561,-7776.9985,-9443.513,-6110.5493,-5555.0728,-555.4037,-1110.9087,0.023569051,0.04002734,0.06647796,0.10301569,-555.32587,-555.2922,0.21179157,0.24609375,0.284185,0.31604382,0.34702182,0.36585107,0.36233443,-555.18427,-555.2082,-555.2405,-555.28674,-2221.8293,-4443.9106,-7221.4897,-8888.056,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-9999.001,-8332.446,-7777.0244,-9443.546,-6110.442,-5554.9985,0.56836414,-0.40072176,0.27651685,-0.4355567,-0.53577083,-0.3645181,0.36833516,-0.60511166,0.14804149
8,-0.29432884,-0.3196931,-4285.239,-0.37393874,-0.3690476,-0.33108363,-0.30473703,-0.24559431,-0.17885265,-0.11361078,-0.06940876,-0.051948056,-0.016827788,-0.015793247,-0.058147885,-0.08941932,-0.09547739,-0.10989013,-0.12640241,-0.12849586,-0.14209524,-0.17384733,-0.18388662,-0.21130952,-0.23834199,-0.24100325,-0.27139187,-0.2960974,-0.31513652,-5713.585,-9999.0,-0.31156465,-0.30226272,-9999.0,-9999.0,-5714.131,-0.2343967,-0.2536156,-4285.161,-0.26976073,-0.24300444,-0.21682377,-0.17958136,-0.14575045,-0.11167515,-0.07808564,-0.054945044,-0.007002821,0.021602793,0.025693733,0.041854028,0.015950093,0.010383112,-6.3862124e-09,-0.015955474,-0.058510635,-0.098666675,-0.111194886,-0.09336335,-0.11037283,-0.14789493,-0.17981522,-0.19871108,-0.21216412,-0.25026852,-5713.5537,-9999.0,-0.18367346,-0.17022698,-9999.0,-9999.0,-5714.1206,0.90566045,0.79939216,-4284.8047,0.5747051,0.63972294,0.7024902,0.7116765,0.71623385,0.6961453,0.67505723,0.6836497,0.71496123,0.73714286,0.7585034,0.77555937,0.78431374,0.788334,0.791696,0.7574257,0.76381916,0.7280289,0.6959236,0.64174694,0.60422176,0.56766915,0.5491414,0.48571435,0.45231918,0.4367136,-5713.3306,-9999.0,0.47447765,0.7480207,-9999.0,-9999.0,-5713.286,0.30048168,0.1804928,-4285.3916,0.18916897,0.22698468,0.28872356,0.33254677,0.32994717,0.31797302,0.28377444,0.23994854,0.20978095,0.09443782,0.10687134,0.24709809,0.25212178,0.2338564,0.23004022,0.21654218,0.19953313,0.19327094,0.23085031,0.22992694,0.21557337,0.16652043,0.1435725,0.11992133,0.08066257,0.045912076,-5713.8,-9999.0,-0.12781337,0.15160134,-9999.0,-9999.0,-5713.3926,-0.011379034,-0.06830488,-4285.1064,-0.16786245,-0.13800424,-0.102075614,-0.07486763,-0.046083923,-0.015893215,0.020270456,0.06426337,0.0984572,0.12334097,0.13801652,0.13319229,0.116486154,0.09926965,0.08829803,0.065530814,0.040345542,0.0065752896,-0.035655703,-0.09028352,-0.07222748,-0.07306811,-0.11063466,-0.15142673,-0.15479222,-0.20214222,-5713.5093,-9999.0,-0.117524,-0.022851486,-9999.0,-9999.0,-5713.8896,0.16802785,-0.6726371,0.13996752,-0.6526837,-0.93680716,-0.38498065,0.26233813,-0.36917177,0.32662126
9,-22.223686,-157.0963,-112.20871,-112.24481,0.11722844,0.12903358,0.1473582,0.20238279,0.2746469,0.3435253,0.37203428,0.4032578,0.42789575,0.43624878,0.41828275,0.36420742,0.3270282,0.28841257,0.23407254,0.19982167,0.19896933,0.17560181,0.16241388,0.15689372,0.15452062,0.15395825,0.18793803,0.20960867,0.243271,0.2630981,0.26162952,0.299818,0.311956,0.31332642,-9999.004,-9999.004,-22.12063,-156.99173,-112.100555,-112.10213,0.26563194,0.30366743,0.3492277,0.37517846,0.43229333,0.4732859,0.5019045,0.53434676,0.546111,0.53491247,0.54517514,0.50862855,0.49861148,0.4707463,0.42831466,0.37495822,0.35568526,0.34880078,0.35415366,0.35731512,0.35308087,0.3545306,0.37174436,0.3774945,0.3753036,0.38824725,0.39642313,0.43339792,0.4367113,0.44951844,-9999.004,-9999.004,-21.927305,-156.76926,-111.850426,-111.83405,0.5466382,0.5553861,0.56966746,0.59442306,0.6192417,0.63963693,0.66839004,0.70365816,0.71592355,0.7202999,0.7251172,0.72033495,0.7151509,0.7274482,0.7271336,0.7379815,0.7403272,0.7394186,0.7277179,0.72158563,0.7159434,0.7167391,0.7069192,0.7009309,0.7039648,0.69810593,0.71257246,0.6911924,0.7016269,0.66127086,-9999.004,-9999.004,-22.876717,-157.7058,-112.739105,-112.59672,-0.22219668,-0.1765823,-0.13758586,-0.1341418,-0.1435735,-0.16161133,-0.19548431,-0.23029533,-0.3183222,-0.32675797,-0.24317974,-0.23615,-0.2166538,-0.18133521,-0.14495812,-0.11312602,-0.08206136,-0.041333556,-0.027280722,-0.0344596,-0.0480916,-0.06328323,-0.09711443,-0.14579085,-0.18681948,-0.20956017,-0.23218319,-0.44885704,-0.40693524,-0.49936956,-9999.004,-9999.004,-22.10774,-156.97523,-112.06656,-112.07145,0.29652798,0.32513985,0.36357003,0.407038,0.4521884,0.49801728,0.5382661,0.5663073,0.5851576,0.59071994,0.5705908,0.54336905,0.51088285,0.4815183,0.45071065,0.41831398,0.39755237,0.37560332,0.3583599,0.37776566,0.38328376,0.37982535,0.3906316,0.41733462,0.41849983,0.43385112,0.44620982,0.45951656,0.46673462,0.46915624,-9999.004,-9999.004,0.6403948,-0.48572576,0.5396085,-0.6839966,0.1400872,-0.33526307,0.5237885,-0.6773455,0.37670988
