Cluster,Timestep_1,Timestep_2,Timestep_3,Timestep_4,Timestep_5,Timestep_6,Timestep_7,Timestep_8,Timestep_9,Timestep_10,Timestep_11,Timestep_12,Timestep_13,Timestep_14,Timestep_15,Timestep_16,Timestep_17,Timestep_18,Timestep_19,Timestep_20,Timestep_21,Timestep_22,Timestep_23,Timestep_24,Timestep_25,Timestep_26,Timestep_27,Timestep_28,Timestep_29,Timestep_30,Timestep_31,Timestep_32,Timestep_33,Timestep_34,Timestep_35,Timestep_36,Timestep_37,Timestep_38,Timestep_39,Timestep_40,Timestep_41,Timestep_42,Timestep_43,Timestep_44,Timestep_45,Timestep_46,Timestep_47,Timestep_48,Timestep_49,Timestep_50,Timestep_51,Timestep_52,Timestep_53,Timestep_54,Timestep_55,Timestep_56,Timestep_57,Timestep_58,Timestep_59,Timestep_60,Timestep_61,Timestep_62,Timestep_63,Timestep_64,Timestep_65,Timestep_66,Timestep_67,Timestep_68,Timestep_69,Timestep_70,Timestep_71,Timestep_72,Timestep_73,Timestep_74,Timestep_75,Timestep_76,Timestep_77,Timestep_78,Timestep_79,Timestep_80,Timestep_81,Timestep_82,Timestep_83,Timestep_84,Timestep_85,Timestep_86,Timestep_87,Timestep_88,Timestep_89,Timestep_90,Timestep_91,Timestep_92,Timestep_93,Timestep_94,Timestep_95,Timestep_96,Timestep_97,Timestep_98,Timestep_99,Timestep_100,Timestep_101,Timestep_102,Timestep_103,Timestep_104,Timestep_105,Timestep_106,Timestep_107,Timestep_108,Timestep_109,Timestep_110,Timestep_111,Timestep_112,Timestep_113,Timestep_114,Timestep_115,Timestep_116,Timestep_117,Timestep_118,Timestep_119,Timestep_120,Timestep_121,Timestep_122,Timestep_123,Timestep_124,Timestep_125,Timestep_126,Timestep_127,Timestep_128,Timestep_129,Timestep_130,Timestep_131,Timestep_132,Timestep_133,Timestep_134,Timestep_135,Timestep_136,Timestep_137,Timestep_138,Timestep_139,Timestep_140,Timestep_141,Timestep_142,Timestep_143,Timestep_144,Timestep_145,Timestep_146,Timestep_147,Timestep_148,Timestep_149,Timestep_150,Timestep_151,Timestep_152,Timestep_153,Timestep_154,Timestep_155,Timestep_156,Timestep_157,Timestep_158,Timestep_159,Timestep_160,Timestep_161,Timestep_162,Timestep_163,Timestep_164,Timestep_165,Timestep_166,Timestep_167,Timestep_168,Timestep_169,Timestep_170,Timestep_171,Timestep_172,Timestep_173,Timestep_174,Timestep_175,Timestep_176,Timestep_177,Timestep_178,Timestep_179,Timestep_180,Timestep_181,Timestep_182,a0,amplitude1,phase1,amplitude2,phase2,amplitude3,phase3
0,0.44061232,0.38038868,0.3269815,0.2874534,0.29692867,0.30916157,0.32547122,0.37811586,0.45000818,0.51441807,0.53825086,0.561481,0.5812799,0.58224636,0.5587691,0.50094867,0.45923582,0.41748914,0.36037442,0.31808394,0.31234556,0.28650457,0.2758975,0.27763695,0.28627515,0.29830676,0.34696573,0.37630856,0.42027932,0.44662914,0.45056355,0.49049217,0.5082867,0.5137367,0.50846076,0.47542742,0.54092485,0.48789153,0.435444,0.42886233,0.44046554,0.47555152,0.5255759,0.55030775,0.6094927,0.64922273,0.67019314,0.6904226,0.69340664,0.6700974,0.67513824,0.6376004,0.62925273,0.6005188,0.56245565,0.5114797,0.4981663,0.49447486,0.5056883,0.5125747,0.5095429,0.5171827,0.5423249,0.5498903,0.5564761,0.57834625,0.5857373,0.6258113,0.6351212,0.6549258,0.6440792,0.61096144,0.5498306,0.51268786,0.4840191,0.49829778,0.5249816,0.54143834,0.56581223,0.5984662,0.6305321,0.65708506,0.6888393,0.7285464,0.7417366,0.74643236,0.75237197,0.7478093,0.74000615,0.75015724,0.7488104,0.75881195,0.75994277,0.76153624,0.7503144,0.7441286,0.7407899,0.74256456,0.7377008,0.73711187,0.7444638,0.74303305,0.7606072,0.7347131,0.7438809,0.6972711,0.6522734,0.6019968,-0.555082,-0.5661105,-0.5406669,-0.42334312,-0.38995263,-0.3429366,-0.30107537,-0.2876878,-0.29080003,-0.30493745,-0.33254755,-0.35907745,-0.42911723,-0.42951033,-0.35347638,-0.3403313,-0.3144305,-0.2738774,-0.23225899,-0.19535771,-0.1613877,-0.11989653,-0.10832973,-0.11977565,-0.14084321,-0.16634165,-0.20938115,-0.266171,-0.31429088,-0.3416935,-0.3680533,-0.55808496,-0.53579086,-0.61863834,-0.6543833,-0.6418083,0.53579676,0.48183283,0.4473337,0.43713868,0.4486116,0.4785035,0.5212543,0.5668393,0.61233544,0.65472156,0.68933576,0.7113111,0.72190255,0.72075456,0.6947397,0.6640982,0.62980086,0.6005044,0.57085353,0.5392957,0.5211127,0.5048868,0.49621952,0.5148379,0.5213259,0.52552235,0.547456,0.57894546,0.5921683,0.6071945,0.62086594,0.63619083,0.6468078,0.65262824,0.63784635,0.59845513,0.5959887,-0.47104007,0.6747759,-0.76761997,0.26266137,-0.28595933,0.51935923,-0.58347154,0.41023144
1,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,0.22536036,0.16169886,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149,-9986.149
2,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,-9987.885,0.52251387,-0.32080677,-0.08252773,-0.71486163,0.4574694,-0.5608692,0.48189223,-0.7060267,0.33731702
3,-34.84239,0.18930931,0.13781625,-116.84657,0.11377916,0.12995975,0.14945406,0.20617048,0.27838415,0.34601155,0.3783132,0.41046178,0.4355295,0.4422289,0.42410338,0.37216014,0.3354844,0.29725587,0.24337918,0.20615779,0.20222707,0.17848346,0.16690336,0.16382809,0.16371839,0.16469803,0.19731237,0.2168966,0.24858312,-23.119267,0.265147,0.29901984,0.30906767,0.30932745,-9999.0,-9999.0,-34.740322,0.2925339,0.24472956,-116.70342,0.26364,0.30304873,0.35008073,0.37510687,0.43250564,0.4728065,0.49723864,0.5270555,0.5413208,0.53001535,0.53997993,0.5044171,0.49594963,0.46723682,0.4282679,0.37503412,0.35922652,0.3524235,0.35805732,0.36030966,0.35656014,0.35832554,0.3771736,0.3841874,0.3818518,-22.98944,0.40053523,0.43581143,0.43687508,0.44560945,-9999.0,-9999.0,-34.535812,0.52860814,0.5123271,-116.42268,0.5553881,0.56336707,0.57716304,0.5999678,0.62376285,0.64430004,0.6712939,0.70627505,0.71605706,0.7189254,0.72529584,0.72175205,0.7189661,0.73093057,0.7290145,0.73662966,0.7367391,0.73656225,0.7242735,0.71765673,0.71309465,0.7117841,0.7043396,0.69869554,0.7020758,-22.693117,0.710925,0.6875816,0.69925445,0.6573385,-9999.0,-9999.0,-35.484108,-0.41825134,-0.38550687,-117.18363,-0.20971557,-0.16637625,-0.12909436,-0.12839258,-0.14054538,-0.16089055,-0.19795907,-0.23466343,-0.32467166,-0.33201808,-0.24768932,-0.24094757,-0.22114575,-0.18605855,-0.15086536,-0.11892299,-0.088967815,-0.048048615,-0.033875592,-0.041180253,-0.056169383,-0.0726902,-0.10431946,-0.15234339,-0.19270705,-23.605408,-0.23431672,-0.44904563,-0.4051157,-0.49640617,-9999.0,-9999.0,-34.72508,0.3124052,0.28468364,-116.66907,0.29795036,0.3275065,0.36674803,0.40974623,0.45418975,0.49855453,0.53759414,0.56542474,0.5840152,0.5903254,0.5709803,0.5445789,0.5130123,0.4836695,0.45358178,0.42132336,0.40002444,0.37788963,0.3605784,0.3798882,0.38625285,0.38374752,0.3955041,0.42224067,0.42381132,-22.95024,0.44763505,0.45950133,0.4643835,0.4653191,-9999.0,-9999.0,0.6303242,-0.503105,0.54043937,-0.6800789,0.1505274,-0.34122014,0.526581,-0.68655246,0.38618225
4,0.19137357,0.1604149,0.14610115,-1110.902,0.1666667,0.19626716,0.22193213,-277.47137,0.3417906,0.40492865,0.41888037,0.43434367,0.4525203,0.44081533,0.40368527,0.33845952,0.26549417,0.21994306,0.18033741,0.16093476,0.1662222,0.14153445,0.13591532,0.145544,-555.34894,-9165.767,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9721.246,-9721.246,0.31418556,0.27709192,0.2590243,-1110.7848,0.29653496,0.33981967,0.38146266,-277.32822,0.46883827,0.50951594,0.5370831,0.5418032,0.5417346,0.51185733,0.5141245,0.45671532,0.44179904,0.41638473,0.3763349,0.31043154,0.28577784,0.26751688,0.2897347,0.30089012,-555.2148,-9165.748,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9721.24,-9721.241,0.67610073,0.66010004,0.65235513,-1110.4281,0.70246357,0.7003058,0.7001526,-277.01382,0.745402,0.75451344,0.77013725,0.7889415,0.78797406,0.7834659,0.79504704,0.78567535,0.7829398,0.7824306,0.78052837,0.7883866,0.7895921,0.79263073,0.78080034,0.7623866,-554.7848,-9165.7,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9721.232,-9721.233,-0.27843642,-0.30579698,-0.28439483,-1111.121,-0.13515815,-0.08298272,-0.05843607,-277.81253,-0.092810854,-0.119519405,-0.15634051,-0.19944417,-0.29297444,-0.29701754,-0.17633519,-0.13753171,-0.10015076,-0.08076695,-0.06352522,-0.0422517,-0.022724122,0.013289465,0.022291005,0.0051115784,-555.51263,-9165.739,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9721.267,-9721.266,0.35801575,0.32404327,0.31364584,-1110.7319,0.35613367,0.39389542,0.42970946,-277.26993,0.50399095,0.545295,0.57855403,0.59379894,0.5988684,0.59152454,0.55918086,0.5184107,0.47936842,0.4458349,0.40824485,0.3708972,0.3484086,0.32742238,0.31239298,0.33820286,-555.164,-9165.744,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9721.239,-9721.239,0.7201918,-0.47813886,0.5218719,-0.6789691,-0.6393269,-0.45789617,0.5069507,-0.6190795,0.39216915
5,-122.05943,-244.02052,-0.17888269,-122.146,-0.18521348,-0.16785105,-0.1559575,-0.115741596,-0.05070099,0.004865247,0.02639664,0.058696758,0.09474907,0.11900977,0.12765048,0.10534646,0.09682561,0.07623519,0.033329092,-0.006387917,-0.016650403,-0.053877946,-0.0967968,-0.13770334,-0.18330602,-0.23124185,-4268.055,-9999.0,-9999.0,-9999.0,-9999.0,-0.17415807,-244.0103,-244.00346,-0.13487399,-1219.4927,-121.919975,-243.90317,-0.06289465,-121.9972,-0.043625843,-0.0036523442,0.027211746,0.047977775,0.09273247,0.123978704,0.14924653,0.18920381,0.21415836,0.2259461,0.2591981,0.25260493,0.26217982,0.25708815,0.22914165,0.1717696,0.15421146,0.14087144,0.13008134,0.11413635,0.090004355,0.06491934,-4267.87,-9999.0,-9999.0,-9999.0,-9999.0,0.072996564,-243.78789,-243.78088,0.0748629,-1219.3396,-121.65465,-243.59308,0.28457186,-121.62076,0.36360064,0.3905237,0.41903326,0.4572616,0.48443142,0.50075376,0.5222584,0.55740076,0.5718797,0.57921034,0.5744345,0.5749044,0.579343,0.5976813,0.5987082,0.6066922,0.61160886,0.6049287,0.5767725,0.542506,0.50584096,0.47221002,-4267.6294,-9999.0,-9999.0,-9999.0,-9999.0,0.358718,-243.5288,-243.5587,0.3359858,-1219.1033,-122.23279,-244.19096,-0.29578367,-122.07574,-0.11167479,-0.054744143,0.0064121126,0.03296347,0.03695489,0.031065581,0.0009146943,-0.03594834,-0.14954601,-0.17459686,-0.0985904,-0.1164328,-0.11807521,-0.10589677,-0.08978609,-0.062271763,-0.025661858,0.022948213,0.05096662,0.053977598,0.05363472,0.05612912,-4267.8057,-9999.0,-9999.0,-9999.0,-9999.0,-0.31098685,-244.14948,-244.27171,-0.42081842,-1219.7552,-121.93452,-243.9019,-0.031930078,-121.97039,-0.0069545796,0.02008792,0.05460528,0.09103798,0.12370332,0.16039039,0.1970346,0.2320391,0.26432106,0.29084322,0.29458705,0.2908292,0.27990443,0.26448163,0.23988007,0.20758204,0.17727752,0.13537249,0.08917241,0.0933911,0.078600205,0.038651016,-4267.896,-9999.0,-9999.0,-9999.0,-9999.0,0.048061244,-243.80801,-243.81421,0.04940388,-1219.3596,0.47374672,-0.41900024,0.2572657,-0.50900674,-0.32500032,-0.38655385,0.31294295,-0.5442607,0.4377689
6,-21.77225,0.1940128,-286.18637,0.09122087,0.10152427,0.11352763,0.13956201,0.19818409,0.27565646,0.34470746,0.37999466,0.41496453,0.44421184,0.4542464,0.4374814,0.3857424,0.34965172,0.31172845,0.2593471,0.22045512,0.21640731,0.19125722,0.18029867,0.17577173,-7.164479,0.1766187,0.2067957,0.22643593,0.26009768,0.27790454,0.27735215,0.3118243,0.32448122,0.3234468,0.31352535,-9999.0,-21.66823,0.2992008,-286.075,0.24459384,0.25670207,0.29303315,0.3413774,0.36821893,0.43032837,0.47720242,0.50632435,0.535196,0.5503351,0.5385513,0.5489866,0.5166049,0.5074859,0.48295316,0.44697863,0.39340925,0.37834984,0.3720704,0.3781571,0.38119963,-6.9667597,0.37560037,0.39088452,0.39279398,0.38977665,0.40651622,0.41279393,0.448906,0.4503854,0.4644985,0.45281327,-9999.0,-21.528698,0.47357044,-285.8686,0.48203897,0.5104741,0.524997,0.543895,0.5699536,0.59457076,0.6135818,0.64064944,0.67411244,0.6863234,0.6917945,0.7016194,0.6984107,0.6893967,0.7000967,0.6996127,0.7106611,0.7141514,0.7155591,0.7014566,0.6925134,-6.655917,0.68298435,0.6712337,0.6648253,0.6665488,0.66072565,0.67798835,0.6544973,0.66941655,0.629664,0.58536524,-9999.0,-22.469896,-0.457958,-286.72247,-0.27428988,-0.24119663,-0.19397324,-0.15531392,-0.15246949,-0.16513097,-0.18882604,-0.22864936,-0.26934975,-0.35841876,-0.36665058,-0.2874144,-0.27901855,-0.2568048,-0.2216187,-0.1856325,-0.15138209,-0.1184224,-0.07735201,-0.06493376,-0.0724677,-7.4298244,-0.10648712,-0.14030612,-0.18867895,-0.22924662,-0.2502056,-0.26880157,-0.478608,-0.4385621,-0.52640736,-0.56533045,-9999.0,-21.664621,0.30835584,-286.04688,0.26839724,0.28221512,0.31262025,0.3551354,0.4018582,0.44962668,0.4966179,0.53720516,0.56623745,0.5867088,0.5950538,0.5765674,0.5507371,0.5196509,0.4916928,0.46194217,0.43033114,0.40965232,0.38870367,0.37223104,0.39109176,-6.9447565,0.39218664,0.40185738,0.42778802,0.42846945,0.44243026,0.4548471,0.46543398,0.47248688,0.47532073,0.45780793,-9999.0,0.63741493,-0.49715474,0.5448237,-0.669659,0.251198,-0.30342957,0.51046073,-0.61910385,0.4124789
7,-425.44537,-0.051531795,-0.08034788,-0.105723284,-0.084219866,-0.06360644,-0.034053683,0.018707775,0.07712067,0.13933104,0.17168956,0.21201377,0.23116305,0.23051427,0.2170427,0.17642069,0.14252113,0.12209495,0.07541498,0.04851966,0.04226951,0.022177195,0.02094328,0.016843963,0.008709069,-0.00027070145,0.025761632,0.034074545,0.048835874,-5105.8237,-9999.0,-9999.0,-9999.0,-9573.555,-8509.809,-9148.015,-425.35495,0.065090634,0.035965014,0.049897395,0.063939475,0.105410986,0.14652959,0.16962025,0.22032622,0.26962855,0.2897948,0.31612438,0.33720818,0.33466,0.35119283,0.32297057,0.31211022,0.29247227,0.25227967,0.19443193,0.17560287,0.16959527,0.16189203,0.15575352,0.15547453,0.16534357,0.1870101,0.20065305,0.20034131,-5105.7485,-9999.0,-9999.0,-9999.0,-9573.548,-8509.788,-9148.0,-424.97162,0.47065043,0.45836872,0.49199694,0.52424955,0.53816146,0.55290014,0.57079303,0.5886527,0.60173345,0.6274366,0.6684272,0.6812015,0.68713295,0.7040759,0.69524413,0.68652165,0.6882926,0.68843496,0.68748003,0.6900622,0.69195455,0.68228453,0.66945493,0.670325,0.6795999,0.67217493,0.6792486,0.6718114,-5105.5303,-9999.0,-9999.0,-9999.0,-9573.467,-8509.685,-9147.983,-425.74313,-0.29833615,-0.27502954,-0.11603568,-0.09742844,-0.052449327,-0.011910622,-0.0022075353,-0.010203863,-0.025832113,-0.06062073,-0.0983323,-0.19042893,-0.1867584,-0.07464207,-0.07376367,-0.059111904,-0.04257163,-0.018798944,-0.00076795096,0.024374783,0.05989394,0.07104305,0.062408652,0.05413471,0.046222232,0.019269286,-0.021429766,-0.05945311,-5105.9136,-9999.0,-9999.0,-9999.0,-9573.478,-8509.811,-9148.062,-425.33163,0.08577987,0.074745685,0.085137956,0.105334945,0.13748656,0.17748329,0.21873607,0.26067108,0.305126,0.34469873,0.3732964,0.39459243,0.40359443,0.39169225,0.37124312,0.3422879,0.31626734,0.28560278,0.25135934,0.22396694,0.19652557,0.17124794,0.19507349,0.2067304,0.20800342,0.22164936,0.2554816,0.2483538,-5105.7227,-9999.0,-9999.0,-9999.0,-9573.534,-8509.769,-9148.0,0.53737867,-0.5583984,0.3686004,-0.5669808,-0.4469248,-0.4376541,0.5603999,-0.65840334,0.0444508
8,0.24805316,-145.98921,0.14062144,-9999.0,0.117294125,0.13491732,0.15656641,0.2110022,-28.956812,0.34192884,0.3749457,0.41170493,0.44155756,0.45398045,0.44072703,0.38762745,0.35065687,0.31178573,0.25161508,0.20899448,0.20509927,0.17649037,0.1567649,0.14790446,0.1473655,0.1484162,0.17387505,0.18691432,0.21380596,0.22878845,0.2222364,0.2605124,0.28063253,0.2911809,0.28735915,-379.8291,0.33296412,-145.89871,0.24251202,-9999.0,0.2595859,0.30247593,0.34991518,0.37905094,-28.79207,0.48480564,0.5130088,0.54362994,0.55997723,0.5488101,0.55864245,0.53327066,0.5287342,0.4984118,0.45073298,0.3932436,0.37138394,0.36203328,0.36200514,0.36072966,0.35146657,0.3527973,0.36527094,0.36488938,0.35907096,0.36938617,0.3715523,0.40630755,0.40957552,0.42133033,0.41074166,-379.7032,0.3923505,-145.8163,0.36399752,-9999.0,0.40826306,0.4233463,0.45017213,0.48781234,-28.718124,0.5463222,0.57367224,0.61001253,0.62808454,0.6445972,0.65818304,0.6576941,0.6516244,0.65976757,0.6575475,0.67016345,0.66983503,0.67069554,0.65719765,0.6478731,0.63973576,0.6421982,0.6337056,0.6248351,0.62091357,0.6107902,0.61995625,0.58221513,0.58224463,0.5305425,0.48506233,-379.65576,-0.5178099,-146.71233,-0.49912852,-9999.0,-0.35029432,-0.30984476,-0.26568115,-0.24537794,-29.48573,-0.2604477,-0.2956632,-0.33433297,-0.4089431,-0.40670273,-0.32941094,-0.31837544,-0.29371578,-0.25863934,-0.2166819,-0.18065445,-0.14529821,-0.09704928,-0.07693362,-0.07798706,-0.090752676,-0.105204865,-0.13350044,-0.1824971,-0.22278999,-0.24509151,-0.27241564,-0.494967,-0.4756608,-0.5706141,-0.6085014,-380.65195,0.3256342,-145.90427,0.2582242,-9999.0,0.27169883,0.30500782,0.34970224,0.39827737,-28.79221,0.48685986,0.52601445,0.5557078,0.5781519,0.59049296,0.5760915,0.5534734,0.52342176,0.49252427,0.45741,0.4215137,0.3966523,0.3701206,0.34888986,0.36477178,0.36917078,0.3638546,0.36970997,0.39066097,0.38409927,0.39427555,0.40210256,0.40926874,0.4132437,0.41571715,0.40362546,-379.72153,0.71533614,-0.38671973,0.52612066,-0.60011214,-0.26929283,-0.34995213,0.50597155,-0.6308724,0.3773695
9,0.2801425,0.2317542,0.18571988,-198.49042,0.17077127,0.1877076,0.19893491,-198.40627,0.3004815,0.3587806,-198.25865,0.42287108,0.43872964,0.4405804,0.41605365,0.36648452,0.3315917,0.29808134,0.24915923,0.21419823,0.20706399,0.17775697,0.16034105,0.15690534,0.15839149,0.16313632,-198.4513,0.21140602,0.24937148,0.2696356,0.27357072,0.31201512,0.32678917,-9999.006,-9469.242,-9999.006,0.3820165,0.3367346,0.2939122,-198.3533,0.3110193,0.34833765,0.38868573,-198.24792,0.45147407,0.48818126,-198.14017,0.5361317,0.54556596,0.5390285,0.5443775,0.51125187,0.5020671,0.47477052,0.44401827,0.39016488,0.37056077,0.36581096,0.37428516,0.38196704,0.3778839,0.38176662,-198.24469,0.40361288,0.4032766,0.4249998,0.43088457,0.47417223,0.4749644,-9999.006,-9469.241,-9999.006,0.571161,0.5503577,0.52854544,-198.12837,0.569368,0.5738199,0.5856545,-198.04877,0.617756,0.63559455,-197.9907,0.69852674,0.7035295,0.7045727,0.70829,0.71042717,0.7037196,0.7111543,0.7082159,0.71353453,0.7175959,0.72434014,0.71530056,0.7074557,0.7016383,0.71203053,-197.94989,0.7127034,0.71598715,0.70505303,0.72115755,0.69514215,0.7070135,-9999.006,-9469.218,-9999.006,-0.4026824,-0.42969492,-0.41124335,-198.93974,-0.25265893,-0.210091,-0.16895393,-198.81474,-0.16821674,-0.17456095,-198.86037,-0.23381555,-0.3294872,-0.3427358,-0.25970718,-0.2478346,-0.22707246,-0.1918507,-0.15931122,-0.12801757,-0.09374141,-0.047533978,-0.031750504,-0.037752595,-0.051954243,-0.05816824,-198.74876,-0.13780278,-0.17950542,-0.20722179,-0.23194423,-0.44745222,-0.40590608,-9999.006,-9469.271,-9999.006,0.39834607,0.35376546,0.32675007,-198.32562,0.34235185,0.3698225,0.40335834,-198.21082,0.47368747,0.51250595,-198.10197,0.57454574,0.5887148,0.593371,0.5725774,0.5464278,0.51468456,0.4840734,0.45369017,0.4215198,0.40163198,0.38145038,0.36567703,0.38661683,0.39577642,0.39718053,-198.2385,0.43754405,0.4422364,0.4557205,0.46943426,0.48622838,0.49561512,-9999.006,-9469.238,-9999.006,0.5663894,-0.57029635,0.55512995,-0.6772693,0.105371326,-0.38263464,0.5424769,-0.73981553,0.36343625
