Cluster,Timestep_1,Timestep_2,Timestep_3,Timestep_4,Timestep_5,Timestep_6,Timestep_7,Timestep_8,Timestep_9,Timestep_10,Timestep_11,Timestep_12,Timestep_13,Timestep_14,Timestep_15,Timestep_16,Timestep_17,Timestep_18,Timestep_19,Timestep_20,Timestep_21,Timestep_22,Timestep_23,Timestep_24,Timestep_25,Timestep_26,Timestep_27,Timestep_28,Timestep_29,Timestep_30,Timestep_31,Timestep_32,Timestep_33,Timestep_34,Timestep_35,Timestep_36,Timestep_37,Timestep_38,Timestep_39,Timestep_40,Timestep_41,Timestep_42,Timestep_43,Timestep_44,Timestep_45,Timestep_46,Timestep_47,Timestep_48,Timestep_49,Timestep_50,Timestep_51,Timestep_52,Timestep_53,Timestep_54,Timestep_55,Timestep_56,Timestep_57,Timestep_58,Timestep_59,Timestep_60,Timestep_61,Timestep_62,Timestep_63,Timestep_64,Timestep_65,Timestep_66,Timestep_67,Timestep_68,Timestep_69,Timestep_70,Timestep_71,Timestep_72,Timestep_73,Timestep_74,Timestep_75,Timestep_76,Timestep_77,Timestep_78,Timestep_79,Timestep_80,Timestep_81,Timestep_82,Timestep_83,Timestep_84,Timestep_85,Timestep_86,Timestep_87,Timestep_88,Timestep_89,Timestep_90,Timestep_91,Timestep_92,Timestep_93,Timestep_94,Timestep_95,Timestep_96,Timestep_97,Timestep_98,Timestep_99,Timestep_100,Timestep_101,Timestep_102,Timestep_103,Timestep_104,Timestep_105,Timestep_106,Timestep_107,Timestep_108,Timestep_109,Timestep_110,Timestep_111,Timestep_112,Timestep_113,Timestep_114,Timestep_115,Timestep_116,Timestep_117,Timestep_118,Timestep_119,Timestep_120,Timestep_121,Timestep_122,Timestep_123,Timestep_124,Timestep_125,Timestep_126,Timestep_127,Timestep_128,Timestep_129,Timestep_130,Timestep_131,Timestep_132,Timestep_133,Timestep_134,Timestep_135,Timestep_136,Timestep_137,Timestep_138,Timestep_139,Timestep_140,Timestep_141,Timestep_142,Timestep_143,Timestep_144,Timestep_145,Timestep_146,Timestep_147,Timestep_148,Timestep_149,Timestep_150,Timestep_151,Timestep_152,Timestep_153,Timestep_154,Timestep_155,Timestep_156,Timestep_157,Timestep_158,Timestep_159,Timestep_160,Timestep_161,Timestep_162,Timestep_163,Timestep_164,Timestep_165,Timestep_166,Timestep_167,Timestep_168,Timestep_169,Timestep_170,Timestep_171,Timestep_172,Timestep_173,Timestep_174,Timestep_175,Timestep_176,Timestep_177,Timestep_178,Timestep_179,Timestep_180,Timestep_181,Timestep_182,a0,amplitude1,phase1,amplitude2,phase2,amplitude3,phase3
0,-0.17905684,-2.559297,-0.21736546,-0.24387093,-0.2592712,-0.28818372,-0.2636602,-0.3072225,-0.24881959,-0.26947185,-0.2617479,-0.27548963,-0.22286448,-0.15162139,-0.109153144,-0.12839124,-0.057774905,-0.01700979,0.017151237,0.059618864,0.16370903,0.22287506,0.29499847,0.30546921,0.35899276,0.2175564,0.27930242,0.382082,0.34771368,0.2779554,-1.0630865,0.03121082,-0.20809492,-0.33790547,-0.2577334,-0.12371927,-0.18739814,-2.5747063,-0.24619132,-0.2572466,-0.2968945,-0.30630937,-0.2658945,-0.31392026,-0.25690234,-0.28731227,-0.272459,-0.27731767,-0.22855817,-0.15535875,-0.08603697,-0.08798269,-0.00089476496,0.051583074,0.09144625,0.105067536,0.1874527,0.25215116,0.3305455,0.34117922,0.38669303,0.25235808,0.30708638,0.41020578,0.3501303,0.28203395,-1.0500665,0.054078784,-0.18755567,-0.30883226,-0.23404649,-0.102285035,-0.36875808,-2.758015,-0.41209564,-0.4098272,-0.44361022,-0.47211516,-0.42802987,-0.4555902,-0.39740372,-0.42789936,-0.4034384,-0.38670418,-0.31091428,-0.22666231,-0.15908836,-0.14987828,-0.058714945,0.004433528,0.057637077,0.10245692,0.1665125,0.19904906,0.22840926,0.19827363,0.23324224,0.10508619,0.13110015,0.242417,0.20809458,0.14528936,-1.1513894,-0.06727022,-0.30158415,-0.45328173,-0.39807352,-0.2832456,-0.89579594,-3.2785492,-0.8782365,-0.862222,-0.8826287,-0.89184254,-0.83446336,-0.85532653,-0.80461127,-0.83267677,-0.8098848,-0.8246053,-0.80582356,-0.7415745,-0.6766217,-0.69430906,-0.6406706,-0.6213889,-0.6060478,-0.6084983,-0.584682,-0.58484215,-0.59251285,-0.6597551,-0.6630186,-0.83034873,-0.8103513,-0.7027405,-0.7190099,-0.72332644,-1.9662886,-0.89203596,-1.0489211,-1.1498957,-1.0396719,-0.8680101,-0.28617746,-2.6692414,-0.32103324,-0.342742,-0.37362573,-0.40045384,-0.35691482,-0.39490703,-0.35050613,-0.37864628,-0.34885174,-0.34689718,-0.27901965,-0.18719707,-0.13115643,-0.12538481,-0.053291578,-0.011753017,0.02930895,0.06557477,0.14104557,0.19044027,0.24892986,0.2849798,0.34635723,0.2068528,0.25256017,0.37748823,0.31359392,0.24247512,-1.0845952,-0.010310898,-0.25677052,-0.39013988,-0.32334328,-0.20873341,-0.23579508,-0.037765022,0.1251837,0.08457517,0.6471561,-0.37780944,-0.1138475,-0.44914627,-0.28590778
1,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,0.22466744,0.1618009,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375,-10115.9375
2,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.496,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.531,-9985.597,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.496,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.531,-9985.597,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.496,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.531,-9985.597,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.496,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.531,-9985.597,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.419,-9985.496,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.597,-9985.531,-9985.597,0.5222327,-0.3216291,-0.08181892,-0.7153267,0.4593011,-0.56108195,0.48131472,-0.7059607,0.33702525
3,-44.1045,-150.53146,-194.9078,-79.70056,0.09602628,0.11104127,0.13042337,0.18460658,0.2553613,0.32230404,0.35217175,0.38418755,0.40982643,0.4169747,0.40116388,0.35056868,0.31553614,0.27888727,0.22501017,0.18822493,0.18426007,0.16057849,0.14787602,0.1421717,0.14126973,0.14436595,-17.549809,-17.531124,0.22845961,-26.342665,-239.09073,0.2800446,0.28915378,0.28789636,-9999.01,-9999.01,-43.999023,-150.42535,-194.7993,-79.55714,0.24159175,0.28112698,0.3251566,0.35048452,0.40565082,0.44581288,0.47359356,0.50263786,0.5163514,0.5048857,0.5167382,0.48385796,0.47594023,0.44925702,0.4112461,0.35886785,0.33911067,0.32993233,0.33484587,0.33724597,0.33188647,0.33160004,-17.378532,-17.37272,0.3534764,-26.221144,-238.96318,0.41371125,0.41535768,0.42617738,-9999.01,-9999.01,-43.775963,-150.1713,-194.51466,-79.25088,0.5568361,0.5662532,0.58033276,0.6025018,0.6245233,0.6443794,0.67129195,0.70483154,0.71462375,0.71613485,0.7214729,0.7166907,0.710481,0.7214162,0.71830463,0.72664624,0.7287017,0.7310206,0.7196972,0.71249044,0.70793766,0.70795894,-17.03092,-17.03638,0.6953991,-25.90644,-238.6533,0.6787126,0.6915404,0.65286064,-9999.01,-9999.01,-44.705044,-151.08882,-195.37686,-79.99861,-0.19516309,-0.15123251,-0.11029541,-0.10591507,-0.116709374,-0.13738476,-0.17333904,-0.20982584,-0.3031285,-0.3125391,-0.22890572,-0.22480558,-0.20895198,-0.17651653,-0.14260904,-0.11095592,-0.0798664,-0.037060555,-0.023157058,-0.030395463,-0.04494622,-0.061890654,-17.823963,-17.87055,-0.18067534,-26.79804,-239.56384,-0.44267797,-0.3964128,-0.48735625,-9999.01,-9999.01,-43.983757,-150.40623,-194.76071,-79.52106,0.2775634,0.30767033,0.3466491,0.38895983,0.4319629,0.47562522,0.5144361,0.5416396,0.5604099,0.5675676,0.5495016,0.52413976,0.49343833,0.46513614,0.43523905,0.4027565,0.38055623,0.3571579,0.33822724,0.3579043,0.36411875,0.36109123,-17.356424,-17.329405,0.3990834,-26.177015,-238.91516,0.43858564,0.44460276,0.44612157,-9999.01,-9999.01,0.6222755,-0.5011561,0.5218719,-0.67634636,0.11746332,-0.3442444,0.5195831,-0.6777235,0.38108385
4,-84.84389,-84.88669,-169.64902,-254.3812,-0.16604877,-0.14742655,-0.12745057,-0.0806086,-0.0215312,0.03514392,0.06845017,0.098527685,0.12038574,-84.607735,-84.61899,-84.6654,-84.689186,-677.90173,-1186.3822,-1949.0378,-2626.9211,-3389.5637,-4491.112,-5931.62,-9914.264,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-593.2461,-932.1808,-1355.8666,-1355.9136,-2118.5698,-84.72761,-84.76963,-169.53198,-254.24069,-0.030796794,0.014195997,0.046446793,0.06359152,0.119418405,0.15143235,0.17411792,0.2007312,0.21839619,-84.51677,-84.49111,-84.5081,-84.50672,-677.7162,-1186.1896,-1948.8937,-2626.8086,-3389.451,-4491.0205,-5931.541,-9914.264,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-593.08154,-932.02704,-1355.7162,-1355.765,-2118.4404,-84.33065,-84.33439,-169.07904,-253.80167,0.4428702,0.45362315,0.48154178,0.5065485,0.53495544,0.55742174,0.58915114,0.63729656,0.65766704,-84.08085,-84.06687,-84.06679,-84.07413,-677.27264,-1185.738,-1948.4292,-2626.3806,-3389.0837,-4490.7505,-5931.36,-9914.262,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-592.6399,-931.59564,-1355.3274,-1355.3662,-2118.0771,-84.9613,-84.99258,-169.7033,-254.29689,-0.05474798,-0.0087724365,0.049183585,0.07108088,0.07409856,0.06079407,0.029294075,0.0066630347,-0.101629704,-84.848625,-84.74264,-84.74502,-84.74651,-677.88367,-1186.2821,-1948.908,-2626.8,-3389.424,-4491.04,-5931.5996,-9914.265,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-593.4003,-932.2845,-1356.0682,-1356.0868,-2118.677,-84.706116,-84.74127,-169.48355,-254.20088,0.015247047,0.045207374,0.08350007,0.12153072,0.15824962,0.19411662,0.23204248,0.26293215,0.28968278,-84.43506,-84.44032,-84.453384,-84.47554,-677.69165,-1186.1681,-1948.8495,-2626.772,-3389.4355,-4491.0254,-5931.532,-9914.262,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-9999.004,-593.0503,-931.99884,-1355.6936,-1355.7456,-2118.427,0.5149401,-0.42393366,0.2675879,-0.57125443,-0.25599885,-0.3667085,0.36600915,-0.61290866,0.449933
5,-40.080032,-115.01774,-212.99521,0.0786358,0.089537755,0.10587271,0.1322719,0.18998021,0.26487797,0.3324145,0.3639847,0.3967811,0.42583093,0.4362851,0.42259645,0.37405068,0.33995432,0.30435455,0.25255165,0.21235977,0.20774789,0.18249743,0.17208919,0.16854183,-5.593365,0.16318123,0.19308954,0.21044253,-11.274641,-11.256443,-172.52986,0.29341707,0.30605164,-63.050625,0.2968694,-9999.03,-39.977215,-114.91332,-212.88324,0.2305749,0.24472973,0.28221115,0.32830548,0.35571688,0.41808286,0.46344745,0.49066848,0.5205317,0.534565,0.52334857,0.5365661,0.50633615,0.49942142,0.4744472,0.436391,0.3825102,0.36673763,0.36100906,0.36633462,0.36943248,-5.3967447,0.36425078,0.37934837,0.3819669,-11.140561,-11.123552,-172.39194,0.43645245,0.43720597,-62.909435,0.4359273,-9999.03,-39.818966,-114.72204,-212.65825,0.48093334,0.5080062,0.52105564,0.5388811,0.5632171,0.5877325,0.6082451,0.6362963,0.6703647,0.68132305,0.6849105,0.6927182,0.69037604,0.6827427,0.6928563,0.692303,0.7045894,0.70922,0.71102756,0.69692683,0.68683124,-5.08082,0.6759727,0.66482615,0.65720695,-10.861797,-10.868027,-172.1307,0.6511605,0.6650053,-62.735462,0.5849507,-9999.03,-40.747017,-115.632576,-213.5075,-0.2588151,-0.22877352,-0.1862385,-0.15101409,-0.14938699,-0.16133304,-0.18246867,-0.2186232,-0.25651735,-0.34614015,-0.3558142,-0.27853966,-0.27179593,-0.25272092,-0.22119667,-0.1860629,-0.15076065,-0.11666479,-0.0749552,-0.06241248,-0.06973517,-5.8446684,-0.10238898,-0.13517568,-0.18207812,-11.741804,-11.76264,-173.05217,-0.4699085,-0.42926013,-63.874104,-0.55454296,-9999.03,-39.971474,-114.90209,-212.85197,0.2573003,0.27188092,0.30209607,0.34403348,0.3900334,0.4370513,0.48280573,0.522357,0.55059594,0.57076514,0.57949746,0.56251115,0.5386225,0.5088898,0.48107266,0.45090953,0.4193275,0.39856583,0.3770986,0.35966662,0.3782582,-5.376245,0.3790174,0.38809285,0.41342264,-11.105681,-11.091266,-172.35306,0.45126152,0.45752886,-62.89891,0.4419923,-9999.03,0.623639,-0.49186593,0.53336734,-0.6654787,0.2293933,-0.30679217,0.5037888,-0.6199928,0.4040647
6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-6999.45,-5999.529,-5999.5024,-5999.469,-0.31256285,-0.29799,-0.34014964,-0.33718595,-0.31076923,-0.3073299,-0.31005293,-0.27040002,-0.24973546,-0.21096607,-0.19114587,-0.18186529,-0.21017812,-0.27249357,-0.35889727,-0.43920597,-0.50859946,-0.53913045,-0.5566667,-0.5579197,-0.5664304,-0.5627685,-2999.9846,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-6999.389,-5999.498,-5999.471,-5999.4375,-0.25083935,-0.24503629,-0.26213595,-0.2556391,-0.24619289,-0.23532467,-0.23191491,-0.18826668,-0.120316625,-0.041994777,0.014987077,0.023677578,-0.0034825855,-0.08170427,-0.18762378,-0.29573938,-0.32400006,-0.3559903,-0.32333335,-0.28551406,-0.27648458,-0.23444977,-2999.794,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-6999.3843,-5999.464,-5999.4478,-5999.425,0.23428571,0.28626505,0.30441174,0.3496333,0.4014778,0.44851485,0.50000006,0.53468364,0.52339333,0.50259066,0.47704488,0.4536843,0.45984656,0.4498702,0.42233768,0.39326426,0.34782615,0.3348371,0.30407676,0.5315663,0.47772518,0.627896,-2999.393,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-6999.3906,-5999.5522,-5999.5327,-5999.5337,0.06907242,0.19365214,0.17630969,0.15061359,0.13278829,0.13047718,0.12735882,0.13189925,0.13513492,0.120889835,0.0771405,0.047677305,0.06001363,0.10256522,0.13262923,0.15763943,0.18724231,0.20382372,-0.08813395,0.23227659,0.06435141,0.042726398,-2999.791,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-6999.418,-5999.5166,-5999.48,-5999.445,-0.1886648,-0.18522818,-0.18781419,-0.18842538,-0.1823344,-0.16989951,-0.14369543,-0.10945731,-0.09032109,-0.074807316,-0.0122346515,0.014898226,-0.009905663,-0.06885461,-0.12192537,-0.22881429,-0.27124497,-0.29582486,-0.30230695,-0.2243013,-0.23887673,-0.20169048,-2999.8054,-0.7482662,-0.50347435,-0.028229995,-0.2212853,0.62396365,-0.6426901,0.08272638,-0.38717943,0.29336858
7,-43.57305,-219.21594,-9999.009,-78.88041,0.1256129,-52.531944,0.1542856,0.21657595,0.29616,0.37313464,0.41002262,0.44365492,0.47451508,0.48647603,0.4742241,0.43176797,0.4065764,0.38112655,0.34162405,0.3115193,0.31549326,0.29702115,0.29247198,0.29730505,0.30560404,0.31542578,0.36145228,0.3825737,0.41498077,0.42930657,-69.80646,-8.33092,-43.441143,-52.232704,0.4157589,0.3641548,-43.467213,-219.10715,-9999.009,-78.73686,0.27309644,-52.358166,0.36232805,0.3948547,0.4580342,0.50807506,0.5396035,0.569024,0.5773316,0.5660089,0.5850148,0.5591347,0.5628833,0.5442888,0.51607585,0.47459057,0.47009444,0.4732962,0.48785466,0.4955146,0.49302867,0.50027776,0.52283555,0.5280469,0.5295337,0.54341537,-69.68498,-8.204016,-43.321266,-52.096615,0.55418444,0.50756466,-43.46205,-219.09041,-9999.009,-78.64548,0.3890801,-52.267513,0.42894334,0.4656047,0.5023604,0.53655565,0.5726881,0.6163577,0.63624275,0.6509897,0.6621688,0.6607928,0.6565605,0.67236465,0.6730497,0.6821455,0.6826395,0.68517536,0.67434907,0.6664257,0.66343534,0.66906834,0.6613036,0.65701085,0.6615342,0.65675545,-69.551926,-8.120701,-43.233425,-52.065594,0.55389553,0.49113283,-44.443214,-220.02528,-9999.009,-79.412155,-0.36558485,-52.993076,-0.28156716,-0.27156222,-0.2756544,-0.29241502,-0.32542002,-0.35981014,-0.43265292,-0.43448663,-0.36552763,-0.36224994,-0.34747377,-0.31649408,-0.28553164,-0.25696698,-0.2277337,-0.19019978,-0.18132159,-0.19180183,-0.21219096,-0.23493898,-0.2751881,-0.32937276,-0.3716837,-0.39208898,-70.6345,-9.355184,-44.44109,-53.29358,-0.6542345,-0.6391775,-43.48548,-219.12607,-9999.009,-78.73863,0.27510482,-52.366417,0.34706548,0.39905462,0.4527769,0.5056331,0.55101407,0.58271575,0.6030158,0.6132904,0.59978026,0.58113575,0.55834085,0.53896236,0.5192301,0.49638194,0.4862029,0.47559565,0.47041172,0.4919277,0.50046134,0.50360566,0.521959,0.5491635,0.55421364,0.56189746,-69.65848,-8.202139,-43.31779,-52.10671,0.5358153,0.47901282,0.5462638,-0.54671603,0.5937276,-0.6218817,0.63193053,-0.23954062,0.52207154,-0.5195626,0.42314047
8,-9090.084,-9999.001,-9349.776,-6493.1646,-1688.8497,-2078.3684,-520.1976,-520.1582,-0.71108174,-0.64788514,-0.5885557,-0.52328503,-0.46359423,-0.3943746,-0.3226523,-0.2713024,-0.2042029,-0.14645363,-0.12966621,-0.12993893,-0.10884851,-0.1326875,-0.17147604,-0.23248108,-0.30253705,-0.39023826,-0.48078665,-0.58090067,-520.0491,-1948.4216,-3246.941,-1169.4387,-1559.0012,-1429.1836,-2078.4211,-2208.2666,-9090.079,-9999.001,-9349.776,-6493.1147,-1688.7634,-2078.2483,-520.0407,-520.0075,-0.5854706,-0.5473194,-0.4941831,-0.432837,-0.37250578,-0.29434127,-0.20103145,-0.13686806,-0.0737884,-0.027160654,-0.014673649,-0.044901926,-0.051636375,-0.06404413,-0.089750156,-0.145072,-0.19742234,-0.2669122,-0.3468739,-0.44818062,-519.95135,-1948.3293,-3246.8574,-1169.3397,-1558.893,-1429.0656,-2078.276,-2208.1636,-9090.045,-9999.001,-9349.745,-6492.9043,-1688.1614,-2077.7295,-519.4074,-519.37213,0.11228913,0.14190619,0.1886296,0.253385,0.3011459,0.34403226,0.3800659,0.40380704,0.42368144,0.45761645,0.4818697,0.5038178,0.5035345,0.46128955,0.3968105,0.33906734,0.27778548,0.2383167,0.18603477,0.12545124,-519.38464,-1947.9661,-3246.5955,-1168.7749,-1558.383,-1428.4863,-2077.6953,-2207.5452,-9090.002,-9999.001,-9349.735,-6492.821,-1688.0004,-2077.5608,-519.1568,-519.14874,0.3267781,0.32879224,0.31527263,0.3074453,0.16940862,0.12922221,0.20209908,0.124265075,0.055443782,0.0069069825,-0.015454608,-0.018408954,-0.013324604,-0.007971111,-0.011311099,-0.01357826,-0.009107362,0.022832468,0.053966478,0.06515633,-519.377,-1947.8993,-3246.5205,-1168.818,-1558.3392,-1428.5105,-2077.7327,-2207.592,-9090.079,-9999.001,-9349.772,-6493.1016,-1688.7095,-2078.2278,-520.0123,-519.9772,-0.5533507,-0.5071125,-0.44309428,-0.37167704,-0.29285085,-0.21023357,-0.13888,-0.07733449,-0.028571427,0.008130883,0.022479055,0.019124212,0.00066317717,-0.049918,-0.12455897,-0.14278607,-0.18548538,-0.26865086,-0.36827976,-0.43544507,-519.9673,-1948.3507,-3246.8762,-1169.3116,-1558.8888,-1429.0387,-2078.227,-2208.1187,-0.28548324,-0.6034257,-0.18549564,0.109318,0.45078644,-0.39523733,-0.07330906,-0.34655362,0.02876164
9,0.23506925,-63.639248,0.13003342,-9999.0,-42.4342,-42.417908,-42.401012,0.20135128,0.2666333,0.32726896,0.36070684,0.39239213,0.42028475,0.4332942,0.4212444,0.37233502,0.34342998,0.30867448,0.25287944,0.21517517,0.21428654,0.18751547,0.17385721,0.17107716,0.17140338,0.17413248,0.20024066,0.21095355,0.22858353,0.24163318,-42.319614,0.26489377,0.27679682,-106.09106,0.28150094,0.2517145,0.3344867,-63.534958,0.23857877,-9999.0,-42.296757,-42.25557,-42.21091,0.3615726,0.42370647,0.46411905,0.4943987,0.5290572,0.5490088,0.53965014,0.55117166,0.52472645,0.5202261,0.49070135,0.44653207,0.38962185,0.3723575,0.36621615,0.37162027,0.37146622,0.36464983,0.37103853,0.38591176,0.3849591,0.37747604,0.3887347,-42.161613,0.41953397,0.41737923,-105.95117,0.4145679,0.39131466,0.37226984,-63.474987,0.34012693,-9999.0,-42.163692,-42.14898,-42.1246,0.46149918,0.4912046,0.51936305,0.5507713,0.5901517,0.6114949,0.6326141,0.65278566,0.65288913,0.6487858,0.6598367,0.65853196,0.6713896,0.6736014,0.67665035,0.6653399,0.6556224,0.64466953,0.6469175,0.6373033,0.63087064,0.62865204,0.6154327,-41.932213,0.5824379,0.5802205,-105.85599,0.47554994,0.42819506,-0.52610576,-64.36454,-0.5085747,-9999.0,-42.91288,-42.871727,-42.82779,-0.2575191,-0.2582664,-0.26872048,-0.29911533,-0.3328174,-0.40310892,-0.3969098,-0.31418607,-0.30037448,-0.27825934,-0.24829584,-0.21156521,-0.17666437,-0.14415823,-0.0986289,-0.081957355,-0.08799624,-0.1048832,-0.121764526,-0.14874189,-0.1950755,-0.23265842,-0.25458324,-42.82794,-0.49666762,-0.47363812,-106.937874,-0.61162657,-0.6003205,0.31655484,-63.55149,0.24456458,-9999.0,-42.28951,-42.256844,-42.21389,0.3786249,0.42324206,0.46748573,0.50796986,0.53855526,0.5627621,0.5769699,0.56521976,0.5445046,0.5166263,0.48740903,0.4546485,0.42149606,0.40003613,0.37665427,0.35903028,0.37772155,0.38358873,0.3806758,0.387862,0.40859306,0.40138137,0.40930876,-42.137634,0.41843104,0.41874564,-105.96047,0.40166512,0.3669945,0.69766486,-0.37495923,0.5235284,-0.5821266,-0.14393127,-0.35223287,0.5118433,-0.6196132,0.35689855
