zones,15,20,25,30,35,40,45,50
5,-0.043110943,-0.038707826,-0.042931434,-0.043337044,-0.04297356,-0.043498237,-0.043515711,-0.043027909
10,-0.043110943,-0.038707826,-0.042931434,-0.043337044,-0.04297356,-0.043498237,-0.043515711,-0.043027909
20,-0.043110943,-0.038707826,-0.042931434,-0.043337044,-0.04297356,-0.043498237,-0.043515711,-0.043027909
30,-0.042028079,-0.042126218,-0.04039228,-0.042572211,-0.042627224,-0.043235486,-0.043224457,-0.042423909
40,-0.042547079,-0.042559811,-0.041785772,-0.040480487,-0.041265462,-0.041617015,-0.041050097,-0.042109346
50,-0.043547508,-0.042644196,-0.042171338,-0.040758909,-0.041653346,-0.04240964,-0.042287719,-0.0430094
60,-0.041925109,-0.042123379,-0.041810537,-0.038995893,-0.041157972,-0.040977184,-0.040860246,-0.040520838
70,-0.043045133,-0.04207815,-0.040273369,-0.041672064,-0.041618829,-0.042406487,-0.042070895,-0.047598216
80,-0.043701796,-0.04326237,-0.040169505,-0.043028981,-0.043421548,-0.044225925,-0.044426347,-0.044949625
90,-0.043234862,-0.04466208,-0.043331299,-0.042090009,-0.044456166,-0.044362413,-0.044513219,-0.049823929
100,-0.043264677,-0.042563238,-0.04329517,-0.041826406,-0.042697724,-0.042422134,-0.041507648,-0.041216635
110,-0.043564004,-0.042476943,-0.041962547,-0.041426609,-0.041717474,-0.042312871,-0.04116754,-0.041496847
120,-0.043551376,-0.042421944,-0.039722507,-0.042195763,-0.042223515,-0.042520119,-0.042983733,-0.046016211
