zones,15,20,25,30,35,40,45,50
5,-0.061816488,-0.084646669,-0.059443571,-0.059145378,-0.068777394,-0.061001231,-0.093372052,-0.091184041
10,-0.061816488,-0.084646669,-0.059443571,-0.059145378,-0.068777394,-0.061001231,-0.093372052,-0.091184041
20,-0.061816488,-0.084646669,-0.059443571,-0.059145378,-0.068777394,-0.061001231,-0.093372052,-0.091184041
30,-0.113747476,-0.094219239,-0.096565077,-0.093980889,-0.113756868,-0.105357141,-0.120017802,-0.122179602
40,-0.09730996,-0.075096862,-0.07248786,-0.028530405,-0.076554214,-0.097617574,-0.1190127,-0.11497375
50,-0.092224713,-0.0558732,-0.072096722,-0.029390194,-0.052963204,-0.070430637,-0.125780516,-0.118760962
60,-0.095715248,-0.076829103,-0.087950223,-0.039479685,-0.054221797,-0.072998,-0.092924844,-0.071188879
70,-0.047630386,-0.017712209,-0.026332867,-0.036263028,-0.048224774,-0.060933837,-0.115786244,-0.105023049
80,-0.081227863,-0.05808216,-0.076615891,-0.008367683,-0.041181614,-0.062424982,-0.121904142,-0.114863663
90,-0.102466295,-0.098119605,-0.090008052,-0.058342471,-0.072145646,-0.080586256,-0.087945633,-0.05950396
100,-0.091123585,-0.088762741,-0.079549233,-0.019076919,-0.063946567,-0.093076901,-0.088193469,-0.050450674
110,-0.043322268,-0.063791425,-0.093460357,-0.065382007,-0.056968923,-0.095253586,-0.117455009,-0.126391009
120,-0.104820112,-0.1079432,-0.113912339,-0.076845225,-0.105363811,-0.098918899,-0.131894125,-0.124911048
