zones,15,20,25,30,35,40,45,50
5,0.095639664,0.133716812,0.138317901,0.122440328,0.149824349,0.131548174,0.124088355,0.154166992
10,0.095639664,0.133716812,0.138317901,0.122440328,0.149824349,0.131548174,0.124088355,0.154166992
20,0.095639664,0.133716812,0.138317901,0.122440328,0.149824349,0.131548174,0.124088355,0.154166992
30,0.189189819,0.156986976,0.164144381,0.199955941,0.181894595,0.182658499,0.152453677,0.161792241
40,0.158547453,0.135876973,0.1550753,0.158417605,0.11787731,0.076784256,0.085485056,0.065967546
50,0.192379965,0.16756942,0.160837713,0.165209515,0.138963813,0.100379872,0.11521137,0.097892873
60,0.181129671,0.172043664,0.157054416,0.150422154,0.15038996,0.198378365,0.149859175,0.171423248
70,0.180082461,0.187513001,0.178243388,0.155718892,0.162031753,0.127615463,0.142917163,0.118049367
80,0.171566076,0.180086086,0.174220748,0.162326372,0.180213778,0.190056411,0.159370645,0.150964789
90,0.18159899,0.152098439,0.136233286,0.144743827,0.113670539,0.09142737,0.122479993,0.088021037
100,0.171264436,0.115611788,0.115241496,0.103100279,0.099393901,0.09568335,0.134915236,0.072065296
110,0.175355676,0.172986035,0.161962885,0.162317133,0.200430594,0.156628705,0.134084035,0.104123766
120,0.203293608,0.2290201,0.213060715,0.227722619,0.19831334,0.169437621,0.155431279,0.134569531
