zones,15,20,25,30,35,40,45,50
5,-0.027922855,0.027232929,-0.017301552,-0.009887211,0.009199352,0.012707656,0.013622568,0.011612599
10,-0.027922855,0.027232929,-0.017301552,-0.009887211,0.009199352,0.012707656,0.013622568,0.011612599
20,-0.027922855,0.027232929,-0.017301552,-0.009887211,0.009199352,0.012707656,0.013622568,0.011612599
30,0.010843401,-0.014339232,-0.019691627,0.012840383,0.016427378,-0.005345102,-0.021682939,-0.024549458
40,-0.009213353,0.04963914,0.04949772,0.05048829,0.029931791,0.060005918,0.022235216,0.026363104
50,0.04547586,0.034029646,0.065802822,0.064359736,0.053995981,0.044530917,0.006000078,0.039146193
60,0.054061437,-0.022720852,0.04207049,0.007526292,0.001818053,-0.006602695,-0.031030086,-0.011262675
70,0.038535762,0.05036941,0.041654862,0.055769863,0.059205024,0.046051714,0.037308892,0.025865371
80,0.021594031,0.026293019,0.068853985,0.060589686,0.07219494,0.067755321,-0.003351586,0.02114325
90,-0.036928929,0.057911355,0.0007702,0.03669828,0.036768445,0.02782098,-0.0504931,0.030603864
100,0.013354154,-0.023277863,0.034317505,0.059635933,0.049370618,0.038810051,0.022389344,-0.015686824
110,-0.019500574,-0.026671913,-0.01139784,-0.00696,-0.010446028,-0.005110232,-0.014874402,-0.012064871
120,-0.034808411,-0.01666735,-0.021625322,-0.020773108,-0.018510329,-0.020638732,-0.04035032,-0.049134323
