                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.671
Model:           ,OLS             ,  Adj. R-squared:    ,   0.373
Method:          ,Least Squares   ,  F-statistic:       ,   2.255
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00606 
Time:            ,14:19:12        ,  Log-Likelihood:    , -156.17
No. Observations:,    79          ,  AIC:               ,   388.3
Df Residuals:    ,    41          ,  BIC:               ,   478.4
Df Model:        ,    37          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    0.3290,    4.836,    0.068, 0.946,   -9.437,   10.095
SPI3_max      ,    0.7637,   20.895,    0.037, 0.971,  -41.434,   42.961
SPI6_max      ,   -2.3863,    4.620,   -0.516, 0.608,  -11.718,    6.945
SPI12_max     ,   -0.6123,    7.371,   -0.083, 0.934,  -15.498,   14.273
SPEI1_max     ,    1.4186,    6.172,    0.230, 0.819,  -11.045,   13.883
SPEI3_max     ,   -5.3921,   22.032,   -0.245, 0.808,  -49.886,   39.102
SPEI6_max     ,    1.9682,    6.430,    0.306, 0.761,  -11.017,   14.954
SPEI12_max    ,    5.6925,   15.696,    0.363, 0.719,  -26.007,   37.392
SPI1_median   ,   -3.6165,    5.213,   -0.694, 0.492,  -14.145,    6.912
SPI3_median   ,   -0.9540,    7.148,   -0.133, 0.894,  -15.390,   13.482
SPI6_median   ,    1.4841,    1.838,    0.807, 0.424,   -2.228,    5.196
SPI12_median  ,    0.3835,    1.633,    0.235, 0.815,   -2.914,    3.681
SPEI1_median  ,   -1.0728,    6.161,   -0.174, 0.863,  -13.516,   11.370
SPEI3_median  ,    0.6686,   14.090,    0.047, 0.962,  -27.788,   29.125
SPEI6_median  ,   -1.3548,   18.703,   -0.072, 0.943,  -39.125,   36.416
SPEI12_median ,   -2.5743,    9.833,   -0.262, 0.795,  -22.432,   17.283
SPI1_min      ,   -0.2481,    3.699,   -0.067, 0.947,   -7.718,    7.222
SPI3_min      ,    1.5113,    3.909,    0.387, 0.701,   -6.383,    9.405
SPI6_min      ,    2.1891,    8.482,    0.258, 0.798,  -14.940,   19.319
SPI12_min     ,   -0.7774,    1.684,   -0.462, 0.647,   -4.179,    2.624
SPEI1_min     ,    1.7957,    3.096,    0.580, 0.565,   -4.456,    8.047
SPEI3_min     ,    0.9059,    4.826,    0.188, 0.852,   -8.841,   10.653
SPEI6_min     ,   -2.3950,    5.226,   -0.458, 0.649,  -12.948,    8.158
SPEI12_min    ,    0.8960,    9.526,    0.094, 0.926,  -18.342,   20.134
SPI1_std      ,   -0.7909,   11.158,   -0.071, 0.944,  -23.325,   21.743
SPI3_std      ,    3.7937,   16.719,    0.227, 0.822,  -29.970,   37.558
SPI6_std      ,    6.9499,   21.857,    0.318, 0.752,  -37.191,   51.091
SPI12_std     ,    1.6134,    6.425,    0.251, 0.803,  -11.363,   14.590
SPEI1_std     ,    0.4034,    3.509,    0.115, 0.909,   -6.683,    7.490
SPEI3_std     ,    0.2572,    5.458,    0.047, 0.963,  -10.765,   11.280
SPEI6_std     ,   -2.0489,    9.770,   -0.210, 0.835,  -21.780,   17.682
SPEI12_std    ,   -1.6004,    7.603,   -0.210, 0.834,  -16.956,   13.755
SWIA_veg_max  ,   -0.0718,    1.023,   -0.070, 0.944,   -2.138,    1.995
VICI_veg_max  ,    0.1680,    0.975,    0.172, 0.864,   -1.801,    2.138
SWIA_veg_mean ,    0.1543,    2.415,    0.064, 0.949,   -4.722,    5.031
VICI_veg_mean ,    0.0087,    0.218,    0.040, 0.968,   -0.432,    0.449
SWIA_veg_min  ,    0.0484,    2.696,    0.018, 0.986,   -5.397,    5.493
VICI_veg_min  ,   -0.0613,    0.409,   -0.150, 0.881,   -0.886,    0.764
SWIA_veg_std  ,    0.1702,    3.521,    0.048, 0.962,   -6.941,    7.281
VICI_veg_std  ,   -0.3345,    2.276,   -0.147, 0.884,   -4.931,    4.262
SWIA_veg_count,   -2.1702,   14.468,   -0.150, 0.882,  -31.389,   27.049
VICI_veg_count,   -0.1668,    2.194,   -0.076, 0.940,   -4.598,    4.265
SWIA_mat_max  ,    0.0288,    0.832,    0.035, 0.973,   -1.652,    1.709
VICI_mat_max  ,   -0.0675,    0.449,   -0.150, 0.881,   -0.975,    0.840
SWIA_mat_mean ,   -0.0344,    0.234,   -0.147, 0.884,   -0.507,    0.438
VICI_mat_mean ,   -0.0294,    0.196,   -0.150, 0.881,   -0.425,    0.366
SWIA_mat_min  ,   -0.0330,    0.469,   -0.070, 0.944,   -0.979,    0.913
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,   -0.1637,    1.456,   -0.112, 0.911,   -3.104,    2.777
VICI_mat_std  ,   -0.0260,    0.173,   -0.150, 0.881,   -0.376,    0.324
SWIA_mat_count,   -0.1622,    5.644,   -0.029, 0.977,  -11.560,   11.236
VICI_mat_count,   -0.0063,    0.042,   -0.150, 0.881,   -0.090,    0.078
Omnibus:      , 8.556,  Durbin-Watson:     ,   2.119
Prob(Omnibus):, 0.014,  Jarque-Bera (JB):  ,  17.266
Skew:         , 0.182,  Prob(JB):          ,0.000178
Kurtosis:     , 5.261,  Cond. No.          ,1.31e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 7.72e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
