                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.500
Model:           ,OLS             ,  Adj. R-squared:    ,   0.073
Method:          ,Least Squares   ,  F-statistic:       ,   1.172
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.311  
Time:            ,13:21:39        ,  Log-Likelihood:    , -126.08
No. Observations:,    77          ,  AIC:               ,   324.2
Df Residuals:    ,    41          ,  BIC:               ,   408.5
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    7.3865,   30.151,    0.245, 0.808,  -53.505,   68.278
SPI3_max      ,   -3.8242,   16.543,   -0.231, 0.818,  -37.234,   29.585
SPI6_max      ,   -0.4497,    2.735,   -0.164, 0.870,   -5.973,    5.074
SPI12_max     ,    7.8534,   15.876,    0.495, 0.623,  -24.209,   39.916
SPEI1_max     ,   -2.3571,   26.729,   -0.088, 0.930,  -56.338,   51.624
SPEI3_max     ,    1.6045,   20.148,    0.080, 0.937,  -39.085,   42.294
SPEI6_max     ,  -11.2351,   36.169,   -0.311, 0.758,  -84.279,   61.809
SPEI12_max    ,    2.0308,    3.772,    0.538, 0.593,   -5.586,    9.648
SPI1_median   ,    5.2337,    7.692,    0.680, 0.500,  -10.300,   20.768
SPI3_median   ,    8.1102,   13.322,    0.609, 0.546,  -18.794,   35.015
SPI6_median   ,    1.2914,    9.521,    0.136, 0.893,  -17.936,   20.519
SPI12_median  ,   -2.3277,   13.868,   -0.168, 0.868,  -30.334,   25.679
SPEI1_median  ,    9.1646,   64.162,    0.143, 0.887, -120.413,  138.742
SPEI3_median  ,  -17.0472,   38.228,   -0.446, 0.658,  -94.250,   60.156
SPEI6_median  ,    7.8275,   14.183,    0.552, 0.584,  -20.815,   36.470
SPEI12_median ,    9.0407,   26.943,    0.336, 0.739,  -45.371,   63.452
SPI1_min      ,    1.1151,    4.692,    0.238, 0.813,   -8.361,   10.591
SPI3_min      ,    2.8929,    6.005,    0.482, 0.633,   -9.234,   15.020
SPI6_min      ,   -1.2610,    8.930,   -0.141, 0.888,  -19.296,   16.774
SPI12_min     ,   -2.3089,    4.014,   -0.575, 0.568,  -10.416,    5.798
SPEI1_min     ,   10.1650,   19.228,    0.529, 0.600,  -28.666,   48.996
SPEI3_min     ,   -0.0835,   10.367,   -0.008, 0.994,  -21.020,   20.853
SPEI6_min     ,   -6.1258,   45.427,   -0.135, 0.893,  -97.867,   85.615
SPEI12_min    ,  -13.4186,   29.490,   -0.455, 0.651,  -72.974,   46.137
SPI1_std      ,    2.8213,    3.844,    0.734, 0.467,   -4.941,   10.584
SPI3_std      ,   -5.3083,   25.948,   -0.205, 0.839,  -57.711,   47.094
SPI6_std      ,   -1.8011,    5.993,   -0.301, 0.765,  -13.905,   10.303
SPI12_std     ,  -17.9461,   26.868,   -0.668, 0.508,  -72.206,   36.314
SPEI1_std     ,    4.0038,   41.677,    0.096, 0.924,  -80.165,   88.173
SPEI3_std     ,    4.3950,   11.769,    0.373, 0.711,  -19.372,   28.162
SPEI6_std     ,   -3.9683,   33.778,   -0.117, 0.907,  -72.185,   64.248
SPEI12_std    ,  -12.9657,   72.304,   -0.179, 0.859, -158.987,  133.055
SWIA_veg_max  ,    1.2266,    1.506,    0.814, 0.420,   -1.816,    4.269
VICI_veg_max  ,   -1.4614,    4.341,   -0.337, 0.738,  -10.228,    7.305
SWIA_veg_mean ,   -0.3084,    1.457,   -0.212, 0.833,   -3.250,    2.633
VICI_veg_mean ,   -4.7104,   13.775,   -0.342, 0.734,  -32.529,   23.109
SWIA_veg_min  ,   -0.9851,    0.795,   -1.238, 0.223,   -2.592,    0.621
VICI_veg_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_veg_std  ,   -1.9218,    1.518,   -1.266, 0.213,   -4.988,    1.144
VICI_veg_std  ,    5.7723,    6.044,    0.955, 0.345,   -6.434,   17.978
SWIA_veg_count,   -5.2322,    6.886,   -0.760, 0.452,  -19.139,    8.674
VICI_veg_count,   17.2493,   28.730,    0.600, 0.552,  -40.772,   75.271
SWIA_mat_max  ,    0.1986,    1.047,    0.190, 0.850,   -1.915,    2.313
VICI_mat_max  ,    0.4438,    1.399,    0.317, 0.753,   -2.381,    3.269
SWIA_mat_mean ,    0.4880,    2.597,    0.188, 0.852,   -4.756,    5.732
VICI_mat_mean ,    0.1923,    0.606,    0.317, 0.753,   -1.032,    1.416
SWIA_mat_min  ,   -0.1167,    0.758,   -0.154, 0.878,   -1.647,    1.413
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    0.1646,    3.425,    0.048, 0.962,   -6.752,    7.081
VICI_mat_std  ,    0.1919,    0.605,    0.317, 0.753,   -1.029,    1.413
SWIA_mat_count,   -2.7716,   19.941,   -0.139, 0.890,  -43.043,   37.500
VICI_mat_count,    0.0499,    0.157,    0.317, 0.753,   -0.268,    0.368
Omnibus:      ,30.768,  Durbin-Watson:     ,   2.143
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 208.455
Skew:         , 0.825,  Prob(JB):          ,5.43e-46
Kurtosis:     ,10.890,  Cond. No.          ,1.18e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.45e-26. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
