                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.671
Model:           ,OLS             ,  Adj. R-squared:    ,   0.396
Method:          ,Least Squares   ,  F-statistic:       ,   2.439
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00277 
Time:            ,14:13:57        ,  Log-Likelihood:    , -157.66
No. Observations:,    80          ,  AIC:               ,   389.3
Df Residuals:    ,    43          ,  BIC:               ,   477.4
Df Model:        ,    36          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.3981,    2.439,   -0.573, 0.569,   -6.316,    3.520
SPI3_max      ,   -3.5302,    5.337,   -0.661, 0.512,  -14.293,    7.233
SPI6_max      ,   -0.6056,    2.470,   -0.245, 0.807,   -5.586,    4.375
SPI12_max     ,    0.5358,    2.251,    0.238, 0.813,   -4.004,    5.075
SPEI1_max     ,    2.7705,    2.382,    1.163, 0.251,   -2.034,    7.575
SPEI3_max     ,   -0.4997,    4.544,   -0.110, 0.913,   -9.664,    8.664
SPEI6_max     ,   -0.3684,   11.298,   -0.033, 0.974,  -23.152,   22.415
SPEI12_max    ,    3.6474,    5.685,    0.642, 0.525,   -7.818,   15.113
SPI1_median   ,   -2.1064,    2.601,   -0.810, 0.422,   -7.351,    3.138
SPI3_median   ,    0.5297,    6.517,    0.081, 0.936,  -12.613,   13.672
SPI6_median   ,    0.7480,    1.530,    0.489, 0.627,   -2.337,    3.833
SPI12_median  ,   -0.4903,    1.922,   -0.255, 0.800,   -4.367,    3.387
SPEI1_median  ,   -0.2177,    3.249,   -0.067, 0.947,   -6.771,    6.335
SPEI3_median  ,    1.0985,    6.722,    0.163, 0.871,  -12.457,   14.654
SPEI6_median  ,   -1.9755,    5.585,   -0.354, 0.725,  -13.240,    9.289
SPEI12_median ,   -0.0360,   10.134,   -0.004, 0.997,  -20.474,   20.402
SPI1_min      ,    1.2130,    1.975,    0.614, 0.542,   -2.770,    5.196
SPI3_min      ,    0.9768,    3.118,    0.313, 0.756,   -5.311,    7.264
SPI6_min      ,    0.3683,    2.208,    0.167, 0.868,   -4.085,    4.821
SPI12_min     ,   -0.6732,    1.030,   -0.653, 0.517,   -2.751,    1.405
SPEI1_min     ,    2.6224,    4.184,    0.627, 0.534,   -5.815,   11.060
SPEI3_min     ,    1.2883,    2.965,    0.435, 0.666,   -4.691,    7.268
SPEI6_min     ,   -3.4857,    8.051,   -0.433, 0.667,  -19.723,   12.752
SPEI12_min    ,    0.6354,    3.336,    0.190, 0.850,   -6.091,    7.362
SPI1_std      ,    3.8284,    6.202,    0.617, 0.540,   -8.679,   16.336
SPI3_std      ,    2.8973,    7.791,    0.372, 0.712,  -12.814,   18.609
SPI6_std      ,    0.6407,    2.365,    0.271, 0.788,   -4.129,    5.410
SPI12_std     ,    0.0261,    1.893,    0.014, 0.989,   -3.791,    3.843
SPEI1_std     ,    1.3487,    2.968,    0.454, 0.652,   -4.637,    7.334
SPEI3_std     ,   -1.1286,    9.719,   -0.116, 0.908,  -20.730,   18.472
SPEI6_std     ,   -4.9548,   20.278,   -0.244, 0.808,  -45.849,   35.940
SPEI12_std    ,   -1.4121,    4.667,   -0.303, 0.764,  -10.824,    8.000
SWIA_veg_max  ,   -0.1512,    0.495,   -0.306, 0.761,   -1.149,    0.846
VICI_veg_max  ,   -0.1799,    0.672,   -0.268, 0.790,   -1.536,    1.176
SWIA_veg_mean ,    0.2746,    0.403,    0.681, 0.500,   -0.539,    1.088
VICI_veg_mean ,   -0.4016,    0.843,   -0.476, 0.636,   -2.103,    1.299
SWIA_veg_min  ,    0.0639,    0.526,    0.121, 0.904,   -0.997,    1.124
VICI_veg_min  ,    0.0744,    0.207,    0.360, 0.721,   -0.343,    0.491
SWIA_veg_std  ,    0.4441,    1.124,    0.395, 0.695,   -1.822,    2.711
VICI_veg_std  ,    0.3667,    1.196,    0.307, 0.761,   -2.046,    2.779
SWIA_veg_count,   -1.6779,    3.447,   -0.487, 0.629,   -8.630,    5.274
VICI_veg_count,    4.4217,    9.569,    0.462, 0.646,  -14.876,   23.720
SWIA_mat_max  ,   -0.1145,    0.513,   -0.223, 0.824,   -1.149,    0.920
VICI_mat_max  ,    0.0909,    0.253,    0.360, 0.721,   -0.419,    0.601
SWIA_mat_mean ,   -0.1519,    0.336,   -0.452, 0.654,   -0.830,    0.526
VICI_mat_mean ,    0.0505,    0.141,    0.360, 0.721,   -0.233,    0.334
SWIA_mat_min  ,    0.1781,    0.496,    0.359, 0.721,   -0.823,    1.179
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    0.4066,    1.069,    0.380, 0.706,   -1.750,    2.563
VICI_mat_std  ,    0.0402,    0.112,    0.360, 0.721,   -0.185,    0.266
SWIA_mat_count,   -0.1946,    1.884,   -0.103, 0.918,   -3.994,    3.605
VICI_mat_count,    0.0055,    0.015,    0.360, 0.721,   -0.025,    0.036
Omnibus:      , 8.870,  Durbin-Watson:     ,   2.114
Prob(Omnibus):, 0.012,  Jarque-Bera (JB):  ,  18.488
Skew:         , 0.186,  Prob(JB):          ,9.67e-05
Kurtosis:     , 5.326,  Cond. No.          ,1.26e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 7.75e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
