                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.519
Model:           ,OLS             ,  Adj. R-squared:    ,   0.126
Method:          ,Least Squares   ,  F-statistic:       ,   1.321
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.162  
Time:            ,13:05:43        ,  Log-Likelihood:    , -163.17
No. Observations:,   101          ,  AIC:               ,   418.3
Df Residuals:    ,    55          ,  BIC:               ,   538.6
Df Model:        ,    45          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,  -21.9083,   28.448,   -0.770, 0.445,  -78.920,   35.103
SPI3_max      ,   29.8419,   21.389,    1.395, 0.169,  -13.023,   72.707
SPI6_max      ,  145.7702,  145.006,    1.005, 0.319, -144.829,  436.370
SPI12_max     ,  -21.4500,   21.312,   -1.006, 0.319,  -64.160,   21.260
SPEI1_max     ,  204.6379,  127.375,    1.607, 0.114,  -50.627,  459.903
SPEI3_max     ,  -93.6243,   87.901,   -1.065, 0.291, -269.782,   82.533
SPEI6_max     , -144.9887,  120.545,   -1.203, 0.234, -386.566,   96.588
SPEI12_max    ,  -51.9729,   30.626,   -1.697, 0.095, -113.348,    9.403
SPI1_median   ,   30.7212,   25.242,    1.217, 0.229,  -19.864,   81.307
SPI3_median   ,    6.9140,   38.845,    0.178, 0.859,  -70.934,   84.762
SPI6_median   ,   -3.9309,    4.427,   -0.888, 0.378,  -12.804,    4.942
SPI12_median  ,  -24.6000,   14.512,   -1.695, 0.096,  -53.683,    4.484
SPEI1_median  ,   60.1061,   63.085,    0.953, 0.345,  -66.319,  186.531
SPEI3_median  ,  -70.4060,  110.902,   -0.635, 0.528, -292.658,  151.846
SPEI6_median  ,   54.5242,   32.807,    1.662, 0.102,  -11.222,  120.270
SPEI12_median ,   56.4139,   32.270,    1.748, 0.086,   -8.256,  121.084
SPI1_min      ,   31.2598,   17.759,    1.760, 0.084,   -4.330,   66.850
SPI3_min      ,   52.9020,   96.685,    0.547, 0.586, -140.858,  246.662
SPI6_min      , -138.3766,  134.678,   -1.027, 0.309, -408.277,  131.523
SPI12_min     ,   -9.7160,   18.570,   -0.523, 0.603,  -46.930,   27.499
SPEI1_min     ,  -40.5314,   90.002,   -0.450, 0.654, -220.898,  139.836
SPEI3_min     ,   49.7267,   33.914,    1.466, 0.148,  -18.238,  117.691
SPEI6_min     ,   18.0523,   48.034,    0.376, 0.708,  -78.210,  114.315
SPEI12_min    ,   62.2944,   48.797,    1.277, 0.207,  -35.498,  160.086
SPI1_std      ,   97.6482,   67.963,    1.437, 0.156,  -38.553,  233.850
SPI3_std      ,  158.4385,  167.351,    0.947, 0.348, -176.941,  493.818
SPI6_std      , -301.8789,  258.303,   -1.169, 0.248, -819.529,  215.771
SPI12_std     ,   66.3937,   70.194,    0.946, 0.348,  -74.278,  207.066
SPEI1_std     , -298.0106,  206.991,   -1.440, 0.156, -712.830,  116.809
SPEI3_std     ,   21.6117,   32.539,    0.664, 0.509,  -43.599,   86.822
SPEI6_std     ,  178.9044,  139.882,    1.279, 0.206, -101.425,  459.234
SPEI12_std    ,   -4.8670,   30.541,   -0.159, 0.874,  -66.073,   56.339
SWIA_veg_max  ,    0.4032,    0.534,    0.754, 0.454,   -0.668,    1.474
VICI_veg_max  ,   -0.1056,    0.527,   -0.200, 0.842,   -1.162,    0.951
SWIA_veg_mean ,   -0.9163,    0.447,   -2.052, 0.045,   -1.811,   -0.021
VICI_veg_mean ,   -0.1007,    0.413,   -0.244, 0.808,   -0.929,    0.728
SWIA_veg_min  ,   -0.9941,    0.795,   -1.251, 0.216,   -2.587,    0.598
VICI_veg_min  ,-1.951e-12, 1.55e-12,   -1.261, 0.213,-5.05e-12, 1.15e-12
SWIA_veg_std  ,   -1.0448,    1.200,   -0.871, 0.388,   -3.450,    1.360
VICI_veg_std  ,    0.3084,    0.827,    0.373, 0.711,   -1.350,    1.966
SWIA_veg_count,    0.9348,    2.398,    0.390, 0.698,   -3.871,    5.740
VICI_veg_count,    0.0617,    1.099,    0.056, 0.955,   -2.141,    2.265
SWIA_mat_max  ,   -0.0601,    0.496,   -0.121, 0.904,   -1.055,    0.935
VICI_mat_max  ,   -0.0098,    0.098,   -0.100, 0.921,   -0.207,    0.187
SWIA_mat_mean ,    0.3120,    0.627,    0.497, 0.621,   -0.945,    1.569
VICI_mat_mean ,   -0.0048,    0.049,   -0.100, 0.921,   -0.102,    0.092
SWIA_mat_min  ,   -0.3992,    0.771,   -0.518, 0.607,   -1.943,    1.145
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,   -0.5215,    1.468,   -0.355, 0.724,   -3.464,    2.421
VICI_mat_std  ,   -0.0043,    0.044,   -0.100, 0.921,   -0.092,    0.083
SWIA_mat_count,    0.3867,    2.771,    0.140, 0.890,   -5.167,    5.940
VICI_mat_count,   -0.0009,    0.009,   -0.100, 0.921,   -0.018,    0.017
Omnibus:      ,28.209,  Durbin-Watson:     ,   2.205
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  94.294
Skew:         ,-0.858,  Prob(JB):          ,3.34e-21
Kurtosis:     , 7.412,  Cond. No.          ,1.18e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.61e-26. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
