                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.671
Model:           ,OLS             ,  Adj. R-squared:    ,   0.349
Method:          ,Least Squares   ,  F-statistic:       ,   2.087
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00980 
Time:            ,14:24:56        ,  Log-Likelihood:    , -163.94
No. Observations:,    84          ,  AIC:               ,   411.9
Df Residuals:    ,    42          ,  BIC:               ,   514.0
Df Model:        ,    41          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   38.8468,   90.773,    0.428, 0.671, -144.340,  222.034
SPI3_max      , -109.6955,  255.922,   -0.429, 0.670, -626.166,  406.775
SPI6_max      , -369.0134,  843.918,   -0.437, 0.664,-2072.109, 1334.082
SPI12_max     ,    7.6060,   21.269,    0.358, 0.722,  -35.317,   50.529
SPEI1_max     ,   74.3354,  185.112,    0.402, 0.690, -299.236,  447.906
SPEI3_max     ,   35.1008,  108.126,    0.325, 0.747, -183.105,  253.307
SPEI6_max     ,  142.4717,  319.924,    0.445, 0.658, -503.161,  788.105
SPEI12_max    ,  130.0849,  320.150,    0.406, 0.687, -516.004,  776.174
SPI1_median   ,   37.9550,   90.564,    0.419, 0.677, -144.811,  220.721
SPI3_median   ,  143.3541,  329.169,    0.436, 0.665, -520.937,  807.645
SPI6_median   ,  -98.2129,  222.045,   -0.442, 0.661, -546.317,  349.891
SPI12_median  ,   30.6020,   68.991,    0.444, 0.660, -108.628,  169.832
SPEI1_median  ,  218.7311,  510.604,    0.428, 0.671, -811.710, 1249.173
SPEI3_median  ,  362.4841,  820.893,    0.442, 0.661,-1294.145, 2019.113
SPEI6_median  ,  -14.1222,   33.786,   -0.418, 0.678,  -82.305,   54.061
SPEI12_median , -381.8271,  885.345,   -0.431, 0.668,-2168.526, 1404.872
SPI1_min      ,  -50.5090,  119.020,   -0.424, 0.673, -290.701,  189.683
SPI3_min      ,   24.1776,   65.119,    0.371, 0.712, -107.237,  155.592
SPI6_min      ,   68.5319,  154.651,    0.443, 0.660, -243.566,  380.630
SPI12_min     ,  237.0595,  545.926,    0.434, 0.666, -864.663, 1338.782
SPEI1_min     ,  -33.1263,   99.441,   -0.333, 0.741, -233.807,  167.554
SPEI3_min     ,   24.3321,   56.622,    0.430, 0.670,  -89.936,  138.600
SPEI6_min     ,  -12.1068,   26.300,   -0.460, 0.648,  -65.183,   40.969
SPEI12_min    , -105.1377,  249.235,   -0.422, 0.675, -608.114,  397.838
SPI1_std      , -119.6893,  281.041,   -0.426, 0.672, -686.852,  447.474
SPI3_std      , -136.2703,  324.267,   -0.420, 0.676, -790.667,  518.126
SPI6_std      ,  754.2008, 1742.758,    0.433, 0.667,-2762.826, 4271.228
SPI12_std     ,  310.4491,  713.706,    0.435, 0.666,-1129.869, 1750.767
SPEI1_std     ,  -39.3799,  169.101,   -0.233, 0.817, -380.639,  301.880
SPEI3_std     ,   17.5295,   36.789,    0.476, 0.636,  -56.714,   91.773
SPEI6_std     , -389.8592,  907.756,   -0.429, 0.670,-2221.786, 1442.067
SPEI12_std    , -300.8696,  686.901,   -0.438, 0.664,-1687.091, 1085.352
SWIA_veg_max  ,   -0.5920,    3.873,   -0.153, 0.879,   -8.409,    7.225
VICI_veg_max  ,   15.8391,   36.717,    0.431, 0.668,  -58.260,   89.938
SWIA_veg_mean ,  -22.5484,   51.871,   -0.435, 0.666, -127.229,   82.132
VICI_veg_mean ,    4.0486,    9.450,    0.428, 0.671,  -15.022,   23.120
SWIA_veg_min  ,   -3.4438,    8.316,   -0.414, 0.681,  -20.225,   13.338
VICI_veg_min  ,    8.9347,   18.766,    0.476, 0.636,  -28.937,   46.807
SWIA_veg_std  ,   -9.7449,   23.438,   -0.416, 0.680,  -57.044,   37.554
VICI_veg_std  ,  -27.3241,   63.485,   -0.430, 0.669, -155.442,  100.794
SWIA_veg_count,  227.5655,  526.735,    0.432, 0.668, -835.428, 1290.559
VICI_veg_count,  -65.5162,  152.997,   -0.428, 0.671, -374.277,  243.244
SWIA_mat_max  ,  -15.0335,   35.415,   -0.424, 0.673,  -86.504,   56.437
VICI_mat_max  ,   52.6988,  119.880,    0.440, 0.662, -189.228,  294.626
SWIA_mat_mean ,   11.8236,   27.119,    0.436, 0.665,  -42.906,   66.553
VICI_mat_mean , -127.2156,  288.044,   -0.442, 0.661, -708.513,  454.081
SWIA_mat_min  ,    5.8970,   14.489,    0.407, 0.686,  -23.344,   35.138
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,   21.1475,   51.744,    0.409, 0.685,  -83.275,  125.570
VICI_mat_std  ,    3.6490,    8.451,    0.432, 0.668,  -13.405,   20.703
SWIA_mat_count,  -16.0657,   41.130,   -0.391, 0.698,  -99.070,   66.938
VICI_mat_count,   38.6966,   87.737,    0.441, 0.661, -138.365,  215.758
Omnibus:      , 9.612,  Durbin-Watson:     ,   2.101
Prob(Omnibus):, 0.008,  Jarque-Bera (JB):  ,  21.831
Skew:         , 0.179,  Prob(JB):          ,1.82e-05
Kurtosis:     , 5.472,  Cond. No.          ,1.33e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 9.39e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
