                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.582
Model:           ,OLS             ,  Adj. R-squared:    ,   0.109
Method:          ,Least Squares   ,  F-statistic:       ,   1.231
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.258  
Time:            ,13:21:15        ,  Log-Likelihood:    , -125.74
No. Observations:,    82          ,  AIC:               ,   339.5
Df Residuals:    ,    38          ,  BIC:               ,   445.4
Df Model:        ,    43          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   66.8880,   89.123,    0.751, 0.458, -113.531,  247.307
SPI3_max      , -104.3209,  104.199,   -1.001, 0.323, -315.261,  106.619
SPI6_max      ,   94.8155,  116.814,    0.812, 0.422, -141.662,  331.293
SPI12_max     ,   53.5378,  106.652,    0.502, 0.619, -162.367,  269.443
SPEI1_max     , -129.1085,  189.417,   -0.682, 0.500, -512.564,  254.347
SPEI3_max     ,   62.7650,  208.285,    0.301, 0.765, -358.887,  484.417
SPEI6_max     ,   29.4772,   55.822,    0.528, 0.601,  -83.528,  142.483
SPEI12_max    ,  203.8460,  248.126,    0.822, 0.416, -298.460,  706.152
SPI1_median   , -181.0984,  233.519,   -0.776, 0.443, -653.834,  291.637
SPI3_median   ,   42.2025,   68.553,    0.616, 0.542,  -96.575,  180.980
SPI6_median   ,   16.0143,   22.900,    0.699, 0.489,  -30.344,   62.372
SPI12_median  ,   59.1233,   74.687,    0.792, 0.434,  -92.073,  210.319
SPEI1_median  ,  251.3024,  352.629,    0.713, 0.480, -462.557,  965.162
SPEI3_median  , -173.9864,  259.080,   -0.672, 0.506, -698.467,  350.494
SPEI6_median  , -137.9885,  177.284,   -0.778, 0.441, -496.881,  220.904
SPEI12_median , -185.1804,  248.217,   -0.746, 0.460, -687.670,  317.309
SPI1_min      , -128.2874,  169.908,   -0.755, 0.455, -472.249,  215.674
SPI3_min      ,   49.6060,   93.429,    0.531, 0.599, -139.532,  238.744
SPI6_min      ,  -80.3536,  129.017,   -0.623, 0.537, -341.536,  180.829
SPI12_min     ,  -49.8920,   70.295,   -0.710, 0.482, -192.197,   92.413
SPEI1_min     , -196.0578,  276.676,   -0.709, 0.483, -756.159,  364.043
SPEI3_min     ,   23.2632,   36.307,    0.641, 0.526,  -50.237,   96.764
SPEI6_min     ,   47.0610,   74.503,    0.632, 0.531, -103.762,  197.884
SPEI12_min    ,  -19.3709,   30.963,   -0.626, 0.535,  -82.053,   43.311
SPI1_std      , -425.2245,  547.425,   -0.777, 0.442,-1533.429,  682.979
SPI3_std      ,   14.4832,   45.985,    0.315, 0.755,  -78.608,  107.574
SPI6_std      ,  -21.1571,   82.626,   -0.256, 0.799, -188.424,  146.110
SPI12_std     , -274.4642,  400.140,   -0.686, 0.497,-1084.506,  535.577
SPEI1_std     ,  126.7916,  162.177,    0.782, 0.439, -201.518,  455.102
SPEI3_std     ,  211.8585,  250.112,    0.847, 0.402, -294.468,  718.185
SPEI6_std     , -295.0717,  435.125,   -0.678, 0.502,-1175.937,  585.793
SPEI12_std    ,   29.9679,  205.027,    0.146, 0.885, -385.087,  445.023
SWIA_veg_max  ,   -1.8376,    1.638,   -1.122, 0.269,   -5.154,    1.479
VICI_veg_max  ,    0.2285,    0.463,    0.494, 0.624,   -0.708,    1.165
SWIA_veg_mean ,    2.9008,    4.629,    0.627, 0.535,   -6.470,   12.272
VICI_veg_mean ,    0.1429,    0.503,    0.284, 0.778,   -0.876,    1.162
SWIA_veg_min  ,    1.7345,    2.402,    0.722, 0.475,   -3.128,    6.597
VICI_veg_min  , -1.13e-12, 1.57e-12,   -0.722, 0.475, -4.3e-12, 2.04e-12
SWIA_veg_std  ,    1.6048,    2.773,    0.579, 0.566,   -4.009,    7.219
VICI_veg_std  ,   -0.5386,    1.228,   -0.439, 0.663,   -3.024,    1.947
SWIA_veg_count,  -32.9156,   52.273,   -0.630, 0.533, -138.737,   72.906
VICI_veg_count,   -0.3148,    1.463,   -0.215, 0.831,   -3.277,    2.648
SWIA_mat_max  ,   -1.8590,    2.554,   -0.728, 0.471,   -7.030,    3.312
VICI_mat_max  ,    0.4663,    0.614,    0.759, 0.452,   -0.777,    1.710
SWIA_mat_mean ,    1.9189,    3.247,    0.591, 0.558,   -4.654,    8.491
VICI_mat_mean ,    0.3186,    0.567,    0.562, 0.577,   -0.829,    1.466
SWIA_mat_min  ,    2.3005,    3.189,    0.721, 0.475,   -4.155,    8.757
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    0.6426,    2.308,    0.278, 0.782,   -4.030,    5.315
VICI_mat_std  ,    0.3209,    0.410,    0.783, 0.438,   -0.508,    1.150
SWIA_mat_count,   -9.9940,   14.138,   -0.707, 0.484,  -38.615,   18.627
VICI_mat_count,   -8.0619,    9.838,   -0.819, 0.418,  -27.978,   11.854
Omnibus:      ,31.564,  Durbin-Watson:     ,   2.317
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 183.168
Skew:         ,-0.890,  Prob(JB):          ,1.68e-40
Kurtosis:     ,10.102,  Cond. No.          ,1.18e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.74e-26. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
