                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.578
Model:           ,OLS             ,  Adj. R-squared:    ,   0.167
Method:          ,Least Squares   ,  F-statistic:       ,   1.405
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.141  
Time:            ,13:19:06        ,  Log-Likelihood:    , -126.13
No. Observations:,    82          ,  AIC:               ,   334.3
Df Residuals:    ,    41          ,  BIC:               ,   432.9
Df Model:        ,    40          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    5.8093,   16.640,    0.349, 0.729,  -27.795,   39.414
SPI3_max      ,   -9.0347,   18.358,   -0.492, 0.625,  -46.110,   28.041
SPI6_max      ,   18.3703,   21.199,    0.867, 0.391,  -24.442,   61.182
SPI12_max     ,    4.7834,   21.252,    0.225, 0.823,  -38.136,   47.703
SPEI1_max     ,  -12.5741,   21.623,   -0.582, 0.564,  -56.242,   31.094
SPEI3_max     ,   20.4612,   50.322,    0.407, 0.686,  -81.166,  122.089
SPEI6_max     ,  -14.8730,   11.355,   -1.310, 0.198,  -37.806,    8.060
SPEI12_max    ,   27.7417,   67.001,    0.414, 0.681, -107.570,  163.054
SPI1_median   ,  -10.3671,   12.507,   -0.829, 0.412,  -35.626,   14.892
SPI3_median   ,    4.8256,   34.635,    0.139, 0.890,  -65.121,   74.773
SPI6_median   ,    4.2259,    4.115,    1.027, 0.310,   -4.084,   12.535
SPI12_median  ,    7.0530,   10.061,    0.701, 0.487,  -13.266,   27.372
SPEI1_median  ,   23.8711,   40.877,    0.584, 0.562,  -58.683,  106.425
SPEI3_median  ,  -11.9666,   64.011,   -0.187, 0.853, -141.240,  117.306
SPEI6_median  ,   16.6131,   23.685,    0.701, 0.487,  -31.219,   64.445
SPEI12_median ,   -3.8776,   25.449,   -0.152, 0.880,  -55.273,   47.518
SPI1_min      ,   19.6183,   27.153,    0.723, 0.474,  -35.218,   74.455
SPI3_min      ,  -40.6623,   72.009,   -0.565, 0.575, -186.087,  104.763
SPI6_min      ,  -29.0532,   32.701,   -0.888, 0.379,  -95.095,   36.989
SPI12_min     ,    0.9141,    4.372,    0.209, 0.835,   -7.916,    9.744
SPEI1_min     ,   29.7339,   25.322,    1.174, 0.247,  -21.404,   80.872
SPEI3_min     ,   15.8031,   49.461,    0.320, 0.751,  -84.086,  115.692
SPEI6_min     ,  -19.2416,   24.426,   -0.788, 0.435,  -68.570,   30.087
SPEI12_min    ,  -26.8224,   32.045,   -0.837, 0.407,  -91.538,   37.893
SPI1_std      ,   50.1040,   70.966,    0.706, 0.484,  -93.214,  193.422
SPI3_std      ,  -58.6633,   66.672,   -0.880, 0.384, -193.311,   75.985
SPI6_std      ,  -74.5179,   93.478,   -0.797, 0.430, -263.301,  114.265
SPI12_std     ,    4.7270,   51.497,    0.092, 0.927,  -99.273,  108.727
SPEI1_std     ,   23.5974,   41.472,    0.569, 0.572,  -60.157,  107.352
SPEI3_std     ,  -34.4379,   49.100,   -0.701, 0.487, -133.597,   64.722
SPEI6_std     ,    1.0549,   39.508,    0.027, 0.979,  -78.733,   80.842
SPEI12_std    ,  -34.9373,   45.985,   -0.760, 0.452, -127.807,   57.932
SWIA_veg_max  ,    0.3276,    0.651,    0.504, 0.617,   -0.986,    1.642
VICI_veg_max  ,   -0.0820,    0.223,   -0.368, 0.715,   -0.532,    0.368
SWIA_veg_mean ,    0.8544,    2.008,    0.425, 0.673,   -3.201,    4.910
VICI_veg_mean ,    0.0348,    0.388,    0.090, 0.929,   -0.749,    0.819
SWIA_veg_min  ,   -1.5028,    1.889,   -0.796, 0.431,   -5.317,    2.312
VICI_veg_min  , 2.288e-14, 3.56e-14,    0.643, 0.524, -4.9e-14, 9.48e-14
SWIA_veg_std  ,   -0.5615,    0.620,   -0.906, 0.370,   -1.813,    0.691
VICI_veg_std  ,    0.1327,    0.367,    0.361, 0.720,   -0.609,    0.875
SWIA_veg_count,   -3.9677,    8.805,   -0.451, 0.655,  -21.750,   13.815
VICI_veg_count,    0.1419,    1.072,    0.132, 0.895,   -2.023,    2.307
SWIA_mat_max  ,   -1.3745,    4.638,   -0.296, 0.768,  -10.741,    7.992
VICI_mat_max  ,   -0.7977,    0.936,   -0.853, 0.399,   -2.687,    1.092
SWIA_mat_mean ,    0.9315,    1.962,    0.475, 0.638,   -3.031,    4.894
VICI_mat_mean ,    3.8906,    4.936,    0.788, 0.435,   -6.079,   13.860
SWIA_mat_min  ,    0.2231,    0.713,    0.313, 0.756,   -1.217,    1.664
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    0.2071,    1.901,    0.109, 0.914,   -3.632,    4.047
VICI_mat_std  ,   -0.4270,    0.509,   -0.838, 0.407,   -1.456,    0.602
SWIA_mat_count,    3.3572,   10.576,    0.317, 0.753,  -18.002,   24.717
VICI_mat_count,    0.3541,    0.451,    0.784, 0.437,   -0.557,    1.266
Omnibus:      ,30.728,  Durbin-Watson:     ,   2.294
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 173.944
Skew:         ,-0.864,  Prob(JB):          ,1.69e-38
Kurtosis:     , 9.923,  Cond. No.          ,1.17e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.64e-26. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
