                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.520
Model:           ,OLS             ,  Adj. R-squared:    ,   0.095
Method:          ,Least Squares   ,  F-statistic:       ,   1.224
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.237  
Time:            ,13:02:47        ,  Log-Likelihood:    , -163.05
No. Observations:,   101          ,  AIC:               ,   422.1
Df Residuals:    ,    53          ,  BIC:               ,   547.6
Df Model:        ,    47          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      , -108.1784,  609.917,   -0.177, 0.860,-1331.518, 1115.161
SPI3_max      , -128.8851,  884.097,   -0.146, 0.885,-1902.160, 1644.390
SPI6_max      ,   68.6540,  399.040,    0.172, 0.864, -731.718,  869.026
SPI12_max     ,  -26.8876,   70.344,   -0.382, 0.704, -167.981,  114.206
SPEI1_max     ,   21.9517,  291.519,    0.075, 0.940, -562.761,  606.664
SPEI3_max     ,  242.6068, 1832.750,    0.132, 0.895,-3433.424, 3918.638
SPEI6_max     ,  -37.2583,  199.305,   -0.187, 0.852, -437.014,  362.497
SPEI12_max    ,   41.7834,  637.417,    0.066, 0.948,-1236.714, 1320.281
SPI1_median   ,  -80.4239,  678.117,   -0.119, 0.906,-1440.554, 1279.706
SPI3_median   ,  117.5852,  462.209,    0.254, 0.800, -809.489, 1044.660
SPI6_median   ,    7.6661,   70.344,    0.109, 0.914, -133.426,  148.758
SPI12_median  ,   43.3964,  322.652,    0.134, 0.894, -603.762,  690.554
SPEI1_median  ,  189.6981,  909.969,    0.208, 0.836,-1635.468, 2014.864
SPEI3_median  , -193.0002,  429.378,   -0.449, 0.655,-1054.224,  668.224
SPEI6_median  ,   -0.5716,  445.406,   -0.001, 0.999, -893.943,  892.800
SPEI12_median , -108.2951,  806.217,   -0.134, 0.894,-1725.361, 1508.771
SPI1_min      ,  118.6151,  564.751,    0.210, 0.834,-1014.132, 1251.362
SPI3_min      ,  233.2729,  816.398,    0.286, 0.776,-1404.214, 1870.760
SPI6_min      , -151.4823,  112.298,   -1.349, 0.183, -376.724,   73.759
SPI12_min     ,   30.5508,   36.754,    0.831, 0.410,  -43.168,  104.269
SPEI1_min     , -152.9355,  652.807,   -0.234, 0.816,-1462.301, 1156.430
SPEI3_min     , -371.3235, 2144.289,   -0.173, 0.863,-4672.223, 3929.576
SPEI6_min     ,  116.9350,  739.051,    0.158, 0.875,-1365.413, 1599.283
SPEI12_min    ,   68.1542,   81.364,    0.838, 0.406,  -95.041,  231.350
SPI1_std      ,  334.1616, 1676.875,    0.199, 0.843,-3029.224, 3697.547
SPI3_std      ,  451.0809, 1788.465,    0.252, 0.802,-3136.125, 4038.287
SPI6_std      , -183.7704,  674.098,   -0.273, 0.786,-1535.840, 1168.299
SPI12_std     ,   21.5009,  564.902,    0.038, 0.970,-1111.549, 1154.551
SPEI1_std     , -255.7491,  654.663,   -0.391, 0.698,-1568.836, 1057.338
SPEI3_std     , -845.4419, 4966.395,   -0.170, 0.865,-1.08e+04, 9115.884
SPEI6_std     ,  167.7964,  573.210,    0.293, 0.771, -981.918, 1317.511
SPEI12_std    ,  180.1486,  685.099,    0.263, 0.794,-1193.985, 1554.282
SWIA_veg_max  ,    5.1855,   11.844,    0.438, 0.663,  -18.571,   28.942
VICI_veg_max  ,    0.1003,    0.640,    0.157, 0.876,   -1.183,    1.383
SWIA_veg_mean ,    4.1589,   20.138,    0.207, 0.837,  -36.234,   44.551
VICI_veg_mean ,   -0.0200,    0.332,   -0.060, 0.952,   -0.686,    0.646
SWIA_veg_min  ,   -7.0640,   25.661,   -0.275, 0.784,  -58.533,   44.406
VICI_veg_min  ,-6.286e-12, 2.37e-11,   -0.266, 0.792,-5.38e-11, 4.12e-11
SWIA_veg_std  ,   -8.1691,   24.112,   -0.339, 0.736,  -56.532,   40.194
VICI_veg_std  ,   -0.1143,    1.413,   -0.081, 0.936,   -2.949,    2.720
SWIA_veg_count,  -22.9510,   98.039,   -0.234, 0.816, -219.592,  173.690
VICI_veg_count,   -0.6298,    2.489,   -0.253, 0.801,   -5.623,    4.363
SWIA_mat_max  ,   -4.1651,   10.775,   -0.387, 0.701,  -25.777,   17.447
VICI_mat_max  ,    1.7324,    4.458,    0.389, 0.699,   -7.209,   10.674
SWIA_mat_mean ,    0.7137,    1.788,    0.399, 0.691,   -2.873,    4.301
VICI_mat_mean ,   -4.6233,   11.948,   -0.387, 0.700,  -28.587,   19.341
SWIA_mat_min  ,   -0.1924,    0.832,   -0.231, 0.818,   -1.860,    1.475
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,   -0.0306,    1.791,   -0.017, 0.986,   -3.624,    3.563
VICI_mat_std  ,    2.1154,    5.456,    0.388, 0.700,   -8.827,   13.058
SWIA_mat_count,   25.9573,   76.774,    0.338, 0.737, -128.033,  179.947
VICI_mat_count,    1.2063,    3.114,    0.387, 0.700,   -5.039,    7.452
Omnibus:      ,28.315,  Durbin-Watson:     ,   2.221
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  94.968
Skew:         ,-0.860,  Prob(JB):          ,2.39e-21
Kurtosis:     , 7.428,  Cond. No.          ,1.17e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.74e-26. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
