                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.464
Model:           ,OLS             ,  Adj. R-squared:    ,   0.041
Method:          ,Least Squares   ,  F-statistic:       ,   1.096
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.369  
Time:            ,13:47:43        ,  Log-Likelihood:    , -159.23
No. Observations:,   103          ,  AIC:               ,   410.5
Df Residuals:    ,    57          ,  BIC:               ,   531.7
Df Model:        ,    45          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -4.8679,    4.931,   -0.987, 0.328,  -14.742,    5.006
SPI3_max      ,   -2.1984,  127.663,   -0.017, 0.986, -257.839,  253.442
SPI6_max      ,  -21.6313,  145.567,   -0.149, 0.882, -313.124,  269.861
SPI12_max     ,   19.4363,   77.756,    0.250, 0.804, -136.267,  175.140
SPEI1_max     ,   -1.7387,   30.958,   -0.056, 0.955,  -63.732,   60.255
SPEI3_max     ,   13.3018,   75.704,    0.176, 0.861, -138.293,  164.897
SPEI6_max     ,   -7.4810,   15.535,   -0.482, 0.632,  -38.590,   23.628
SPEI12_max    ,   10.2284,   75.794,    0.135, 0.893, -141.547,  162.004
SPI1_median   ,   -3.1494,    7.485,   -0.421, 0.676,  -18.138,   11.839
SPI3_median   ,   -9.4938,   51.617,   -0.184, 0.855, -112.855,   93.868
SPI6_median   ,    8.1359,    8.469,    0.961, 0.341,   -8.822,   25.094
SPI12_median  ,    2.1823,   11.209,    0.195, 0.846,  -20.263,   24.628
SPEI1_median  ,    9.6230,   27.157,    0.354, 0.724,  -44.758,   64.003
SPEI3_median  ,   -9.6914,   11.154,   -0.869, 0.389,  -32.028,   12.645
SPEI6_median  ,    4.5731,   50.239,    0.091, 0.928,  -96.030,  105.176
SPEI12_median ,  -16.0566,    9.780,   -1.642, 0.106,  -35.641,    3.528
SPI1_min      ,    1.5091,   25.767,    0.059, 0.954,  -50.088,   53.106
SPI3_min      ,  -11.8877,   58.289,   -0.204, 0.839, -128.609,  104.833
SPI6_min      ,   -2.5814,   30.833,   -0.084, 0.934,  -64.324,   59.161
SPI12_min     ,    2.4664,   45.731,    0.054, 0.957,  -89.109,   94.042
SPEI1_min     ,    8.0016,   95.245,    0.084, 0.933, -182.724,  198.727
SPEI3_min     ,   20.3973,   50.640,    0.403, 0.689,  -81.007,  121.801
SPEI6_min     ,   -4.8662,    7.896,   -0.616, 0.540,  -20.677,   10.945
SPEI12_min    ,   -5.0731,   34.060,   -0.149, 0.882,  -73.276,   63.130
SPI1_std      ,    6.8301,   19.371,    0.353, 0.726,  -31.959,   45.619
SPI3_std      ,  -16.2599,  122.789,   -0.132, 0.895, -262.140,  229.620
SPI6_std      ,   -5.8749,   59.865,   -0.098, 0.922, -125.752,  114.003
SPI12_std     ,    7.5276,   88.534,    0.085, 0.933, -169.758,  184.813
SPEI1_std     ,   10.1510,   14.949,    0.679, 0.500,  -19.784,   40.086
SPEI3_std     ,   11.3061,   96.348,    0.117, 0.907, -181.627,  204.239
SPEI6_std     ,    2.9673,   75.122,    0.040, 0.969, -147.462,  153.397
SPEI12_std    ,  -14.1152,   48.874,   -0.289, 0.774, -111.983,   83.752
SWIA_veg_max  ,   -2.9900,    8.986,   -0.333, 0.741,  -20.984,   15.004
VICI_veg_max  ,   -3.9768,   18.229,   -0.218, 0.828,  -40.481,   32.527
SWIA_veg_mean ,   -0.7158,   19.566,   -0.037, 0.971,  -39.896,   38.465
VICI_veg_mean ,    1.5424,    7.274,    0.212, 0.833,  -13.024,   16.108
SWIA_veg_min  ,    5.3751,   39.171,    0.137, 0.891,  -73.064,   83.814
VICI_veg_min  ,    1.2751,    7.308,    0.174, 0.862,  -13.359,   15.909
SWIA_veg_std  ,   10.7161,   62.123,    0.172, 0.864, -113.684,  135.116
VICI_veg_std  ,    6.4256,   29.645,    0.217, 0.829,  -52.937,   65.789
SWIA_veg_count,   -3.2001,   30.528,   -0.105, 0.917,  -64.331,   57.930
VICI_veg_count,    1.3150,    3.424,    0.384, 0.702,   -5.541,    8.171
SWIA_mat_max  ,   -2.4343,   12.545,   -0.194, 0.847,  -27.555,   22.686
VICI_mat_max  ,   -9.0468,   71.856,   -0.126, 0.900, -152.936,  134.842
SWIA_mat_mean ,   -1.1374,    7.715,   -0.147, 0.883,  -16.586,   14.311
VICI_mat_mean ,    3.4237,   19.654,    0.174, 0.862,  -35.932,   42.780
SWIA_mat_min  ,   -0.2281,    1.110,   -0.206, 0.838,   -2.450,    1.994
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,   -0.3213,    5.974,   -0.054, 0.957,  -12.285,   11.642
VICI_mat_std  ,   15.9382,  144.592,    0.110, 0.913, -273.601,  305.478
SWIA_mat_count,   19.9658,   91.923,    0.217, 0.829, -164.107,  204.038
VICI_mat_count,   28.3760,  126.542,    0.224, 0.823, -225.020,  281.771
Omnibus:      ,24.293,  Durbin-Watson:     ,   1.942
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  87.731
Skew:         , 0.661,  Prob(JB):          ,8.90e-20
Kurtosis:     , 7.324,  Cond. No.          ,1.36e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 5.73e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
