                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.464
Model:           ,OLS             ,  Adj. R-squared:    ,   0.041
Method:          ,Least Squares   ,  F-statistic:       ,   1.096
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.369  
Time:            ,13:48:34        ,  Log-Likelihood:    , -159.23
No. Observations:,   103          ,  AIC:               ,   410.5
Df Residuals:    ,    57          ,  BIC:               ,   531.7
Df Model:        ,    45          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -5.1422,    3.476,   -1.479, 0.145,  -12.102,    1.818
SPI3_max      ,   -2.0874,  228.588,   -0.009, 0.993, -459.827,  455.653
SPI6_max      ,   -8.1072,  940.568,   -0.009, 0.993,-1891.561, 1875.347
SPI12_max     ,   12.5041,  761.932,    0.016, 0.987,-1513.237, 1538.246
SPEI1_max     ,   -3.9407,  147.864,   -0.027, 0.979, -300.033,  292.152
SPEI3_max     ,   22.1704,   29.756,    0.745, 0.459,  -37.415,   81.756
SPEI6_max     ,  -24.1967,  158.447,   -0.153, 0.879, -341.481,  293.088
SPEI12_max    ,    3.9621,  425.896,    0.009, 0.993, -848.881,  856.805
SPI1_median   ,    3.9488,  251.311,    0.016, 0.988, -499.292,  507.190
SPI3_median   ,  -13.4337,  217.338,   -0.062, 0.951, -448.645,  421.778
SPI6_median   ,    6.7011,  135.425,    0.049, 0.961, -264.483,  277.885
SPI12_median  ,    0.8426,   88.640,    0.010, 0.992, -176.655,  178.341
SPEI1_median  ,    2.7009,  386.239,    0.007, 0.994, -770.729,  776.131
SPEI3_median  ,    3.4744,  106.216,    0.033, 0.974, -209.220,  216.168
SPEI6_median  ,   -2.2311,   33.288,   -0.067, 0.947,  -68.890,   64.428
SPEI12_median ,    0.9017,   91.022,    0.010, 0.992, -181.366,  183.170
SPI1_min      ,    2.1273,  240.163,    0.009, 0.993, -478.790,  483.045
SPI3_min      ,  -13.9409,  223.803,   -0.062, 0.951, -462.099,  434.217
SPI6_min      ,   -7.7121,   37.484,   -0.206, 0.838,  -82.772,   67.348
SPI12_min     ,    0.5979,  100.548,    0.006, 0.995, -200.747,  201.943
SPEI1_min     ,    2.8601,  236.638,    0.012, 0.990, -470.999,  476.719
SPEI3_min     ,   30.8989,  217.775,    0.142, 0.888, -405.189,  466.986
SPEI6_min     ,   -0.6148,  110.608,   -0.006, 0.996, -222.102,  220.873
SPEI12_min    ,   -7.1475,  276.203,   -0.026, 0.979, -560.235,  545.940
SPI1_std      ,   10.9592,  174.116,    0.063, 0.950, -337.703,  359.621
SPI3_std      ,   -5.5602,  474.305,   -0.012, 0.991, -955.339,  944.219
SPI6_std      ,  -17.6993,  105.057,   -0.168, 0.867, -228.073,  192.675
SPI12_std     ,    7.5144,  206.663,    0.036, 0.971, -406.320,  421.349
SPEI1_std     ,    9.7335,  594.317,    0.016, 0.987,-1180.365, 1199.832
SPEI3_std     ,   -1.5329,  299.863,   -0.005, 0.996, -601.999,  598.933
SPEI6_std     ,    3.9234,  221.555,    0.018, 0.986, -439.733,  447.579
SPEI12_std    ,  -13.4374,   16.364,   -0.821, 0.415,  -46.207,   19.332
SWIA_veg_max  ,   -6.6625,   91.206,   -0.073, 0.942, -189.299,  175.974
VICI_veg_max  ,   -1.6350,  188.457,   -0.009, 0.993, -379.013,  375.743
SWIA_veg_mean ,   -0.0640,   21.389,   -0.003, 0.998,  -42.896,   42.768
VICI_veg_mean ,    0.9960,  125.917,    0.008, 0.994, -251.149,  253.141
SWIA_veg_min  ,    1.8922,    7.750,    0.244, 0.808,  -13.628,   17.412
VICI_veg_min  ,    0.5447,   57.654,    0.009, 0.992, -114.906,  115.996
SWIA_veg_std  ,    4.3979,   30.173,    0.146, 0.885,  -56.022,   64.818
VICI_veg_std  ,    1.8499,  351.348,    0.005, 0.996, -701.712,  705.412
SWIA_veg_count,   22.0049,  507.600,    0.043, 0.966, -994.446, 1038.456
VICI_veg_count,   -9.2801,  321.667,   -0.029, 0.977, -653.407,  634.847
SWIA_mat_max  ,    5.9720,  167.868,    0.036, 0.972, -330.178,  342.122
VICI_mat_max  ,    5.9093,  434.754,    0.014, 0.989, -864.671,  876.489
SWIA_mat_mean ,   -0.8366,   37.364,   -0.022, 0.982,  -75.658,   73.984
VICI_mat_mean ,   -0.3666,  475.928,   -0.001, 0.999, -953.396,  952.663
SWIA_mat_min  ,   -0.2093,   10.586,   -0.020, 0.984,  -21.407,   20.988
VICI_mat_min  ,   -7.1212,   59.018,   -0.121, 0.904, -125.303,  111.061
SWIA_mat_std  ,    0.0746,   25.988,    0.003, 0.998,  -51.965,   52.114
VICI_mat_std  ,  -13.2103,  367.167,   -0.036, 0.971, -748.449,  722.029
SWIA_mat_count,  -11.8727,  430.277,   -0.028, 0.978, -873.488,  849.742
VICI_mat_count,   -3.4061,  547.738,   -0.006, 0.995,-1100.232, 1093.419
Omnibus:      ,24.293,  Durbin-Watson:     ,   1.942
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  87.731
Skew:         , 0.661,  Prob(JB):          ,8.90e-20
Kurtosis:     , 7.324,  Cond. No.          ,1.34e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 6.57e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
