                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.578
Model:           ,OLS             ,  Adj. R-squared:    ,   0.145
Method:          ,Least Squares   ,  F-statistic:       ,   1.335
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.182  
Time:            ,13:20:39        ,  Log-Likelihood:    , -126.17
No. Observations:,    82          ,  AIC:               ,   336.3
Df Residuals:    ,    40          ,  BIC:               ,   437.4
Df Model:        ,    41          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   71.3135,   96.638,    0.738, 0.465, -123.999,  266.626
SPI3_max      , -382.5389,  376.040,   -1.017, 0.315,-1142.543,  377.465
SPI6_max      ,  122.5312,  145.453,    0.842, 0.405, -171.441,  416.503
SPI12_max     ,   73.1820,   73.914,    0.990, 0.328,  -76.204,  222.568
SPEI1_max     ,  -37.5159,  103.939,   -0.361, 0.720, -247.585,  172.553
SPEI3_max     ,   15.1556,   44.339,    0.342, 0.734,  -74.458,  104.769
SPEI6_max     , -106.8115,  109.423,   -0.976, 0.335, -327.964,  114.341
SPEI12_max    ,  130.3926,  138.587,    0.941, 0.352, -149.701,  410.486
SPI1_median   ,  -28.0433,   23.597,   -1.188, 0.242,  -75.735,   19.648
SPI3_median   ,   50.2282,   75.794,    0.663, 0.511, -102.957,  203.413
SPI6_median   ,   14.2530,   13.596,    1.048, 0.301,  -13.226,   41.732
SPI12_median  ,   18.0917,   18.265,    0.990, 0.328,  -18.824,   55.008
SPEI1_median  ,  -41.7792,   47.837,   -0.873, 0.388, -138.461,   54.902
SPEI3_median  ,  -46.3055,   88.658,   -0.522, 0.604, -225.490,  132.879
SPEI6_median  ,  -80.7233,   69.013,   -1.170, 0.249, -220.204,   58.758
SPEI12_median ,   -3.2954,    9.866,   -0.334, 0.740,  -23.236,   16.645
SPI1_min      ,  -26.9938,   42.431,   -0.636, 0.528, -112.750,   58.762
SPI3_min      ,  -82.5574,   73.899,   -1.117, 0.271, -231.912,   66.797
SPI6_min      ,  120.3133,  102.752,    1.171, 0.249,  -87.356,  327.982
SPI12_min     , -217.7830,  217.695,   -1.000, 0.323, -657.761,  222.195
SPEI1_min     , -203.0074,  212.054,   -0.957, 0.344, -631.584,  225.569
SPEI3_min     ,  241.9958,  240.392,    1.007, 0.320, -243.854,  727.845
SPEI6_min     , -104.6482,  128.155,   -0.817, 0.419, -363.660,  154.363
SPEI12_min    , -141.4929,  148.829,   -0.951, 0.347, -442.287,  159.301
SPI1_std      , -281.9633,  345.091,   -0.817, 0.419, -979.419,  415.492
SPI3_std      ,  125.3158,  151.934,    0.825, 0.414, -181.754,  432.386
SPI6_std      ,   27.0053,   42.626,    0.634, 0.530,  -59.144,  113.155
SPI12_std     , -390.0123,  396.185,   -0.984, 0.331,-1190.733,  410.708
SPEI1_std     ,  129.9245,  188.736,    0.688, 0.495, -251.525,  511.374
SPEI3_std     ,  136.9899,  124.982,    1.096, 0.280, -115.609,  389.589
SPEI6_std     , -181.8439,  220.963,   -0.823, 0.415, -628.428,  264.740
SPEI12_std    , -349.1430,  351.895,   -0.992, 0.327,-1060.350,  362.064
SWIA_veg_max  ,   -0.0963,    0.668,   -0.144, 0.886,   -1.446,    1.253
VICI_veg_max  ,   -4.2381,    3.972,   -1.067, 0.292,  -12.266,    3.790
SWIA_veg_mean ,   -6.0394,    5.577,   -1.083, 0.285,  -17.312,    5.233
VICI_veg_mean ,    6.2283,    5.191,    1.200, 0.237,   -4.262,   16.719
SWIA_veg_min  ,    2.9115,    2.808,    1.037, 0.306,   -2.763,    8.586
VICI_veg_min  ,-7.214e-13, 7.52e-13,   -0.960, 0.343,-2.24e-12, 7.98e-13
SWIA_veg_std  ,   -4.1668,    4.825,   -0.864, 0.393,  -13.918,    5.584
VICI_veg_std  ,    3.0121,    5.646,    0.534, 0.597,   -8.398,   14.422
SWIA_veg_count,   20.2116,   18.212,    1.110, 0.274,  -16.597,   57.020
VICI_veg_count,    8.0239,    6.653,    1.206, 0.235,   -5.422,   21.470
SWIA_mat_max  ,   -6.5184,    8.204,   -0.795, 0.432,  -23.099,   10.062
VICI_mat_max  ,    0.0211,    0.525,    0.040, 0.968,   -1.041,    1.083
SWIA_mat_mean ,    0.6298,    1.602,    0.393, 0.696,   -2.608,    3.868
VICI_mat_mean ,    1.0610,    1.973,    0.538, 0.594,   -2.927,    5.049
SWIA_mat_min  ,    0.0589,    0.686,    0.086, 0.932,   -1.328,    1.446
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,   -0.0289,    1.720,   -0.017, 0.987,   -3.505,    3.447
VICI_mat_std  ,    0.0939,    0.109,    0.863, 0.393,   -0.126,    0.314
SWIA_mat_count,   -4.5147,    8.293,   -0.544, 0.589,  -21.276,   12.246
VICI_mat_count,    0.1269,    0.217,    0.585, 0.562,   -0.312,    0.566
Omnibus:      ,30.658,  Durbin-Watson:     ,   2.295
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 172.898
Skew:         ,-0.863,  Prob(JB):          ,2.86e-38
Kurtosis:     , 9.901,  Cond. No.          ,1.19e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.6e-26. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
