                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.509
Model:           ,OLS             ,  Adj. R-squared:    ,   0.052
Method:          ,Least Squares   ,  F-statistic:       ,   1.114
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.362  
Time:            ,13:51:06        ,  Log-Likelihood:    , -125.97
No. Observations:,    86          ,  AIC:               ,   335.9
Df Residuals:    ,    44          ,  BIC:               ,   439.0
Df Model:        ,    41          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.3005,    2.416,   -0.538, 0.593,   -6.170,    3.569
SPI3_max      ,   -1.4236,   20.932,   -0.068, 0.946,  -43.609,   40.761
SPI6_max      ,    0.5245,   14.424,    0.036, 0.971,  -28.545,   29.594
SPI12_max     ,   -3.7747,    8.546,   -0.442, 0.661,  -20.998,   13.448
SPEI1_max     ,    5.2432,   10.034,    0.523, 0.604,  -14.979,   25.466
SPEI3_max     ,    5.7080,   25.729,    0.222, 0.825,  -46.145,   57.561
SPEI6_max     ,  -10.0709,   10.452,   -0.964, 0.341,  -31.136,   10.994
SPEI12_max    ,   -0.6430,   40.259,   -0.016, 0.987,  -81.779,   80.493
SPI1_median   ,   -0.7352,   17.106,   -0.043, 0.966,  -35.211,   33.740
SPI3_median   ,   14.7236,   45.892,    0.321, 0.750,  -77.766,  107.213
SPI6_median   ,   -1.4703,   16.810,   -0.087, 0.931,  -35.348,   32.407
SPI12_median  ,    0.1089,    1.968,    0.055, 0.956,   -3.857,    4.075
SPEI1_median  ,    7.5953,   32.641,    0.233, 0.817,  -58.188,   73.379
SPEI3_median  ,   -5.1101,   34.682,   -0.147, 0.884,  -75.008,   64.788
SPEI6_median  ,    0.7698,   28.273,    0.027, 0.978,  -56.211,   57.751
SPEI12_median ,    3.1806,   37.001,    0.086, 0.932,  -71.389,   77.750
SPI1_min      ,    2.5421,    3.930,    0.647, 0.521,   -5.379,   10.463
SPI3_min      ,   -3.1942,    8.493,   -0.376, 0.709,  -20.311,   13.923
SPI6_min      ,    4.1380,   16.997,    0.243, 0.809,  -30.117,   38.393
SPI12_min     ,   -0.5500,    3.099,   -0.177, 0.860,   -6.796,    5.696
SPEI1_min     ,   -5.3007,    9.381,   -0.565, 0.575,  -24.206,   13.605
SPEI3_min     ,    4.0351,   17.560,    0.230, 0.819,  -31.354,   39.425
SPEI6_min     ,   -4.9607,   17.814,   -0.278, 0.782,  -40.862,   30.940
SPEI12_min    ,    3.4158,   11.537,    0.296, 0.769,  -19.835,   26.667
SPI1_std      ,    5.4257,   21.978,    0.247, 0.806,  -38.868,   49.719
SPI3_std      ,   -3.7721,   11.150,   -0.338, 0.737,  -26.244,   18.700
SPI6_std      ,    7.6746,   36.519,    0.210, 0.835,  -65.924,   81.273
SPI12_std     ,    4.1365,   22.362,    0.185, 0.854,  -40.932,   49.205
SPEI1_std     ,   -7.0635,   50.734,   -0.139, 0.890, -109.312,   95.185
SPEI3_std     ,    2.3821,   31.266,    0.076, 0.940,  -60.631,   65.395
SPEI6_std     ,   -6.6558,   31.383,   -0.212, 0.833,  -69.904,   56.593
SPEI12_std    ,   -0.3720,    4.498,   -0.083, 0.934,   -9.437,    8.693
SWIA_veg_max  ,   -0.0096,   12.844,   -0.001, 0.999,  -25.895,   25.876
VICI_veg_max  ,   -1.5532,    7.898,   -0.197, 0.845,  -17.470,   14.364
SWIA_veg_mean ,   -0.2888,    3.544,   -0.082, 0.935,   -7.431,    6.853
VICI_veg_mean ,   -0.3810,    0.643,   -0.593, 0.556,   -1.676,    0.914
SWIA_veg_min  ,   -0.3504,   10.191,   -0.034, 0.973,  -20.889,   20.188
VICI_veg_min  ,    1.6441,    6.812,    0.241, 0.810,  -12.084,   15.372
SWIA_veg_std  ,   -0.9687,   23.176,   -0.042, 0.967,  -47.676,   45.739
VICI_veg_std  ,    4.2156,   18.274,    0.231, 0.819,  -32.613,   41.044
SWIA_veg_count,   -0.3684,    3.638,   -0.101, 0.920,   -7.701,    6.964
VICI_veg_count,    4.7830,    2.191,    2.183, 0.034,    0.368,    9.198
SWIA_mat_max  ,   -0.3606,    1.702,   -0.212, 0.833,   -3.791,    3.070
VICI_mat_max  ,    1.0057,   13.875,    0.072, 0.943,  -26.957,   28.968
SWIA_mat_mean ,    0.4678,    0.609,    0.768, 0.447,   -0.760,    1.696
VICI_mat_mean ,    1.5221,    0.950,    1.603, 0.116,   -0.392,    3.436
SWIA_mat_min  ,    0.2128,    0.857,    0.248, 0.805,   -1.515,    1.941
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    1.4191,    3.783,    0.375, 0.709,   -6.205,    9.043
VICI_mat_std  ,   -5.2003,   36.653,   -0.142, 0.888,  -79.069,   68.668
SWIA_mat_count,   -0.2274,    3.667,   -0.062, 0.951,   -7.618,    7.163
VICI_mat_count,    2.4355,    7.094,    0.343, 0.733,  -11.862,   16.733
Omnibus:      ,33.657,  Durbin-Watson:     ,   2.187
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 179.070
Skew:         , 0.984,  Prob(JB):          ,1.30e-39
Kurtosis:     , 9.790,  Cond. No.          ,1.27e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 6.73e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
