                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.670
Model:           ,OLS             ,  Adj. R-squared:    ,   0.391
Method:          ,Least Squares   ,  F-statistic:       ,   2.401
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00261 
Time:            ,14:20:40        ,  Log-Likelihood:    , -164.08
No. Observations:,    84          ,  AIC:               ,   406.2
Df Residuals:    ,    45          ,  BIC:               ,   501.0
Df Model:        ,    38          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    0.1598,    3.767,    0.042, 0.966,   -7.428,    7.747
SPI3_max      ,    5.0473,   12.090,    0.417, 0.678,  -19.303,   29.398
SPI6_max      ,   -4.7832,    7.454,   -0.642, 0.524,  -19.797,   10.231
SPI12_max     ,    3.4013,    7.876,    0.432, 0.668,  -12.461,   19.264
SPEI1_max     ,   -5.2802,    9.374,   -0.563, 0.576,  -24.161,   13.601
SPEI3_max     ,   -9.9796,   16.881,   -0.591, 0.557,  -43.979,   24.020
SPEI6_max     ,    2.0565,    6.106,    0.337, 0.738,  -10.242,   14.354
SPEI12_max    ,    3.2859,    9.607,    0.342, 0.734,  -16.064,   22.636
SPI1_median   ,   -4.4396,    4.384,   -1.013, 0.317,  -13.270,    4.391
SPI3_median   ,   -0.7775,   10.218,   -0.076, 0.940,  -21.358,   19.803
SPI6_median   ,    0.5060,    3.345,    0.151, 0.880,   -6.232,    7.244
SPI12_median  ,   -0.0459,    2.722,   -0.017, 0.987,   -5.528,    5.436
SPEI1_median  ,    0.5389,    5.197,    0.104, 0.918,   -9.928,   11.006
SPEI3_median  ,   -0.3539,   15.927,   -0.022, 0.982,  -32.432,   31.724
SPEI6_median  ,   -2.3789,   11.445,   -0.208, 0.836,  -25.431,   20.673
SPEI12_median ,    2.5137,   15.553,    0.162, 0.872,  -28.811,   33.839
SPI1_min      ,    1.2809,    1.174,    1.091, 0.281,   -1.083,    3.645
SPI3_min      ,   -0.5464,    9.842,   -0.056, 0.956,  -20.369,   19.276
SPI6_min      ,    2.3552,    3.478,    0.677, 0.502,   -4.650,    9.361
SPI12_min     ,   -4.8864,    8.695,   -0.562, 0.577,  -22.398,   12.626
SPEI1_min     ,    8.7655,    9.805,    0.894, 0.376,  -10.984,   28.515
SPEI3_min     ,    3.9908,    7.245,    0.551, 0.584,  -10.601,   18.583
SPEI6_min     ,   -3.6192,    4.533,   -0.798, 0.429,  -12.749,    5.510
SPEI12_min    ,    3.9738,    4.074,    0.975, 0.335,   -4.232,   12.180
SPI1_std      ,    3.2536,    3.912,    0.832, 0.410,   -4.625,   11.132
SPI3_std      ,    5.1138,   10.795,    0.474, 0.638,  -16.628,   26.856
SPI6_std      ,    6.3136,   13.366,    0.472, 0.639,  -20.607,   33.235
SPI12_std     ,   -2.1372,    8.356,   -0.256, 0.799,  -18.968,   14.693
SPEI1_std     ,   17.1761,   25.591,    0.671, 0.506,  -34.366,   68.718
SPEI3_std     ,   -0.1675,    6.934,   -0.024, 0.981,  -14.134,   13.799
SPEI6_std     ,   -3.7223,    8.800,   -0.423, 0.674,  -21.446,   14.001
SPEI12_std    ,   -1.5852,    9.442,   -0.168, 0.867,  -20.603,   17.432
SWIA_veg_max  ,   -0.1097,    0.715,   -0.154, 0.879,   -1.549,    1.329
VICI_veg_max  ,    0.2897,    3.531,    0.082, 0.935,   -6.821,    7.401
SWIA_veg_mean ,    0.2815,    0.317,    0.887, 0.380,   -0.357,    0.920
VICI_veg_mean ,    0.0856,    2.230,    0.038, 0.970,   -4.405,    4.577
SWIA_veg_min  ,   -0.0374,    0.912,   -0.041, 0.967,   -1.874,    1.800
VICI_veg_min  ,   -0.0770,    1.253,   -0.061, 0.951,   -2.601,    2.447
SWIA_veg_std  ,   -0.0692,    1.789,   -0.039, 0.969,   -3.672,    3.533
VICI_veg_std  ,   -0.5347,    8.052,   -0.066, 0.947,  -16.753,   15.683
SWIA_veg_count,   -1.9444,    4.957,   -0.392, 0.697,  -11.929,    8.040
VICI_veg_count,   -1.3490,   20.604,   -0.065, 0.948,  -42.847,   40.149
SWIA_mat_max  ,   -0.2626,    0.765,   -0.343, 0.733,   -1.804,    1.279
VICI_mat_max  ,   -0.1027,    1.671,   -0.061, 0.951,   -3.467,    3.262
SWIA_mat_mean ,   -0.0893,    0.365,   -0.245, 0.808,   -0.825,    0.646
VICI_mat_mean ,   -0.0444,    0.723,   -0.061, 0.951,   -1.500,    1.411
SWIA_mat_min  ,    0.2613,    0.628,    0.416, 0.679,   -1.004,    1.526
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    0.5977,    1.459,    0.410, 0.684,   -2.341,    3.537
VICI_mat_std  ,   -0.0399,    0.649,   -0.061, 0.951,   -1.347,    1.268
SWIA_mat_count,    0.3976,    3.961,    0.100, 0.920,   -7.580,    8.375
VICI_mat_count,   -0.0062,    0.100,   -0.061, 0.951,   -0.208,    0.196
Omnibus:      , 9.542,  Durbin-Watson:     ,   2.099
Prob(Omnibus):, 0.008,  Jarque-Bera (JB):  ,  21.360
Skew:         , 0.185,  Prob(JB):          ,2.30e-05
Kurtosis:     , 5.442,  Cond. No.          ,1.27e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 7.68e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
