                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.461
Model:           ,OLS             ,  Adj. R-squared:    ,   0.052
Method:          ,Least Squares   ,  F-statistic:       ,   1.126
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.333  
Time:            ,13:45:37        ,  Log-Likelihood:    , -159.53
No. Observations:,   103          ,  AIC:               ,   409.1
Df Residuals:    ,    58          ,  BIC:               ,   527.6
Df Model:        ,    44          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   17.0821,  100.805,    0.169, 0.866, -184.701,  218.865
SPI3_max      ,   -8.4914,   23.230,   -0.366, 0.716,  -54.990,   38.008
SPI6_max      ,   22.9870,   77.761,    0.296, 0.769, -132.669,  178.643
SPI12_max     ,   15.5866,  114.266,    0.136, 0.892, -213.141,  244.314
SPEI1_max     ,  -39.4893,  235.472,   -0.168, 0.867, -510.838,  431.860
SPEI3_max     ,  -10.3106,  135.666,   -0.076, 0.940, -281.876,  261.254
SPEI6_max     ,  -45.6619,  171.758,   -0.266, 0.791, -389.473,  298.149
SPEI12_max    ,   22.1579,   79.763,    0.278, 0.782, -137.506,  181.822
SPI1_median   ,   15.8113,  119.453,    0.132, 0.895, -223.300,  254.923
SPI3_median   ,   29.7562,  202.292,    0.147, 0.884, -375.175,  434.687
SPI6_median   ,   -0.0224,   28.184,   -0.001, 0.999,  -56.439,   56.395
SPI12_median  ,    4.2489,   12.400,    0.343, 0.733,  -20.573,   29.071
SPEI1_median  ,  -10.1688,  127.342,   -0.080, 0.937, -265.071,  244.733
SPEI3_median  ,  -94.4008,  434.989,   -0.217, 0.829, -965.126,  776.325
SPEI6_median  ,   35.2530,  143.264,    0.246, 0.806, -251.522,  322.028
SPEI12_median ,   -5.4230,   28.545,   -0.190, 0.850,  -62.561,   51.715
SPI1_min      ,   -8.7654,   68.519,   -0.128, 0.899, -145.921,  128.390
SPI3_min      ,   -5.0024,    6.198,   -0.807, 0.423,  -17.409,    7.404
SPI6_min      ,  -32.5806,  158.597,   -0.205, 0.838, -350.048,  284.887
SPI12_min     ,  -12.1942,   57.658,   -0.211, 0.833, -127.609,  103.220
SPEI1_min     ,   20.8391,  147.366,    0.141, 0.888, -274.146,  315.824
SPEI3_min     ,   38.4772,  122.180,    0.315, 0.754, -206.094,  283.048
SPEI6_min     ,   53.9150,  290.218,    0.186, 0.853, -527.019,  634.849
SPEI12_min    ,  -25.0363,  195.206,   -0.128, 0.898, -415.784,  365.711
SPI1_std      ,  -41.9459,  235.560,   -0.178, 0.859, -513.471,  429.579
SPI3_std      ,    0.5380,   20.269,    0.027, 0.979,  -40.035,   41.111
SPI6_std      ,  -75.5681,  370.321,   -0.204, 0.839, -816.846,  665.710
SPI12_std     ,  -27.5790,  178.564,   -0.154, 0.878, -385.013,  329.855
SPEI1_std     ,   93.0810,  488.820,    0.190, 0.850, -885.399, 1071.560
SPEI3_std     ,   47.3377,  250.502,    0.189, 0.851, -454.096,  548.771
SPEI6_std     ,  129.0630,  664.775,    0.194, 0.847,-1201.630, 1459.756
SPEI12_std    ,  -76.4732,  455.969,   -0.168, 0.867, -989.195,  836.249
SWIA_veg_max  ,    0.9071,   12.121,    0.075, 0.941,  -23.355,   25.169
VICI_veg_max  ,   -0.2688,    0.922,   -0.292, 0.772,   -2.114,    1.576
SWIA_veg_mean ,   -0.3439,   13.198,   -0.026, 0.979,  -26.763,   26.075
VICI_veg_mean ,   -0.6350,    1.691,   -0.376, 0.709,   -4.019,    2.749
SWIA_veg_min  ,    0.7822,   10.870,    0.072, 0.943,  -20.977,   22.541
VICI_veg_min  ,    0.5948,    1.135,    0.524, 0.602,   -1.677,    2.867
SWIA_veg_std  ,    1.1993,    7.091,    0.169, 0.866,  -12.995,   15.394
VICI_veg_std  ,    1.0827,    0.745,    1.454, 0.151,   -0.408,    2.573
SWIA_veg_count,   -6.0885,   68.792,   -0.089, 0.930, -143.791,  131.614
VICI_veg_count,    5.6388,    9.165,    0.615, 0.541,  -12.706,   23.984
SWIA_mat_max  ,   -1.3638,    9.240,   -0.148, 0.883,  -19.860,   17.132
VICI_mat_max  ,   -0.7219,    5.926,   -0.122, 0.903,  -12.583,   11.139
SWIA_mat_mean ,   -0.9496,    7.293,   -0.130, 0.897,  -15.547,   13.648
VICI_mat_mean ,    1.7739,   12.507,    0.142, 0.888,  -23.262,   26.810
SWIA_mat_min  ,    1.4965,   10.089,    0.148, 0.883,  -18.699,   21.693
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,   -0.3406,    6.053,   -0.056, 0.955,  -12.458,   11.776
VICI_mat_std  ,    0.1181,    0.573,    0.206, 0.837,   -1.028,    1.265
SWIA_mat_count,    7.6147,   21.656,    0.352, 0.726,  -35.734,   50.963
VICI_mat_count,   -0.2952,    2.179,   -0.136, 0.893,   -4.656,    4.066
Omnibus:      ,23.910,  Durbin-Watson:     ,   2.007
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  84.531
Skew:         , 0.655,  Prob(JB):          ,4.41e-19
Kurtosis:     , 7.240,  Cond. No.          ,1.37e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 5.11e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
