                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.464
Model:           ,OLS             ,  Adj. R-squared:    ,   0.041
Method:          ,Least Squares   ,  F-statistic:       ,   1.096
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.369  
Time:            ,13:48:21        ,  Log-Likelihood:    , -159.23
No. Observations:,   103          ,  AIC:               ,   410.5
Df Residuals:    ,    57          ,  BIC:               ,   531.7
Df Model:        ,    45          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.9457,   99.062,   -0.010, 0.992, -199.313,  197.422
SPI3_max      ,    3.2822,  248.833,    0.013, 0.990, -494.997,  501.562
SPI6_max      ,  -17.3089,  640.334,   -0.027, 0.979,-1299.556, 1264.938
SPI12_max     ,   15.7576,  575.311,    0.027, 0.978,-1136.283, 1167.798
SPEI1_max     ,   -3.7220,  275.898,   -0.013, 0.989, -556.198,  548.754
SPEI3_max     ,   13.2830,  161.146,    0.082, 0.935, -309.406,  335.972
SPEI6_max     ,  -13.2031,  138.956,   -0.095, 0.925, -291.457,  265.051
SPEI12_max    ,   -6.8428,  634.304,   -0.011, 0.991,-1277.014, 1263.328
SPI1_median   ,   -4.0713,   72.748,   -0.056, 0.956, -149.747,  141.605
SPI3_median   ,   -5.9776,  211.108,   -0.028, 0.978, -428.713,  416.758
SPI6_median   ,   11.8030,   44.463,    0.265, 0.792,  -77.232,  100.838
SPI12_median  ,    2.7301,   58.432,    0.047, 0.963, -114.279,  119.739
SPEI1_median  ,   12.9070,  200.318,    0.064, 0.949, -388.223,  414.037
SPEI3_median  ,  -14.2466,   78.506,   -0.181, 0.857, -171.451,  142.958
SPEI6_median  ,    0.2194,  115.758,    0.002, 0.998, -231.583,  232.021
SPEI12_median ,  -10.6052,  198.600,   -0.053, 0.958, -408.295,  387.084
SPI1_min      ,   -0.6034,    4.032,   -0.150, 0.882,   -8.678,    7.471
SPI3_min      ,  -12.2149,  201.762,   -0.061, 0.952, -416.236,  391.806
SPI6_min      ,   -2.8835,   38.211,   -0.075, 0.940,  -79.399,   73.632
SPI12_min     ,    1.7471,   73.019,    0.024, 0.981, -144.470,  147.965
SPEI1_min     ,    6.3237,   25.763,    0.245, 0.807,  -45.265,   57.913
SPEI3_min     ,   27.8999,  415.092,    0.067, 0.947, -803.307,  859.107
SPEI6_min     ,   -3.9115,   91.361,   -0.043, 0.966, -186.858,  179.035
SPEI12_min    ,    7.1147,  214.283,    0.033, 0.974, -421.980,  436.210
SPI1_std      ,    1.8952,  270.053,    0.007, 0.994, -538.877,  542.667
SPI3_std      ,   -5.3060,   57.085,   -0.093, 0.926, -119.618,  109.006
SPI6_std      ,   -6.3197,   74.336,   -0.085, 0.933, -155.175,  142.535
SPI12_std     ,   10.7180,  164.182,    0.065, 0.948, -318.051,  339.487
SPEI1_std     ,   11.2288,  638.649,    0.018, 0.986,-1267.643, 1290.101
SPEI3_std     ,   -2.5223,  146.210,   -0.017, 0.986, -295.303,  290.258
SPEI6_std     ,    7.8630,  306.227,    0.026, 0.980, -605.346,  621.072
SPEI12_std    ,   -2.3895,   77.830,   -0.031, 0.976, -158.241,  153.462
SWIA_veg_max  ,   -5.8917,  111.244,   -0.053, 0.958, -228.654,  216.871
VICI_veg_max  ,    0.9653,  135.362,    0.007, 0.994, -270.093,  272.023
SWIA_veg_mean ,    0.2507,   39.948,    0.006, 0.995,  -79.744,   80.246
VICI_veg_mean ,    0.3796,   87.540,    0.004, 0.997, -174.916,  175.675
SWIA_veg_min  ,    1.3332,   40.052,    0.033, 0.974,  -78.869,   81.535
VICI_veg_min  ,   -0.9156,   15.824,   -0.058, 0.954,  -32.604,   30.772
SWIA_veg_std  ,    3.3899,   26.809,    0.126, 0.900,  -50.295,   57.075
VICI_veg_std  ,   -3.2785,  254.430,   -0.013, 0.990, -512.766,  506.209
SWIA_veg_count,   19.1394,  495.448,    0.039, 0.969, -972.979, 1011.257
VICI_veg_count,   -7.9506,  157.550,   -0.050, 0.960, -323.439,  307.538
SWIA_mat_max  ,    5.3897,  174.564,    0.031, 0.975, -344.168,  354.948
VICI_mat_max  ,    4.5513,  242.749,    0.019, 0.985, -481.546,  490.649
SWIA_mat_mean ,   -0.8233,   34.727,   -0.024, 0.981,  -70.364,   68.717
VICI_mat_mean ,    1.4651,   93.984,    0.016, 0.988, -186.734,  189.664
SWIA_mat_min  ,   -0.1411,    9.498,   -0.015, 0.988,  -19.161,   18.879
VICI_mat_min  ,  -12.0488,  574.612,   -0.021, 0.983,-1162.689, 1138.592
SWIA_mat_std  ,    0.0472,   24.409,    0.002, 0.998,  -48.831,   48.926
VICI_mat_std  ,  -12.7369,  644.825,   -0.020, 0.984,-1303.978, 1278.504
SWIA_mat_count,  -11.8762,  489.377,   -0.024, 0.981, -991.836,  968.084
VICI_mat_count,   -5.0034,  797.493,   -0.006, 0.995,-1601.956, 1591.950
Omnibus:      ,24.293,  Durbin-Watson:     ,   1.942
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  87.731
Skew:         , 0.661,  Prob(JB):          ,8.90e-20
Kurtosis:     , 7.324,  Cond. No.          ,1.34e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 6.37e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
