                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.605
Model:           ,OLS             ,  Adj. R-squared:    ,   0.296
Method:          ,Least Squares   ,  F-statistic:       ,   1.957
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00959 
Time:            ,12:43:23        ,  Log-Likelihood:    , -148.35
No. Observations:,    99          ,  AIC:               ,   384.7
Df Residuals:    ,    55          ,  BIC:               ,   498.9
Df Model:        ,    43          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,-1092.8319, 1140.321,   -0.958, 0.342,-3378.086, 1192.422
SPI3_max      , 5672.3910, 5854.252,    0.969, 0.337,-6059.792, 1.74e+04
SPI6_max      , 3396.9896, 3481.588,    0.976, 0.333,-3580.269, 1.04e+04
SPI12_max     , 1513.4367, 1606.382,    0.942, 0.350,-1705.824, 4732.697
SPEI1_max     , 2827.9688, 2950.802,    0.958, 0.342,-3085.571, 8741.509
SPEI3_max     , -503.6239,  476.460,   -1.057, 0.295,-1458.472,  451.224
SPEI6_max     , -257.5401,  252.265,   -1.021, 0.312, -763.091,  248.011
SPEI12_max    ,  158.8591,  178.279,    0.891, 0.377, -198.421,  516.139
SPI1_median   , 1059.6407, 1090.189,    0.972, 0.335,-1125.146, 3244.427
SPI3_median   , -580.5032,  565.688,   -1.026, 0.309,-1714.168,  553.162
SPI6_median   ,  339.0268,  306.555,    1.106, 0.274, -275.322,  953.376
SPI12_median  ,-2414.0060, 2570.186,   -0.939, 0.352,-7564.774, 2736.762
SPEI1_median  , -612.3557,  630.469,   -0.971, 0.336,-1875.844,  651.133
SPEI3_median  ,  667.6763,  647.919,    1.030, 0.307, -630.782, 1966.134
SPEI6_median  ,-2997.8938, 3067.684,   -0.977, 0.333,-9145.670, 3149.882
SPEI12_median , 2477.1719, 2589.325,    0.957, 0.343,-2711.951, 7666.295
SPI1_min      , 1882.6838, 1967.212,    0.957, 0.343,-2059.697, 5825.065
SPI3_min      ,-1485.0938, 1543.774,   -0.962, 0.340,-4578.885, 1608.698
SPI6_min      , -213.1693,  209.968,   -1.015, 0.314, -633.955,  207.616
SPI12_min     ,-9995.5806, 1.03e+04,   -0.967, 0.338,-3.07e+04, 1.07e+04
SPEI1_min     ,-1467.2842, 1548.914,   -0.947, 0.348,-4571.376, 1636.808
SPEI3_min     ,-6875.1649, 7131.638,   -0.964, 0.339,-2.12e+04, 7416.957
SPEI6_min     ,-1736.2259, 1789.033,   -0.970, 0.336,-5321.528, 1849.076
SPEI12_min    , 7074.3981, 7317.786,    0.967, 0.338,-7590.773, 2.17e+04
SPI1_std      , 6777.3958, 7062.663,    0.960, 0.341,-7376.498, 2.09e+04
SPI3_std      ,-4381.2705, 4558.320,   -0.961, 0.341,-1.35e+04, 4753.806
SPI6_std      ,-4695.9715, 4853.332,   -0.968, 0.337,-1.44e+04, 5030.323
SPI12_std     ,-9312.5578, 9647.496,   -0.965, 0.339,-2.86e+04,    1e+04
SPEI1_std     ,-2492.5619, 2655.088,   -0.939, 0.352,-7813.478, 2828.354
SPEI3_std     ,-1.878e+04, 1.95e+04,   -0.965, 0.339,-5.78e+04, 2.02e+04
SPEI6_std     ,-5962.5822, 6152.810,   -0.969, 0.337,-1.83e+04, 6367.924
SPEI12_std    , -182.6718,  232.843,   -0.785, 0.436, -649.299,  283.955
SWIA_veg_max  ,   -2.3692,    2.097,   -1.130, 0.264,   -6.572,    1.834
VICI_veg_max  ,   -0.0753,    0.159,   -0.475, 0.637,   -0.393,    0.243
SWIA_veg_mean ,   98.5029,  101.817,    0.967, 0.338, -105.544,  302.549
VICI_veg_mean ,   -0.0167,    0.110,   -0.152, 0.880,   -0.237,    0.203
SWIA_veg_min  ,  -96.2956,   99.631,   -0.967, 0.338, -295.960,  103.369
VICI_veg_min  ,   -1.9645,    2.169,   -0.906, 0.369,   -6.311,    2.382
SWIA_veg_std  , -109.9336,  114.039,   -0.964, 0.339, -338.473,  118.605
VICI_veg_std  ,    0.2339,    0.326,    0.717, 0.477,   -0.420,    0.888
SWIA_veg_count,   -0.6769,    3.730,   -0.181, 0.857,   -8.152,    6.798
VICI_veg_count,   -0.7430,    0.894,   -0.831, 0.409,   -2.534,    1.048
SWIA_mat_max  ,    9.4746,   10.369,    0.914, 0.365,  -11.306,   30.255
VICI_mat_max  ,   -0.2183,    0.241,   -0.906, 0.369,   -0.701,    0.265
SWIA_mat_mean ,   -1.0398,    1.917,   -0.543, 0.590,   -4.881,    2.801
VICI_mat_mean ,   -0.0273,    0.030,   -0.906, 0.369,   -0.088,    0.033
SWIA_mat_min  ,  -33.4664,   34.554,   -0.969, 0.337, -102.715,   35.782
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    2.5688,    2.755,    0.932, 0.355,   -2.952,    8.089
VICI_mat_std  ,   -0.0772,    0.085,   -0.906, 0.369,   -0.248,    0.094
SWIA_mat_count,   59.7948,   58.827,    1.016, 0.314,  -58.097,  177.687
VICI_mat_count,   -0.0262,    0.029,   -0.906, 0.369,   -0.084,    0.032
Omnibus:      ,11.820,  Durbin-Watson:     ,   2.021
Prob(Omnibus):, 0.003,  Jarque-Bera (JB):  ,  35.686
Skew:         ,-0.008,  Prob(JB):          ,1.78e-08
Kurtosis:     , 5.941,  Cond. No.          ,1.34e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 9.15e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
