                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.671
Model:           ,OLS             ,  Adj. R-squared:    ,   0.349
Method:          ,Least Squares   ,  F-statistic:       ,   2.087
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00980 
Time:            ,14:18:09        ,  Log-Likelihood:    , -163.94
No. Observations:,    84          ,  AIC:               ,   411.9
Df Residuals:    ,    42          ,  BIC:               ,   514.0
Df Model:        ,    41          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   11.8305,   25.537,    0.463, 0.646,  -39.706,   63.367
SPI3_max      ,   60.2794,  142.337,    0.423, 0.674, -226.968,  347.527
SPI6_max      ,   -3.5274,   20.755,   -0.170, 0.866,  -45.412,   38.357
SPI12_max     ,  -50.1094,  126.344,   -0.397, 0.694, -305.083,  204.864
SPEI1_max     ,  -24.7056,   80.313,   -0.308, 0.760, -186.783,  137.372
SPEI3_max     , -104.1294,  215.717,   -0.483, 0.632, -539.464,  331.205
SPEI6_max     ,   63.9062,  148.762,    0.430, 0.670, -236.309,  364.121
SPEI12_max    ,   88.8944,  238.092,    0.373, 0.711, -391.594,  569.383
SPI1_median   ,  -22.0304,   40.460,   -0.545, 0.589, -103.681,   59.621
SPI3_median   ,   16.7248,   51.946,    0.322, 0.749,  -88.107,  121.556
SPI6_median   ,   -8.0523,   18.842,   -0.427, 0.671,  -46.077,   29.973
SPI12_median  ,   -7.1436,   19.427,   -0.368, 0.715,  -46.348,   32.061
SPEI1_median  ,   35.9635,  113.159,    0.318, 0.752, -192.401,  264.328
SPEI3_median  ,   19.4946,   48.169,    0.405, 0.688,  -77.714,  116.703
SPEI6_median  ,   13.7399,   37.572,    0.366, 0.716,  -62.083,   89.563
SPEI12_median ,  -40.0496,  104.317,   -0.384, 0.703, -250.570,  170.471
SPI1_min      ,   -6.9516,   19.326,   -0.360, 0.721,  -45.953,   32.050
SPI3_min      ,   -3.3933,   24.913,   -0.136, 0.892,  -53.671,   46.884
SPI6_min      ,   -4.5373,   21.867,   -0.207, 0.837,  -48.667,   39.593
SPI12_min     ,   35.4949,   75.921,    0.468, 0.643, -117.719,  188.709
SPEI1_min     ,   45.8111,  109.143,    0.420, 0.677, -174.449,  266.071
SPEI3_min     ,   53.8361,  124.033,    0.434, 0.666, -196.472,  304.144
SPEI6_min     ,  -43.8419,   94.165,   -0.466, 0.644, -233.874,  146.190
SPEI12_min    ,  -61.0260,  156.090,   -0.391, 0.698, -376.028,  253.976
SPI1_std      ,  -13.8573,   42.777,   -0.324, 0.748, -100.185,   72.470
SPI3_std      ,  -14.7300,   94.457,   -0.156, 0.877, -205.353,  175.893
SPI6_std      ,   60.3726,  197.800,    0.305, 0.762, -338.803,  459.548
SPI12_std     ,   95.2132,  206.477,    0.461, 0.647, -321.475,  511.901
SPEI1_std     ,   95.2105,  246.054,    0.387, 0.701, -401.347,  591.768
SPEI3_std     ,   69.8157,  159.003,    0.439, 0.663, -251.066,  390.697
SPEI6_std     , -150.3012,  381.537,   -0.394, 0.696, -920.275,  619.672
SPEI12_std    , -169.9485,  386.703,   -0.439, 0.663, -950.347,  610.450
SWIA_veg_max  ,   -3.9537,   14.033,   -0.282, 0.780,  -32.273,   24.365
VICI_veg_max  ,    0.1585,    0.416,    0.381, 0.705,   -0.681,    0.998
SWIA_veg_mean ,   -2.2405,    6.459,   -0.347, 0.730,  -15.275,   10.794
VICI_veg_mean ,    0.3455,    1.008,    0.343, 0.733,   -1.688,    2.379
SWIA_veg_min  ,    4.2426,   14.825,    0.286, 0.776,  -25.675,   34.161
VICI_veg_min  ,    1.2445,    3.183,    0.391, 0.698,   -5.180,    7.669
SWIA_veg_std  ,    7.8243,   28.717,    0.272, 0.787,  -50.129,   65.778
VICI_veg_std  ,   -0.3953,    1.279,   -0.309, 0.759,   -2.975,    2.185
SWIA_veg_count,   32.4518,  108.154,    0.300, 0.766, -185.812,  250.715
VICI_veg_count,   -5.9754,   18.216,   -0.328, 0.745,  -42.736,   30.785
SWIA_mat_max  ,   -4.5282,   13.436,   -0.337, 0.738,  -31.644,   22.588
VICI_mat_max  ,   -0.5531,    1.427,   -0.388, 0.700,   -3.433,    2.327
SWIA_mat_mean ,    3.5922,    9.204,    0.390, 0.698,  -14.982,   22.167
VICI_mat_mean ,   -0.3500,    0.903,   -0.388, 0.700,   -2.173,    1.473
SWIA_mat_min  ,    1.3812,    4.462,    0.310, 0.758,   -7.623,   10.385
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    4.4595,   15.746,    0.283, 0.778,  -27.317,   36.236
VICI_mat_std  ,   -0.2265,    0.584,   -0.388, 0.700,   -1.406,    0.953
SWIA_mat_count,  -11.8593,   37.325,   -0.318, 0.752,  -87.184,   63.465
VICI_mat_count,   -0.0387,    0.100,   -0.388, 0.700,   -0.240,    0.163
Omnibus:      , 9.612,  Durbin-Watson:     ,   2.101
Prob(Omnibus):, 0.008,  Jarque-Bera (JB):  ,  21.831
Skew:         , 0.179,  Prob(JB):          ,1.82e-05
Kurtosis:     , 5.472,  Cond. No.          ,1.33e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 9.52e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
