                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.555
Model:           ,OLS             ,  Adj. R-squared:    ,   0.155
Method:          ,Least Squares   ,  F-statistic:       ,   1.387
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.157  
Time:            ,13:22:03        ,  Log-Likelihood:    , -121.59
No. Observations:,    77          ,  AIC:               ,   317.2
Df Residuals:    ,    40          ,  BIC:               ,   403.9
Df Model:        ,    36          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   11.5408,    5.876,    1.964, 0.056,   -0.334,   23.416
SPI3_max      ,  -15.0526,    8.983,   -1.676, 0.102,  -33.207,    3.102
SPI6_max      ,   11.6450,    5.517,    2.111, 0.041,    0.495,   22.795
SPI12_max     ,   -3.7233,    9.798,   -0.380, 0.706,  -23.525,   16.079
SPEI1_max     ,  -36.1241,   14.842,   -2.434, 0.019,  -66.121,   -6.127
SPEI3_max     ,   22.7964,   25.784,    0.884, 0.382,  -29.316,   74.908
SPEI6_max     ,  -16.9957,    8.733,   -1.946, 0.059,  -34.645,    0.654
SPEI12_max    ,   10.9877,   12.290,    0.894, 0.377,  -13.851,   35.826
SPI1_median   ,  -21.1695,   12.381,   -1.710, 0.095,  -46.192,    3.853
SPI3_median   ,  -14.9565,    7.366,   -2.031, 0.049,  -29.843,   -0.070
SPI6_median   ,   -1.9978,    4.234,   -0.472, 0.640,  -10.554,    6.559
SPI12_median  ,    0.3490,    5.232,    0.067, 0.947,  -10.226,   10.924
SPEI1_median  ,   47.4572,   20.792,    2.282, 0.028,    5.435,   89.480
SPEI3_median  ,   -0.2816,    8.485,   -0.033, 0.974,  -17.431,   16.867
SPEI6_median  ,    9.0282,    7.447,    1.212, 0.233,   -6.023,   24.080
SPEI12_median ,  -14.9251,   14.878,   -1.003, 0.322,  -44.995,   15.145
SPI1_min      ,  -12.1006,   11.355,   -1.066, 0.293,  -35.050,   10.849
SPI3_min      ,  -20.6294,   13.838,   -1.491, 0.144,  -48.598,    7.339
SPI6_min      ,   -5.6799,    7.784,   -0.730, 0.470,  -21.412,   10.052
SPI12_min     ,   10.3398,    7.073,    1.462, 0.152,   -3.955,   24.634
SPEI1_min     ,   36.3265,   17.456,    2.081, 0.044,    1.047,   71.606
SPEI3_min     ,   42.4163,   23.444,    1.809, 0.078,   -4.965,   89.798
SPEI6_min     ,  -39.7819,   20.689,   -1.923, 0.062,  -81.596,    2.032
SPEI12_min    ,  -25.1263,   12.378,   -2.030, 0.049,  -50.143,   -0.110
SPI1_std      ,  -24.5484,   31.435,   -0.781, 0.439,  -88.081,   38.985
SPI3_std      ,  -10.6151,   14.002,   -0.758, 0.453,  -38.914,   17.683
SPI6_std      ,  -39.1878,   19.369,   -2.023, 0.050,  -78.333,   -0.042
SPI12_std     ,   26.8878,   20.454,    1.315, 0.196,  -14.452,   68.227
SPEI1_std     ,  -22.4752,   14.673,   -1.532, 0.133,  -52.131,    7.181
SPEI3_std     ,  -32.7303,   14.207,   -2.304, 0.027,  -61.444,   -4.016
SPEI6_std     ,  -13.7629,   14.812,   -0.929, 0.358,  -43.698,   16.173
SPEI12_std    ,  -48.3728,   24.896,   -1.943, 0.059,  -98.689,    1.943
SWIA_veg_max  ,    0.5738,    1.664,    0.345, 0.732,   -2.790,    3.937
VICI_veg_max  ,   -2.2445,    6.910,   -0.325, 0.747,  -16.210,   11.721
SWIA_veg_mean ,   -0.7058,    0.513,   -1.375, 0.177,   -1.744,    0.332
VICI_veg_mean ,  -10.4301,    4.912,   -2.123, 0.040,  -20.358,   -0.503
SWIA_veg_min  ,    0.1966,    1.225,    0.160, 0.873,   -2.279,    2.673
VICI_veg_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_veg_std  ,    0.7013,    2.427,    0.289, 0.774,   -4.205,    5.607
VICI_veg_std  ,   10.4548,   15.804,    0.662, 0.512,  -21.486,   42.396
SWIA_veg_count,   19.3379,   13.545,    1.428, 0.161,   -8.037,   46.712
VICI_veg_count,   40.9179,   26.797,    1.527, 0.135,  -13.241,   95.077
SWIA_mat_max  ,   -3.6643,    1.709,   -2.144, 0.038,   -7.118,   -0.210
VICI_mat_max  ,    0.1487,    1.175,    0.127, 0.900,   -2.226,    2.524
SWIA_mat_mean ,    2.1802,    1.030,    2.116, 0.041,    0.098,    4.262
VICI_mat_mean ,    0.4623,    4.346,    0.106, 0.916,   -8.322,    9.247
SWIA_mat_min  ,    0.5481,    0.531,    1.032, 0.308,   -0.525,    1.622
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    1.3115,    1.656,    0.792, 0.433,   -2.034,    4.657
VICI_mat_std  ,    0.1851,    1.000,    0.185, 0.854,   -1.836,    2.206
SWIA_mat_count,   14.4108,    7.590,    1.899, 0.065,   -0.929,   29.750
VICI_mat_count,    0.0134,    0.106,    0.127, 0.900,   -0.200,    0.227
Omnibus:      ,19.418,  Durbin-Watson:     ,   2.281
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 127.074
Skew:         ,-0.099,  Prob(JB):          ,2.55e-28
Kurtosis:     , 9.290,  Cond. No.          ,1.18e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.56e-26. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
