                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.553
Model:           ,OLS             ,  Adj. R-squared:    ,   0.253
Method:          ,Least Squares   ,  F-statistic:       ,   1.841
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.0149  
Time:            ,14:07:43        ,  Log-Likelihood:    , -216.48
No. Observations:,   103          ,  AIC:               ,   517.0
Df Residuals:    ,    61          ,  BIC:               ,   627.6
Df Model:        ,    41          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    4.2770,    7.945,    0.538, 0.592,  -11.610,   20.164
SPI3_max      ,   -1.4935,   13.352,   -0.112, 0.911,  -28.192,   25.205
SPI6_max      ,   -3.7885,    3.676,   -1.031, 0.307,  -11.138,    3.561
SPI12_max     ,    1.7819,    6.542,    0.272, 0.786,  -11.300,   14.864
SPEI1_max     ,    2.2434,    7.717,    0.291, 0.772,  -13.187,   17.674
SPEI3_max     ,   -1.5245,    8.603,   -0.177, 0.860,  -18.728,   15.679
SPEI6_max     ,    5.7210,    6.077,    0.941, 0.350,   -6.430,   17.872
SPEI12_max    ,   -1.0696,   14.905,   -0.072, 0.943,  -30.875,   28.736
SPI1_median   ,   -1.3290,    9.434,   -0.141, 0.888,  -20.194,   17.536
SPI3_median   ,   -4.1979,   11.721,   -0.358, 0.721,  -27.635,   19.239
SPI6_median   ,   -0.4892,    3.837,   -0.128, 0.899,   -8.161,    7.183
SPI12_median  ,    1.8010,    2.090,    0.862, 0.392,   -2.377,    5.979
SPEI1_median  ,   -4.7727,    6.730,   -0.709, 0.481,  -18.230,    8.684
SPEI3_median  ,   11.7109,   20.626,    0.568, 0.572,  -29.533,   52.955
SPEI6_median  ,   -3.1261,    8.956,   -0.349, 0.728,  -21.035,   14.783
SPEI12_median ,   -3.6215,   11.956,   -0.303, 0.763,  -27.529,   20.286
SPI1_min      ,   -5.6206,    6.244,   -0.900, 0.372,  -18.106,    6.865
SPI3_min      ,    4.8683,    5.540,    0.879, 0.383,   -6.210,   15.947
SPI6_min      ,    3.3478,    3.509,    0.954, 0.344,   -3.670,   10.365
SPI12_min     ,   -2.8217,    4.209,   -0.670, 0.505,  -11.239,    5.595
SPEI1_min     ,    2.6187,    5.725,    0.457, 0.649,   -8.830,   14.067
SPEI3_min     ,    1.6659,    6.680,    0.249, 0.804,  -11.691,   15.023
SPEI6_min     ,   -3.8199,    4.532,   -0.843, 0.403,  -12.882,    5.243
SPEI12_min    ,   -0.7326,    2.550,   -0.287, 0.775,   -5.831,    4.366
SPI1_std      ,  -16.7780,   18.783,   -0.893, 0.375,  -54.337,   20.781
SPI3_std      ,    1.6335,   10.507,    0.155, 0.877,  -19.377,   22.644
SPI6_std      ,    9.6867,   11.866,    0.816, 0.417,  -14.041,   33.414
SPI12_std     ,   -2.8799,    6.459,   -0.446, 0.657,  -15.796,   10.037
SPEI1_std     ,    3.6226,   13.726,    0.264, 0.793,  -23.824,   31.069
SPEI3_std     ,    5.5010,    8.642,    0.637, 0.527,  -11.779,   22.781
SPEI6_std     ,   -0.0163,    3.468,   -0.005, 0.996,   -6.952,    6.919
SPEI12_std    ,   -1.8574,    8.724,   -0.213, 0.832,  -19.302,   15.587
SWIA_veg_max  ,   -0.2473,    1.315,   -0.188, 0.851,   -2.877,    2.382
VICI_veg_max  ,    0.0137,    0.160,    0.086, 0.932,   -0.306,    0.333
SWIA_veg_mean ,   -1.7467,    3.667,   -0.476, 0.636,   -9.079,    5.585
VICI_veg_mean ,    0.0282,    0.284,    0.099, 0.921,   -0.539,    0.596
SWIA_veg_min  ,    2.0754,    4.394,    0.472, 0.638,   -6.710,   10.861
VICI_veg_min  ,    1.1591,    2.281,    0.508, 0.613,   -3.403,    5.721
SWIA_veg_std  ,    2.1844,    4.980,    0.439, 0.662,   -7.773,   12.142
VICI_veg_std  ,    0.0090,    0.368,    0.025, 0.980,   -0.726,    0.744
SWIA_veg_count,   -1.8139,    4.083,   -0.444, 0.658,   -9.978,    6.351
VICI_veg_count,    0.2321,    2.380,    0.098, 0.923,   -4.527,    4.991
SWIA_mat_max  ,    0.4564,    1.006,    0.454, 0.652,   -1.555,    2.468
VICI_mat_max  ,   -0.6311,    1.180,   -0.535, 0.595,   -2.991,    1.729
SWIA_mat_mean ,    0.3790,    0.442,    0.858, 0.394,   -0.504,    1.262
VICI_mat_mean ,   -0.3803,    0.711,   -0.535, 0.595,   -1.803,    1.042
SWIA_mat_min  ,   -0.9397,    1.091,   -0.861, 0.392,   -3.122,    1.242
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,   -2.0397,    2.356,   -0.866, 0.390,   -6.751,    2.671
VICI_mat_std  ,   -0.2590,    0.484,   -0.535, 0.595,   -1.228,    0.710
SWIA_mat_count,    0.1276,    3.097,    0.041, 0.967,   -6.065,    6.320
VICI_mat_count,   -0.0379,    0.071,   -0.535, 0.595,   -0.179,    0.104
Omnibus:      ,19.459,  Durbin-Watson:     ,   2.201
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  46.595
Skew:         ,-0.647,  Prob(JB):          ,7.62e-11
Kurtosis:     , 6.030,  Cond. No.          ,1.34e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 7.57e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
