                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.561
Model:           ,OLS             ,  Adj. R-squared:    ,   0.144
Method:          ,Least Squares   ,  F-statistic:       ,   1.345
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.182  
Time:            ,13:22:15        ,  Log-Likelihood:    , -121.12
No. Observations:,    77          ,  AIC:               ,   318.2
Df Residuals:    ,    39          ,  BIC:               ,   407.3
Df Model:        ,    37          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    6.0955,    6.517,    0.935, 0.355,   -7.086,   19.277
SPI3_max      ,  -42.1081,   19.040,   -2.212, 0.033,  -80.621,   -3.596
SPI6_max      ,   21.8478,   11.388,    1.919, 0.062,   -1.186,   44.882
SPI12_max     ,   -4.4465,   11.675,   -0.381, 0.705,  -28.061,   19.168
SPEI1_max     ,  -26.9018,   14.194,   -1.895, 0.065,  -55.611,    1.807
SPEI3_max     ,   31.8310,   22.151,    1.437, 0.159,  -12.973,   76.635
SPEI6_max     ,  -10.8526,    7.724,   -1.405, 0.168,  -26.476,    4.771
SPEI12_max    ,   21.3674,   17.726,    1.205, 0.235,  -14.488,   57.222
SPI1_median   ,   -2.7691,    4.708,   -0.588, 0.560,  -12.291,    6.753
SPI3_median   ,  -18.8553,    8.968,   -2.102, 0.042,  -36.995,   -0.715
SPI6_median   ,   -3.0789,    4.438,   -0.694, 0.492,  -12.055,    5.897
SPI12_median  ,    2.5703,    4.127,    0.623, 0.537,   -5.776,   10.917
SPEI1_median  ,    2.9142,    3.111,    0.937, 0.355,   -3.379,    9.208
SPEI3_median  ,  -10.5989,    5.956,   -1.780, 0.083,  -22.646,    1.448
SPEI6_median  ,    7.7185,    7.105,    1.086, 0.284,   -6.654,   22.090
SPEI12_median ,   -8.5377,   12.450,   -0.686, 0.497,  -33.720,   16.644
SPI1_min      ,  -12.8106,   10.536,   -1.216, 0.231,  -34.122,    8.501
SPI3_min      ,  -43.2293,   22.824,   -1.894, 0.066,  -89.396,    2.938
SPI6_min      ,  -17.8839,    6.667,   -2.682, 0.011,  -31.369,   -4.399
SPI12_min     ,   11.9326,    5.607,    2.128, 0.040,    0.592,   23.273
SPEI1_min     ,    3.0518,   12.114,    0.252, 0.802,  -21.452,   27.556
SPEI3_min     ,   42.1606,   27.322,    1.543, 0.131,  -13.103,   97.424
SPEI6_min     ,   -8.8762,   10.270,   -0.864, 0.393,  -29.649,   11.897
SPEI12_min    ,  -33.3122,   11.895,   -2.800, 0.008,  -57.373,   -9.252
SPI1_std      ,  -48.8833,   39.013,   -1.253, 0.218, -127.795,   30.029
SPI3_std      ,  -40.4995,   20.907,   -1.937, 0.060,  -82.788,    1.789
SPI6_std      ,  -58.7735,   26.363,   -2.229, 0.032, -112.097,   -5.450
SPI12_std     ,   25.5771,   21.420,    1.194, 0.240,  -17.749,   68.903
SPEI1_std     ,   -8.1626,   10.265,   -0.795, 0.431,  -28.925,   12.600
SPEI3_std     ,  -47.8404,   20.773,   -2.303, 0.027,  -89.857,   -5.823
SPEI6_std     ,    0.7753,    9.463,    0.082, 0.935,  -18.366,   19.917
SPEI12_std    ,   -8.5124,   11.343,   -0.750, 0.457,  -31.455,   14.431
SWIA_veg_max  ,    2.4915,    1.263,    1.973, 0.056,   -0.063,    5.046
VICI_veg_max  ,    6.0766,    3.226,    1.884, 0.067,   -0.448,   12.602
SWIA_veg_mean ,   -1.3672,    0.619,   -2.208, 0.033,   -2.620,   -0.115
VICI_veg_mean ,    0.2981,    0.373,    0.800, 0.429,   -0.456,    1.052
SWIA_veg_min  ,   -0.0636,    0.691,   -0.092, 0.927,   -1.460,    1.333
VICI_veg_min  ,-4.588e-15, 2.74e-15,   -1.676, 0.102,-1.01e-14, 9.47e-16
SWIA_veg_std  ,   -1.6783,    1.262,   -1.330, 0.191,   -4.230,    0.874
VICI_veg_std  ,  -13.3338,    7.002,   -1.904, 0.064,  -27.497,    0.829
SWIA_veg_count,    3.8602,    3.670,    1.052, 0.299,   -3.564,   11.284
VICI_veg_count,   -2.0929,    1.677,   -1.248, 0.219,   -5.484,    1.298
SWIA_mat_max  ,   -5.1149,    2.741,   -1.866, 0.070,  -10.659,    0.430
VICI_mat_max  ,    1.1251,    0.643,    1.749, 0.088,   -0.176,    2.427
SWIA_mat_mean ,    2.4699,    1.078,    2.291, 0.027,    0.289,    4.651
VICI_mat_mean ,   -3.8411,    2.502,   -1.535, 0.133,   -8.902,    1.220
SWIA_mat_min  ,    0.4928,    0.497,    0.992, 0.327,   -0.512,    1.498
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
SWIA_mat_std  ,    1.2316,    1.571,    0.784, 0.438,   -1.947,    4.410
VICI_mat_std  ,   -0.0218,    0.059,   -0.367, 0.716,   -0.142,    0.098
SWIA_mat_count,   23.0701,   11.211,    2.058, 0.046,    0.394,   45.746
VICI_mat_count,   -0.2916,    0.195,   -1.498, 0.142,   -0.685,    0.102
Omnibus:      ,19.958,  Durbin-Watson:     ,   2.285
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 129.188
Skew:         ,-0.201,  Prob(JB):          ,8.86e-29
Kurtosis:     , 9.333,  Cond. No.          ,1.18e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.61e-26. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
