zones,15,20,25,30,35,40,45,50
5,-0.04531737,-0.037962159,-0.06138726,-0.066759304,-0.068776737,-0.070381899,-0.076352463,-0.083008921
10,-0.04531737,-0.037962159,-0.06138726,-0.066759304,-0.068776737,-0.070381899,-0.076352463,-0.083008921
20,-0.04531737,-0.037962159,-0.06138726,-0.066759304,-0.068776737,-0.070381899,-0.076352463,-0.083008921
30,0.010602212,0.023826906,0.059696736,0.041994365,0.040272593,0.032413813,0.037540709,0.040238592
40,0.052378483,0.037274451,0.064230558,0.041429399,0.039229224,0.049089247,0.037950635,0.02379723
50,0.076752471,0.058226737,0.066160919,0.058300478,0.049800894,0.047594408,0.037205514,0.029190322
60,0.057279276,0.035982032,0.069838144,0.061800845,0.060943203,0.054691375,0.047761747,0.072431167
70,0.075049951,0.048333564,0.087413606,0.075853656,0.059830041,0.063946738,0.062262182,0.057533031
80,0.070856028,0.050126746,0.090685342,0.059212245,0.038525068,0.037490967,0.035029045,0.022984774
90,0.066446909,0.102713963,0.091596433,0.075194967,0.045209324,0.059426923,0.065253836,0.068065945
100,0.039774998,0.052758474,0.053965212,0.049041161,0.048225021,0.049379222,0.085933129,0.049008269
110,0.054290982,0.038423351,0.057671144,0.035028343,0.043686058,0.043952475,0.046632436,0.04996481
120,0.075129549,0.048537396,0.086300654,0.055561775,0.052073637,0.054115748,0.053914251,0.041437995
