zones,15,20,25,30,35,40,45,50
5,-0.189940809,-0.158804768,-0.151014207,-0.169072301,-0.169134302,-0.166620826,-0.170080333,-0.167610883
10,-0.189940809,-0.158804768,-0.151014207,-0.169072301,-0.169134302,-0.166620826,-0.170080333,-0.167610883
20,-0.189940809,-0.158804768,-0.151014207,-0.169072301,-0.169134302,-0.166620826,-0.170080333,-0.167610883
30,-0.242098117,-0.169876635,-0.157165652,-0.187962837,-0.172670354,-0.183492207,-0.154052724,-0.193240185
40,-0.180865982,-0.172694548,-0.16879495,-0.200626425,-0.194746596,-0.203680687,-0.206354687,-0.180349441
50,-0.172364968,-0.185085917,-0.169512858,-0.177393027,-0.193112752,-0.195615333,-0.189259689,-0.181918108
60,-0.206006905,-0.182283694,-0.168095573,-0.176758298,-0.190890748,-0.202365139,-0.167412378,-0.169958089
70,-0.165832141,-0.158177511,-0.180503201,-0.202871881,-0.196311092,-0.208031927,-0.193561277,-0.198022224
80,-0.162399112,-0.156980382,-0.152265284,-0.176330558,-0.178929904,-0.16206819,-0.168247484,-0.133655524
90,-0.19346062,-0.120334587,-0.132675705,-0.190978502,-0.179806772,-0.187327091,-0.187562738,-0.169452863
100,-0.203990901,-0.137195335,-0.15464533,-0.176917973,-0.181161353,-0.198560024,-0.189756253,-0.179287395
110,-0.204215469,-0.174352732,-0.151117987,-0.165004183,-0.187225128,-0.177292637,-0.164143224,-0.144594198
120,-0.215369344,-0.210359917,-0.161042644,-0.171477606,-0.189489217,-0.197531765,-0.193305248,-0.174918329
