zones,15,20,25,30,35,40,45,50
5,-0.053309683,-0.078280191,-0.072170825,-0.109195149,-0.100748605,-0.110046336,-0.108489212,-0.107308793
10,-0.053309683,-0.078280191,-0.072170825,-0.109195149,-0.100748605,-0.110046336,-0.108489212,-0.107308793
20,-0.053309683,-0.078280191,-0.072170825,-0.109195149,-0.100748605,-0.110046336,-0.108489212,-0.107308793
30,0.005038012,-0.013233333,-0.013233333,-0.068071049,-0.068071049,-0.068071049,-0.068071049,-0.068071049
40,0.015935262,-0.003437507,-0.003437507,-0.023557239,-0.025361012,-0.022124927,-0.022560437,-0.022575419
50,0.014542374,-0.00350932,-0.00350932,-0.022187859,-0.019493637,-0.021545533,-0.021421397,-0.021460846
60,-0.000898727,-0.000298967,-0.018360911,-0.058403657,-0.057170727,-0.055862942,-0.060164671,-0.059560168
70,0.011089976,-0.008904353,-0.029943558,-0.051872211,-0.05086496,-0.049632934,-0.050232165,-0.052168495
80,0.014431831,-0.002570306,-0.021703339,-0.05596212,-0.057642278,-0.077092794,-0.075831745,-0.074427772
90,-0.135203843,-0.01832451,-0.032757909,-0.058403657,-0.038225901,-0.039335611,-0.038824195,-0.03704002
100,0.000685669,-0.018230561,-0.018237783,-0.03773787,-0.036339315,-0.037867122,-0.038309408,-0.038354826
110,-0.001355574,-0.024638267,-0.019795682,-0.059499947,-0.077693066,-0.094996791,-0.094996791,-0.094996791
120,-0.130985883,-0.061246701,-0.049533476,-0.060605558,-0.048829129,-0.061509759,-0.05926864,-0.05957561
