;zones;15;20;25;30;35;40;45;50
0;5;0.04504664433313149;0.013526006112700224;0.03639431211059801;0.031200014584986183;0.02058032704061256;0.019005513118537192;0.018612017403140054;0.0194857270543029
0;10;0.04504664433313149;0.013526006112700224;0.03639431211059801;0.031200014584986183;0.02058032704061256;0.019005513118537192;0.018612017403140054;0.0194857270543029
0;20;0.04504664433313149;0.013526006112700224;0.03639431211059801;0.031200014584986183;0.02058032704061256;0.019005513118537192;0.018612017403140054;0.0194857270543029
0;30;0.019829144748349202;0.03423993780611365;0.03821222115179138;0.01894799523314655;0.017448454920508845;0.02833177703556406;0.03978274684180509;0.042135255291504144
0;40;0.03075992573594123;0.007736975927488655;0.007765325516890831;0.007568645905672221;0.012673735332483645;0.005890017289077974;0.01523451107729602;0.013810965845406543
0;50;0.008610442645235592;0.011468101727060401;0.0050364992061178475;0.005238079263634921;0.006906756745374109;0.008820249547768342;0.022111040200705184;0.010102765676486032
0;60;0.006894903307198688;0.040621904859074874;0.009387538563355835;0.021369272427240633;0.024255310503824012;0.029103094469037923;0.047869641401126276;0.03211445675217169
0;70;0.010257883829964929;0.007592017596115572;0.009486432735303871;0.00659176372962865;0.006017421807837474;0.008484727503297552;0.010575896216298997;0.013976330116792477
0;80;0.015466510874922748;0.013834148508729261;0.004632697032667933;0.005798653744582318;0.004223627082488201;0.004774673428616102;0.02714391868010734;0.01563141678226672
0;90;0.05361787109705062;0.006228335788693944;0.024819048304476427;0.010737325966373185;0.010718668521761038;0.013336228628400925;0.06891333889521235;0.012468831328421312
0;100;0.018726737922216755;0.04107814056824884;0.011387262386059907;0.00594857579120954;0.007790882019837358;0.010187930051934177;0.015179188654660905;0.03520664009244114
0;110;0.03806423418052274;0.04394867769223421;0.032205497618992635;0.029325388574401173;0.03156890310784411;0.028189622366846488;0.03462120361451204;0.032657898595948656
0;120;0.05149148058156352;0.035923991707299235;0.03973657891086371;0.03905878347893996;0.037304675010534;0.038952772863706006;0.05719507334666687;0.06724345100050885
