zones,15,20,25,30,35,40,45,50
5,-0.125464766,-0.065329826,-0.073392587,-0.079102684,-0.080829717,-0.081698994,-0.08306465,-0.077712575
10,-0.125464766,-0.065329826,-0.073392587,-0.079102684,-0.080829717,-0.081698994,-0.08306465,-0.077712575
20,-0.125464766,-0.065329826,-0.073392587,-0.079102684,-0.080829717,-0.081698994,-0.08306465,-0.077712575
30,-0.083090486,-0.099212415,-0.099212415,-0.113293692,-0.113880928,-0.091491927,-0.092282913,-0.091860645
40,-0.073683932,-0.090707568,-0.090707568,-0.110084004,-0.111647274,-0.086377492,-0.086728392,-0.086751348
50,-0.088454795,-0.088454795,-0.088454795,-0.106568215,-0.104340604,-0.084199956,-0.084100807,-0.084129205
60,-0.088454795,-0.088454795,-0.088454795,-0.106568215,-0.106565229,-0.084891007,-0.084883886,-0.08449244
70,-0.079356042,-0.079356042,-0.079356042,-0.098484323,-0.098480634,-0.076116936,-0.076154869,-0.075004063
80,-0.072526678,-0.088454795,-0.106568215,-0.107438308,-0.107894005,-0.083448443,-0.082993999,-0.084459799
90,-0.088454795,-0.088454795,-0.088454795,-0.106568215,-0.106569452,-0.085550233,-0.084276887,-0.082719026
100,-0.088454795,-0.088454795,-0.088454795,-0.106568215,-0.104645866,-0.082901539,-0.084454306,-0.084661735
110,-0.072526678,-0.088454795,-0.088454795,-0.106568215,-0.102293295,-0.08332473,-0.084731019,-0.08463201
120,-0.062550427,-0.079356042,-0.079356042,-0.098484323,-0.098484323,-0.074728157,-0.076946509,-0.076940096
