zones,15,20,25,30,35,40,45,50
5,0.017431574,0.016209709,0.010373184,0.012031182,0.012480158,0.005367201,-0.002683131,-0.010761276
10,0.017431574,0.016209709,0.010373184,0.012031182,0.012480158,0.005367201,-0.002683131,-0.010761276
20,0.017431574,0.016209709,0.010373184,0.012031182,0.012480158,0.005367201,-0.002683131,-0.010761276
30,-0.087829374,-0.099948498,-0.100867538,-0.09990224,-0.100033523,-0.112521813,-0.125616812,-0.125616812
40,-0.08650207,-0.099331152,-0.099474045,-0.099325127,-0.099439679,-0.112717643,-0.126844713,-0.126844713
50,-0.082315093,-0.094335968,-0.094247718,-0.094360583,-0.094567068,-0.106748243,-0.119745,-0.119745
60,-0.082315093,-0.094251573,-0.094782999,-0.094970693,-0.094330233,-0.106705751,-0.119745,-0.119745
70,-0.080641711,-0.093341495,-0.094175832,-0.094282487,-0.093637071,-0.107136381,-0.106593763,-0.120577763
80,-0.082315093,-0.094364762,-0.095288407,-0.094538389,-0.094899948,-0.106691544,-0.119745,-0.119745
90,-0.082315093,-0.094251573,-0.095485303,-0.094419012,-0.095588056,-0.106697781,-0.106666153,-0.119745
100,-0.082315093,-0.094251573,-0.094682473,-0.095069934,-0.095379565,-0.106811193,-0.119745,-0.119745
110,-0.082315093,-0.094251573,-0.094823407,-0.094772409,-0.094612018,-0.09486088,-0.106763946,-0.119745
120,-0.080641711,-0.093499411,-0.094322628,-0.093609784,-0.094255962,-0.094087481,-0.106588227,-0.120577763
