zones,15,20,25,30,35,40,45,50
5,0.052700624,0.039912243,0.034638602,0.044223414,0.049849056,0.059646875,0.04735989,0.04735989
10,0.052700624,0.039912243,0.034638602,0.044223414,0.049849056,0.059646875,0.04735989,0.04735989
20,0.052700624,0.039912243,0.034638602,0.044223414,0.049849056,0.059646875,0.04735989,0.04735989
30,0.05119705,0.05119705,0.05119705,0.05119705,0.057166252,0.057166252,0.057166252,0.057166252
40,0.078838424,0.060331583,0.060331583,0.060331583,0.060331583,0.066037157,0.066037157,0.066037157
50,0.075667333,0.059381352,0.059381352,0.059381352,0.059381352,0.06529684,0.06529684,0.06529684
60,0.059381352,0.059381352,0.059381352,0.059381352,0.059381352,0.06529684,0.06529684,0.06529684
70,0.082925678,0.069513068,0.069513068,0.069513068,0.069513068,0.075160461,0.075160461,0.075160461
80,0.074315491,0.043097557,0.043097557,0.043097557,0.048787648,0.048787648,0.048787648,0.048787648
90,0.067918118,0.073507633,0.075702562,0.043097557,0.043097557,0.048787648,0.048787648,0.048787648
100,0.077774112,0.059381352,0.059381352,0.059381352,0.059381352,0.06529684,0.06529684,0.06529684
110,0.07258839,0.076313925,0.059381352,0.059381352,0.059381352,0.06529684,0.06529684,0.06529684
120,0.080834739,0.088869416,0.069513068,0.069513068,0.069513068,0.075160461,0.075160461,0.075160461
