;zones;15;20;25;30;35;40;45;50
0;5;0.07800638255265391;0.05729552516536507;0.04040095399515542;0.05419586873294413;0.05389456220225641;0.05163043192086969;0.046049878484632156;0.048927288221851994
0;10;0.07800638255265391;0.05729552516536507;0.04040095399515542;0.05419586873294413;0.05389456220225641;0.05163043192086969;0.046049878484632156;0.048927288221851994
0;20;0.07800638255265391;0.05729552516536507;0.04040095399515542;0.05419586873294413;0.05389456220225641;0.05163043192086969;0.046049878484632156;0.048927288221851994
0;30;0.05943795451115996;0.04277882607417682;0.03720361561532737;0.06390313538567305;0.04266715995543291;0.028896382661124487;0.017774781956924834;0.022240192005375414
0;40;0.09849912957267393;0.05577745819793922;0.05582094898616674;0.08122993069575146;0.07832923396259983;0.057513554050670046;0.05209522133152933;0.04239067186301748
0;50;0.07105780454172861;0.052291003252813884;0.049610024679385245;0.08045466243342403;0.0672606166400509;0.054049500348408275;0.037242898021746074;0.019324975349161888
0;60;0.10085802028368251;0.050402589759646066;0.03739313437722824;0.07273288390019117;0.055635770381327165;0.0493466920741189;0.012405764119037155;0.012186531700743242
0;70;0.08688492927676461;0.06596185047154468;0.05911198253680405;0.08202791561535205;0.07844072909923994;0.06342913092246627;0.04147153134816928;0.04176597888332645
0;80;0.07046483100813206;0.050592206500509884;0.06192539321097312;0.06098959731312881;0.06009440222634421;0.061355665787246494;0.024191180611269125;0.013621553531982689
0;90;0.11005618510181803;0.04915124112378022;0.045254823070186356;0.06099021146208916;0.06385192911890036;0.061720152789325744;0.0499013198774001;0.04125532276462551
0;100;0.1188125073652998;0.06260611691335805;0.0493368616659241;0.06093979564580576;0.07572945671786524;0.057009129489659416;0.043266873460447886;0.037823911984943726
0;110;0.07270369181371206;0.051960495000970996;0.04312058023816445;0.05968351384633963;0.05729566196743663;0.05213209349743586;0.017513474780394556;0.0136550532501718
0;120;0.06497240232084744;0.05279023802055394;0.06510168363712676;0.06045056248526304;0.049878650085913856;0.03954682352580219;0.02885376903492365;0.028488541362267417
