;zones;15;20;25;30;35;40;45;50
0;5;2.620191662166434;2.6154159207275964;2.622242461621987;2.653818541209344;2.6464274269653987;2.614919411394972;2.621783450993762;2.6326685123094933
0;10;2.620191662166434;2.616218670698336;2.622242461621987;2.653818541209344;2.6464274269653987;2.614919411394972;2.621783450993762;2.6326685123094933
0;20;2.620191662166434;2.616218670698336;2.622242461621987;2.653818541209344;2.6464274269653987;2.614919411394972;2.621783450993762;2.6326685123094933
0;30;2.6103397317997334;2.6157360430097594;2.6199970631367955;2.6226026094313166;2.660789862377468;2.626634613631012;2.623784884222855;2.636193709955061
0;40;2.613932449059762;2.610576574434374;2.615919555272873;2.61987995219044;2.6249372776942814;2.6425417710976435;2.6623475476220406;2.6831034920553347
0;50;2.6143429255232524;2.612231678873889;2.6132939213409068;2.6204183335053415;2.622503719786588;2.627735965132769;2.648441982844739;2.668421776738243
0;60;2.62954286593595;2.6222445493063438;2.6210432163119006;2.621582136500849;2.62249690386703;2.6467446327679593;2.6634092701697245;2.690961865542565
0;70;2.6859326837736255;2.6132438371680515;2.6169480135577348;2.6224462444597254;2.6337592698574963;2.6459167887514963;2.6619925405420286;2.694671212264743
0;80;2.611070460112204;2.612178979353319;2.6196119399939763;2.6193877964898777;2.6364242974056875;2.6547885729966003;2.674181868879909;2.695972719507031
0;90;2.6943807321371627;2.622040927763414;2.6235565717487708;2.6232568265963963;2.6268447652927875;2.65430399173415;2.680987575889345;2.723505584658419
0;100;2.689122003742003;2.6213725337283447;2.61936876597217;2.620987772973182;2.628239749425303;2.6273127974486132;2.6551255592456644;2.6834838787068134
0;110;2.683159282796499;2.6097780355393443;2.613978184695391;2.6177352053682252;2.627952339140893;2.65014359441774;2.6519370801361797;2.6729282947015807
0;120;2.6834740604188685;2.616463329651948;2.621830770283487;2.618432602517369;2.6290243407261724;2.6499269259096687;2.653232691437581;2.674135326640232
