;zones;15;20;25;30;35;40;45;50
0;5;0.5867554688007349;0.5858725918499678;0.583761119146528;0.6101944480544733;0.5698481282709091;0.5946583226959821;0.6024472815570855;0.5803401174494249
0;10;0.5867554688007349;0.5858725918499678;0.583761119146528;0.6101944480544733;0.5698481282709091;0.5946583226959821;0.6024472815570855;0.5803401174494249
0;20;0.5867554688007349;0.5858725918499678;0.583761119146528;0.6101944480544733;0.5698481282709091;0.5946583226959821;0.6024472815570855;0.5803401174494249
0;30;0.5761367464023213;0.5958468392125795;0.5897716460972415;0.6082408335357299;0.5453209842274731;0.5475627100999314;0.554169978965289;0.6176469168401048
0;40;0.6409982165634858;0.6401940295358608;0.666223370111666;0.6227739555684328;0.5432746002395986;0.6211450492344006;0.6337783858093695;0.5460062147701111
0;50;0.624131920967061;0.6403576579970889;0.6791618471804198;0.6466260894671884;0.5696008381610328;0.6142215419121797;0.6411062510683689;0.5235020385309695
0;60;0.567399044216924;0.6438181807792639;0.6514881313278303;0.6362757510410166;0.5823923348241657;0.5990811397404228;0.5726547355504898;0.5611544134691255
0;70;0.6683184394043532;0.6400615155354761;0.6322865489070457;0.6083071945591452;0.5332537758130731;0.5462751206422136;0.5850189129896927;0.5815407296240809
0;80;0.5526833259043928;0.6259955800945816;0.6677567945194364;0.5654643095550365;0.5226163163579681;0.5599561045200177;0.6176390214699321;0.5312062974629495
0;90;0.625794807879521;0.6413213992394173;0.5959248655691045;0.6550535645032973;0.5953102003247142;0.6191242609669483;0.6637244943738803;0.5289788047553368
0;100;0.662819331109683;0.6387624224861037;0.6844188685495731;0.6651375338143563;0.6260963496291717;0.6265543259664612;0.6485789224572495;0.49568914892032634
0;110;0.6499496167099482;0.6440179203154515;0.673177164207376;0.6292949862489718;0.554372508958231;0.6100549784461406;0.6146394740536698;0.6452968732676647
0;120;0.6518802167159122;0.6415041023737402;0.6683812444611391;0.5801148579934469;0.5120778711533309;0.5686834149419362;0.5757154841302756;0.5908547984127794
