;zones;15;20;25;30;35;40;45;50
0;5;10;23;57;63;80;83;100;105
0;10;10;23;57;63;80;83;100;105
0;20;10;23;57;63;80;83;100;105
0;30;10;21;25;63;64;83;103;105
0;40;10;14;22;33;39;69;99;105
0;50;14;21;22;31;61;72;101;103
0;60;14;14;15;27;46;47;99;105
0;70;14;14;15;26;35;47;77;106
0;80;10;14;21;32;42;81;99;106
0;90;10;14;22;33;39;66;96;103
0;100;14;14;22;28;61;69;85;104
0;110;10;21;22;33;61;69;99;102
0;120;10;14;21;33;39;72;99;102
