;zones;15;20;25;30;35;40;45;50
0;5;0.19727998674088804;0.23040707643381667;0.24954545593821945;0.2265582598248825;0.21399032396188183;0.19028559536117307;0.2232411705842091;0.2232411705842091
0;10;0.19727998674088804;0.23040707643381764;0.24954545593821945;0.2265582598248825;0.21399032396188183;0.19028559536117307;0.2232411705842091;0.2232411705842091
0;20;0.19727998674088804;0.23040707643381764;0.24954545593821945;0.2265582598248825;0.21399032396188183;0.19028559536117307;0.2232411705842091;0.2232411705842091
0;30;0.249193972995556;0.249193972995556;0.249193972995556;0.249193972995556;0.24110469302637239;0.24110469302637239;0.24110469302637147;0.24110469302637147
0;40;0.19169556613404204;0.23615269795777089;0.23615269795777089;0.23615269795777089;0.23615269795777089;0.22990382730766534;0.2299038273076642;0.2299038273076642
0;50;0.18618148411699914;0.2267029631461816;0.2267029631461816;0.2267029631461816;0.2267029631461816;0.2195863347064096;0.2195863347064096;0.2195863347064096
0;60;0.2267029631461816;0.2267029631461816;0.2267029631461816;0.2267029631461816;0.2267029631461816;0.2195863347064096;0.2195863347064096;0.2195863347064096
0;70;0.1794434405811977;0.21249564367239487;0.21249564367239487;0.21249564367239487;0.21249564367239487;0.2072455931381904;0.2072455931381904;0.2072455931381896
0;80;0.18892560335405104;0.2699876875158354;0.2699876875158354;0.2699876875158354;0.26202916783316893;0.26202916783316893;0.26202916783316893;0.26202916783316893
0;90;0.20224924416148515;0.19057739801351237;0.18611030555360725;0.2699876875158354;0.26998768751583224;0.26202916783316893;0.26202916783316893;0.2620291678331675
0;100;0.1819547627654107;0.2267029631461816;0.2267029631461816;0.2267029631461816;0.22670296314618202;0.2195863347064096;0.21958633470641112;0.21958633470641112
0;110;0.1924677637097613;0.18487779503222823;0.22670296314618202;0.22670296314618202;0.2267029631461816;0.2195863347064096;0.2195863347064096;0.2195863347064096
0;120;0.18346747363079208;0.1683116651084181;0.21249564367239487;0.21249564367239487;0.21249564367239487;0.2072455931381896;0.2072455931381896;0.2072455931381896
