;zones;15;20;25;30;35;40;45;50
0;5;4.129726459208711;4.067112929473399;4.064123541473789;3.8617219260283298;3.781481297051112;3.7814812970511125;3.861429117417017;3.8616324573263032
0;10;4.129726459208711;4.067112929473399;4.064123541473789;3.8617219260283298;3.781481297051112;3.7814812970511125;3.861429117417017;3.8616324573263032
0;20;4.129726459208711;4.067112929473399;4.064123541473789;3.8617219260283298;3.781481297051112;3.7814812970511125;3.861429117417017;3.8616324573263032
0;30;4.168115838382227;4.064410424968978;4.064410424968978;3.968577911267447;3.8921986264269686;3.8921986264269695;3.8921986264269686;3.8921986264269686
0;40;4.268087721257859;4.168549701349918;4.168549701349918;4.067717892896328;4.086103813647275;3.9870576503370834;3.9870576503370834;3.987057650337084
0;50;3.940854139322399;3.7570630751488547;3.7570630751489182;3.59160805417081;3.59160805417081;3.5916080541708104;3.59160805417081;3.5916080541708104
0;60;4.044968686575625;3.7746729878418654;3.6802319180416965;3.5916080541708104;3.59160805417081;3.5916080541708104;3.5916080541708104;3.59160805417081
0;70;3.9657483314323922;3.7770330859879993;3.7770330859879993;3.778546639435131;3.683654734121799;3.683654734121799;3.6836547341217987;3.6836547341218
0;80;3.9914785276795484;3.757063075148916;3.75706307514891;3.6641967748426953;3.5916080541708104;3.5916080541708104;3.59160805417081;3.5916080541708104
0;90;3.935654939721014;3.757063075148917;3.757063075148913;3.6833999934907866;3.59160805417081;3.681073361670523;3.6825237222687814;3.682670374049147
0;100;3.5962680302364154;3.7472636903155236;3.747284951921792;3.59160805417081;3.683481087423754;3.683699887746767;3.683366370375603;3.6831420206972743
0;110;3.935654939721014;3.935654939721014;3.7570630751489196;3.59160805417081;3.5916080541708104;3.59160805417081;3.5916080541708104;3.59160805417081
0;120;3.85855700863721;3.858557008637205;3.858557008637206;3.7605759653363906;3.683654734121799;3.6836547341218;3.6836547341218;3.6836547341218
