;zones;15;20;25;30;35;40;45;50
0;5;0.1571547098523884;0.25789111603164566;0.1772165974549244;0.1793327644193125;0.11737380238473097;0.06068127008593341;0.03331571652516274;0.05251104103376967
0;10;0.1571547098523884;0.2578911160316461;0.1772165974549244;0.1793327644193125;0.11737380238473097;0.06068127008593341;0.03331571652516274;0.05251104103376967
0;20;0.1571547098523884;0.2578911160316461;0.1772165974549244;0.1793327644193125;0.11737380238473097;0.06068127008593341;0.03331571652516274;0.05251104103376967
0;30;0.4497628164217648;0.3333939821216091;0.3735692451042191;0.18865397857183147;0.12226968544281833;0.13095875365227408;0.1412302710540094;0.15574928398420013
0;40;0.48474971558652347;0.3346713139196852;0.3125640256608634;0.09221987976247353;0.037203670731460664;0.10779312217498627;0.16912801554378512;0.16713909249144696
0;50;0.4895242389938059;0.3855791513598933;0.2298295816139247;0.04513881096842916;0.02539476988376658;0.04837404571176932;0.06470741008374488;0.10676647042238027
0;60;0.4207034903231569;0.26459521206859515;0.0678054739542491;0.021467383361138702;0.0261492256311249;0.02885335566969141;0.08900817522966878;0.1329643206555498
0;70;0.5890376565910183;0.28417993916373835;0.1884744524588946;0.16206930607628067;0.10956310741717831;0.026924978866968367;0.13231210480350403;0.17162512619454912
0;80;0.25278210733251705;0.24951960866892842;0.209219466648203;0.03696364924482119;0.024745444832062098;0.06155516275466637;0.10621736780556056;0.1219318331719635
0;90;0.4005227592943545;0.3562987888753203;0.09859055509161263;0.048910339001795006;0.024809001398012204;0.08901649542856449;0.16330648734641331;0.13427759143766632
0;100;0.3477644830124692;0.2339751199527055;0.06966208029052474;0.008016900646434627;0.025228684983183744;0.015908026038812525;0.036711543368895136;0.08330322195011614
0;110;0.3088564503856954;0.2095134064162908;0.17760434325957014;0.09774606080611507;0.08626025903534237;0.11616495564492821;0.12439488440588178;0.14440573802175666
0;120;0.3672315750228273;0.5296337748677273;0.3972783317588753;0.062119583973965796;0.06471810932964447;0.07879421827003226;0.16064606761112815;0.19659230776803446
