zones,15,20,25,30,35,40,45,50
5,0.030502757,0.025956012,0.025143117,0.000931575,-0.013678178,-0.013678178,0.00084152,0.000904058
10,0.030502757,0.025956012,0.025143117,0.000931575,-0.013678178,-0.013678178,0.00084152,0.000904058
20,0.030502757,0.025956012,0.025143117,0.000931575,-0.013678178,-0.013678178,0.00084152,0.000904058
30,0.099573686,0.083453689,0.083453689,0.067486245,0.056227788,0.056227788,0.056227788,0.056227788
40,0.103468892,0.090135883,0.090135883,0.073892889,0.080311956,0.06235751,0.06235751,0.06235751
50,0.068827438,0.042736563,0.042736563,0.013808745,0.013808745,0.013808745,0.013808745,0.013808745
60,0.082208566,0.048746808,0.031535587,0.013808745,0.013808745,0.013808745,0.013808745,0.013808745
70,0.067553949,0.03853532,0.03853532,0.039068585,0.02048335,0.02048335,0.02048335,0.02048335
80,0.066594765,0.042736563,0.042736563,0.025770979,0.013808745,0.013808745,0.013808745,0.013808745
90,0.067228355,0.042736563,0.042736563,0.032674505,0.013808745,0.031838085,0.032359487,0.032412208
100,-0.024961276,0.039392043,0.039399299,0.013808745,0.032703659,0.032782317,0.032662418,0.032581765
110,0.067228355,0.067228355,0.042736563,0.013808745,0.013808745,0.013808745,0.013808745,0.013808745
120,0.049991495,0.049991495,0.049991495,0.032737042,0.02048335,0.02048335,0.02048335,0.02048335
