                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.659
Model:           ,OLS             ,  Adj. R-squared:    ,   0.385
Method:          ,Least Squares   ,  F-statistic:       ,   2.406
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00251 
Time:            ,10:56:39        ,  Log-Likelihood:    , -165.38
No. Observations:,    84          ,  AIC:               ,   406.8
Df Residuals:    ,    46          ,  BIC:               ,   499.1
Df Model:        ,    37          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.3235,    7.122,   -0.045, 0.964,  -14.659,   14.012
SPI3_max      ,    0.6572,   11.645,    0.056, 0.955,  -22.782,   24.097
SPI6_max      ,   -1.2400,   14.393,   -0.086, 0.932,  -30.212,   27.732
SPI12_max     ,   -3.2741,   17.628,   -0.186, 0.853,  -38.758,   32.210
SPEI1_max     ,   -6.2597,   25.872,   -0.242, 0.810,  -58.338,   45.818
SPEI3_max     ,    0.2081,   43.148,    0.005, 0.996,  -86.645,   87.061
SPEI6_max     ,    0.7129,    5.471,    0.130, 0.897,  -10.299,   11.725
SPEI12_max    ,   10.4371,   34.906,    0.299, 0.766,  -59.825,   80.699
SPI1_median   ,    4.6496,   44.148,    0.105, 0.917,  -84.216,   93.515
SPI3_median   ,   -0.8913,    9.191,   -0.097, 0.923,  -19.392,   17.610
SPI6_median   ,    2.0335,    6.047,    0.336, 0.738,  -10.138,   14.205
SPI12_median  ,   -0.0233,    4.082,   -0.006, 0.995,   -8.241,    8.194
SPEI1_median  ,   -6.9138,   51.729,   -0.134, 0.894, -111.040,   97.212
SPEI3_median  ,    5.9143,   26.045,    0.227, 0.821,  -46.511,   58.339
SPEI6_median  ,  -12.4025,   46.503,   -0.267, 0.791, -106.009,   81.204
SPEI12_median ,    0.1736,   16.604,    0.010, 0.992,  -33.248,   33.595
SPI1_min      ,    0.1745,    7.328,    0.024, 0.981,  -14.575,   14.924
SPI3_min      ,    0.8413,   15.714,    0.054, 0.958,  -30.790,   32.473
SPI6_min      ,    3.5996,   10.092,    0.357, 0.723,  -16.715,   23.914
SPI12_min     ,    1.3242,   19.955,    0.066, 0.947,  -38.843,   41.492
SPEI1_min     ,   10.6654,   32.787,    0.325, 0.746,  -55.332,   76.663
SPEI3_min     ,   -5.4048,   43.430,   -0.124, 0.902,  -92.824,   82.014
SPEI6_min     ,    2.3095,   20.339,    0.114, 0.910,  -38.631,   43.250
SPEI12_min    ,   -1.1601,   23.573,   -0.049, 0.961,  -48.609,   46.289
SPI1_std      ,   -0.8446,   22.690,   -0.037, 0.970,  -46.516,   44.827
SPI3_std      ,    8.2612,   60.462,    0.137, 0.892, -113.442,  129.965
SPI6_std      ,    5.8676,   28.280,    0.207, 0.837,  -51.057,   62.793
SPI12_std     ,    8.6549,   37.854,    0.229, 0.820,  -67.541,   84.851
SPEI1_std     ,   23.0052,   75.915,    0.303, 0.763, -129.803,  175.814
SPEI3_std     ,  -17.0973,  170.905,   -0.100, 0.921, -361.110,  326.916
SPEI6_std     ,   11.1269,   64.712,    0.172, 0.864, -119.131,  141.385
SPEI12_std    ,  -21.1966,   94.130,   -0.225, 0.823, -210.671,  168.278
VICI_veg_max  ,   -0.0009,    0.453,   -0.002, 0.998,   -0.913,    0.912
VICI_veg_mean ,    0.0458,    0.651,    0.070, 0.944,   -1.265,    1.357
VICI_veg_min  ,   -0.0089,    0.331,   -0.027, 0.979,   -0.674,    0.656
VICI_veg_std  ,    0.0330,    0.298,    0.111, 0.912,   -0.567,    0.633
VICI_veg_count,   -0.1447,    4.670,   -0.031, 0.975,   -9.544,    9.255
VICI_mat_max  ,    6.5096,   21.003,    0.310, 0.758,  -35.768,   48.787
VICI_mat_mean ,    1.0957,    5.267,    0.208, 0.836,   -9.505,   11.697
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,  -18.6383,   62.074,   -0.300, 0.765, -143.587,  106.311
VICI_mat_count,    3.2819,   16.124,    0.204, 0.840,  -29.174,   35.738
Omnibus:      , 7.448,  Durbin-Watson:     ,   2.188
Prob(Omnibus):, 0.024,  Jarque-Bera (JB):  ,  14.388
Skew:         , 0.037,  Prob(JB):          ,0.000751
Kurtosis:     , 5.026,  Cond. No.          ,1.34e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.25e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
