                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.604
Model:           ,OLS             ,  Adj. R-squared:    ,   0.325
Method:          ,Least Squares   ,  F-statistic:       ,   2.164
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00925 
Time:            ,11:22:11        ,  Log-Likelihood:    , -112.80
No. Observations:,    76          ,  AIC:               ,   289.6
Df Residuals:    ,    44          ,  BIC:               ,   364.2
Df Model:        ,    31          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.2713,    2.693,   -0.472, 0.639,   -6.699,    4.156
SPI3_max      ,    5.1797,    7.405,    0.700, 0.488,   -9.743,   20.103
SPI6_max      ,   -7.2598,    8.103,   -0.896, 0.375,  -23.589,    9.070
SPI12_max     ,    9.6060,   10.783,    0.891, 0.378,  -12.125,   31.337
SPEI1_max     ,    5.5609,    3.532,    1.574, 0.123,   -1.558,   12.680
SPEI3_max     ,   -8.0988,   10.968,   -0.738, 0.464,  -30.204,   14.007
SPEI6_max     ,   -1.4823,    6.950,   -0.213, 0.832,  -15.489,   12.525
SPEI12_max    ,  -10.7586,    8.929,   -1.205, 0.235,  -28.755,    7.237
SPI1_median   ,   -3.5206,    6.168,   -0.571, 0.571,  -15.952,    8.911
SPI3_median   ,   -6.0542,   10.388,   -0.583, 0.563,  -26.990,   14.882
SPI6_median   ,   -2.4442,   13.161,   -0.186, 0.854,  -28.967,   24.079
SPI12_median  ,   -2.7057,    9.870,   -0.274, 0.785,  -22.598,   17.186
SPEI1_median  ,   -2.9906,    6.830,   -0.438, 0.664,  -16.756,   10.775
SPEI3_median  ,   11.3936,   10.535,    1.081, 0.285,   -9.839,   32.626
SPEI6_median  ,    4.0562,   14.110,    0.287, 0.775,  -24.380,   32.493
SPEI12_median ,    3.8279,   11.247,    0.340, 0.735,  -18.839,   26.495
SPI1_min      ,   -0.4899,    1.616,   -0.303, 0.763,   -3.746,    2.766
SPI3_min      ,    1.0684,    2.652,    0.403, 0.689,   -4.276,    6.413
SPI6_min      ,   -1.0428,    4.673,   -0.223, 0.824,  -10.461,    8.375
SPI12_min     ,   -2.1055,    5.904,   -0.357, 0.723,  -14.004,    9.793
SPEI1_min     ,   -1.9614,   11.366,   -0.173, 0.864,  -24.869,   20.946
SPEI3_min     ,    3.5728,    6.496,    0.550, 0.585,   -9.518,   16.664
SPEI6_min     ,   -5.3856,    7.558,   -0.713, 0.480,  -20.618,    9.847
SPEI12_min    ,   -1.1169,    7.662,   -0.146, 0.885,  -16.559,   14.325
SPI1_std      ,   -1.7376,    4.741,   -0.366, 0.716,  -11.293,    7.818
SPI3_std      ,    0.3688,    5.876,    0.063, 0.950,  -11.474,   12.211
SPI6_std      ,    0.0934,    7.896,    0.012, 0.991,  -15.821,   16.007
SPI12_std     ,   -6.5472,   13.445,   -0.487, 0.629,  -33.644,   20.550
SPEI1_std     ,   -1.5233,   14.573,   -0.105, 0.917,  -30.894,   27.848
SPEI3_std     ,   -0.0855,    1.728,   -0.049, 0.961,   -3.568,    3.397
SPEI6_std     ,   -1.1887,   14.097,   -0.084, 0.933,  -29.600,   27.223
SPEI12_std    ,  -13.3648,   22.646,   -0.590, 0.558,  -59.005,   32.276
VICI_veg_max  ,   -0.0842,    0.254,   -0.331, 0.742,   -0.597,    0.429
VICI_veg_mean ,    0.0019,    0.063,    0.030, 0.976,   -0.125,    0.129
VICI_veg_min  ,    0.2829,    1.103,    0.257, 0.799,   -1.939,    2.505
VICI_veg_std  ,    0.1338,    0.531,    0.252, 0.802,   -0.935,    1.203
VICI_veg_count,    0.1265,    0.793,    0.160, 0.874,   -1.471,    1.724
VICI_mat_max  ,   -0.2191,    0.809,   -0.271, 0.788,   -1.849,    1.411
VICI_mat_mean ,    4.4523,   17.450,    0.255, 0.800,  -30.716,   39.621
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,    0.9196,    3.620,    0.254, 0.801,   -6.375,    8.214
VICI_mat_count,  -14.5481,   56.991,   -0.255, 0.800, -129.407,  100.310
Omnibus:      ,11.025,  Durbin-Watson:     ,   2.148
Prob(Omnibus):, 0.004,  Jarque-Bera (JB):  ,  28.371
Skew:         , 0.228,  Prob(JB):          ,6.91e-07
Kurtosis:     , 5.958,  Cond. No.          ,1.38e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 2.26e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
