                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.661
Model:           ,OLS             ,  Adj. R-squared:    ,   0.424
Method:          ,Least Squares   ,  F-statistic:       ,   2.797
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.000718
Time:            ,10:57:01        ,  Log-Likelihood:    , -157.35
No. Observations:,    79          ,  AIC:               ,   380.7
Df Residuals:    ,    46          ,  BIC:               ,   458.9
Df Model:        ,    32          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.6760,    2.036,   -0.332, 0.741,   -4.773,    3.421
SPI3_max      ,   -5.5518,    9.807,   -0.566, 0.574,  -25.293,   14.189
SPI6_max      ,    0.1191,    5.383,    0.022, 0.982,  -10.717,   10.955
SPI12_max     ,   -2.9826,    4.252,   -0.701, 0.487,  -11.542,    5.577
SPEI1_max     ,    4.1414,    7.947,    0.521, 0.605,  -11.856,   20.139
SPEI3_max     ,   -1.8186,    9.764,   -0.186, 0.853,  -21.473,   17.836
SPEI6_max     ,    1.3345,    3.386,    0.394, 0.695,   -5.482,    8.151
SPEI12_max    ,    5.8733,    4.272,    1.375, 0.176,   -2.726,   14.473
SPI1_median   ,   -2.4143,    2.935,   -0.823, 0.415,   -8.322,    3.493
SPI3_median   ,    0.6303,    4.533,    0.139, 0.890,   -8.495,    9.755
SPI6_median   ,    1.1413,    1.964,    0.581, 0.564,   -2.812,    5.095
SPI12_median  ,   -0.4086,    1.975,   -0.207, 0.837,   -4.384,    3.567
SPEI1_median  ,   -1.2914,    2.760,   -0.468, 0.642,   -6.846,    4.263
SPEI3_median  ,    3.1786,   14.189,    0.224, 0.824,  -25.382,   31.739
SPEI6_median  ,   -4.1586,   11.480,   -0.362, 0.719,  -27.266,   18.949
SPEI12_median ,   -4.0964,    9.786,   -0.419, 0.677,  -23.794,   15.602
SPI1_min      ,    0.0880,    1.863,    0.047, 0.963,   -3.662,    3.838
SPI3_min      ,    0.6427,    3.462,    0.186, 0.854,   -6.325,    7.610
SPI6_min      ,    0.0290,    5.131,    0.006, 0.996,  -10.300,   10.358
SPI12_min     ,    4.7940,    5.788,    0.828, 0.412,   -6.857,   16.445
SPEI1_min     ,    1.1422,    4.934,    0.231, 0.818,   -8.790,   11.075
SPEI3_min     ,    1.5515,    5.725,    0.271, 0.788,   -9.972,   13.075
SPEI6_min     ,   -1.4515,    4.453,   -0.326, 0.746,  -10.414,    7.511
SPEI12_min    ,   -0.9264,    5.877,   -0.158, 0.875,  -12.756,   10.903
SPI1_std      ,    0.9923,    5.652,    0.176, 0.861,  -10.385,   12.370
SPI3_std      ,    0.3283,    7.729,    0.042, 0.966,  -15.229,   15.886
SPI6_std      ,    0.5797,   12.465,    0.047, 0.963,  -24.511,   25.671
SPI12_std     ,    8.3099,   10.260,    0.810, 0.422,  -12.343,   28.963
SPEI1_std     ,   -1.3489,   14.368,   -0.094, 0.926,  -30.270,   27.572
SPEI3_std     ,    5.0097,   12.379,    0.405, 0.688,  -19.908,   29.927
SPEI6_std     ,   -2.6071,    9.889,   -0.264, 0.793,  -22.513,   17.298
SPEI12_std    ,   -7.2465,   13.970,   -0.519, 0.606,  -35.367,   20.874
VICI_veg_max  ,   -0.1446,    0.888,   -0.163, 0.871,   -1.932,    1.643
VICI_veg_mean ,   -0.2827,    1.397,   -0.202, 0.841,   -3.095,    2.529
VICI_veg_min  ,    0.0692,    0.418,    0.165, 0.869,   -0.773,    0.912
VICI_veg_std  ,    0.3552,    2.078,    0.171, 0.865,   -3.827,    4.537
VICI_veg_count,    3.5808,   16.756,    0.214, 0.832,  -30.147,   37.309
VICI_mat_max  ,    0.0807,    0.488,    0.165, 0.869,   -0.902,    1.063
VICI_mat_mean ,    0.0263,    0.159,    0.165, 0.869,   -0.294,    0.347
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,    0.0309,    0.187,    0.165, 0.869,   -0.345,    0.407
VICI_mat_count,    0.0075,    0.045,    0.165, 0.869,   -0.084,    0.099
Omnibus:      , 6.630,  Durbin-Watson:     ,   2.206
Prob(Omnibus):, 0.036,  Jarque-Bera (JB):  ,  11.543
Skew:         , 0.038,  Prob(JB):          , 0.00312
Kurtosis:     , 4.871,  Cond. No.          ,1.20e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 9.52e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
