                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.660
Model:           ,OLS             ,  Adj. R-squared:    ,   0.417
Method:          ,Least Squares   ,  F-statistic:       ,   2.718
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.000649
Time:            ,10:51:10        ,  Log-Likelihood:    , -166.86
No. Observations:,    85          ,  AIC:               ,   405.7
Df Residuals:    ,    49          ,  BIC:               ,   493.7
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,  -30.0470,   49.528,   -0.607, 0.547, -129.577,   69.483
SPI3_max      ,   26.5289,   52.390,    0.506, 0.615,  -78.753,  131.810
SPI6_max      ,  -15.2732,   26.470,   -0.577, 0.567,  -68.466,   37.919
SPI12_max     ,   14.1444,   33.678,    0.420, 0.676,  -53.535,   81.824
SPEI1_max     ,   18.4498,   33.021,    0.559, 0.579,  -47.908,   84.808
SPEI3_max     ,  -15.6582,   30.381,   -0.515, 0.609,  -76.711,   45.394
SPEI6_max     ,   10.6848,   15.826,    0.675, 0.503,  -21.119,   42.489
SPEI12_max    ,   10.4177,   18.950,    0.550, 0.585,  -27.664,   48.499
SPI1_median   ,   46.6455,   98.960,    0.471, 0.639, -152.222,  245.513
SPI3_median   ,   -5.5331,   14.656,   -0.378, 0.707,  -34.985,   23.918
SPI6_median   ,    0.7441,    2.302,    0.323, 0.748,   -3.882,    5.370
SPI12_median  ,    4.1894,    6.909,    0.606, 0.547,   -9.695,   18.074
SPEI1_median  ,  -47.2229,   94.125,   -0.502, 0.618, -236.374,  141.928
SPEI3_median  ,   10.0336,   21.614,    0.464, 0.645,  -33.401,   53.468
SPEI6_median  ,   -5.9662,   15.774,   -0.378, 0.707,  -37.666,   25.734
SPEI12_median ,   -9.0842,   10.899,   -0.834, 0.409,  -30.986,   12.817
SPI1_min      ,   23.7944,   37.981,    0.626, 0.534,  -52.531,  100.119
SPI3_min      ,  -19.1735,   28.486,   -0.673, 0.504,  -76.419,   38.072
SPI6_min      ,    4.0444,    4.771,    0.848, 0.401,   -5.542,   13.631
SPI12_min     ,  -13.6353,   32.499,   -0.420, 0.677,  -78.944,   51.674
SPEI1_min     ,    7.7625,   15.076,    0.515, 0.609,  -22.534,   38.059
SPEI3_min     ,    0.3026,   24.335,    0.012, 0.990,  -48.600,   49.205
SPEI6_min     ,   -4.5913,   14.610,   -0.314, 0.755,  -33.951,   24.769
SPEI12_min    ,   -0.4696,   27.519,   -0.017, 0.986,  -55.772,   54.833
SPI1_std      ,   56.3629,   89.559,    0.629, 0.532, -123.613,  236.339
SPI3_std      ,  -25.9260,   39.134,   -0.662, 0.511, -104.569,   52.717
SPI6_std      ,   14.1445,   18.730,    0.755, 0.454,  -23.494,   51.783
SPI12_std     ,   -9.4750,   38.500,   -0.246, 0.807,  -86.843,   67.893
SPEI1_std     ,   -1.7722,   31.851,   -0.056, 0.956,  -65.779,   62.235
SPEI3_std     ,  -28.8791,  131.922,   -0.219, 0.828, -293.986,  236.228
SPEI6_std     ,   -1.9885,   43.031,   -0.046, 0.963,  -88.462,   84.485
SPEI12_std    ,  -45.8797,  113.126,   -0.406, 0.687, -273.216,  181.456
VICI_veg_max  ,    0.0152,    0.289,    0.053, 0.958,   -0.565,    0.595
VICI_veg_mean ,    1.1879,    2.283,    0.520, 0.605,   -3.399,    5.775
VICI_veg_min  ,   -0.0289,    0.099,   -0.290, 0.773,   -0.229,    0.171
VICI_veg_std  ,    0.2233,    0.729,    0.306, 0.761,   -1.241,    1.687
VICI_veg_count,  -10.6668,   21.173,   -0.504, 0.617,  -53.215,   31.881
VICI_mat_max  ,   -0.0397,    0.137,   -0.290, 0.773,   -0.314,    0.235
VICI_mat_mean ,   -0.0251,    0.087,   -0.290, 0.773,   -0.199,    0.149
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0171,    0.059,   -0.290, 0.773,   -0.135,    0.101
VICI_mat_count,   -0.0024,    0.008,   -0.290, 0.773,   -0.019,    0.014
Omnibus:      , 7.722,  Durbin-Watson:     ,   2.187
Prob(Omnibus):, 0.021,  Jarque-Bera (JB):  ,  15.404
Skew:         , 0.039,  Prob(JB):          ,0.000452
Kurtosis:     , 5.084,  Cond. No.          ,1.19e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.17e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
