                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.481
Model:           ,OLS             ,  Adj. R-squared:    ,   0.120
Method:          ,Least Squares   ,  F-statistic:       ,   1.333
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.183  
Time:            ,12:33:18        ,  Log-Likelihood:    , -119.60
No. Observations:,    79          ,  AIC:               ,   305.2
Df Residuals:    ,    46          ,  BIC:               ,   383.4
Df Model:        ,    32          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    0.4803,    1.397,    0.344, 0.733,   -2.331,    3.292
SPI3_max      ,   -4.0393,    7.451,   -0.542, 0.590,  -19.038,   10.959
SPI6_max      ,    0.0861,    4.750,    0.018, 0.986,   -9.476,    9.648
SPI12_max     ,   -1.4423,    6.609,   -0.218, 0.828,  -14.746,   11.861
SPEI1_max     ,   -5.9229,    4.494,   -1.318, 0.194,  -14.968,    3.122
SPEI3_max     ,   16.2777,   12.321,    1.321, 0.193,   -8.524,   41.080
SPEI6_max     ,    3.0787,    6.766,    0.455, 0.651,  -10.540,   16.698
SPEI12_max    ,    0.5424,    4.283,    0.127, 0.900,   -8.079,    9.164
SPI1_median   ,   -2.3669,    2.150,   -1.101, 0.277,   -6.694,    1.960
SPI3_median   ,   14.0612,    8.981,    1.566, 0.124,   -4.016,   32.138
SPI6_median   ,   -6.3685,    6.873,   -0.927, 0.359,  -20.204,    7.467
SPI12_median  ,   -0.8014,    1.023,   -0.784, 0.437,   -2.860,    1.257
SPEI1_median  ,   -4.6729,    4.767,   -0.980, 0.332,  -14.269,    4.923
SPEI3_median  ,   -1.1675,    5.700,   -0.205, 0.839,  -12.641,   10.306
SPEI6_median  ,    1.8932,    3.412,    0.555, 0.582,   -4.976,    8.762
SPEI12_median ,    4.6262,    5.068,    0.913, 0.366,   -5.576,   14.828
SPI1_min      ,   -3.1837,    2.145,   -1.484, 0.145,   -7.501,    1.134
SPI3_min      ,   -0.3574,    5.049,   -0.071, 0.944,  -10.521,    9.806
SPI6_min      ,    3.5220,    4.793,    0.735, 0.466,   -6.126,   13.170
SPI12_min     ,   -3.2689,    3.083,   -1.060, 0.294,   -9.474,    2.936
SPEI1_min     ,   10.7155,    5.892,    1.819, 0.075,   -1.144,   22.575
SPEI3_min     ,  -16.3559,   17.323,   -0.944, 0.350,  -51.224,   18.513
SPEI6_min     ,   -3.6759,    2.057,   -1.787, 0.081,   -7.817,    0.465
SPEI12_min    ,   -1.1554,    4.933,   -0.234, 0.816,  -11.085,    8.774
SPI1_std      ,   -1.9149,    3.460,   -0.553, 0.583,   -8.879,    5.049
SPI3_std      ,   -7.8408,   10.587,   -0.741, 0.463,  -29.151,   13.469
SPI6_std      ,    6.3313,   10.991,    0.576, 0.567,  -15.792,   28.455
SPI12_std     ,   -6.7765,    6.678,   -1.015, 0.316,  -20.219,    6.666
SPEI1_std     ,    9.2697,    7.892,    1.175, 0.246,   -6.617,   25.156
SPEI3_std     ,  -17.1862,   37.533,   -0.458, 0.649,  -92.737,   58.365
SPEI6_std     ,    1.4515,    5.075,    0.286, 0.776,   -8.765,   11.668
SPEI12_std    ,    0.7600,    4.811,    0.158, 0.875,   -8.923,   10.443
VICI_veg_max  ,    0.0793,    0.140,    0.565, 0.575,   -0.203,    0.362
VICI_veg_mean ,    0.0095,    0.110,    0.086, 0.932,   -0.213,    0.232
VICI_veg_min  ,   -0.1184,    0.313,   -0.378, 0.707,   -0.749,    0.512
VICI_veg_std  ,   -0.1835,    0.367,   -0.500, 0.619,   -0.922,    0.555
VICI_veg_count,   -0.0946,    0.610,   -0.155, 0.877,   -1.323,    1.134
VICI_mat_max  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_mean ,         0,        0,      nan,   nan,        0,        0
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_count,         0,        0,      nan,   nan,        0,        0
Omnibus:      ,29.154,  Durbin-Watson:     ,   2.378
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 121.895
Skew:         , 0.958,  Prob(JB):          ,3.40e-27
Kurtosis:     , 8.776,  Cond. No.          ,1.27e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 4.94e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
