                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.659
Model:           ,OLS             ,  Adj. R-squared:    ,   0.410
Method:          ,Least Squares   ,  F-statistic:       ,   2.649
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.000918
Time:            ,11:03:14        ,  Log-Likelihood:    , -165.43
No. Observations:,    84          ,  AIC:               ,   402.9
Df Residuals:    ,    48          ,  BIC:               ,   490.4
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,  -14.3402,   31.725,   -0.452, 0.653,  -78.127,   49.446
SPI3_max      ,    6.9412,   39.122,    0.177, 0.860,  -71.719,   85.601
SPI6_max      ,   -9.9384,   18.089,   -0.549, 0.585,  -46.310,   26.433
SPI12_max     ,   14.6262,   37.594,    0.389, 0.699,  -60.961,   90.214
SPEI1_max     ,    2.8536,   21.810,    0.131, 0.896,  -40.999,   46.706
SPEI3_max     ,   -0.7985,   46.979,   -0.017, 0.987,  -95.257,   93.660
SPEI6_max     ,    6.0176,   11.866,    0.507, 0.614,  -17.840,   29.876
SPEI12_max    ,   20.0055,   37.650,    0.531, 0.598,  -55.695,   95.706
SPI1_median   ,   20.0238,   61.286,    0.327, 0.745, -103.201,  143.248
SPI3_median   ,   -5.3573,   15.642,   -0.342, 0.733,  -36.808,   26.093
SPI6_median   ,    0.7524,    2.683,    0.280, 0.780,   -4.643,    6.148
SPI12_median  ,    3.8932,    7.012,    0.555, 0.581,  -10.205,   17.992
SPEI1_median  ,  -30.4401,   72.955,   -0.417, 0.678, -177.126,  116.246
SPEI3_median  ,   -0.3842,    9.359,   -0.041, 0.967,  -19.201,   18.433
SPEI6_median  ,   -2.6160,   11.541,   -0.227, 0.822,  -25.820,   20.588
SPEI12_median ,  -11.9842,   15.767,   -0.760, 0.451,  -43.686,   19.717
SPI1_min      ,   13.1582,   26.068,    0.505, 0.616,  -39.254,   65.571
SPI3_min      ,   -9.4689,   19.370,   -0.489, 0.627,  -48.415,   29.477
SPI6_min      ,   -0.5448,    6.741,   -0.081, 0.936,  -14.098,   13.009
SPI12_min     ,  -11.9240,   32.481,   -0.367, 0.715,  -77.231,   53.383
SPEI1_min     ,   13.3450,   24.924,    0.535, 0.595,  -36.768,   63.458
SPEI3_min     ,    3.2113,   20.399,    0.157, 0.876,  -37.804,   44.227
SPEI6_min     ,    4.9029,   26.022,    0.188, 0.851,  -47.417,   57.223
SPEI12_min    ,  -16.6572,   51.748,   -0.322, 0.749, -120.704,   87.389
SPI1_std      ,   27.8335,   60.471,    0.460, 0.647,  -93.752,  149.419
SPI3_std      ,  -11.3463,   35.423,   -0.320, 0.750,  -82.570,   59.877
SPI6_std      ,    2.9762,   11.377,    0.262, 0.795,  -19.899,   25.851
SPI12_std     ,  -15.4492,   53.503,   -0.289, 0.774, -123.024,   92.126
SPEI1_std     ,   16.7219,   49.989,    0.335, 0.739,  -83.787,  117.231
SPEI3_std     ,  -16.3866,  114.828,   -0.143, 0.887, -247.264,  214.491
SPEI6_std     ,   21.0880,   79.767,    0.264, 0.793, -139.294,  181.470
SPEI12_std    ,  -70.7537,  163.582,   -0.433, 0.667, -399.657,  258.150
VICI_veg_max  ,    0.0162,    0.604,    0.027, 0.979,   -1.199,    1.232
VICI_veg_mean ,    0.0400,    0.194,    0.207, 0.837,   -0.349,    0.429
VICI_veg_min  ,   -0.0001,    0.210,   -0.000, 1.000,   -0.421,    0.421
VICI_veg_std  ,    0.0178,    1.262,    0.014, 0.989,   -2.519,    2.555
VICI_veg_count,   -0.2960,    2.094,   -0.141, 0.888,   -4.506,    3.914
VICI_mat_max  ,   -0.0001,    0.236,   -0.000, 1.000,   -0.474,    0.474
VICI_mat_mean , -5.41e-05,    0.111,   -0.000, 1.000,   -0.223,    0.223
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,-4.647e-05,    0.095,   -0.000, 1.000,   -0.191,    0.191
VICI_mat_count,-9.208e-06,    0.019,   -0.000, 1.000,   -0.038,    0.038
Omnibus:      , 7.396,  Durbin-Watson:     ,   2.198
Prob(Omnibus):, 0.025,  Jarque-Bera (JB):  ,  14.202
Skew:         , 0.035,  Prob(JB):          ,0.000824
Kurtosis:     , 5.013,  Cond. No.          ,1.22e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.03e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
