                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.601
Model:           ,OLS             ,  Adj. R-squared:    ,   0.332
Method:          ,Least Squares   ,  F-statistic:       ,   2.235
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00650 
Time:            ,11:25:22        ,  Log-Likelihood:    , -115.26
No. Observations:,    78          ,  AIC:               ,   294.5
Df Residuals:    ,    46          ,  BIC:               ,   369.9
Df Model:        ,    31          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.1061,    2.435,   -0.454, 0.652,   -6.007,    3.795
SPI3_max      ,    6.0628,    7.740,    0.783, 0.437,   -9.517,   21.643
SPI6_max      ,   -8.5075,    6.327,   -1.345, 0.185,  -21.243,    4.228
SPI12_max     ,    7.6932,    3.588,    2.144, 0.037,    0.470,   14.917
SPEI1_max     ,    6.4122,    4.028,    1.592, 0.118,   -1.696,   14.521
SPEI3_max     ,  -11.1730,   15.256,   -0.732, 0.468,  -41.882,   19.536
SPEI6_max     ,   -0.4720,    6.938,   -0.068, 0.946,  -14.437,   13.493
SPEI12_max    ,  -13.1929,    4.479,   -2.946, 0.005,  -22.209,   -4.177
SPI1_median   ,   -5.7479,    9.848,   -0.584, 0.562,  -25.570,   14.074
SPI3_median   ,   -3.6782,   10.905,   -0.337, 0.737,  -25.630,   18.273
SPI6_median   ,    0.8992,    5.565,    0.162, 0.872,  -10.303,   12.101
SPI12_median  ,    0.3790,    6.537,    0.058, 0.954,  -12.780,   13.538
SPEI1_median  ,   -1.2656,    8.699,   -0.145, 0.885,  -18.776,   16.245
SPEI3_median  ,   10.4636,   10.459,    1.000, 0.322,  -10.589,   31.517
SPEI6_median  ,    1.5672,    6.546,    0.239, 0.812,  -11.609,   14.743
SPEI12_median ,   -0.7595,    6.698,   -0.113, 0.910,  -14.243,   12.723
SPI1_min      ,   -1.5643,    2.122,   -0.737, 0.465,   -5.837,    2.708
SPI3_min      ,    2.1078,    2.648,    0.796, 0.430,   -3.222,    7.437
SPI6_min      ,   -0.7867,    4.304,   -0.183, 0.856,   -9.451,    7.878
SPI12_min     ,   -0.7976,    3.294,   -0.242, 0.810,   -7.428,    5.832
SPEI1_min     ,    1.1670,    3.447,    0.339, 0.736,   -5.771,    8.105
SPEI3_min     ,    2.1280,    3.603,    0.591, 0.558,   -5.125,    9.381
SPEI6_min     ,   -5.2189,    5.228,   -0.998, 0.323,  -15.742,    5.304
SPEI12_min    ,    1.2596,    3.777,    0.333, 0.740,   -6.343,    8.862
SPI1_std      ,   -5.0562,    6.178,   -0.818, 0.417,  -17.492,    7.380
SPI3_std      ,    3.3201,    7.418,    0.448, 0.657,  -11.611,   18.252
SPI6_std      ,    2.8149,   10.561,    0.267, 0.791,  -18.443,   24.073
SPI12_std     ,   -0.7801,    7.779,   -0.100, 0.921,  -16.438,   14.878
SPEI1_std     ,    2.1600,    4.859,    0.445, 0.659,   -7.620,   11.940
SPEI3_std     ,   -1.9957,    4.664,   -0.428, 0.671,  -11.384,    7.393
SPEI6_std     ,    0.0277,    6.946,    0.004, 0.997,  -13.954,   14.009
SPEI12_std    ,  -10.0132,    9.806,   -1.021, 0.313,  -29.752,    9.725
VICI_veg_max  ,   -0.0348,    0.103,   -0.339, 0.736,   -0.241,    0.172
VICI_veg_mean ,    0.0078,    0.055,    0.142, 0.887,   -0.103,    0.118
VICI_veg_min  ,    0.0105,    0.144,    0.073, 0.942,   -0.278,    0.299
VICI_veg_std  ,    0.0260,    0.214,    0.122, 0.904,   -0.404,    0.456
VICI_veg_count,    0.1121,    0.577,    0.194, 0.847,   -1.049,    1.274
VICI_mat_max  ,   -0.0156,    0.035,   -0.448, 0.656,   -0.086,    0.054
VICI_mat_mean ,   -0.0030,    0.007,   -0.448, 0.656,   -0.017,    0.011
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0061,    0.014,   -0.448, 0.656,   -0.033,    0.021
VICI_mat_count,   -0.0010,    0.002,   -0.448, 0.656,   -0.006,    0.004
Omnibus:      ,11.193,  Durbin-Watson:     ,   2.156
Prob(Omnibus):, 0.004,  Jarque-Bera (JB):  ,  29.225
Skew:         , 0.227,  Prob(JB):          ,4.51e-07
Kurtosis:     , 5.964,  Cond. No.          ,1.38e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 2.18e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
