                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.659
Model:           ,OLS             ,  Adj. R-squared:    ,   0.410
Method:          ,Least Squares   ,  F-statistic:       ,   2.649
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.000919
Time:            ,11:03:46        ,  Log-Likelihood:    , -165.43
No. Observations:,    84          ,  AIC:               ,   402.9
Df Residuals:    ,    48          ,  BIC:               ,   490.4
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.3780,    4.640,   -0.081, 0.935,   -9.708,    8.952
SPI3_max      ,    0.9289,   10.717,    0.087, 0.931,  -20.620,   22.478
SPI6_max      ,   -2.2934,    8.972,   -0.256, 0.799,  -20.333,   15.746
SPI12_max     ,   -3.5576,    8.857,   -0.402, 0.690,  -21.365,   14.250
SPEI1_max     ,   -4.6940,   17.433,   -0.269, 0.789,  -39.746,   30.358
SPEI3_max     ,   -2.6951,   35.242,   -0.076, 0.939,  -73.554,   68.164
SPEI6_max     ,    1.1343,    5.606,    0.202, 0.840,  -10.136,   12.405
SPEI12_max    ,    7.7872,   18.382,    0.424, 0.674,  -29.173,   44.748
SPI1_median   ,    2.9895,   38.134,    0.078, 0.938,  -73.685,   79.664
SPI3_median   ,   -0.4009,    7.758,   -0.052, 0.959,  -15.998,   15.197
SPI6_median   ,    1.5983,    4.171,    0.383, 0.703,   -6.787,    9.984
SPI12_median  ,    0.0136,    3.437,    0.004, 0.997,   -6.898,    6.925
SPEI1_median  ,   -3.6094,   36.041,   -0.100, 0.921,  -76.075,   68.856
SPEI3_median  ,    7.3792,   21.458,    0.344, 0.732,  -35.765,   50.523
SPEI6_median  ,  -10.4241,   41.609,   -0.251, 0.803,  -94.084,   73.236
SPEI12_median ,   -0.1239,   18.828,   -0.007, 0.995,  -37.981,   37.733
SPI1_min      ,    0.1353,    6.084,    0.022, 0.982,  -12.098,   12.368
SPI3_min      ,   -0.1564,   13.235,   -0.012, 0.991,  -26.766,   26.454
SPI6_min      ,    4.6922,    6.281,    0.747, 0.459,   -7.937,   17.321
SPI12_min     ,    1.7816,    9.699,    0.184, 0.855,  -17.721,   21.284
SPEI1_min     ,    8.7703,   21.586,    0.406, 0.686,  -34.632,   52.173
SPEI3_min     ,   -4.1010,   38.831,   -0.106, 0.916,  -82.175,   73.973
SPEI6_min     ,    0.5919,   13.619,    0.043, 0.966,  -26.791,   27.975
SPEI12_min    ,    1.5554,   10.648,    0.146, 0.884,  -19.854,   22.965
SPI1_std      ,   -0.5106,   17.973,   -0.028, 0.977,  -36.647,   35.626
SPI3_std      ,    5.6365,   50.183,    0.112, 0.911,  -95.262,  106.535
SPI6_std      ,    8.7453,   17.418,    0.502, 0.618,  -26.275,   43.766
SPI12_std     ,    9.6906,   21.579,    0.449, 0.655,  -33.698,   53.079
SPEI1_std     ,   19.2318,   54.984,    0.350, 0.728,  -91.321,  129.785
SPEI3_std     ,   -9.9711,  141.070,   -0.071, 0.944, -293.612,  273.670
SPEI6_std     ,    5.9191,   45.283,    0.131, 0.897,  -85.128,   96.966
SPEI12_std    ,  -13.9823,   58.958,   -0.237, 0.814, -132.526,  104.561
VICI_veg_max  ,    0.1308,    0.758,    0.172, 0.864,   -1.394,    1.656
VICI_veg_mean ,    0.0416,    0.234,    0.178, 0.859,   -0.428,    0.511
VICI_veg_min  ,    0.5198,    1.898,    0.274, 0.785,   -3.296,    4.336
VICI_veg_std  ,   -0.1488,    1.208,   -0.123, 0.902,   -2.579,    2.281
VICI_veg_count,   -0.6997,    4.262,   -0.164, 0.870,   -9.269,    7.870
VICI_mat_max  ,   -0.4951,    1.918,   -0.258, 0.797,   -4.351,    3.360
VICI_mat_mean ,    0.3800,    4.291,    0.089, 0.930,   -8.248,    9.008
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.2702,    1.328,   -0.203, 0.840,   -2.941,    2.400
VICI_mat_count,   -0.2164,    1.524,   -0.142, 0.888,   -3.280,    2.847
Omnibus:      , 7.394,  Durbin-Watson:     ,   2.193
Prob(Omnibus):, 0.025,  Jarque-Bera (JB):  ,  14.201
Skew:         , 0.034,  Prob(JB):          ,0.000825
Kurtosis:     , 5.013,  Cond. No.          ,1.32e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.11e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
