                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.659
Model:           ,OLS             ,  Adj. R-squared:    ,   0.410
Method:          ,Least Squares   ,  F-statistic:       ,   2.648
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.000924
Time:            ,11:01:57        ,  Log-Likelihood:    , -165.44
No. Observations:,    84          ,  AIC:               ,   402.9
Df Residuals:    ,    48          ,  BIC:               ,   490.4
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,  -16.0431,   26.233,   -0.612, 0.544,  -68.789,   36.703
SPI3_max      ,    8.5717,   18.437,    0.465, 0.644,  -28.499,   45.643
SPI6_max      ,   -9.9259,   17.823,   -0.557, 0.580,  -45.761,   25.909
SPI12_max     ,   14.7873,   33.777,    0.438, 0.664,  -53.126,   82.701
SPEI1_max     ,    3.6078,    8.717,    0.414, 0.681,  -13.920,   21.135
SPEI3_max     ,   -0.8041,   30.470,   -0.026, 0.979,  -62.067,   60.459
SPEI6_max     ,    6.4870,    7.748,    0.837, 0.407,   -9.091,   22.065
SPEI12_max    ,   20.8308,   33.048,    0.630, 0.531,  -45.617,   87.278
SPI1_median   ,   23.4154,   64.658,    0.362, 0.719, -106.589,  153.419
SPI3_median   ,   -5.7693,   16.123,   -0.358, 0.722,  -38.187,   26.648
SPI6_median   ,    0.9223,    2.066,    0.446, 0.657,   -3.233,    5.077
SPI12_median  ,    3.9523,    6.973,    0.567, 0.573,  -10.067,   17.971
SPEI1_median  ,  -34.4990,   77.050,   -0.448, 0.656, -189.419,  120.421
SPEI3_median  ,   -0.5506,   17.173,   -0.032, 0.975,  -35.080,   33.979
SPEI6_median  ,   -4.1742,   25.039,   -0.167, 0.868,  -54.518,   46.170
SPEI12_median ,  -12.2172,   16.997,   -0.719, 0.476,  -46.393,   21.958
SPI1_min      ,   14.4880,   22.569,    0.642, 0.524,  -30.891,   59.867
SPI3_min      ,  -10.3165,   13.046,   -0.791, 0.433,  -36.546,   15.914
SPI6_min      ,   -1.1178,    5.898,   -0.190, 0.850,  -12.977,   10.741
SPI12_min     ,  -11.7030,   29.132,   -0.402, 0.690,  -70.276,   46.870
SPEI1_min     ,   13.8841,   23.015,    0.603, 0.549,  -32.390,   60.158
SPEI3_min     ,    2.9689,   20.112,    0.148, 0.883,  -37.470,   43.408
SPEI6_min     ,    5.0107,   16.685,    0.300, 0.765,  -28.537,   38.558
SPEI12_min    ,  -16.7025,   36.214,   -0.461, 0.647,  -89.515,   56.110
SPI1_std      ,   31.1053,   46.246,    0.673, 0.504,  -61.878,  124.089
SPI3_std      ,  -11.8654,   24.210,   -0.490, 0.626,  -60.542,   36.811
SPI6_std      ,    1.5582,    9.498,    0.164, 0.870,  -17.539,   20.655
SPI12_std     ,  -14.6573,   43.831,   -0.334, 0.740, -102.785,   73.471
SPEI1_std     ,   16.8803,   36.999,    0.456, 0.650,  -57.511,   91.272
SPEI3_std     ,  -20.5923,  124.469,   -0.165, 0.869, -270.854,  229.670
SPEI6_std     ,   21.7342,   58.435,    0.372, 0.712,  -95.758,  139.226
SPEI12_std    ,  -73.1377,  143.534,   -0.510, 0.613, -361.732,  215.457
VICI_veg_max  ,   -0.0284,    0.406,   -0.070, 0.944,   -0.844,    0.787
VICI_veg_mean ,    0.0282,    0.153,    0.184, 0.855,   -0.280,    0.336
VICI_veg_min  ,    0.1140,    3.640,    0.031, 0.975,   -7.204,    7.432
VICI_veg_std  ,    0.0876,    0.842,    0.104, 0.918,   -1.606,    1.781
VICI_veg_count,   -0.0744,    1.844,   -0.040, 0.968,   -3.781,    3.632
VICI_mat_max  ,   -0.0481,    2.088,   -0.023, 0.982,   -4.246,    4.150
VICI_mat_mean ,   -0.0266,    1.155,   -0.023, 0.982,   -2.349,    2.295
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0194,    0.840,   -0.023, 0.982,   -1.708,    1.669
VICI_mat_count,   -0.0046,    0.198,   -0.023, 0.982,   -0.402,    0.393
Omnibus:      , 7.382,  Durbin-Watson:     ,   2.199
Prob(Omnibus):, 0.025,  Jarque-Bera (JB):  ,  14.150
Skew:         , 0.036,  Prob(JB):          ,0.000846
Kurtosis:     , 5.009,  Cond. No.          ,1.26e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.04e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
