                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.601
Model:           ,OLS             ,  Adj. R-squared:    ,   0.332
Method:          ,Least Squares   ,  F-statistic:       ,   2.233
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00653 
Time:            ,11:26:57        ,  Log-Likelihood:    , -115.27
No. Observations:,    78          ,  AIC:               ,   294.5
Df Residuals:    ,    46          ,  BIC:               ,   370.0
Df Model:        ,    31          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.3104,    2.306,   -0.568, 0.573,   -5.952,    3.331
SPI3_max      ,    6.0617,    6.465,    0.938, 0.353,   -6.952,   19.076
SPI6_max      ,   -7.9554,    5.382,   -1.478, 0.146,  -18.788,    2.877
SPI12_max     ,    7.6012,    3.749,    2.027, 0.048,    0.055,   15.148
SPEI1_max     ,    5.7253,    3.447,    1.661, 0.104,   -1.214,   12.664
SPEI3_max     ,  -10.8765,   13.182,   -0.825, 0.414,  -37.410,   15.657
SPEI6_max     ,    0.2914,    6.470,    0.045, 0.964,  -12.732,   13.315
SPEI12_max    ,  -12.4643,    4.674,   -2.667, 0.011,  -21.872,   -3.057
SPI1_median   ,   -5.8222,   10.041,   -0.580, 0.565,  -26.033,   14.389
SPI3_median   ,   -4.6508,    9.641,   -0.482, 0.632,  -24.058,   14.756
SPI6_median   ,   -0.0339,    5.623,   -0.006, 0.995,  -11.352,   11.284
SPI12_median  ,   -0.4063,    6.404,   -0.063, 0.950,  -13.296,   12.484
SPEI1_median  ,   -0.9458,    9.171,   -0.103, 0.918,  -19.405,   17.514
SPEI3_median  ,   10.2641,   10.421,    0.985, 0.330,  -10.712,   31.240
SPEI6_median  ,    2.4290,    6.760,    0.359, 0.721,  -11.178,   16.036
SPEI12_median ,    0.7567,    6.740,    0.112, 0.911,  -12.811,   14.324
SPI1_min      ,   -1.1009,    1.806,   -0.610, 0.545,   -4.735,    2.533
SPI3_min      ,    1.8009,    2.618,    0.688, 0.495,   -3.470,    7.071
SPI6_min      ,   -0.7465,    3.884,   -0.192, 0.848,   -8.565,    7.072
SPI12_min     ,   -0.7152,    3.358,   -0.213, 0.832,   -7.474,    6.043
SPEI1_min     ,    0.2060,    4.059,    0.051, 0.960,   -7.964,    8.376
SPEI3_min     ,    2.3668,    3.402,    0.696, 0.490,   -4.481,    9.215
SPEI6_min     ,   -5.1045,    4.415,   -1.156, 0.254,  -13.991,    3.782
SPEI12_min    ,    0.4504,    3.986,    0.113, 0.911,   -7.572,    8.473
SPI1_std      ,   -3.6855,    5.290,   -0.697, 0.489,  -14.334,    6.963
SPI3_std      ,    2.3058,    7.360,    0.313, 0.755,  -12.508,   17.120
SPI6_std      ,    2.4259,    9.667,    0.251, 0.803,  -17.033,   21.884
SPI12_std     ,   -1.7210,    8.447,   -0.204, 0.839,  -18.725,   15.283
SPEI1_std     ,    1.3821,    5.845,    0.236, 0.814,  -10.383,   13.147
SPEI3_std     ,   -1.6205,    4.127,   -0.393, 0.696,   -9.927,    6.686
SPEI6_std     ,    0.3016,    6.878,    0.044, 0.965,  -13.543,   14.146
SPEI12_std    ,  -10.2075,    8.618,   -1.184, 0.242,  -27.554,    7.139
VICI_veg_max  ,   -0.0629,    0.132,   -0.478, 0.635,   -0.328,    0.202
VICI_veg_mean ,   -0.0132,    0.060,   -0.219, 0.828,   -0.134,    0.108
VICI_veg_min  ,    0.0324,    0.127,    0.255, 0.800,   -0.223,    0.288
VICI_veg_std  ,    0.0907,    0.267,    0.339, 0.736,   -0.447,    0.629
VICI_veg_count,    0.3966,    0.822,    0.483, 0.632,   -1.257,    2.051
VICI_mat_max  ,   -0.0161,    0.023,   -0.701, 0.487,   -0.062,    0.030
VICI_mat_mean ,   -0.0028,    0.004,   -0.701, 0.487,   -0.011,    0.005
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0058,    0.008,   -0.701, 0.487,   -0.022,    0.011
VICI_mat_count,   -0.0008,    0.001,   -0.701, 0.487,   -0.003,    0.001
Omnibus:      ,11.173,  Durbin-Watson:     ,   2.150
Prob(Omnibus):, 0.004,  Jarque-Bera (JB):  ,  29.118
Skew:         , 0.226,  Prob(JB):          ,4.76e-07
Kurtosis:     , 5.959,  Cond. No.          ,1.35e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 2.37e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
