                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.489
Model:           ,OLS             ,  Adj. R-squared:    ,   0.120
Method:          ,Least Squares   ,  F-statistic:       ,   1.324
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.185  
Time:            ,11:49:49        ,  Log-Likelihood:    , -133.98
No. Observations:,    82          ,  AIC:               ,   338.0
Df Residuals:    ,    47          ,  BIC:               ,   422.2
Df Model:        ,    34          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   15.8393,    7.911,    2.002, 0.051,   -0.075,   31.754
SPI3_max      ,  -15.6318,    8.223,   -1.901, 0.063,  -32.174,    0.910
SPI6_max      ,    3.0823,    2.563,    1.202, 0.235,   -2.074,    8.239
SPI12_max     ,    0.2786,    3.239,    0.086, 0.932,   -6.237,    6.795
SPEI1_max     ,  -14.4066,    7.531,   -1.913, 0.062,  -29.557,    0.744
SPEI3_max     ,   13.4281,    7.022,    1.912, 0.062,   -0.698,   27.554
SPEI6_max     ,    0.1607,    3.245,    0.050, 0.961,   -6.366,    6.688
SPEI12_max    ,   -4.7147,    5.399,   -0.873, 0.387,  -15.575,    6.146
SPI1_median   ,    4.6145,    3.001,    1.538, 0.131,   -1.423,   10.652
SPI3_median   ,    4.6343,    5.471,    0.847, 0.401,   -6.373,   15.641
SPI6_median   ,   -1.0309,    1.043,   -0.988, 0.328,   -3.129,    1.068
SPI12_median  ,   -0.5696,    0.601,   -0.947, 0.348,   -1.780,    0.640
SPEI1_median  ,   -6.9485,    3.632,   -1.913, 0.062,  -14.255,    0.358
SPEI3_median  ,   -1.9361,    7.080,   -0.273, 0.786,  -16.179,   12.307
SPEI6_median  ,    3.5157,    3.040,    1.157, 0.253,   -2.600,    9.631
SPEI12_median ,    7.1739,    3.201,    2.241, 0.030,    0.734,   13.614
SPI1_min      ,   -3.0129,    1.471,   -2.048, 0.046,   -5.973,   -0.053
SPI3_min      ,    7.5614,    4.349,    1.739, 0.089,   -1.188,   16.311
SPI6_min      ,   -2.0732,    2.564,   -0.809, 0.423,   -7.231,    3.085
SPI12_min     ,    6.5761,    4.340,    1.515, 0.136,   -2.155,   15.307
SPEI1_min     ,    1.3194,    1.806,    0.731, 0.469,   -2.313,    4.952
SPEI3_min     ,   -1.1867,    3.234,   -0.367, 0.715,   -7.692,    5.319
SPEI6_min     ,   -7.8156,    4.277,   -1.827, 0.074,  -16.420,    0.789
SPEI12_min    ,   -9.5663,    4.166,   -2.296, 0.026,  -17.947,   -1.186
SPI1_std      ,  -15.0078,    7.193,   -2.087, 0.042,  -29.478,   -0.538
SPI3_std      ,    7.0016,    4.994,    1.402, 0.167,   -3.045,   17.048
SPI6_std      ,   -7.3071,    4.252,   -1.718, 0.092,  -15.862,    1.247
SPI12_std     ,    7.5263,    9.751,    0.772, 0.444,  -12.091,   27.143
SPEI1_std     ,    5.8338,    5.741,    1.016, 0.315,   -5.715,   17.383
SPEI3_std     ,    5.4059,    4.167,    1.297, 0.201,   -2.977,   13.788
SPEI6_std     ,    3.1043,    8.658,    0.359, 0.722,  -14.314,   20.522
SPEI12_std    ,  -20.5743,    9.448,   -2.178, 0.034,  -39.580,   -1.568
VICI_veg_max  ,    0.0006,    0.272,    0.002, 0.998,   -0.547,    0.548
VICI_veg_mean ,   -0.0288,    0.113,   -0.254, 0.800,   -0.256,    0.199
VICI_veg_min  ,-7.988e-16, 1.53e-15,   -0.522, 0.604,-3.88e-15, 2.28e-15
VICI_veg_std  ,    0.0420,    0.577,    0.073, 0.942,   -1.119,    1.203
VICI_veg_count,    0.0799,    1.183,    0.068, 0.946,   -2.301,    2.461
VICI_mat_max  ,    0.0399,    0.048,    0.830, 0.411,   -0.057,    0.137
VICI_mat_mean ,    0.0912,    0.150,    0.606, 0.548,   -0.212,    0.394
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,    0.0344,    0.032,    1.078, 0.287,   -0.030,    0.099
VICI_mat_count,   -1.2428,    0.881,   -1.411, 0.165,   -3.015,    0.529
Omnibus:      ,30.573,  Durbin-Watson:     ,   2.178
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 197.999
Skew:         , 0.795,  Prob(JB):          ,1.01e-43
Kurtosis:     ,10.445,  Cond. No.          ,1.25e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.03e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
