                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.597
Model:           ,OLS             ,  Adj. R-squared:    ,   0.325
Method:          ,Least Squares   ,  F-statistic:       ,   2.198
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00749 
Time:            ,11:28:22        ,  Log-Likelihood:    , -115.65
No. Observations:,    78          ,  AIC:               ,   295.3
Df Residuals:    ,    46          ,  BIC:               ,   370.7
Df Model:        ,    31          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.1101,    2.527,   -0.439, 0.662,   -6.196,    3.976
SPI3_max      ,    5.5533,   11.082,    0.501, 0.619,  -16.754,   27.861
SPI6_max      ,   -7.9358,    9.220,   -0.861, 0.394,  -26.494,   10.622
SPI12_max     ,    7.3327,    4.680,    1.567, 0.124,   -2.087,   16.752
SPEI1_max     ,    6.0874,    5.431,    1.121, 0.268,   -4.846,   17.020
SPEI3_max     ,  -10.5241,   21.308,   -0.494, 0.624,  -53.414,   32.366
SPEI6_max     ,   -0.5479,   13.101,   -0.042, 0.967,  -26.918,   25.822
SPEI12_max    ,  -13.3405,    4.780,   -2.791, 0.008,  -22.962,   -3.719
SPI1_median   ,   -4.8182,   14.037,   -0.343, 0.733,  -33.074,   23.438
SPI3_median   ,   -4.5243,   14.567,   -0.311, 0.758,  -33.847,   24.798
SPI6_median   ,    1.2194,    6.352,    0.192, 0.849,  -11.566,   14.005
SPI12_median  ,    0.3207,    7.044,    0.046, 0.964,  -13.858,   14.499
SPEI1_median  ,   -1.9309,   12.039,   -0.160, 0.873,  -26.165,   22.303
SPEI3_median  ,   11.3728,   15.195,    0.748, 0.458,  -19.212,   41.958
SPEI6_median  ,    0.6707,    8.397,    0.080, 0.937,  -16.232,   17.573
SPEI12_median ,   -0.4157,    6.847,   -0.061, 0.952,  -14.198,   13.366
SPI1_min      ,   -1.5088,    2.385,   -0.633, 0.530,   -6.310,    3.293
SPI3_min      ,    2.1422,    2.847,    0.752, 0.456,   -3.589,    7.874
SPI6_min      ,   -1.0538,    6.121,   -0.172, 0.864,  -13.375,   11.268
SPI12_min     ,   -1.0369,    5.417,   -0.191, 0.849,  -11.940,    9.866
SPEI1_min     ,    1.4015,    3.911,    0.358, 0.722,   -6.471,    9.274
SPEI3_min     ,    2.0679,    3.846,    0.538, 0.593,   -5.675,    9.810
SPEI6_min     ,   -4.6145,    7.123,   -0.648, 0.520,  -18.953,    9.724
SPEI12_min    ,    1.3317,    4.640,    0.287, 0.775,   -8.009,   10.672
SPI1_std      ,   -4.9070,    6.993,   -0.702, 0.486,  -18.982,    9.168
SPI3_std      ,    3.2021,    8.145,    0.393, 0.696,  -13.194,   19.598
SPI6_std      ,    2.0771,   16.546,    0.126, 0.901,  -31.228,   35.382
SPI12_std     ,   -0.6123,   11.021,   -0.056, 0.956,  -22.795,   21.571
SPEI1_std     ,    2.6600,    6.009,    0.443, 0.660,   -9.436,   14.756
SPEI3_std     ,   -1.7241,    6.595,   -0.261, 0.795,  -14.999,   11.551
SPEI6_std     ,    0.9066,    8.942,    0.101, 0.920,  -17.092,   18.905
SPEI12_std    ,   -9.2415,   12.605,   -0.733, 0.467,  -34.613,   16.130
VICI_veg_max  ,   -0.0209,    0.189,   -0.110, 0.913,   -0.402,    0.360
VICI_veg_mean ,    0.0124,    0.162,    0.076, 0.940,   -0.314,    0.339
VICI_veg_min  ,   -0.0033,    0.191,   -0.017, 0.986,   -0.388,    0.382
VICI_veg_std  ,    0.0026,    0.400,    0.006, 0.995,   -0.802,    0.808
VICI_veg_count,    0.0394,    2.164,    0.018, 0.986,   -4.316,    4.395
VICI_mat_max  ,   -0.0234,    0.110,   -0.212, 0.833,   -0.245,    0.198
VICI_mat_mean ,   -0.0026,    0.012,   -0.212, 0.833,   -0.027,    0.022
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0078,    0.037,   -0.212, 0.833,   -0.082,    0.066
VICI_mat_count,   -0.0014,    0.007,   -0.212, 0.833,   -0.015,    0.012
Omnibus:      ,10.838,  Durbin-Watson:     ,   2.152
Prob(Omnibus):, 0.004,  Jarque-Bera (JB):  ,  27.150
Skew:         , 0.228,  Prob(JB):          ,1.27e-06
Kurtosis:     , 5.854,  Cond. No.          ,1.32e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 2.34e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
