                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.402
Model:           ,OLS             ,  Adj. R-squared:    ,   0.039
Method:          ,Least Squares   ,  F-statistic:       ,   1.107
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.366  
Time:            ,12:02:18        ,  Log-Likelihood:    , -125.13
No. Observations:,    83          ,  AIC:               ,   314.3
Df Residuals:    ,    51          ,  BIC:               ,   391.7
Df Model:        ,    31          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    0.0979,    1.734,    0.056, 0.955,   -3.382,    3.578
SPI3_max      ,   -1.7314,    2.232,   -0.776, 0.441,   -6.212,    2.749
SPI6_max      ,    0.2596,    3.329,    0.078, 0.938,   -6.423,    6.943
SPI12_max     ,    0.5624,    1.985,    0.283, 0.778,   -3.423,    4.548
SPEI1_max     ,   -2.4886,    2.040,   -1.220, 0.228,   -6.584,    1.607
SPEI3_max     ,    0.3540,    1.946,    0.182, 0.856,   -3.554,    4.262
SPEI6_max     ,    2.5440,    3.615,    0.704, 0.485,   -4.713,    9.801
SPEI12_max    ,   -0.6914,    7.302,   -0.095, 0.925,  -15.351,   13.968
SPI1_median   ,   -0.5541,    2.110,   -0.263, 0.794,   -4.790,    3.682
SPI3_median   ,    1.5571,    2.721,    0.572, 0.570,   -3.905,    7.020
SPI6_median   ,   -1.0034,    0.923,   -1.087, 0.282,   -2.857,    0.850
SPI12_median  ,    0.5869,    1.300,    0.451, 0.654,   -2.024,    3.197
SPEI1_median  ,   -2.7396,    3.584,   -0.764, 0.448,   -9.935,    4.456
SPEI3_median  ,    1.0379,    3.146,    0.330, 0.743,   -5.278,    7.354
SPEI6_median  ,   -0.7261,    5.095,   -0.142, 0.887,  -10.955,    9.503
SPEI12_median ,   -1.8254,    8.678,   -0.210, 0.834,  -19.248,   15.597
SPI1_min      ,    0.4019,    2.079,    0.193, 0.848,   -3.773,    4.577
SPI3_min      ,    0.3015,    3.520,    0.086, 0.932,   -6.765,    7.368
SPI6_min      ,    0.5469,    4.719,    0.116, 0.908,   -8.927,   10.021
SPI12_min     ,   -0.5420,    2.253,   -0.241, 0.811,   -5.065,    3.981
SPEI1_min     ,   -0.3593,    1.429,   -0.251, 0.803,   -3.229,    2.510
SPEI3_min     ,    0.2784,    3.153,    0.088, 0.930,   -6.051,    6.608
SPEI6_min     ,   -0.2080,    4.112,   -0.051, 0.960,   -8.464,    8.048
SPEI12_min    ,    0.5320,    2.926,    0.182, 0.856,   -5.342,    6.406
SPI1_std      ,    0.6175,    5.473,    0.113, 0.911,  -10.369,   11.604
SPI3_std      ,    0.3605,    8.156,    0.044, 0.965,  -16.013,   16.734
SPI6_std      ,   -0.2200,    3.458,   -0.064, 0.950,   -7.163,    6.723
SPI12_std     ,   -0.7387,    4.051,   -0.182, 0.856,   -8.872,    7.395
SPEI1_std     ,   -0.6032,    3.041,   -0.198, 0.844,   -6.709,    5.503
SPEI3_std     ,    0.9649,    4.234,    0.228, 0.821,   -7.536,    9.466
SPEI6_std     ,    1.7864,    2.801,    0.638, 0.527,   -3.838,    7.410
SPEI12_std    ,   -0.3861,    5.252,   -0.074, 0.942,  -10.931,   10.158
VICI_veg_max  ,   -0.1785,    1.244,   -0.143, 0.886,   -2.675,    2.318
VICI_veg_mean ,   -0.1751,    1.558,   -0.112, 0.911,   -3.302,    2.952
VICI_veg_min  ,         0,        0,      nan,   nan,        0,        0
VICI_veg_std  ,    0.6458,    4.709,    0.137, 0.891,   -8.809,   10.100
VICI_veg_count,   -0.7194,    5.380,   -0.134, 0.894,  -11.520,   10.081
VICI_mat_max  ,   -0.1689,    2.458,   -0.069, 0.945,   -5.104,    4.766
VICI_mat_mean ,   -0.2245,    2.334,   -0.096, 0.924,   -4.910,    4.461
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,    0.6192,    7.571,    0.082, 0.935,  -14.581,   15.819
VICI_mat_count,    1.2183,    2.447,    0.498, 0.621,   -3.695,    6.131
Omnibus:      ,25.767,  Durbin-Watson:     ,   2.391
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  67.910
Skew:         ,-0.986,  Prob(JB):          ,1.79e-15
Kurtosis:     , 6.969,  Cond. No.          ,1.59e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 4.51e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
