                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.424
Model:           ,OLS             ,  Adj. R-squared:    ,   0.024
Method:          ,Least Squares   ,  F-statistic:       ,   1.061
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.418  
Time:            ,11:57:57        ,  Log-Likelihood:    , -124.57
No. Observations:,    84          ,  AIC:               ,   319.1
Df Residuals:    ,    49          ,  BIC:               ,   404.2
Df Model:        ,    34          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.6694,    4.001,   -0.167, 0.868,   -8.709,    7.370
SPI3_max      ,   -0.8306,    4.307,   -0.193, 0.848,   -9.487,    7.826
SPI6_max      ,   -4.5995,    9.301,   -0.495, 0.623,  -23.291,   14.092
SPI12_max     ,    3.6832,    5.712,    0.645, 0.522,   -7.795,   15.162
SPEI1_max     ,    0.0351,    5.494,    0.006, 0.995,  -11.006,   11.076
SPEI3_max     ,   -1.1255,    5.982,   -0.188, 0.852,  -13.147,   10.896
SPEI6_max     ,    0.4975,    4.844,    0.103, 0.919,   -9.236,   10.231
SPEI12_max    ,   -6.7537,   12.009,   -0.562, 0.576,  -30.886,   17.379
SPI1_median   ,    0.3400,    2.745,    0.124, 0.902,   -5.177,    5.857
SPI3_median   ,    2.9879,    5.497,    0.544, 0.589,   -8.058,   14.034
SPI6_median   ,   -0.3842,    1.580,   -0.243, 0.809,   -3.559,    2.790
SPI12_median  ,    0.2023,    1.479,    0.137, 0.892,   -2.769,    3.174
SPEI1_median  ,   -2.3410,    6.749,   -0.347, 0.730,  -15.903,   11.221
SPEI3_median  ,   -1.0577,    5.632,   -0.188, 0.852,  -12.376,   10.261
SPEI6_median  ,   -0.2184,    4.188,   -0.052, 0.959,   -8.635,    8.198
SPEI12_median ,    1.2770,    6.074,    0.210, 0.834,  -10.928,   13.482
SPI1_min      ,    1.6466,    5.128,    0.321, 0.749,   -8.658,   11.951
SPI3_min      ,    1.0454,    5.309,    0.197, 0.845,   -9.623,   11.714
SPI6_min      ,   -0.8644,    6.960,   -0.124, 0.902,  -14.852,   13.123
SPI12_min     ,   -1.0605,    2.810,   -0.377, 0.708,   -6.708,    4.587
SPEI1_min     ,   -3.8986,    8.974,   -0.434, 0.666,  -21.932,   14.135
SPEI3_min     ,    4.1265,    9.262,    0.446, 0.658,  -14.486,   22.739
SPEI6_min     ,    2.9112,    6.111,    0.476, 0.636,   -9.370,   15.192
SPEI12_min    ,    0.0873,    3.970,    0.022, 0.983,   -7.890,    8.064
SPI1_std      ,    3.5002,   12.434,    0.282, 0.780,  -21.487,   28.487
SPI3_std      ,    2.0584,   11.939,    0.172, 0.864,  -21.935,   26.051
SPI6_std      ,    3.6509,    9.378,    0.389, 0.699,  -15.196,   22.497
SPI12_std     ,   -1.9048,    4.162,   -0.458, 0.649,  -10.268,    6.458
SPEI1_std     ,   -6.4955,   15.003,   -0.433, 0.667,  -36.646,   23.655
SPEI3_std     ,    7.0682,   13.092,    0.540, 0.592,  -19.241,   33.377
SPEI6_std     ,    0.1320,    3.963,    0.033, 0.974,   -7.833,    8.097
SPEI12_std    ,   -5.7238,   13.300,   -0.430, 0.669,  -32.451,   21.004
VICI_veg_max  ,    0.4054,    0.351,    1.155, 0.254,   -0.300,    1.111
VICI_veg_mean ,   -0.0076,    0.150,   -0.051, 0.960,   -0.309,    0.294
VICI_veg_min  ,   -0.3636,    1.284,   -0.283, 0.778,   -2.943,    2.216
VICI_veg_std  ,   -1.0312,    0.922,   -1.118, 0.269,   -2.884,    0.822
VICI_veg_count,    0.8081,    1.335,    0.605, 0.548,   -1.875,    3.491
VICI_mat_max  ,    1.2369,    1.257,    0.984, 0.330,   -1.289,    3.763
VICI_mat_mean ,    0.0457,    1.274,    0.036, 0.971,   -2.514,    2.605
VICI_mat_min  ,   -0.7273,    2.567,   -0.283, 0.778,   -5.886,    4.431
VICI_mat_std  ,   -2.6513,    2.977,   -0.891, 0.377,   -8.634,    3.331
VICI_mat_count,   -1.7806,    3.580,   -0.497, 0.621,   -8.975,    5.414
Omnibus:      ,27.037,  Durbin-Watson:     ,   2.456
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  77.802
Skew:         ,-0.994,  Prob(JB):          ,1.28e-17
Kurtosis:     , 7.275,  Cond. No.          ,1.32e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 8.55e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
