                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.465
Model:           ,OLS             ,  Adj. R-squared:    ,   0.116
Method:          ,Least Squares   ,  F-statistic:       ,   1.332
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.180  
Time:            ,11:47:32        ,  Log-Likelihood:    , -135.86
No. Observations:,    82          ,  AIC:               ,   337.7
Df Residuals:    ,    49          ,  BIC:               ,   417.1
Df Model:        ,    32          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   11.2253,    6.329,    1.774, 0.082,   -1.494,   23.945
SPI3_max      ,  -10.0081,    6.019,   -1.663, 0.103,  -22.104,    2.088
SPI6_max      ,    2.0754,    1.837,    1.130, 0.264,   -1.617,    5.767
SPI12_max     ,   -1.7141,    0.927,   -1.849, 0.070,   -3.577,    0.149
SPEI1_max     ,  -11.7531,    7.128,   -1.649, 0.106,  -26.077,    2.571
SPEI3_max     ,   12.1902,    5.967,    2.043, 0.046,    0.198,   24.182
SPEI6_max     ,    0.7327,    2.148,    0.341, 0.734,   -3.584,    5.049
SPEI12_max    ,   -4.4049,    5.805,   -0.759, 0.452,  -16.070,    7.260
SPI1_median   ,    3.4930,    3.098,    1.128, 0.265,   -2.732,    9.718
SPI3_median   ,    4.7476,    4.811,    0.987, 0.329,   -4.921,   14.416
SPI6_median   ,   -0.7681,    0.987,   -0.778, 0.440,   -2.753,    1.216
SPI12_median  ,   -0.2996,    0.620,   -0.483, 0.631,   -1.546,    0.947
SPEI1_median  ,   -4.6770,    3.328,   -1.405, 0.166,  -11.365,    2.011
SPEI3_median  ,   -4.4858,    5.311,   -0.845, 0.402,  -15.160,    6.188
SPEI6_median  ,    3.9553,    3.192,    1.239, 0.221,   -2.460,   10.370
SPEI12_median ,    5.2792,    2.532,    2.085, 0.042,    0.191,   10.367
SPI1_min      ,   -2.4814,    1.211,   -2.049, 0.046,   -4.915,   -0.047
SPI3_min      ,    4.8205,    3.857,    1.250, 0.217,   -2.930,   12.571
SPI6_min      ,   -2.8079,    1.974,   -1.423, 0.161,   -6.774,    1.158
SPI12_min     ,    6.5560,    3.751,    1.748, 0.087,   -0.981,   14.093
SPEI1_min     ,    2.1216,    1.731,    1.226, 0.226,   -1.357,    5.600
SPEI3_min     ,   -1.7705,    3.269,   -0.542, 0.590,   -8.339,    4.798
SPEI6_min     ,   -5.0854,    3.258,   -1.561, 0.125,  -11.633,    1.462
SPEI12_min    ,   -5.8607,    3.471,   -1.689, 0.098,  -12.835,    1.114
SPI1_std      ,  -11.2244,    5.438,   -2.064, 0.044,  -22.152,   -0.297
SPI3_std      ,    3.2445,    2.442,    1.329, 0.190,   -1.663,    8.152
SPI6_std      ,   -7.1937,    4.554,   -1.580, 0.121,  -16.346,    1.959
SPI12_std     ,   10.8607,    5.729,    1.896, 0.064,   -0.653,   22.374
SPEI1_std     ,    4.5656,    4.598,    0.993, 0.326,   -4.675,   13.807
SPEI3_std     ,    2.2868,    3.601,    0.635, 0.528,   -4.950,    9.523
SPEI6_std     ,    6.4349,    4.568,    1.409, 0.165,   -2.745,   15.615
SPEI12_std    ,  -13.1943,    8.315,   -1.587, 0.119,  -29.904,    3.516
VICI_veg_max  ,    0.0499,    0.520,    0.096, 0.924,   -0.994,    1.094
VICI_veg_mean ,    0.4147,    0.752,    0.551, 0.584,   -1.097,    1.926
VICI_veg_min  ,         0,        0,      nan,   nan,        0,        0
VICI_veg_std  ,   -0.3305,    1.296,   -0.255, 0.800,   -2.936,    2.275
VICI_veg_count,   -1.4020,    3.951,   -0.355, 0.724,   -9.341,    6.537
VICI_mat_max  ,   -0.0024,    0.056,   -0.043, 0.966,   -0.115,    0.110
VICI_mat_mean ,   -0.0153,    0.206,   -0.074, 0.941,   -0.429,    0.399
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0017,    0.012,   -0.135, 0.893,   -0.027,    0.023
VICI_mat_count,   -0.0014,    0.016,   -0.090, 0.929,   -0.034,    0.031
Omnibus:      ,28.071,  Durbin-Watson:     ,   2.133
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 157.286
Skew:         , 0.749,  Prob(JB):          ,7.01e-35
Kurtosis:     , 9.617,  Cond. No.          ,1.36e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 4.5e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
