                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.635
Model:           ,OLS             ,  Adj. R-squared:    ,   0.345
Method:          ,Least Squares   ,  F-statistic:       ,   2.189
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00717 
Time:            ,11:15:58        ,  Log-Likelihood:    , -117.06
No. Observations:,    80          ,  AIC:               ,   306.1
Df Residuals:    ,    44          ,  BIC:               ,   391.9
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -4.4668,    2.309,   -1.935, 0.059,   -9.120,    0.186
SPI3_max      ,   10.6910,   11.736,    0.911, 0.367,  -12.961,   34.343
SPI6_max      ,   -0.9226,    7.474,   -0.123, 0.902,  -15.985,   14.140
SPI12_max     ,    8.6939,    8.846,    0.983, 0.331,   -9.134,   26.522
SPEI1_max     ,   -5.0166,    5.718,   -0.877, 0.385,  -16.540,    6.507
SPEI3_max     ,  -12.5229,   15.373,   -0.815, 0.420,  -43.505,   18.459
SPEI6_max     ,   10.6680,   12.763,    0.836, 0.408,  -15.054,   36.390
SPEI12_max    ,   -6.5838,    6.190,   -1.064, 0.293,  -19.060,    5.892
SPI1_median   ,  -11.6047,    8.732,   -1.329, 0.191,  -29.204,    5.994
SPI3_median   ,   -7.0924,    6.744,   -1.052, 0.299,  -20.684,    6.499
SPI6_median   ,   19.1054,   14.567,    1.312, 0.196,  -10.253,   48.464
SPI12_median  ,    5.9321,   17.172,    0.345, 0.731,  -28.675,   40.539
SPEI1_median  ,   10.1667,   10.515,    0.967, 0.339,  -11.025,   31.359
SPEI3_median  ,   10.8906,    9.568,    1.138, 0.261,   -8.393,   30.174
SPEI6_median  ,  -14.3551,   13.397,   -1.072, 0.290,  -41.354,   12.644
SPEI12_median ,    1.8457,    7.302,    0.253, 0.802,  -12.871,   16.563
SPI1_min      ,    0.1876,    3.864,    0.049, 0.962,   -7.600,    7.975
SPI3_min      ,   -1.2152,    4.136,   -0.294, 0.770,   -9.550,    7.119
SPI6_min      ,   -3.5270,    4.938,   -0.714, 0.479,  -13.479,    6.425
SPI12_min     ,  -15.7080,   16.055,   -0.978, 0.333,  -48.066,   16.650
SPEI1_min     ,   14.9208,    9.364,    1.593, 0.118,   -3.951,   33.792
SPEI3_min     ,   -7.6726,    9.544,   -0.804, 0.426,  -26.908,   11.563
SPEI6_min     ,   -5.7252,    6.710,   -0.853, 0.398,  -19.249,    7.799
SPEI12_min    ,   -6.8208,    8.423,   -0.810, 0.422,  -23.796,   10.154
SPI1_std      ,    2.1527,    8.870,    0.243, 0.809,  -15.724,   20.029
SPI3_std      ,   -8.9289,   14.327,   -0.623, 0.536,  -37.803,   19.945
SPI6_std      ,   -0.9894,   15.457,   -0.064, 0.949,  -32.142,   30.163
SPI12_std     ,  -20.0212,   17.468,   -1.146, 0.258,  -55.225,   15.183
SPEI1_std     ,   31.8386,   17.697,    1.799, 0.079,   -3.827,   67.505
SPEI3_std     ,  -13.2700,   25.766,   -0.515, 0.609,  -65.199,   38.659
SPEI6_std     ,   -9.1408,   18.634,   -0.491, 0.626,  -46.695,   28.413
SPEI12_std    ,  -24.6212,   16.171,   -1.523, 0.135,  -57.211,    7.969
VICI_veg_max  ,    0.0104,    0.105,    0.099, 0.922,   -0.202,    0.223
VICI_veg_mean ,   -0.0179,    0.081,   -0.220, 0.827,   -0.182,    0.146
VICI_veg_min  ,   -0.0430,    0.119,   -0.360, 0.720,   -0.284,    0.198
VICI_veg_std  ,   -0.0423,    0.218,   -0.194, 0.847,   -0.481,    0.396
VICI_veg_count,    0.5641,    1.472,    0.383, 0.703,   -2.403,    3.531
VICI_mat_max  ,    0.0728,    1.151,    0.063, 0.950,   -2.247,    2.393
VICI_mat_mean ,   -0.6224,    4.087,   -0.152, 0.880,   -8.858,    7.614
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,    0.2366,    5.078,    0.047, 0.963,   -9.997,   10.470
VICI_mat_count,   -0.3409,    1.902,   -0.179, 0.859,   -4.174,    3.492
Omnibus:      ,11.966,  Durbin-Watson:     ,   2.128
Prob(Omnibus):, 0.003,  Jarque-Bera (JB):  ,  33.827
Skew:         , 0.225,  Prob(JB):          ,4.51e-08
Kurtosis:     , 6.154,  Cond. No.          ,1.39e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 2.81e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
