                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.489
Model:           ,OLS             ,  Adj. R-squared:    ,   0.120
Method:          ,Least Squares   ,  F-statistic:       ,   1.325
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.184  
Time:            ,11:40:22        ,  Log-Likelihood:    , -133.95
No. Observations:,    82          ,  AIC:               ,   337.9
Df Residuals:    ,    47          ,  BIC:               ,   422.1
Df Model:        ,    34          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   16.0566,    7.767,    2.067, 0.044,    0.432,   31.681
SPI3_max      ,  -15.9154,    7.820,   -2.035, 0.047,  -31.646,   -0.185
SPI6_max      ,    3.2252,    2.606,    1.237, 0.222,   -2.018,    8.468
SPI12_max     ,    0.5090,    3.186,    0.160, 0.874,   -5.901,    6.919
SPEI1_max     ,  -14.4153,    7.407,   -1.946, 0.058,  -29.317,    0.486
SPEI3_max     ,   13.1992,    6.909,    1.910, 0.062,   -0.701,   27.099
SPEI6_max     ,   -0.0099,    3.136,   -0.003, 0.997,   -6.319,    6.300
SPEI12_max    ,   -4.6404,    5.566,   -0.834, 0.409,  -15.837,    6.556
SPI1_median   ,    4.5637,    3.085,    1.479, 0.146,   -1.643,   10.770
SPI3_median   ,    4.3195,    5.890,    0.733, 0.467,   -7.530,   16.169
SPI6_median   ,   -1.0317,    1.027,   -1.005, 0.320,   -3.097,    1.034
SPI12_median  ,   -0.5711,    0.589,   -0.970, 0.337,   -1.755,    0.613
SPEI1_median  ,   -7.0590,    3.623,   -1.948, 0.057,  -14.348,    0.230
SPEI3_median  ,   -1.4095,    7.711,   -0.183, 0.856,  -16.922,   14.103
SPEI6_median  ,    3.3937,    3.061,    1.109, 0.273,   -2.763,    9.551
SPEI12_median ,    7.2890,    3.218,    2.265, 0.028,    0.815,   13.763
SPI1_min      ,   -3.0526,    1.410,   -2.165, 0.036,   -5.889,   -0.216
SPI3_min      ,    7.6980,    4.359,    1.766, 0.084,   -1.072,   16.468
SPI6_min      ,   -2.0264,    1.979,   -1.024, 0.311,   -6.008,    1.955
SPI12_min     ,    6.3746,    4.478,    1.424, 0.161,   -2.634,   15.383
SPEI1_min     ,    1.1937,    1.852,    0.645, 0.522,   -2.532,    4.920
SPEI3_min     ,   -1.1037,    3.366,   -0.328, 0.744,   -7.875,    5.668
SPEI6_min     ,   -7.9742,    4.362,   -1.828, 0.074,  -16.750,    0.801
SPEI12_min    ,   -9.7008,    4.268,   -2.273, 0.028,  -18.287,   -1.114
SPI1_std      ,  -15.2932,    7.125,   -2.146, 0.037,  -29.627,   -0.959
SPI3_std      ,    7.3700,    5.029,    1.465, 0.149,   -2.748,   17.488
SPI6_std      ,   -7.3397,    3.955,   -1.856, 0.070,  -15.296,    0.617
SPI12_std     ,    6.8622,   10.130,    0.677, 0.501,  -13.516,   27.241
SPEI1_std     ,    6.1534,    5.576,    1.104, 0.275,   -5.063,   17.370
SPEI3_std     ,    5.4827,    3.932,    1.394, 0.170,   -2.428,   13.394
SPEI6_std     ,    2.3922,    9.379,    0.255, 0.800,  -16.476,   21.261
SPEI12_std    ,  -20.7462,    9.465,   -2.192, 0.033,  -39.786,   -1.706
VICI_veg_max  ,    0.0330,    0.418,    0.079, 0.937,   -0.807,    0.873
VICI_veg_mean ,   -0.0546,    0.145,   -0.376, 0.709,   -0.347,    0.238
VICI_veg_min  , 4.206e-16, 1.12e-15,    0.375, 0.709,-1.83e-15, 2.68e-15
VICI_veg_std  ,    0.0015,    0.790,    0.002, 0.999,   -1.589,    1.592
VICI_veg_count,    0.0542,    1.186,    0.046, 0.964,   -2.331,    2.440
VICI_mat_max  ,   -0.2282,    0.157,   -1.456, 0.152,   -0.543,    0.087
VICI_mat_mean ,    0.2901,    0.281,    1.034, 0.306,   -0.274,    0.855
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,    0.5346,    0.375,    1.424, 0.161,   -0.220,    1.290
VICI_mat_count,   -1.9539,    1.349,   -1.449, 0.154,   -4.667,    0.760
Omnibus:      ,30.614,  Durbin-Watson:     ,   2.178
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 198.655
Skew:         , 0.796,  Prob(JB):          ,7.29e-44
Kurtosis:     ,10.457,  Cond. No.          ,1.29e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 8.72e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
