                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.490
Model:           ,OLS             ,  Adj. R-squared:    ,   0.121
Method:          ,Least Squares   ,  F-statistic:       ,   1.328
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.182  
Time:            ,11:45:04        ,  Log-Likelihood:    , -133.92
No. Observations:,    82          ,  AIC:               ,   337.8
Df Residuals:    ,    47          ,  BIC:               ,   422.1
Df Model:        ,    34          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   17.7205,    8.776,    2.019, 0.049,    0.065,   35.376
SPI3_max      ,  -17.2315,    8.499,   -2.027, 0.048,  -34.329,   -0.134
SPI6_max      ,    3.6716,    3.003,    1.223, 0.227,   -2.369,    9.712
SPI12_max     ,    2.0357,    5.297,    0.384, 0.702,   -8.620,   12.691
SPEI1_max     ,  -14.0627,    7.406,   -1.899, 0.064,  -28.962,    0.837
SPEI3_max     ,   12.0540,    7.826,    1.540, 0.130,   -3.690,   27.798
SPEI6_max     ,   -1.1624,    4.466,   -0.260, 0.796,  -10.148,    7.823
SPEI12_max    ,   -4.8352,    5.215,   -0.927, 0.359,  -15.325,    5.655
SPI1_median   ,    4.0884,    3.261,    1.254, 0.216,   -2.472,   10.649
SPI3_median   ,    2.6264,    7.619,    0.345, 0.732,  -12.702,   17.955
SPI6_median   ,   -1.0486,    1.022,   -1.026, 0.310,   -3.104,    1.007
SPI12_median  ,   -0.6824,    0.675,   -1.011, 0.317,   -2.040,    0.675
SPEI1_median  ,   -7.1897,    3.644,   -1.973, 0.054,  -14.520,    0.141
SPEI3_median  ,    1.3794,   11.096,    0.124, 0.902,  -20.943,   23.702
SPEI6_median  ,    2.4994,    3.907,    0.640, 0.525,   -5.360,   10.359
SPEI12_median ,    8.0751,    3.965,    2.037, 0.047,    0.099,   16.051
SPI1_min      ,   -3.2692,    1.506,   -2.171, 0.035,   -6.298,   -0.240
SPI3_min      ,    8.6557,    5.112,    1.693, 0.097,   -1.629,   18.940
SPI6_min      ,   -1.3363,    2.699,   -0.495, 0.623,   -6.765,    4.093
SPI12_min     ,    5.4585,    5.196,    1.051, 0.299,   -4.994,   15.911
SPEI1_min     ,    0.6400,    2.292,    0.279, 0.781,   -3.970,    5.250
SPEI3_min     ,   -0.9101,    3.290,   -0.277, 0.783,   -7.529,    5.709
SPEI6_min     ,   -9.2333,    5.705,   -1.618, 0.112,  -20.710,    2.244
SPEI12_min    ,  -10.2592,    4.579,   -2.240, 0.030,  -19.472,   -1.047
SPI1_std      ,  -16.9571,    8.445,   -2.008, 0.050,  -33.946,    0.032
SPI3_std      ,    9.0734,    7.457,    1.217, 0.230,   -5.929,   24.075
SPI6_std      ,   -6.3024,    4.726,   -1.333, 0.189,  -15.811,    3.206
SPI12_std     ,    2.7278,   15.536,    0.176, 0.861,  -28.526,   33.982
SPEI1_std     ,    6.3566,    5.793,    1.097, 0.278,   -5.298,   18.011
SPEI3_std     ,    6.4665,    4.583,    1.411, 0.165,   -2.753,   15.686
SPEI6_std     ,   -1.0611,   13.993,   -0.076, 0.940,  -29.211,   27.089
SPEI12_std    ,  -22.0349,   10.223,   -2.155, 0.036,  -42.602,   -1.468
VICI_veg_max  ,    0.3435,    0.947,    0.363, 0.718,   -1.561,    2.248
VICI_veg_mean ,   -0.2238,    0.504,   -0.444, 0.659,   -1.239,    0.791
VICI_veg_min  ,  1.65e-16,    1e-14,    0.016, 0.987,   -2e-14, 2.04e-14
VICI_veg_std  ,   -0.4522,    1.405,   -0.322, 0.749,   -3.279,    2.375
VICI_veg_count,   -0.0246,    1.088,   -0.023, 0.982,   -2.214,    2.165
VICI_mat_max  ,   -0.2263,    0.157,   -1.444, 0.155,   -0.542,    0.089
VICI_mat_mean ,    0.1824,    0.222,    0.823, 0.415,   -0.263,    0.628
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,    0.6071,    0.433,    1.404, 0.167,   -0.263,    1.477
VICI_mat_count,   -1.9889,    1.403,   -1.418, 0.163,   -4.811,    0.833
Omnibus:      ,30.680,  Durbin-Watson:     ,   2.181
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 199.603
Skew:         , 0.797,  Prob(JB):          ,4.54e-44
Kurtosis:     ,10.475,  Cond. No.          ,1.30e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 8.74e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
